protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,label
9606.ENSP00000278353,0,0,0,0,0.03443038,0.018691589,0,0.003610108,0,0,0,0,0,0.040807209,0.048014814,0.051531846,0.026724387,0.029832936,0.020527859,0.015266228,0.010695187,0.005895129,0.011378542,0.00963032,0.001810774,0.004077934,0.001449275,0.00872093,0,0,0,0.005716605,0.00076365,0,0.00449312,0.002074689,0,0.003013917,0,0,1,0.041857229,0.577098495,4.56E-05,0.000250472,0.000121462,4.78E-05,1,1,1,0,0,0,0
9606.ENSP00000365637,0,0,0,0,0.004556962,0.018691589,0,0,0,0,0,0,0,0.011015288,0.016277668,0.013302876,0.008023088,0.009546539,0.004887586,0.001737619,0.00381971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010850822,0.278578332,3.37E-05,7.28E-05,3.54E-05,1.36E-05,1,1,1,0,0,0,0
9606.ENSP00000361569,0,0,0,0,0,0,0,0.003610108,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002043867,0.002795899,0.004526935,0.028772089,0.02173913,0.026162791,0.006602641,0,0,0,0,0,0,0,0,0,0,0,1,0.000500103,0.251908542,1.28E-05,4.58E-06,3.29E-06,1.78E-06,1,1,1,0,0,0,0
9606.ENSP00000268097,0,0,0,0,0.016708861,0.028037383,0,0.007220217,0,0,0,0,0,0.016161181,0.021832745,0.020894921,0.018181818,0.021081941,0.025415445,0.02525754,0.034377387,0.037852932,0.003462371,0.004659832,0.000905387,0.014272768,0.007246377,0.014534884,0.018607443,0.011695906,0,0,0,0,0,0,0,0,0,0,1,0.017525703,0.42483441,0.000207727,0.00032719,0.000222634,0.000116345,1,1,1,0,0,0,0
9606.ENSP00000282701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000302625,0,0,0,0,0.04,0.046728972,0.012987013,0.032490975,0.071428571,0,0.010152284,0,0,0.043447984,0.048574628,0.047299113,0.08034632,0.077565632,0.086999022,0.036862356,0.048892284,0.028234564,0.038101339,0.038831935,0.031235853,0.143633892,0.111594203,0.139534884,0.244297719,0.116959064,0.031481481,0.013268169,0.016036655,0.009345794,0.00393148,0.004149378,0,0.00345714,0.005340454,0.001775148,1,0.052291562,0.993014991,3.68E-05,0.000399163,0.00020361,8.30E-05,1,1,1,0,0,0,0
9606.ENSP00000354826,0,0,0,0,0.013164557,0.009345794,0.025974026,0.097472924,0.071428571,0,0.162436548,0.05,0,0.020013819,0.028033761,0.029965063,0.017373737,0.025457438,0.021505376,0.01464565,0.029793736,0.041576171,0.090601263,0.088847468,0.112267995,0.088355233,0.101449275,0.122093023,0.052821128,0.070175439,0.17962963,0.11285001,0.103092784,0.099360551,0.049143499,0.060165975,0.094339623,0.029695949,0.025367156,0.005325444,1,0.043663596,0.678167125,2.94E-05,0.000215947,0.000122473,5.48E-05,1,1,1,0,0,0,0
9606.ENSP00000464890,0,0,0,0,0.002025316,0,0.012987013,0,0,0,0,0,0,0.003465565,0.005296701,0.001881215,0.004213564,0.001988862,0.004887586,0.004778454,0.003055768,0.00124108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003533853,0.19301754,1.56E-05,6.57E-05,3.08E-05,1.10E-05,1,1,1,0,0,0,0
9606.ENSP00000239461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000200676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000365227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000324741,0,0,0,0,0.000506329,0,0,0,0,0,0,0,0,0.001199201,0.001205753,0.001948401,0.00034632,0,0,0.00229614,0,0.00186162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001214762,0.210203368,1.27E-06,1.34E-05,5.10E-06,1.45E-06,1,1,1,0,0,0,0
9606.ENSP00000432487,0,0,0,0,0.006582278,0.009345794,0,0,0,0,0,0,0,0.008492081,0.012918784,0.014176297,0.00987013,0.011137629,0.008797654,0.002668487,0.001527884,0.003102699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008650052,0.307699658,5.58E-06,4.88E-05,2.12E-05,7.08E-06,1,1,1,0,0,0,0
9606.ENSP00000286428,0,0,0,0,0.053670886,0.046728972,0.142857143,0.010830325,0.035714286,0,0,0,0,0.064147319,0.057790027,0.078137597,0.042712843,0.046937152,0.038123167,0.043999007,0.039724981,0.037542662,0.014840914,0.013668841,0.014033499,0.052560036,0.039130435,0.01744186,0.009003601,0.005847953,0.001851852,0,0,0,0,0,0,0,0,0,1,0.065005545,0.847388763,8.62E-05,0.000383393,0.000218562,9.82E-05,1,1,1,0,0,0,0
9606.ENSP00000371230,0,0,0,0,0.014177215,0.028037383,0,0,0,0,0,0,0,0.021641694,0.025277754,0.016595001,0.017142857,0.024661893,0.010752688,0.009370734,0.009167303,0.00093081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.021086376,0.3388983,1.20E-05,0.000119938,5.72E-05,2.17E-05,1,1,1,0,0,0,0
9606.ENSP00000361366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000286794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000420443,0,0,0,0,0.007594937,0,0,0,0,0,0,0,0,0.012335675,0.01731117,0.016326256,0.004502165,0.00636436,0.002932551,0.005026685,0.008403361,0.002482159,0.000350813,0.000931966,0.000905387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012155508,0.244930959,6.21E-06,5.76E-05,2.54E-05,8.89E-06,1,1,1,0,0,0,0
9606.ENSP00000348168,0,0,0,0,0.048607595,0.056074766,0.012987013,0.003610108,0,0,0.21319797,0.05,0,0.063953783,0.056584274,0.053547433,0.062626263,0.054097056,0.060606061,0.246928137,0.242169595,0.100217189,0.003782679,0.007145076,0.002716161,0.001359311,0,0.002906977,0.012004802,0.005847953,0.001851852,0.129470508,0.07674685,0.072798819,0.029766919,0.024896266,0.009433962,0.067192625,0.072096128,0.002366864,1,0.082741071,0.971123904,9.56E-05,0.0006007,0.000343218,0.000153509,1,1,1,0,0,0,0
9606.ENSP00000359978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000728926,0.001378004,0.000671862,0.000923521,0.002784407,0.001955034,0.000372347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000750944,0.35038926,2.60E-07,4.93E-06,1.93E-06,5.24E-07,1,1,1,1,0,0,0
9606.ENSP00000339787,0,0,0,0,0.034936709,0.028037383,0,0,0,0,0.010152284,0.05,0,0.042210799,0.055120145,0.055630207,0.03041847,0.029435163,0.024437928,0.011977163,0.016042781,0.004964319,0.002028614,0.002485244,0,0.000453104,0,0,0,0,0,0.006545865,0.007254677,0,0.01010952,0.012448133,0.009433962,0.001950182,0.005340454,0.000591716,1,0.042564,0.507616,3.50E-05,0.000334576,0.000173473,7.35E-05,1,1,1,0,0,0,0
9606.ENSP00000410309,0,0,0,0,0.014177215,0,0,0,0,0,0.020304569,0,0,0.008408879,0.008784773,0.009674819,0.011082251,0.011933174,0.012707722,0.005399032,0.00381971,0.003102699,0,0,0,0,0,0,0,0,0,0.035428834,0.026345934,0.015740285,0.0182533,0.014522822,0.009433962,0.038560411,0.054739653,0.004142012,1,0.012671388,0.6171867,9.46E-06,0.000160338,7.24E-05,2.71E-05,1,1,1,0,0,0,0
9606.ENSP00000294740,0,0,0,0,0.024303797,0.028037383,0,0,0,0,0,0,0,0.031839426,0.041684609,0.03520559,0.041904762,0.03699284,0.03030303,0.019299988,0.022918258,0.037232392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03227323,0.629882487,2.83E-05,0.000232763,0.000113045,4.39E-05,1,1,1,0,0,0,0
9606.ENSP00000344115,0,0,0.5,0,0.030379747,0.056074766,0.038961039,0.097472924,0.285714286,0,0.010152284,0.2,0.026086957,0.029956518,0.038713289,0.039371137,0.073881674,0.08035004,0.129032258,0.024636962,0.022154316,0.077877754,0.095695677,0.082323703,0.095065641,0.201404622,0.175362319,0.226744186,0.158463385,0.128654971,0.083333333,0.02397798,0.025964108,0.024594196,0.078348778,0.093360996,0.113207547,0.01187838,0.066755674,0.018343195,1,0.048369616,0.992018988,0.000794913,0.000592423,0.00043805,0.00029576,1,1,0,0,0,0,0
9606.ENSP00000294618,0,0,0,0,0.057721519,0.018691589,0,0.036101083,0.035714286,0,0,0,0,0.055877714,0.060201533,0.103063693,0.058354978,0.065632458,0.059628543,0.025505771,0.036669213,0.059571827,0.028248071,0.036968002,0.038931643,0.065246942,0.066666667,0.058139535,0.088835534,0.064327485,0.081481481,0,0,0,0,0,0,0,0,0,1,0.060665532,0.60634,0.000123153,0.000440766,0.000240504,0.000107062,1,1,1,0,0,0,0
9606.ENSP00000471017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000376272,0,0,0,1,0.081518987,0.093457944,0.168831169,0.010830325,0,0,0.401015228,0.3,0.060869565,0.085174038,0.113254672,0.142434829,0.079134199,0.07557677,0.043010753,0.106863597,0.141329259,0.054297239,0.010554895,0.016154085,0.013580806,0.010647938,0.010144928,0.052325581,0.031212485,0.029239766,0.014814815,0.341778852,0.304696449,0.290703394,0.249368155,0.228215768,0.150943396,0.271961706,0.445927904,0.543786982,1,0.130673688,0.961109928,0.006024096,0.002060476,0.002272519,0.001972848,1,1,0,0,0,0,0
9606.ENSP00000426022,0,0,0,0,0.008607595,0.018691589,0,0,0,0,0.07106599,0.05,0.017391304,0.009331341,0.008784773,0.010413867,0.008600289,0.007159905,0.012707722,0.007198709,0.009167303,0.005274589,0.003538635,0.000931966,0.001358081,0.01087449,0.004347826,0.014534884,0,0.005847953,0,0.065141063,0.077892325,0.083128382,0.086492558,0.101659751,0.113207547,0.052477617,0.073431242,0.053846154,1,0.017918529,0.908232,1.74E-05,0.000232058,0.000112854,4.47E-05,1,1,1,0,0,0,0
9606.ENSP00000370737,0,0,0,0,0.011139241,0.009345794,0,0,0,0,0,0,0,0.014379563,0.018689174,0.020827734,0.013102453,0.011933174,0.010752688,0.002420256,0.003055768,0.002792429,0.005597755,0.007766387,0.009053871,0.00724966,0.008695652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014966815,0.303392304,2.79E-05,9.61E-05,4.94E-05,2.03E-05,1,1,1,0,0,0,0
9606.ENSP00000272133,0,0,0,0,0.002025316,0,0,0,0,0,0.086294416,0.15,0.017391304,0.003505358,0.004866075,0.004501478,0.002308802,0.004375497,0.005865103,0.004033759,0.009167303,0.002792429,0,0,0,0,0,0,0,0,0,0.066270268,0.072164948,0.044269552,0.084807638,0.099585062,0.075471698,0.062671749,0.074766355,0.105325444,1,0.01203561,0.661333608,3.70E-05,0.000211438,0.000103357,4.22E-05,1,1,1,0,0,0,0
9606.ENSP00000289932,0,0,0,0,0.002025316,0,0,0,0,0,0,0,0,0.00389243,0.002067005,0.00161247,0.002539683,0.002784407,0.004887586,0.000992925,0.002291826,0.00062054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003636398,0.263753406,3.45E-06,1.68E-05,8.08E-06,3.03E-06,1,1,1,0,0,0,0
9606.ENSP00000384169,0,0,0,0,0.00556962,0,0,0,0,0,0,0,0,0.007555149,0.007019206,0.009070142,0.015930736,0.017501989,0.038123167,0.007943403,0.011459129,0.005584859,0.000762637,0.000931966,0.000905387,0.002265519,0,0.002906977,0,0,0,0.002258412,0.003436426,0.003935071,0.00252738,0.004149378,0.009433962,0.000797802,0,0.000591716,1,0.008266692,0.678526465,3.84E-05,0.000106056,5.06E-05,1.88E-05,1,1,1,0,0,0,0
9606.ENSP00000354660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000425561,0,0,0,0,0.133670886,0.177570093,0.077922078,0.184115523,0.178571429,0.105263158,0.055837563,0.1,0.008695652,0.17494411,0.185126173,0.234547165,0.131370851,0.140413683,0.109481916,0.066650118,0.071810542,0.118833385,0.245889387,0.227089158,0.176550475,0.331218849,0.3,0.25872093,0.240696279,0.228070175,0.209259259,0.052049332,0.045055365,0.038858829,0.044369559,0.020746888,0.047169811,0.012144313,0.03070761,0.005325444,1,0.208577798,0.926597067,4.88E-05,0.001286944,0.000738571,0.000332662,1,1,1,0,0,0,0
9606.ENSP00000304592,0,0,0,0,0.100253165,0.140186916,0.103896104,0.039711191,0.035714286,0.052631579,0,0,0,0.121141032,0.151235897,0.149623757,0.093795094,0.105011933,0.082111437,0.048591287,0.048892284,0.068879926,0.051447485,0.055917987,0.05387053,0.059809696,0.062318841,0.081395349,0.021608643,0.005847953,0.022222222,0,0,0,0,0,0,0,0,0,1,0.126281613,0.677985214,3.37E-05,0.000677302,0.000360117,0.000152883,1,1,1,0,0,0,0
9606.ENSP00000483364,0,0,0,0,0.000506329,0.009345794,0,0,0,0,0.010152284,0,0,0.000410586,0.001119628,0.001142166,0.001673882,0.001193317,0.002932551,0.000310289,0,0,0,0,0,0,0,0,0,0,0,0.009298304,0.004200076,0.004426955,0.00308902,0,0.004716981,0.000709157,0,0,1,0.001389877,0.4735104,1.12E-05,3.37E-05,1.48E-05,5.39E-06,1,1,1,0,0,0,0
9606.ENSP00000295822,0,0,0,0,0.195949367,0.08411215,0.038961039,0.010830325,0.035714286,0,0,0,0,0.256746638,0.177030402,0.160709487,0.067936508,0.072792363,0.080156403,0.055293534,0.045836516,0.04964319,0.009578719,0.008387698,0.004979629,0.014272768,0.008695652,0.00872093,0.011404562,0.005847953,0.007407407,0,0,0,0,0,0,0,0,0,1,0.240062221,0.642181064,1.99E-05,0.000955839,0.00053175,0.000234692,1,1,1,0,0,0,0
9606.ENSP00000264144,0,0.166666667,0,0,0.003037975,0.018691589,0.077922078,0.02166065,0,0,0.279187817,0.25,0.026086957,0.006444576,0.008784773,0.010145122,0.013968254,0.013922037,0.033235582,0.022030532,0.046600458,0.034750233,0.01520698,0.019571295,0.028066999,0.015858632,0.017391304,0.011627907,0.006002401,0,0.011111111,0.21206133,0.23176785,0.211510084,0.184217916,0.253112033,0.20754717,0.033419023,0.077436582,0.192307692,1,0.032661323,0.901,0.001795332,0.0005329,0.000570467,0.000493738,1,1,0,0,0,0,0
9606.ENSP00000369643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000251157,0,0,0,0,0.080506329,0.056074766,0.025974026,0.018050542,0,0,0.020304569,0,0.008695652,0.083113872,0.096589441,0.14545821,0.088427128,0.089498807,0.078201369,0.041454636,0.05500382,0.098665839,0.018913395,0.017396707,0.019013128,0.035115541,0.031884058,0.01744186,0.067226891,0.040935673,0.061111111,0.008821921,0.012218404,0.019183473,0.00730132,0.012448133,0.047169811,0.004698165,0.008010681,0.032544379,1,0.088079714,0.753228,3.52E-05,0.00056368,0.000303452,0.000131728,1,1,1,0,0,0,0
9606.ENSP00000337146,0,0,0,0,0.003037975,0,0.012987013,0,0,0,0,0,0,0.005182069,0.007837396,0.008129535,0.003463203,0.00318218,0.007820137,0.003227008,0.002291826,0.003723239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00523452,0.2379636,0.000146929,5.20E-05,3.81E-05,2.03E-05,1,1,1,0,0,0,0
9606.ENSP00000304670,0,0,0,0,0.02278481,0.009345794,0,0,0,0,0,0,0,0.017917478,0.016751356,0.016729374,0.014083694,0.009546539,0.00684262,0.017438252,0.016806723,0.018616196,0.001082944,0.001242622,0,0.010421386,0.001449275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017905908,0.29374191,2.20E-05,0.000181926,0.000105877,4.80E-05,1,1,1,0,0,0,0
9606.ENSP00000317165,0,0,0,0,0.001518987,0,0,0,0,0,0,0,0,0.002349566,0.003703385,0.002217146,0.002886003,0.002784407,0.000977517,0.002109966,0.002291826,0.00031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002393239,0.27831744,3.77E-06,1.92E-05,8.54E-06,2.77E-06,1,1,1,0,0,0,0
9606.ENSP00000320324,0,0,0,0,0.050632911,0.102803738,0.025974026,0.007220217,0.035714286,0,0,0,0,0.05304702,0.070235122,0.067925289,0.052698413,0.053699284,0.056695992,0.039841132,0.05500382,0.106422588,0.005094414,0.00341721,0.005432322,0.030584504,0.031884058,0.014534884,0.023409364,0.011695906,0,0,0,0,0,0,0,0,0,0,1,0.054915132,0.634061631,7.26E-05,0.000384367,0.00022917,0.000107287,1,1,1,0,0,0,0
9606.ENSP00000408527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002894,4.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000253996,0.03854196,1.03E-06,3.26E-06,1.62E-06,5.50E-07,1,1,1,1,0,0,0
9606.ENSP00000422473,0,0.166666667,0,0,0.038481013,0.037383178,0,0.02166065,0,0.052631579,0,0,0,0.047552038,0.060718284,0.060467616,0.02995671,0.031821798,0.010752688,0.017934715,0.013750955,0.012100527,0.034425429,0.023920472,0.027161612,0.007702764,0.004347826,0.005813953,0.031812725,0.070175439,0.066666667,0,0,0,0,0,0,0,0,0,1,0.050764432,0.323057952,0.004310345,0.000908129,0.001157679,0.001089387,1,1,0,0,0,0,0
9606.ENSP00000428968,0,0,0,0,0.036455696,0.009345794,0.025974026,0.018050542,0,0,0,0,0,0.029015968,0.028636638,0.027546359,0.028975469,0.019888624,0.021505376,0.038972322,0.053475936,0.04778157,0.025853391,0.018018018,0.028066999,0.014272768,0.015942029,0,0.010204082,0.005847953,0.003703704,0,0,0,0,0,0,0,0,0,1,0.032391551,0.550787328,4.71E-05,0.000175402,0.000107729,5.08E-05,1,1,1,0,0,0,0
9606.ENSP00000269829,0,0,0,0,0.003544304,0.009345794,0.012987013,0,0,0,0,0,0,0.005386458,0.005167514,0.004971782,0.003405483,0.003977725,0,0.001117041,0.003055768,0.00093081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005166683,0.382402944,1.53E-05,2.26E-05,1.11E-05,4.36E-06,1,1,1,0,0,0,0
9606.ENSP00000282226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024599,0.000344501,0.000940607,0.000865801,0.00159109,0.001955034,0.001303215,0.001527884,0.00031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000320255,0.22338414,1.04E-06,9.79E-06,3.97E-06,1.15E-06,1,1,1,1,0,0,0
9606.ENSP00000466680,0,0,0,0,0.069367089,0.046728972,0.103896104,0.010830325,0,0,0,0,0,0.106018073,0.092197055,0.097957538,0.104935065,0.110182975,0.139784946,0.055727938,0.0710466,0.117592305,0.012186938,0.010562286,0.01674966,0.021069325,0.008695652,0.011627907,0.004801921,0.005847953,0,8.82E-05,0,0,0.00056164,0,0,0,0,0,1,0.105641702,0.548357688,3.59E-05,0.000756977,0.00036773,0.00014326,1,1,1,0,0,0,0
9606.ENSP00000378912,0,0,0,0,0.018227848,0.028037383,0,0.003610108,0.035714286,0.052631579,0,0,0,0.024038288,0.032124709,0.031308788,0.01950938,0.024264121,0.033235582,0.005585205,0.006111536,0.008377288,0.004301272,0.00621311,0.009053871,0.024241051,0.014492754,0.020348837,0.015606242,0,0.011111111,0,0,0,0,0,0,0,0,0,1,0.024579211,0.46180596,4.41E-05,0.000116143,6.57E-05,2.98E-05,1,1,1,0,0,0,0
9606.ENSP00000313350,0,0,0,0,0.005063291,0.009345794,0.012987013,0.010830325,0.035714286,0,0,0,0,0.005393693,0.006846955,0.008331094,0.002770563,0.001988862,0.001955034,0.004964627,0.00381971,0.00217189,0.008739819,0.010251631,0.008148483,0.016991391,0.010144928,0,0.007202881,0.011695906,0,0,0,0,0,0,0,0,0,0,1,0.006543939,0.316366,1.44E-05,6.04E-05,3.44E-05,1.54E-05,1,1,1,0,0,0,0
9606.ENSP00000334553,0,0,0,0,0.087088608,0.102803738,0.103896104,0,0,0,0,0,0,0.113947633,0.104556024,0.171526471,0.068340548,0.071201273,0.065493646,0.053555914,0.036669213,0.0474713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111480448,0.651646944,2.27E-05,0.000549792,0.000289005,0.00012219,1,1,1,0,0,0,0
9606.ENSP00000360532,0,0.166666667,0,0,0.28556962,0.214953271,0.428571429,0.018050542,0.035714286,0,0.005076142,0,0.008695652,0.383237952,0.401903367,0.618785273,0.25997114,0.285600636,0.286412512,0.203363535,0.162719633,0.208191126,0.018150758,0.018018018,0.013580806,0.017897599,0.008695652,0.014534884,0.091236495,0.105263158,0.040740741,0.00183496,0.0015273,0.003935071,0.00112328,0.002074689,0,0.000797802,0,0.001775148,1,0.382446531,0.972,0.000780031,0.002385409,0.001404376,0.000711052,1,1,0,0,0,0,0
9606.ENSP00000362616,0,0,0,0,0.065822785,0.074766355,0.025974026,0.003610108,0,0,0,0,0,0.108546706,0.100551201,0.06611126,0.053679654,0.060063644,0.035190616,0.098982251,0.116119175,0.032888613,0.01264452,0.009009009,0.009506564,0.006343453,0.002898551,0.005813953,0.006602641,0.01754386,0,0,0,0,0,0,0,0,0,0,1,0.106279058,0.38459242,1.61E-05,0.000562823,0.000278586,0.000106053,1,1,1,0,0,0,0
9606.ENSP00000206020,0,0,0,0,0.003037975,0,0,0,0,0,0,0,0,0.004169169,0.003832573,0.004837409,0.000692641,0.000397772,0,0.001861735,0.000763942,0.00062054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00397243,0.24743502,4.27E-06,2.12E-05,9.63E-06,3.41E-06,1,1,1,0,0,0,0
9606.ENSP00000357149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000477695,0,0,0,0,0.037468354,0.028037383,0,0,0,0,0,0,0,0.038343691,0.028292137,0.034735286,0.024531025,0.030230708,0.027370479,0.013838898,0.012223071,0.011169718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036685814,0.259046522,1.53E-05,0.000181995,0.000100415,4.43E-05,1,1,1,0,0,0,0
9606.ENSP00000265689,0,0,0,0,0.010126582,0,0,0.075812274,0.178571429,0.052631579,0,0,0,0.010651729,0.015114977,0.013907552,0.018528139,0.018695306,0.013685239,0.008563982,0.006111536,0.010238908,0.083264696,0.106244175,0.087369851,0.142048029,0.134782609,0.104651163,0.115246098,0.093567251,0.075925926,0.00022937,0,0,0,0,0,0,0,0,1,0.022192283,0.716905377,2.94E-05,0.000159641,8.24E-05,3.37E-05,1,1,1,0,0,0,0
9606.ENSP00000347719,0,0,0,0,0.032405063,0.018691589,0,0.007220217,0.035714286,0.052631579,0,0,0,0.045743288,0.045947808,0.057309863,0.02955267,0.033015115,0.016617791,0.044743701,0.044308633,0.026062675,0.023443458,0.021745884,0.012675419,0.01563208,0.015942029,0.005813953,0.045618247,0.01754386,0.005555556,0,0,0,0,0,0,0,0,0,1,0.048202389,0.678731976,4.67E-05,0.000263776,0.000131327,5.09E-05,1,1,1,0,0,0,0
9606.ENSP00000370750,0,0,0,0,0.012151899,0.018691589,0,0,0,0,0,0,0,0.017322399,0.027043321,0.025127654,0.010966811,0.006762132,0.00684262,0.004716396,0.002291826,0.003102699,0.000381318,0,0,0.000906208,0,0,0,0,0,8.82E-05,0,0,0.00028082,0,0,0.000354578,0,0,1,0.01727013,0.27959013,8.19E-06,0.000110637,4.99E-05,1.82E-05,1,1,1,0,0,0,0
9606.ENSP00000284073,0,0.333333333,0,0,0.062278481,0.028037383,0.038961039,0.032490975,0.035714286,0,0,0,0,0.073755399,0.088364482,0.106288632,0.074054834,0.071996818,0.063538612,0.038662033,0.039724981,0.078808563,0.017525396,0.018949984,0.017202354,0.04938831,0.055072464,0.034883721,0.031212485,0.011695906,0.007407407,0,0,0,0,0,0,0,0,0,1,0.076646752,0.692882424,0.005102041,0.001446824,0.001722745,0.001560383,1,1,0,0,0,0,0
9606.ENSP00000391692,0,0,0,0,0.006075949,0,0,0,0,0,0.025380711,0,0,0.004011808,0.004392387,0.005374899,0.000865801,0.00159109,0,0.006329899,0.003055768,0.004654049,0,0,0,0,0,0,0,0,0,0.019284719,0.015273005,0.014264634,0.00758214,0,0,0.004077653,0,0,1,0.005982309,0.341068056,2.04E-05,7.87E-05,4.40E-05,1.94E-05,1,1,1,0,0,0,0
9606.ENSP00000379997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000367697,0,0,0,0,0.021772152,0.028037383,0.025974026,0.032490975,0,0,0.015228426,0,0,0.025364101,0.033933339,0.035339962,0.033766234,0.028241846,0.021505376,0.029105126,0.010695187,0.013962147,0.023809524,0.029201615,0.01674966,0.031490711,0.052173913,0.081395349,0.049819928,0.040935673,0.009259259,0.040263246,0.058419244,0.009837678,0.0168492,0.01659751,0.023584906,0.005407322,0.001335113,0,1,0.033418577,0.831726,0.000123153,0.000376344,0.000187881,7.78E-05,1,1,1,0,0,0,1
9606.ENSP00000328524,0,0,0,0,0.006582278,0,0.012987013,0.007220217,0,0,0,0,0,0.010347859,0.013952287,0.014176297,0.012929293,0.013524264,0.011730205,0.006143726,0.008403361,0.005584859,0.008495775,0.008698354,0.008601177,0.006570005,0.008695652,0.01744186,0.005402161,0,0,0,0,0,0,0,0,0,0,0,1,0.011554438,0.512848798,2.11E-05,9.13E-05,4.13E-05,1.51E-05,1,1,1,0,0,0,0
