protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000385099,4.441543078190798e-05,2.0818793741208997e-05,7.997981542975018e-06
9606.ENSP00000485663,0.0008741977075894,0.0007817533669119,0.0006005562951198
9606.ENSP00000337008,0.0001170015094487,8.316998507826203e-05,4.480650576862291e-05
9606.ENSP00000389241,4.1356272775080235e-05,2.172768855724288e-05,9.202263991436585e-06
9606.ENSP00000318057,0.0,0.0,0.0
9606.ENSP00000395654,0.0026314558198128,0.0017281417755277,0.0009763827228468
9606.ENSP00000281830,4.278709414728605e-05,2.4132388016169683e-05,1.0803995512269988e-05
9606.ENSP00000337445,0.0002147106242008,0.0001133641613613,4.784813495877053e-05
9606.ENSP00000381844,0.0005440533373601,0.0004389733261941,0.0003296945054976
9606.ENSP00000284292,4.94276261875763e-05,2.7156618161385316e-05,1.156698158914844e-05
9606.ENSP00000465930,0.0001407057484754,7.140232500370418e-05,2.8758511119532913e-05
9606.ENSP00000378089,1.6785025800887627e-05,9.576121536536107e-06,4.316933978552042e-06
9606.ENSP00000303192,6.0983397672502115e-05,3.337115130728981e-05,1.481180176934858e-05
9606.ENSP00000355013,0.0010906873302847,0.0007143945556761,0.0004112317495029
9606.ENSP00000299335,7.390709516540662e-05,3.407637511717128e-05,1.3108071428041705e-05
9606.ENSP00000428182,0.0003196285550038,0.0001728271070881,7.492012954906308e-05
9606.ENSP00000273390,0.0,0.0,0.0
9606.ENSP00000263710,0.0003229293186158,0.0001678922950657,6.985264134388068e-05
9606.ENSP00000312753,0.0,0.0,0.0
9606.ENSP00000453704,0.0,0.0,0.0
9606.ENSP00000381823,0.0004915045565371,0.0002484184160209,0.0001016573671816
9606.ENSP00000380467,6.624179541079359e-05,4.357670129041944e-05,2.225118478078362e-05
9606.ENSP00000330753,0.002712845413701,0.0031342291512795,0.0027658375582735
9606.ENSP00000455064,0.0001632050329833,7.50862687381553e-05,2.8262225315051916e-05
9606.ENSP00000255608,0.000123961048957,9.045022821810544e-05,4.871084281766844e-05
9606.ENSP00000250498,0.0002592598616071,0.000306084960986,0.0002797630901143
9606.ENSP00000376899,7.711736013040485e-05,3.920801970706786e-05,1.6143961385662222e-05
9606.ENSP00000307513,5.757644859947497e-05,3.138701877267074e-05,1.3927217324427874e-05
