,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
3533,9606.ENSP00000362730,0.0010499636482563801,0.0014931019723007921,0.0023149310291046277,0.003006483271747129,0.003762791857297998,0.004366392771771643,0.0049614059389568865,0.005642120897391578,0.006224891731108073,0.00667142109159613
3534,9606.ENSP00000276816,0.00042279525405319873,0.000824048469439731,0.0011143428855575621,0.0015370076907856856,0.001827147441872512,0.002095182480843505,0.0024767102186160628,0.0027881683636223897,0.0032834242374519818,0.003574883585315547
3535,9606.ENSP00000333283,0.0006263495124585461,0.0012251141379238106,0.001652491158893099,0.002290570224431576,0.0027282843730063178,0.003136861760140164,0.003703971888171509,0.0041601994416851085,0.004883650570263853,0.005316264901921386
3536,9606.ENSP00000324763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,9606.ENSP00000347755,4.81309398310259e-05,0.00010415218343950983,0.00014958351744098763,0.00018658558610695763,0.00022206180688044697,0.0002621558078317321,0.0003026569297617243,0.0003436030531247525,0.00036881592677673325,0.0004126912217543577
3538,9606.ENSP00000482445,0.00014236588413041318,0.0002556736831138551,0.00040437669440507307,0.00048568036163487704,0.0005826158667332493,0.000681267422351084,0.0008485433327223291,0.0009229102643075748,0.0010440830810694024,0.0011520358380039397
3539,9606.ENSP00000343526,0.001339262911642436,0.002613943819596898,0.0035243123274995014,0.004881246997683775,0.005811072885990143,0.006675229633401614,0.007882960730057675,0.008861201953550335,0.010405093358713202,0.011329380315146409
3540,9606.ENSP00000364929,0.0030909079941920936,0.004425485290994402,0.0067925270850537345,0.008819838381896261,0.010944190376903862,0.012734159296087455,0.01439739885245217,0.01628859007905703,0.01793320622527972,0.019241721740399953
3541,9606.ENSP00000381473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542,9606.ENSP00000347043,9.681320989329834e-05,0.00018222200969830737,0.00025748162443051115,0.0003281770436842635,0.000410034848300711,0.0005059255267951812,0.0005972482049401151,0.0006839498282715795,0.0007543921078649873,0.0008143042837218673
3543,9606.ENSP00000353670,0.001218239267473109,0.0017431796914024744,0.002675986132089747,0.0034779048219206743,0.004320575444580754,0.005027976076235063,0.005689048579370137,0.006433416656363988,0.007085150180500932,0.007597303825605195
3544,9606.ENSP00000379144,0.0022414151681005023,0.004036219383124262,0.00639051813777769,0.007614597321662586,0.009059795964276418,0.01063128584792139,0.013193206053983886,0.014305742326541804,0.01621065586368786,0.01788718005991541
3545,9606.ENSP00000363973,0.00047179392640828155,0.00089780527378025,0.00127446301485179,0.001624042990442831,0.0019967567386629526,0.002472818077876582,0.0029235570418677526,0.003346921615957399,0.0036993177400290733,0.004004196243840852
3546,9606.ENSP00000383820,0.0005589765805780189,0.001053097006661119,0.001488808580688783,0.0018959751996590057,0.0023449258969776565,0.0028957490267202957,0.0034222821959701832,0.003919357621271047,0.004323936342188972,0.00466984906597645
3547,9606.ENSP00000325240,0.0016244194557657465,0.002938262296083849,0.004640758234017994,0.005534185183933005,0.006604755268199369,0.007747999188723043,0.009626462138839997,0.010445406056533102,0.011825385554402601,0.013035921700065956
3548,9606.ENSP00000365441,0.0014194452087394893,0.003049584018299356,0.004393464660097379,0.0055414264352293685,0.006580163972103037,0.007781954562233295,0.008967831410700455,0.010151042013603728,0.010888964097830467,0.01204894160036929
3549,9606.ENSP00000339328,0.0019278104664408602,0.0041439629276283085,0.00595664470893098,0.007527536719862837,0.008952761032560375,0.01060057229915401,0.012219125346746296,0.013822373395669274,0.014837705188256223,0.01643648355093319
3550,9606.ENSP00000252655,0.0007524169341195375,0.0014663004985777661,0.001982274632609915,0.002738316517934436,0.0032570284383837134,0.0037360534333856776,0.004411151086969767,0.0049662137498671655,0.005835482810653048,0.006348950952087762
3551,9606.ENSP00000369564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3552,9606.ENSP00000306070,0.0001463121207052609,0.00027650752917907084,0.0003918163461094082,0.0004993472962269152,0.0006152038704385632,0.0007620152046001749,0.0009010325647977879,0.0010330947052352712,0.0011413505071686814,0.0012331046536928625
3553,9606.ENSP00000378920,0.0007851900190871675,0.0015321681057685055,0.0021819221692567226,0.0027649276635202114,0.00338870641644462,0.004211312927509425,0.004980336820153752,0.00568730602026335,0.006294517359492602,0.006814803902670974
3554,9606.ENSP00000354522,0.003606897429563105,0.006757811148418114,0.009544690081384033,0.012183947648736648,0.015006549074314535,0.01855285510828253,0.02190564693592023,0.025092639902140945,0.02767624575062655,0.02989375637844205
3555,9606.ENSP00000257572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3556,9606.ENSP00000360991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3557,9606.ENSP00000261707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3558,9606.ENSP00000346127,0.00011038966431442532,0.0002364967149333097,0.00034066142688971013,0.0004292235448701831,0.0005100839462102158,0.0006031057118889294,0.0006951048490009271,0.0007873214949540852,0.0008447100167359167,0.0009356860018669977
3559,9606.ENSP00000265094,0.0033786819403758273,0.006586328192497604,0.008899299515178427,0.012300311980652623,0.014625019553932361,0.01678039458056446,0.019809747114777565,0.022302514495095238,0.026197875748039223,0.02850204997230321
3560,9606.ENSP00000307858,0.00024326939183083596,0.0005228817535680719,0.0007511550420531421,0.0009403392587046255,0.0011182732432644116,0.0013207288820922258,0.001522948513411393,0.0017273055382247549,0.00185299079385004,0.0020659031406466966
3561,9606.ENSP00000239367,7.711832517998118e-05,0.00013878935419597838,0.00021986566412124375,0.0002629784671626112,0.00031434155789611395,0.00036821027015321306,0.0004579697506414959,0.0004975626563918922,0.0005637013405248581,0.0006213605972789082
3562,9606.ENSP00000345055,0.004177673763479106,0.009113983149291016,0.013123685697792098,0.016379089647671208,0.01950872545421589,0.023015423503238708,0.026594966344418935,0.030135145512758754,0.03236698513501324,0.03589545167051256
3563,9606.ENSP00000341171,9.744035241965321e-05,0.00018982629171659937,0.00025705545294840704,0.0003546735447343963,0.000421245043980889,0.0004825318228540709,0.0005694517149095191,0.000642030582184816,0.0007545618555013789,0.0008198913237720262
3564,9606.ENSP00000236192,0.003202744512236677,0.005813857394969091,0.009166909236228094,0.0110166637605289,0.013220755208749324,0.015512314406805672,0.01933655950415414,0.021020138505264185,0.02378790568036493,0.026173569698585197
3565,9606.ENSP00000276211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566,9606.ENSP00000329033,0.00021969159934087656,0.0004280536340957042,0.000579663550524856,0.0007983894111021073,0.0009475461074544,0.0010851999677470303,0.0012817045871997834,0.0014448404408540227,0.0017013415963447187,0.0018507620925447554
3567,9606.ENSP00000357226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,9606.ENSP00000349560,0.0038341261679306626,0.007005638486589305,0.011036377851269208,0.01319151341158431,0.01581686946155969,0.018555052505689673,0.023117132353945635,0.02511073228379246,0.028404065742506646,0.03125278321385849
3569,9606.ENSP00000315070,0.0002237402368336916,0.0004331243571868981,0.0006181895932968473,0.0007852212229408906,0.0009641212300266488,0.0011925707176487776,0.0014101401957304915,0.001610898340913991,0.0017830337765190052,0.0019346605276950868
3570,9606.ENSP00000156626,0.00021915433080721414,0.0003935987133445451,0.0006244755913940025,0.0007495049712815671,0.0009002965389299789,0.0010544798306000303,0.0013144662389095174,0.0014279950264608487,0.0016165986262421939,0.0017818089445427177
3571,9606.ENSP00000478298,0.00039262861901079305,0.0007656548823433695,0.0010447261411172803,0.0014371210290846648,0.0017042740601027617,0.0019508216719259508,0.0023021502911433345,0.002597514037915971,0.003062164792936528,0.003324697894640849
3572,9606.ENSP00000424183,0.001225255553436,0.0023531203041784465,0.0033405367503291927,0.004248821489454713,0.005257359633105807,0.006539802030602004,0.007769781273964327,0.008958950034866575,0.009929774962074589,0.010721515747718513
3573,9606.ENSP00000449079,0.000524802650033962,0.0011337737832946004,0.0016294171909976285,0.0020541883241094183,0.0024394460469920887,0.002890534242396825,0.0033349493278365117,0.003772798223508289,0.004053537697473075,0.004499422933804453
3574,9606.ENSP00000467494,0.0004753990342578618,0.001020168421746348,0.0014701472773595015,0.0018583900437079137,0.002205699571277364,0.002611099856949295,0.003008125737324008,0.003402201098651858,0.003651276272648829,0.0040390295507677365
3575,9606.ENSP00000356549,0.00024285947438329458,0.0004731360322693945,0.0006402097369573312,0.0008846971149978344,0.0010517953951421077,0.00120624681130721,0.00142423165107175,0.001604194359970279,0.0018855858843380702,0.002050002217401925
3576,9606.ENSP00000364839,0.001254536931810435,0.0018025064200628549,0.002761777475825511,0.003584783189580776,0.004446220438694581,0.005171381108084461,0.005846130046847975,0.006613830653805053,0.0072802080649125855,0.007813572374288924
3577,9606.ENSP00000295992,0.00011543712662387406,0.0002086805470753461,0.000329364689605427,0.000393513295421144,0.0004707237048933166,0.0005516317833098583,0.0006856854806756019,0.0007445259475389321,0.0008428206410826533,0.0009287818911616341
3578,9606.ENSP00000307479,0.002509151214326266,0.003589824766095262,0.005512623843969777,0.00714832849917002,0.008872054364474025,0.010319514971342869,0.011659802643407602,0.013193382997997105,0.01452750254975399,0.01559787069709273
3579,9606.ENSP00000249923,0.004588455980410799,0.009735432133311406,0.014040531037608162,0.01782765515963547,0.021121119454619475,0.02502350547001697,0.028818827762734145,0.03255812471616082,0.03492918433039449,0.03866216524329502
