,protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0
4482,9606.ENSP00000235329,0.0002339972755326483,0.0005532239388594966,0.0008313063078543918,0.0009751345969077066,0.0010975643180363235,0.001324161878844865,0.0024211573545828546,0.0027343200851556743,0.0029267999734336816,0.003101834861195099
4483,9606.ENSP00000307130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4484,9606.ENSP00000272233,0.0025278741014829716,0.0037944846708629146,0.005794314289716354,0.006548556943322458,0.009297603875857248,0.01012996987900371,0.011438197894167178,0.012104778695095724,0.013047664595543077,0.013417867054633452
4485,9606.ENSP00000393667,3.4296077636574305e-05,4.706071738243438e-05,8.333836209758981e-05,0.00010957893066603579,0.00012765587258282887,0.00015388260720376528,0.0001869866936631764,0.00021197169611914622,0.00022246253501117448,0.000231782202060639
4486,9606.ENSP00000360431,0.001335933835188199,0.0014547403988194824,0.0016946377237680068,0.002349210333600686,0.0024934354382339266,0.0026601727149787343,0.0027726699585358745,0.0029484216576700266,0.003062471997363956,0.003150853508829928
4487,9606.ENSP00000301727,0.0002846956093802946,0.0003236371081342392,0.00037109958760594595,0.00042774833815093606,0.0004848636989985579,0.0005261146027990948,0.0005918244814452577,0.001241643914472898,0.0012746342215662336,0.0013347907927616092
4488,9606.ENSP00000367198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,9606.ENSP00000301215,1.5951654583966373e-05,3.348760459536732e-05,4.4870004418857054e-05,6.042110990565143e-05,0.00010622559410972612,0.00012517245451794582,0.00013972729327951566,0.00016113077103175463,0.0002090873813999529,0.00022307185470543537
4490,9606.ENSP00000367459,1.6163521726249108e-05,2.3416324148546283e-05,2.787080318356968e-05,3.658813457336089e-05,4.2036963367695366e-05,4.520333974243294e-05,5.033003747226714e-05,5.930888297127324e-05,6.93838386132874e-05,7.472839479027552e-05
4491,9606.ENSP00000438553,0.0009685303689234655,0.0017498292989236782,0.002272923864288368,0.0029314281548211913,0.003271004899469695,0.003706064290389198,0.004160409033160186,0.004732106473774068,0.004947206286241743,0.00816028071338366
4492,9606.ENSP00000364543,0.0016542714347288667,0.002037408442970787,0.0026331905135768396,0.007437782082167752,0.007788227113791553,0.009909388864196497,0.010957808420188165,0.011885344654541032,0.01219409276774311,0.012917028400607782
4493,9606.ENSP00000376258,0.0002813388660756159,0.00032142960404940764,0.0004157232543626965,0.0004314739760290248,0.0004515806486982382,0.00047140407999045,0.0005110783324534764,0.0005431096525964949,0.0005631650462110227,0.0005968467023653814
4494,9606.ENSP00000410157,2.021417086662994e-05,3.3341379845121514e-05,4.302206910871033e-05,5.65373298551375e-05,6.957755702507029e-05,8.525417925536377e-05,9.647396443772603e-05,0.00011103473977378307,0.00011558172239921852,0.00012590632447360487
4495,9606.ENSP00000290722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,9606.ENSP00000471277,1.139659563752272e-05,3.9001129656453984e-05,4.513193722188395e-05,6.287663507768479e-05,7.891100311214402e-05,9.660968545735022e-05,0.00011985865825584792,0.00012594521419835594,0.00013756982208915124,0.00016105496875366734
4497,9606.ENSP00000405635,9.136264105234189e-05,0.00020865122818956934,0.00026332404342126675,0.00030058120955738,0.00034036429449523544,0.0003844396191053784,0.0004973969520766696,0.0005689326302556687,0.0006018460080184446,0.0006440939145111752
