protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,label
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117409,0.0013947,0.00087184,0.0,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006557901,0.11044215,1.5e-05,1,1,1,1,0,0,7.37e-06,5.01e-06,2.4e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321473,0.0,0.00087184,0.004830918,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004798464,0.13616395,3.57e-07,1,1,1,1,1,0,4.3e-06,1.95e-06,5.85e-07,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004153104,0.0,0.0,0.0,0.0,0.0,0.016863406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004478567,0.1261234,4.5e-07,1,1,1,1,1,0,4.47e-06,2.06e-06,6.25e-07,1
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006566394,0.0,0.0,0.0,0.0,0.0,0.02529511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007091064,0.1370447,1.44e-05,1,1,1,1,0,0,6.31e-06,4.16e-06,2.02e-06,1
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004938826,0.009762901,0.006102877,0.0,0.0,0.0,0.016863406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005971422,0.0944164,1.1e-06,1,1,1,1,1,0,3.91e-06,1.74e-06,5.18e-07,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005331687,0.0,0.0,0.0,0.0,0.0,0.011804384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005491576,0.11651939,1.59e-05,1,1,1,1,0,0,6.51e-06,4.41e-06,2.19e-06,0
9606.ENSP00000363899,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007969469,0.005578801,0.0,0.004830918,0.05,0.0,0.015177066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00858392,0.13299325,2.24e-05,1,1,1,1,0,0,1.06e-05,8.52e-06,4.68e-06,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003872488,0.0,0.00087184,0.0,0.0,0.0,0.015177066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004265302,0.1005082,2.08e-05,1,1,1,1,0,0,7.06e-06,5.01e-06,2.61e-06,1
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003872488,0.0,0.0,0.0,0.0,0.0,0.013490725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004105353,0.11651939,5e-07,1,1,1,1,1,0,4.46e-06,2.03e-06,6.06e-07,1
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005668425,0.0,0.0,0.0,0.0,0.0,0.013490725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00586479,0.13757315,1.84e-05,1,1,1,1,0,0,6.95e-06,4.8e-06,2.43e-06,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007127624,0.0,0.0,0.004830918,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007464278,0.11663626,1.33e-05,1,1,1,1,0,0,6.85e-06,4.54e-06,2.14e-06,1
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.006341901,0.0,0.006102877,0.043478261,0.0,0.052631579,0.030354132,0.0,0.044155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.008850501,0.17615,2.08e-05,1,1,1,1,0,0,8.32e-06,6.01e-06,3.02e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.004377596,0.0,0.006102877,0.0,0.0,0.052631579,0.030354132,0.0,0.044155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006504585,0.17615,2.98e-05,1,1,1,1,0,0,1.03e-05,7.81e-06,4.06e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002469413,0.0013947,0.001743679,0.0,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002612497,0.11640252,6e-07,1,1,1,1,1,0,4.14e-06,1.76e-06,4.93e-07,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002862274,0.0,0.001743679,0.0,0.0,0.0,0.015177066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003305609,0.10705292,5.15e-07,1,1,1,1,1,0,4.34e-06,1.94e-06,5.74e-07,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005107195,0.0,0.0,0.004830918,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005544892,0.133874,1.66e-05,1,1,1,1,0,0,6.72e-06,4.56e-06,2.26e-06,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003647996,0.0,0.0,0.0,0.0,0.0,0.008431703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003785455,0.0724625,2.36e-05,1,1,1,1,0,0,7.25e-06,5.32e-06,2.84e-06,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004489842,0.0027894,0.0,0.004830918,0.016666667,0.0,0.020236088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005171678,0.13440245,1.69e-05,1,1,1,1,0,0,6.79e-06,4.61e-06,2.29e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002918397,0.0,0.00087184,0.0,0.0,0.0,0.016863406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003358925,0.1007578,8.79e-07,1,1,1,1,1,0,4.65e-06,2.16e-06,6.6e-07,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002637782,0.0,0.00087184,0.0,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002612497,0.1310556,3.96e-07,1,1,1,1,1,0,4.1e-06,1.76e-06,5e-07,1
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001795937,0.0,0.00087184,0.0,0.0,0.0,0.006745363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002026018,0.08215961,3.85e-05,1,1,1,1,0,0,9.41e-06,7.53e-06,4.29e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002750028,0.0,0.00087184,0.0,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003252293,0.11784435,4.75e-07,1,1,1,1,1,0,4.44e-06,1.99e-06,5.87e-07,1
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005500056,0.0027894,0.0,0.004830918,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005971422,0.12982255,7.16e-07,1,1,1,1,1,0,4.76e-06,2.34e-06,7.52e-07,0
9606.ENSP00000363899,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006847009,0.0,0.0,0.009661836,0.0,0.0,0.023608769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007464278,0.12947025,1.14e-05,1,1,1,1,0,0,6.54e-06,4.54e-06,2.33e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.004658211,0.0,0.006102877,0.0,0.0,0.052631579,0.032040472,0.0,0.041558442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006771167,0.17615,2.98e-05,1,1,1,1,0,0,1e-05,7.67e-06,4.01e-06,0
9606.ENSP00000363899,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117409,0.0,0.0,0.004830918,0.0,0.0,0.015177066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006451269,0.1063083,1.92e-05,1,1,1,1,0,0,9.02e-06,7.11e-06,3.9e-06,1
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482658,0.0013947,0.00087184,0.0,0.0,0.0,0.020236088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005331627,0.133874,1.19e-06,1,1,1,1,1,0,4.64e-06,2.19e-06,6.78e-07,1
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.005556179,0.0013947,0.006102877,0.0,0.0,0.052631579,0.033726813,0.0,0.038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007730859,0.17615,3.8e-05,1,1,1,1,0,0,1.49e-05,1.29e-05,7.41e-06,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003479627,0.0,0.0,0.004830918,0.0,0.0,0.015177066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003892088,0.1342263,3.63e-05,1,1,1,1,0,0,9.41e-06,7.46e-06,4.17e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002132675,0.0,0.0,0.0,0.0,0.0,0.013490725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002452549,0.11628565,4.51e-07,1,1,1,1,1,0,4.6e-06,2.08e-06,6.12e-07,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.003255135,0.0,0.006102877,0.0,0.0,0.052631579,0.030354132,0.0,0.044155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00543826,0.17615,3.52e-05,1,1,1,1,0,0,1.12e-05,8.7e-06,4.61e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.006061286,0.0,0.006102877,0.004830918,0.0,0.052631579,0.035413153,0.0,0.036363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00815739,0.17615,2.3e-05,1,1,1,1,0,0,9e-06,6.57e-06,3.31e-06,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002637782,0.0,0.0,0.0,0.0,0.0,0.011804384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002932395,0.11651939,2.72e-05,1,1,1,1,0,0,7.96e-06,5.95e-06,3.22e-06,1
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001459199,0.0013947,0.001743679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001546172,0.11488321,1.1e-06,1,1,1,1,1,0,4.26e-06,1.82e-06,5.12e-07,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003142889,0.0027894,0.0,0.0,0.0,0.0,0.006745363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003305609,0.11651939,9.77e-07,1,1,1,1,1,0,4.54e-06,2.1e-06,6.43e-07,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004658211,0.0,0.0,0.0,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005065046,0.1257711,1.88e-05,1,1,1,1,0,0,7.11e-06,4.94e-06,2.5e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001571445,0.0013947,0.001743679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001652804,0.11511695,5.24e-07,1,1,1,1,1,0,4.25e-06,1.8e-06,5e-07,0
9606.ENSP00000363899,0,0,0,0,0.011695906,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.009821529,0.0,0.002615519,0.004830918,0.0,0.052631579,0.037099494,0.0,0.033766234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011622947,0.17615,2.95e-05,1,1,1,1,0,0,1.43e-05,1.24e-05,7.17e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297452,0.0,0.006102877,0.0,0.0,0.0,0.032040472,0.0,0.044155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005118362,0.1729793,2.13e-06,1,1,1,1,1,0,7.76e-06,4.5e-06,1.59e-06,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00723987,0.0,0.0,0.0,0.0,0.0,0.020236088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007570911,0.11687,1.56e-05,1,1,1,1,0,0,6.47e-06,4.38e-06,2.17e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020429,0.0027894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002026018,0.11605191,3.54e-07,1,1,1,1,1,0,4.07e-06,1.69e-06,4.61e-07,0
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003199012,0.0,0.0,0.0,0.0,0.0,0.011804384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003465558,0.1250665,2.36e-05,1,1,1,1,0,0,7.41e-06,5.39e-06,2.86e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002693905,0.0,0.00087184,0.0,0.0,0.0,0.015177066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003092344,0.11289642,5.35e-07,1,1,1,1,1,0,4.56e-06,2.07e-06,6.17e-07,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002637782,0.0,0.0,0.0,0.0,0.0,0.008431703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002772446,0.0678125,6.71e-07,1,1,1,1,1,0,4.72e-06,2.22e-06,6.76e-07,1
9606.ENSP00000363899,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003760242,0.0,0.0,0.0,0.0,0.0,0.016863406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004158669,0.13722085,2.33e-05,1,1,1,1,0,0,7.78e-06,5.64e-06,2.95e-06,1
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020429,0.0027894,0.0,0.0,0.0,0.0,0.032040472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003039028,0.1543074,2.36e-06,1,1,1,1,1,0,6.84e-06,3.94e-06,1.4e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002637782,0.0,0.00087184,0.0,0.0,0.0,0.016863406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003092344,0.13369785,3.63e-07,1,1,1,1,1,0,4.28e-06,1.89e-06,5.48e-07,0
9606.ENSP00000363899,0,0,0,0,0.011695906,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.011112358,0.0,0.004359198,0.014492754,0.0,0.052631579,0.042158516,0.0,0.025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.013062487,0.17615,1.8e-05,1,1,1,1,0,0,9.72e-06,7.93e-06,4.45e-06,0
9606.ENSP00000363899,0,0,0,0,0.011695906,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.010438882,0.0013947,0.00087184,0.014492754,0.016666667,0.052631579,0.040472175,0.0,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012316059,0.17615,1.62e-05,1,1,1,1,0,0,9.08e-06,7.3e-06,4.07e-06,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002244921,0.0013947,0.001743679,0.0,0.0,0.0,0.013490725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00271913,0.13087945,1.39e-06,1,1,1,1,1,0,4.48e-06,2e-06,5.87e-07,0
9606.ENSP00000363899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004545965,0.0,0.0,0.0,0.0,0.0,0.018549747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004905097,0.10267665,4.2e-07,1,1,1,1,1,0,4.59e-06,2.15e-06,6.62e-07,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003199012,0.0027894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00314566,0.080800902,5.85e-07,1,1,1,1,1,0,1.65e-06,8e-07,2.67e-07,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000617353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000586479,0.0531441,2.17e-07,1,1,1,1,1,0,1.05e-06,3.47e-07,8.23e-08,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000336738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000319898,0.055363674,1.18e-07,1,1,1,1,1,0,1.02e-06,3.19e-07,6.95e-08,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000224492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000213265,0.0513816,2.01e-07,1,1,1,1,1,0,9.94e-07,3.11e-07,6.98e-08,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001066325,0.058703478,3.52e-07,1,1,1,1,1,0,1.22e-06,4.79e-07,1.37e-07,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000533163,0.026712,2.95e-07,1,1,1,1,1,0,1.14e-06,4.07e-07,1.06e-07,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964306,0.0013947,0.00087184,0.004830918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002026018,0.064519416,1.66e-07,1,1,1,1,1,0,1.25e-06,4.82e-07,1.33e-07,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001515322,0.0,0.0,0.004830918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001492856,0.058510797,2.48e-07,1,1,1,1,1,0,1.25e-06,4.83e-07,1.35e-07,0
9606.ENSP00000407560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001010214,0.0,0.0,0.009661836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001066325,0.08100732,6.09e-07,1,1,1,1,1,0,1.22e-06,4.63e-07,1.27e-07,1
