protein,RNA line ab,binary_RNA line ab,RNA line ab_y,binary_RNA line ab_y,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000291565,62.8,1,73.7,1.0,-10.900000000000006,10.900000000000006,0
9606.ENSP00000364190,5.8,1,73.7,1.0,-67.9,67.9,0
9606.ENSP00000351524,8.5,1,73.7,1.0,-65.2,65.2,0
9606.ENSP00000265071,2.1,1,73.7,1.0,-71.60000000000001,71.60000000000001,0
9606.ENSP00000322450,195.4,1,73.7,1.0,121.7,121.7,0
9606.ENSP00000320532,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000329933,23.6,1,73.7,1.0,-50.1,50.1,0
9606.ENSP00000210313,66.6,1,73.7,1.0,-7.1000000000000085,7.1000000000000085,0
9606.ENSP00000463032,8.7,1,73.7,1.0,-65.0,65.0,0
9606.ENSP00000228506,65.4,1,73.7,1.0,-8.299999999999997,8.299999999999997,0
9606.ENSP00000284523,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000350090,14.5,1,73.7,1.0,-59.2,59.2,0
9606.ENSP00000378845,4.8,1,73.7,1.0,-68.9,68.9,0
9606.ENSP00000367429,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000357040,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000352900,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000333024,0.7,1,73.7,1.0,-73.0,73.0,0
9606.ENSP00000378105,15.7,1,73.7,1.0,-58.0,58.0,0
9606.ENSP00000380321,24.4,1,73.7,1.0,-49.3,49.3,0
9606.ENSP00000217289,9.9,1,73.7,1.0,-63.8,63.8,0
9606.ENSP00000404100,15.0,1,73.7,1.0,-58.7,58.7,0
9606.ENSP00000302456,27.5,1,73.7,1.0,-46.2,46.2,0
9606.ENSP00000376268,42.9,1,73.7,1.0,-30.800000000000004,30.800000000000004,0
9606.ENSP00000422216,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000361337,0.3,1,73.7,1.0,-73.4,73.4,0
9606.ENSP00000385142,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000343428,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000262428,137.6,1,73.7,1.0,63.89999999999999,63.89999999999999,0
9606.ENSP00000311677,61.6,1,73.7,1.0,-12.1,12.1,0
9606.ENSP00000280665,2.8,1,73.7,1.0,-70.9,70.9,0
9606.ENSP00000408288,5.2,1,73.7,1.0,-68.5,68.5,0
9606.ENSP00000326227,12.5,1,73.7,1.0,-61.2,61.2,0
9606.ENSP00000358576,9.1,1,73.7,1.0,-64.60000000000001,64.60000000000001,0
9606.ENSP00000282541,15.2,1,73.7,1.0,-58.5,58.5,0
9606.ENSP00000312981,45.0,1,73.7,1.0,-28.700000000000003,28.700000000000003,0
9606.ENSP00000307130,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000390625,29.9,1,73.7,1.0,-43.8,43.8,0
9606.ENSP00000376395,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000365643,34.9,1,73.7,1.0,-38.8,38.8,0
9606.ENSP00000005286,40.5,1,73.7,1.0,-33.2,33.2,0
9606.ENSP00000436042,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000462419,12.3,1,73.7,1.0,-61.400000000000006,61.400000000000006,0
9606.ENSP00000270538,37.0,1,73.7,1.0,-36.7,36.7,0
9606.ENSP00000440984,0.3,1,73.7,1.0,-73.4,73.4,0
9606.ENSP00000406201,6.1,1,73.7,1.0,-67.60000000000001,67.60000000000001,0
9606.ENSP00000291416,2.7,1,73.7,1.0,-71.0,71.0,0
9606.ENSP00000465261,3.3,1,73.7,1.0,-70.4,70.4,0
9606.ENSP00000366047,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000272748,14.1,1,73.7,1.0,-59.6,59.6,0
9606.ENSP00000299871,5.0,1,73.7,1.0,-68.7,68.7,0
9606.ENSP00000377796,3.8,1,73.7,1.0,-69.9,69.9,0
9606.ENSP00000267257,73.7,1,73.7,1.0,0.0,0.0,0
9606.ENSP00000478474,28.3,1,73.7,1.0,-45.400000000000006,45.400000000000006,0
9606.ENSP00000330338,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000422607,15.7,1,73.7,1.0,-58.0,58.0,0
9606.ENSP00000378914,4.4,1,73.7,1.0,-69.3,69.3,0
9606.ENSP00000296776,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000254181,0.3,1,73.7,1.0,-73.4,73.4,0
9606.ENSP00000256797,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000259607,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000263409,8.2,1,73.7,1.0,-65.5,65.5,0
9606.ENSP00000441140,22.1,1,73.7,1.0,-51.6,51.6,0
9606.ENSP00000382957,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000291744,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000344741,45.4,1,73.7,1.0,-28.300000000000004,28.300000000000004,1
9606.ENSP00000295926,13.0,1,73.7,1.0,-60.7,60.7,0
9606.ENSP00000455434,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000281513,11.4,1,73.7,1.0,-62.3,62.3,1
9606.ENSP00000439281,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000444408,127.3,1,73.7,1.0,53.599999999999994,53.599999999999994,0
9606.ENSP00000236040,38.4,1,73.7,1.0,-35.300000000000004,35.300000000000004,0
9606.ENSP00000455826,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000257696,18.0,1,73.7,1.0,-55.7,55.7,0
9606.ENSP00000482579,5.3,1,73.7,1.0,-68.4,68.4,0
9606.ENSP00000332404,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000272091,10.8,1,73.7,1.0,-62.900000000000006,62.900000000000006,0
9606.ENSP00000370126,1.7,1,73.7,1.0,-72.0,72.0,0
9606.ENSP00000366798,53.0,1,73.7,1.0,-20.700000000000003,20.700000000000003,0
9606.ENSP00000327975,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000256969,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000329793,1.0,1,73.7,1.0,-72.7,72.7,0
9606.ENSP00000367923,48.7,1,73.7,1.0,-25.0,25.0,0
9606.ENSP00000438949,0.6,1,73.7,1.0,-73.10000000000001,73.10000000000001,0
9606.ENSP00000320893,22.4,1,73.7,1.0,-51.3,51.3,0
9606.ENSP00000307342,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000264079,13.7,1,73.7,1.0,-60.0,60.0,0
9606.ENSP00000364815,34.7,1,73.7,1.0,-39.0,39.0,0
9606.ENSP00000379866,35.3,1,73.7,1.0,-38.400000000000006,38.400000000000006,0
9606.ENSP00000308334,6.9,1,73.7,1.0,-66.8,66.8,0
9606.ENSP00000285697,5.8,1,73.7,1.0,-67.9,67.9,0
9606.ENSP00000328174,24.9,1,73.7,1.0,-48.8,48.8,0
9606.ENSP00000262878,18.0,1,73.7,1.0,-55.7,55.7,0
9606.ENSP00000349437,23.2,1,73.7,1.0,-50.5,50.5,0
9606.ENSP00000353920,47.8,1,73.7,1.0,-25.90000000000001,25.90000000000001,0
9606.ENSP00000470441,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000416168,2.9,1,73.7,1.0,-70.8,70.8,0
9606.ENSP00000389414,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000248706,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000308576,72.1,1,73.7,1.0,-1.6000000000000083,1.6000000000000083,0
9606.ENSP00000429301,161.2,1,73.7,1.0,87.49999999999999,87.49999999999999,0
9606.ENSP00000260383,26.2,1,73.7,1.0,-47.5,47.5,0
9606.ENSP00000441828,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000359339,9.2,1,73.7,1.0,-64.5,64.5,0
9606.ENSP00000337632,219.5,1,73.7,1.0,145.8,145.8,0
9606.ENSP00000403495,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000268533,0.4,1,73.7,1.0,-73.3,73.3,0
9606.ENSP00000317992,139.5,1,73.7,1.0,65.8,65.8,0
9606.ENSP00000223641,326.0,1,73.7,1.0,252.3,252.3,0
9606.ENSP00000440190,12.5,1,73.7,1.0,-61.2,61.2,0
9606.ENSP00000273588,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000298925,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000328813,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000327436,31.6,1,73.7,1.0,-42.1,42.1,0
9606.ENSP00000297668,5.5,1,73.7,1.0,-68.2,68.2,0
9606.ENSP00000303452,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000359866,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000349041,2.8,1,73.7,1.0,-70.9,70.9,0
9606.ENSP00000430325,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000316114,14.7,1,73.7,1.0,-59.0,59.0,0
9606.ENSP00000289575,0.9,1,73.7,1.0,-72.8,72.8,0
9606.ENSP00000348965,10.7,1,73.7,1.0,-63.0,63.0,0
9606.ENSP00000305071,43.7,1,73.7,1.0,-30.0,30.0,0
9606.ENSP00000359019,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000308938,0.9,1,73.7,1.0,-72.8,72.8,0
9606.ENSP00000294312,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000381302,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000385098,1.1,1,73.7,1.0,-72.60000000000001,72.60000000000001,0
9606.ENSP00000313140,6.6,1,73.7,1.0,-67.10000000000001,67.10000000000001,0
9606.ENSP00000348564,8.7,1,73.7,1.0,-65.0,65.0,0
9606.ENSP00000450980,74.3,1,73.7,1.0,0.5999999999999943,0.5999999999999943,0
9606.ENSP00000364802,0.8,1,73.7,1.0,-72.9,72.9,0
9606.ENSP00000332806,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000246662,2.5,1,73.7,1.0,-71.2,71.2,0
9606.ENSP00000357643,67.6,1,73.7,1.0,-6.1000000000000085,6.1000000000000085,0
9606.ENSP00000306099,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000413592,4.7,1,73.7,1.0,-69.0,69.0,0
9606.ENSP00000295408,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000338010,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000315152,8.9,1,73.7,1.0,-64.8,64.8,0
9606.ENSP00000234310,40.0,1,73.7,1.0,-33.7,33.7,0
9606.ENSP00000382507,14.8,1,73.7,1.0,-58.900000000000006,58.900000000000006,0
9606.ENSP00000447300,8.6,1,73.7,1.0,-65.10000000000001,65.10000000000001,0
9606.ENSP00000379138,0.4,1,73.7,1.0,-73.3,73.3,0
9606.ENSP00000340677,0.0,0,73.7,1.0,-73.7,73.7,1
9606.ENSP00000280886,3.8,1,73.7,1.0,-69.9,69.9,0
9606.ENSP00000433933,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000340510,40.2,1,73.7,1.0,-33.5,33.5,0
9606.ENSP00000310111,0.3,1,73.7,1.0,-73.4,73.4,0
9606.ENSP00000371559,30.1,1,73.7,1.0,-43.6,43.6,0
9606.ENSP00000361795,94.7,1,73.7,1.0,21.0,21.0,0
9606.ENSP00000430100,130.1,1,73.7,1.0,56.39999999999999,56.39999999999999,0
9606.ENSP00000254286,5.5,1,73.7,1.0,-68.2,68.2,0
9606.ENSP00000353332,16.9,1,73.7,1.0,-56.8,56.8,0
9606.ENSP00000360431,3.7,1,73.7,1.0,-70.0,70.0,0
9606.ENSP00000296350,10.9,1,73.7,1.0,-62.8,62.8,0
9606.ENSP00000300403,147.9,1,73.7,1.0,74.2,74.2,0
9606.ENSP00000302194,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000369731,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000271234,21.7,1,73.7,1.0,-52.0,52.0,0
9606.ENSP00000270879,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000289269,14.6,1,73.7,1.0,-59.1,59.1,0
9606.ENSP00000293745,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000364389,1.2,1,73.7,1.0,-72.5,72.5,0
9606.ENSP00000353491,1.2,1,73.7,1.0,-72.5,72.5,0
9606.ENSP00000323148,12.2,1,73.7,1.0,-61.5,61.5,0
9606.ENSP00000386911,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000239165,21.3,1,73.7,1.0,-52.400000000000006,52.400000000000006,0
9606.ENSP00000323901,8.3,1,73.7,1.0,-65.4,65.4,0
9606.ENSP00000313309,8.7,1,73.7,1.0,-65.0,65.0,0
9606.ENSP00000216264,39.6,1,73.7,1.0,-34.1,34.1,0
9606.ENSP00000352252,1.2,1,73.7,1.0,-72.5,72.5,0
9606.ENSP00000384792,16.5,1,73.7,1.0,-57.2,57.2,0
9606.ENSP00000483467,0.3,1,73.7,1.0,-73.4,73.4,0
9606.ENSP00000308351,15.8,1,73.7,1.0,-57.900000000000006,57.900000000000006,0
9606.ENSP00000378394,433.1,1,73.7,1.0,359.40000000000003,359.40000000000003,1
9606.ENSP00000363773,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000304642,10.2,1,73.7,1.0,-63.5,63.5,0
9606.ENSP00000468032,3.9,1,73.7,1.0,-69.8,69.8,0
9606.ENSP00000354251,67.3,1,73.7,1.0,-6.400000000000006,6.400000000000006,0
9606.ENSP00000253023,147.5,1,73.7,1.0,73.8,73.8,0
9606.ENSP00000304811,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000362308,81.7,1,73.7,1.0,8.0,8.0,0
9606.ENSP00000297316,4.1,1,73.7,1.0,-69.60000000000001,69.60000000000001,0
9606.ENSP00000386992,21.8,1,73.7,1.0,-51.900000000000006,51.900000000000006,0
9606.ENSP00000383737,9.1,1,73.7,1.0,-64.60000000000001,64.60000000000001,0
9606.ENSP00000451263,3.1,1,73.7,1.0,-70.60000000000001,70.60000000000001,0
9606.ENSP00000286091,81.6,1,73.7,1.0,7.899999999999992,7.899999999999992,0
9606.ENSP00000419266,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000360069,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000359489,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000402505,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000367770,12.2,1,73.7,1.0,-61.5,61.5,0
9606.ENSP00000360138,4.8,1,73.7,1.0,-68.9,68.9,0
9606.ENSP00000259037,73.2,1,73.7,1.0,-0.5,0.5,0
9606.ENSP00000395232,11.8,1,73.7,1.0,-61.900000000000006,61.900000000000006,0
9606.ENSP00000295461,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000033079,20.2,1,73.7,1.0,-53.5,53.5,0
9606.ENSP00000256441,39.1,1,73.7,1.0,-34.6,34.6,0
9606.ENSP00000364464,23.5,1,73.7,1.0,-50.2,50.2,0
9606.ENSP00000269346,0.3,1,73.7,1.0,-73.4,73.4,0
9606.ENSP00000341159,0.4,1,73.7,1.0,-73.3,73.3,0
9606.ENSP00000295269,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000322915,21.3,1,73.7,1.0,-52.400000000000006,52.400000000000006,0
9606.ENSP00000336842,19.7,1,73.7,1.0,-54.0,54.0,0
9606.ENSP00000231656,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000257604,35.5,1,73.7,1.0,-38.2,38.2,0
9606.ENSP00000470248,9.8,1,73.7,1.0,-63.900000000000006,63.900000000000006,0
9606.ENSP00000380307,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000356562,15.1,1,73.7,1.0,-58.6,58.6,0
9606.ENSP00000389948,17.1,1,73.7,1.0,-56.6,56.6,0
9606.ENSP00000393313,15.7,1,73.7,1.0,-58.0,58.0,0
9606.ENSP00000450385,63.0,1,73.7,1.0,-10.700000000000005,10.700000000000005,0
9606.ENSP00000454646,10.3,1,73.7,1.0,-63.400000000000006,63.400000000000006,0
9606.ENSP00000301280,64.3,1,73.7,1.0,-9.400000000000006,9.400000000000006,0
9606.ENSP00000479248,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000411253,8.5,1,73.7,1.0,-65.2,65.2,0
9606.ENSP00000258383,36.7,1,73.7,1.0,-37.0,37.0,0
9606.ENSP00000421986,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000294053,28.5,1,73.7,1.0,-45.2,45.2,0
9606.ENSP00000336769,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000369314,74.0,1,73.7,1.0,0.2999999999999971,0.2999999999999971,0
9606.ENSP00000215754,1099.8,1,73.7,1.0,1026.1,1026.1,0
9606.ENSP00000378187,15.0,1,73.7,1.0,-58.7,58.7,0
9606.ENSP00000343200,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000453273,3.3,1,73.7,1.0,-70.4,70.4,0
9606.ENSP00000337862,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000385216,3.4,1,73.7,1.0,-70.3,70.3,0
9606.ENSP00000381231,67.8,1,73.7,1.0,-5.900000000000006,5.900000000000006,0
9606.ENSP00000355658,0.4,1,73.7,1.0,-73.3,73.3,0
9606.ENSP00000378409,3.5,1,73.7,1.0,-70.2,70.2,0
9606.ENSP00000370767,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000397925,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000296130,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000418268,19.1,1,73.7,1.0,-54.6,54.6,0
9606.ENSP00000296499,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000356579,15.6,1,73.7,1.0,-58.1,58.1,0
9606.ENSP00000348163,310.4,1,73.7,1.0,236.7,236.7,0
9606.ENSP00000466058,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000442837,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000363634,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000353600,1.9,1,73.7,1.0,-71.8,71.8,0
9606.ENSP00000229402,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000339767,1.1,1,73.7,1.0,-72.60000000000001,72.60000000000001,0
9606.ENSP00000311401,13.1,1,73.7,1.0,-60.6,60.6,0
9606.ENSP00000369996,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000301012,16.3,1,73.7,1.0,-57.400000000000006,57.400000000000006,0
9606.ENSP00000265382,0.8,1,73.7,1.0,-72.9,72.9,0
9606.ENSP00000223095,31.8,1,73.7,1.0,-41.900000000000006,41.900000000000006,0
9606.ENSP00000350676,14.4,1,73.7,1.0,-59.3,59.3,0
9606.ENSP00000483333,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000265164,12.7,1,73.7,1.0,-61.0,61.0,0
9606.ENSP00000356480,12.5,1,73.7,1.0,-61.2,61.2,0
9606.ENSP00000307607,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000369465,22.3,1,73.7,1.0,-51.400000000000006,51.400000000000006,0
9606.ENSP00000274008,5.4,1,73.7,1.0,-68.3,68.3,0
9606.ENSP00000302569,0.4,1,73.7,1.0,-73.3,73.3,0
9606.ENSP00000337383,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000345023,3.5,1,73.7,1.0,-70.2,70.2,0
9606.ENSP00000407213,3.7,1,73.7,1.0,-70.0,70.0,0
9606.ENSP00000364240,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000295448,17.9,1,73.7,1.0,-55.8,55.8,0
9606.ENSP00000420914,71.5,1,73.7,1.0,-2.200000000000003,2.200000000000003,0
9606.ENSP00000331127,11.6,1,73.7,1.0,-62.1,62.1,0
9606.ENSP00000369571,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000465356,3.1,1,73.7,1.0,-70.60000000000001,70.60000000000001,0
9606.ENSP00000371101,21.3,1,73.7,1.0,-52.400000000000006,52.400000000000006,0
9606.ENSP00000265081,13.2,1,73.7,1.0,-60.5,60.5,0
9606.ENSP00000325290,10.9,1,73.7,1.0,-62.8,62.8,0
9606.ENSP00000411418,24.7,1,73.7,1.0,-49.0,49.0,0
9606.ENSP00000445408,60.8,1,73.7,1.0,-12.900000000000006,12.900000000000006,1
9606.ENSP00000170447,22.2,1,73.7,1.0,-51.5,51.5,0
9606.ENSP00000301336,0.3,1,73.7,1.0,-73.4,73.4,0
9606.ENSP00000268896,7.8,1,73.7,1.0,-65.9,65.9,0
9606.ENSP00000216554,82.8,1,73.7,1.0,9.099999999999994,9.099999999999994,0
9606.ENSP00000376071,4.2,1,73.7,1.0,-69.5,69.5,0
9606.ENSP00000477979,31.7,1,73.7,1.0,-42.0,42.0,0
9606.ENSP00000407653,1.8,1,73.7,1.0,-71.9,71.9,0
9606.ENSP00000439189,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000297767,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000376307,25.9,1,73.7,1.0,-47.8,47.8,0
9606.ENSP00000467083,13.4,1,73.7,1.0,-60.3,60.3,0
9606.ENSP00000392204,1.3,1,73.7,1.0,-72.4,72.4,0
9606.ENSP00000381182,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000366939,29.0,1,73.7,1.0,-44.7,44.7,0
9606.ENSP00000298552,15.8,1,73.7,1.0,-57.900000000000006,57.900000000000006,0
9606.ENSP00000349142,206.4,1,73.7,1.0,132.7,132.7,0
9606.ENSP00000311313,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000321703,19.3,1,73.7,1.0,-54.400000000000006,54.400000000000006,0
9606.ENSP00000300105,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000216044,29.4,1,73.7,1.0,-44.3,44.3,0
9606.ENSP00000358867,25.9,1,73.7,1.0,-47.8,47.8,0
9606.ENSP00000471754,19.8,1,73.7,1.0,-53.900000000000006,53.900000000000006,0
9606.ENSP00000429690,278.7,1,73.7,1.0,205.0,205.0,1
9606.ENSP00000336762,4.4,1,73.7,1.0,-69.3,69.3,0
9606.ENSP00000355731,21.7,1,73.7,1.0,-52.0,52.0,0
9606.ENSP00000311997,31.5,1,73.7,1.0,-42.2,42.2,0
9606.ENSP00000292562,18.3,1,73.7,1.0,-55.400000000000006,55.400000000000006,0
9606.ENSP00000420194,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000345985,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000360327,4.0,1,73.7,1.0,-69.7,69.7,0
9606.ENSP00000263629,31.4,1,73.7,1.0,-42.3,42.3,0
9606.ENSP00000255631,62.9,1,73.7,1.0,-10.800000000000004,10.800000000000004,0
9606.ENSP00000356584,30.1,1,73.7,1.0,-43.6,43.6,0
9606.ENSP00000270747,8.8,1,73.7,1.0,-64.9,64.9,0
9606.ENSP00000323816,39.7,1,73.7,1.0,-34.0,34.0,0
9606.ENSP00000456480,2.3,1,73.7,1.0,-71.4,71.4,0
9606.ENSP00000248306,2.6,1,73.7,1.0,-71.10000000000001,71.10000000000001,0
9606.ENSP00000294904,45.0,1,73.7,1.0,-28.700000000000003,28.700000000000003,0
9606.ENSP00000282572,3.2,1,73.7,1.0,-70.5,70.5,0
9606.ENSP00000357448,24.1,1,73.7,1.0,-49.6,49.6,0
9606.ENSP00000391592,2.9,1,73.7,1.0,-70.8,70.8,0
9606.ENSP00000278949,1.5,1,73.7,1.0,-72.2,72.2,0
9606.ENSP00000357336,45.5,1,73.7,1.0,-28.200000000000003,28.200000000000003,0
9606.ENSP00000317674,2.1,1,73.7,1.0,-71.60000000000001,71.60000000000001,0
9606.ENSP00000480524,9.2,1,73.7,1.0,-64.5,64.5,0
9606.ENSP00000429931,293.5,1,73.7,1.0,219.8,219.8,0
9606.ENSP00000040663,20.6,1,73.7,1.0,-53.1,53.1,0
9606.ENSP00000365744,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000440485,34.9,1,73.7,1.0,-38.8,38.8,0
9606.ENSP00000302393,0.7,1,73.7,1.0,-73.0,73.0,0
9606.ENSP00000362650,3.9,1,73.7,1.0,-69.8,69.8,0
9606.ENSP00000355480,40.3,1,73.7,1.0,-33.400000000000006,33.400000000000006,0
9606.ENSP00000340347,7.3,1,73.7,1.0,-66.4,66.4,0
9606.ENSP00000343867,67.0,1,73.7,1.0,-6.700000000000003,6.700000000000003,0
9606.ENSP00000359114,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000323926,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000370337,26.0,1,73.7,1.0,-47.7,47.7,0
9606.ENSP00000426941,87.7,1,73.7,1.0,14.0,14.0,0
9606.ENSP00000388241,24.5,1,73.7,1.0,-49.2,49.2,0
9606.ENSP00000290846,26.9,1,73.7,1.0,-46.8,46.8,0
9606.ENSP00000397566,43.8,1,73.7,1.0,-29.90000000000001,29.90000000000001,0
9606.ENSP00000377197,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000336831,8.3,1,73.7,1.0,-65.4,65.4,0
9606.ENSP00000354414,3.6,1,73.7,1.0,-70.10000000000001,70.10000000000001,0
9606.ENSP00000370542,15.7,1,73.7,1.0,-58.0,58.0,0
9606.ENSP00000323584,13.0,1,73.7,1.0,-60.7,60.7,0
9606.ENSP00000417604,7.6,1,73.7,1.0,-66.10000000000001,66.10000000000001,0
9606.ENSP00000438293,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000346931,11.5,1,73.7,1.0,-62.2,62.2,0
9606.ENSP00000364515,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000477949,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000273063,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000341957,15.7,1,73.7,1.0,-58.0,58.0,0
9606.ENSP00000222382,0.2,1,73.7,1.0,-73.5,73.5,0
9606.ENSP00000314807,7.2,1,73.7,1.0,-66.5,66.5,0
9606.ENSP00000229314,24.6,1,73.7,1.0,-49.1,49.1,0
9606.ENSP00000379438,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000408792,0.1,1,73.7,1.0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000338290,5.6,1,73.7,1.0,-68.10000000000001,68.10000000000001,0
9606.ENSP00000304139,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000230449,16.4,1,73.7,1.0,-57.3,57.3,0
9606.ENSP00000371221,9.5,1,73.7,1.0,-64.2,64.2,0
9606.ENSP00000428340,0.5,1,73.7,1.0,-73.2,73.2,0
9606.ENSP00000272520,0.0,0,73.7,1.0,-73.7,73.7,0
9606.ENSP00000457408,1.4,1,73.7,1.0,-72.3,72.3,0
9606.ENSP00000287218,17.6,1,73.7,1.0,-56.1,56.1,0
9606.ENSP00000349076,61.8,1,73.7,1.0,-11.900000000000006,11.900000000000006,0
9606.ENSP00000330694,0.0,0,73.7,1.0,-73.7,73.7,0
