,gene_id,hpa_location,provenance,StringID
47591,ASXL2,nucleoplasm:nucleus,reactome,9606.ENSP00000383920
47592,ADAMTS13,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000360997
47593,HECW1,cytosol:cytoplasm,reactome,9606.ENSP00000379228
47597,BTN2A1,plasma membrane:endomembrane system,reactome,9606.ENSP00000312158
47598,SUPT6H,nucleoplasm:nucleus,reactome,9606.ENSP00000319104
47599,SND1,cytosol:cytoplasm,reactome,9606.ENSP00000346762
47600,COX15,mitochondria:cytoplasm,reactome,9606.ENSP00000016171
47601,DDX46,nucleoplasm:nucleus,reactome,9606.ENSP00000416534
47602,SV2A,plasma membrane:endomembrane system,reactome,9606.ENSP00000358142
47603,SV2A,vesicles:endomembrane system,reactome,9606.ENSP00000358142
47604,RHOU,cytosol:cytoplasm,reactome,9606.ENSP00000355652
47605,RHOU,plasma membrane:endomembrane system,reactome,9606.ENSP00000355652
47606,RHOU,endosomes:vesicles:endomembrane system,reactome,9606.ENSP00000355652
47607,TRMT10C,mitochondria:cytoplasm,reactome,9606.ENSP00000312356
47608,DPPA4,nucleoplasm:nucleus,reactome,9606.ENSP00000335306
47609,SV2B,plasma membrane:endomembrane system,reactome,9606.ENSP00000377779
47610,SV2B,vesicles:endomembrane system,reactome,9606.ENSP00000377779
47611,CYB5R4,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000358695
47612,MON1B,cytosol:cytoplasm,reactome,9606.ENSP00000248248
47613,LRRC8D,plasma membrane:endomembrane system,reactome,9606.ENSP00000338887
47614,ASRGL1,cytosol:cytoplasm,reactome,9606.ENSP00000400057
47615,EIF3M,cytosol:cytoplasm,reactome,9606.ENSP00000436049
47616,CENPQ,cytosol:cytoplasm,reactome,9606.ENSP00000337289
47617,CENPQ,nucleoplasm:nucleus,reactome,9606.ENSP00000337289
47618,CDC37L1,secretory,reactome,9606.ENSP00000371278
47619,ZNF771,nucleoplasm:nucleus,reactome,9606.ENSP00000323945
47620,PARS2,mitochondria:cytoplasm,reactome,9606.ENSP00000360327
47621,MIGA2,mitochondria:cytoplasm,reactome,9606.ENSP00000351138
47622,RRAGA,cytosol:cytoplasm,reactome,9606.ENSP00000369899
47623,CYFIP1,cytosol:cytoplasm,reactome,9606.ENSP00000481038
47624,CYFIP1,secretory,reactome,9606.ENSP00000481038
47625,MCM10,nucleoplasm:nucleus,reactome,9606.ENSP00000418268
47626,DOK3,plasma membrane:endomembrane system,reactome,9606.ENSP00000349727
47627,NDUFAF7,mitochondria:cytoplasm,reactome,9606.ENSP00000002125
47628,FA2H,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000219368
47629,GET4,cytosol:cytoplasm,reactome,9606.ENSP00000265857
47630,GDPD3,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000384363
47631,COPS6,nucleoplasm:nucleus,reactome,9606.ENSP00000304102
47632,COPS6,cytosol:cytoplasm,reactome,9606.ENSP00000304102
47633,LPCAT2,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000262134
47634,DET1,cytosol:cytoplasm,reactome,9606.ENSP00000456340
47636,TAOK1,cytosol:cytoplasm,reactome,9606.ENSP00000261716
47637,RAB11FIP2,vesicles:endomembrane system,reactome,9606.ENSP00000347839
47638,VASH1,cytosol:cytoplasm,reactome,9606.ENSP00000167106
47639,FASTKD5,mitochondria:cytoplasm,reactome,9606.ENSP00000369618
47640,DPH6,cytosol:cytoplasm,reactome,9606.ENSP00000256538
47641,ZNF627,nucleoplasm:nucleus,reactome,9606.ENSP00000354414
47642,EEPD1,plasma membrane:endomembrane system,reactome,9606.ENSP00000242108
47643,MOB1B,cytosol:cytoplasm,reactome,9606.ENSP00000379366
47644,KDM3B,nucleoplasm:nucleus,reactome,9606.ENSP00000326563
47645,SLC26A9,plasma membrane:endomembrane system,reactome,9606.ENSP00000356102
47646,ARC,cytosol:cytoplasm,reactome,9606.ENSP00000349022
47647,RASGRP2,cytosol:cytoplasm,reactome,9606.ENSP00000338864
47648,CXXC5,nucleoplasm:nucleus,reactome,9606.ENSP00000302543
47649,RRM2B,cytosol:cytoplasm,reactome,9606.ENSP00000251810
47650,OTOP1,plasma membrane:endomembrane system,reactome,9606.ENSP00000296358
47651,STRADA,cytosol:cytoplasm,reactome,9606.ENSP00000336655
47652,NIPA1,plasma membrane:endomembrane system,reactome,9606.ENSP00000337452
47653,NLRC3,cytosol:cytoplasm,reactome,9606.ENSP00000352039
47654,TAS2R42,plasma membrane:endomembrane system,reactome,9606.ENSP00000334050
47655,PTF1A,nucleoplasm:nucleus,reactome,9606.ENSP00000365687
47656,KRT74,cytosol:cytoplasm,reactome,9606.ENSP00000307240
47657,SLC29A4,plasma membrane:endomembrane system,reactome,9606.ENSP00000380081
47658,STRC,secretory,reactome,9606.ENSP00000401513
47659,PHF5A,nucleoplasm:nucleus,reactome,9606.ENSP00000216252
47660,GSTA5,cytosol:cytoplasm,reactome,9606.ENSP00000360028
47661,OTOA,plasma membrane:endomembrane system,reactome,9606.ENSP00000373610
47662,OTOA,secretory,reactome,9606.ENSP00000373610
47663,TAS1R3,plasma membrane:endomembrane system,reactome,9606.ENSP00000344411
47664,TAS1R1,plasma membrane:endomembrane system,reactome,9606.ENSP00000331867
47665,CATSPER4,plasma membrane:endomembrane system,reactome,9606.ENSP00000390423
47668,USP17L1,cytosol:cytoplasm,reactome,9606.ENSP00000485364
47669,PLPPR4,plasma membrane:endomembrane system,reactome,9606.ENSP00000359204
47671,SLC36A1,plasma membrane:endomembrane system,reactome,9606.ENSP00000243389
47672,GPRIN1,plasma membrane:endomembrane system,reactome,9606.ENSP00000305839
47673,ZC3HAV1,cytosol:cytoplasm,reactome,9606.ENSP00000242351
47674,TRPM8,plasma membrane:endomembrane system,reactome,9606.ENSP00000323926
47675,MRPL21,mitochondria:cytoplasm,reactome,9606.ENSP00000354580
47676,ZNF551,nucleoplasm:nucleus,reactome,9606.ENSP00000282296
47677,TRAPPC11,cytosol:cytoplasm,reactome,9606.ENSP00000335371
47678,ZNF550,nucleoplasm:nucleus,reactome,9606.ENSP00000446224
47679,NEGR1,plasma membrane:endomembrane system,reactome,9606.ENSP00000350364
47680,NEGR1,secretory,reactome,9606.ENSP00000350364
47681,KANSL1,nucleoplasm:nucleus,reactome,9606.ENSP00000262419
47682,NUP54,nuclear membrane:nucleus,reactome,9606.ENSP00000264883
47683,NUP54,cytosol:cytoplasm,reactome,9606.ENSP00000264883
47684,VPS35L,plasma membrane:endomembrane system,reactome,9606.ENSP00000251143
47685,OR2W3,plasma membrane:endomembrane system,reactome,9606.ENSP00000353516
47686,OR2W3,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000353516
47687,ZFYVE16,endosomes:vesicles:endomembrane system,reactome,9606.ENSP00000337159
47688,UBE3B,cytosol:cytoplasm,reactome,9606.ENSP00000340596
47689,ZNF571,nucleoplasm:nucleus,reactome,9606.ENSP00000333660
47690,KRT28,cytosol:cytoplasm,reactome,9606.ENSP00000305263
47691,KRT27,cytosol:cytoplasm,reactome,9606.ENSP00000301656
47692,KRT26,cytosol:cytoplasm,reactome,9606.ENSP00000334798
47693,KRT25,cytosol:cytoplasm,reactome,9606.ENSP00000310573
47694,PIWIL4,cytosol:cytoplasm,reactome,9606.ENSP00000299001
47695,PIWIL4,nucleoplasm:nucleus,reactome,9606.ENSP00000299001
47696,DENND4A,cytosol:cytoplasm,reactome,9606.ENSP00000391167
47697,TMC6,plasma membrane:endomembrane system,reactome,9606.ENSP00000465261
47698,MYH14,cytosol:cytoplasm,reactome,9606.ENSP00000470298
47699,PEX26,peroxisomes:vesicles:endomembrane system,reactome,9606.ENSP00000331106
47700,PEX26,cytosol:cytoplasm,reactome,9606.ENSP00000331106
47701,KCNK18,plasma membrane:endomembrane system,reactome,9606.ENSP00000334650
47702,RNF144B,cytosol:cytoplasm,reactome,9606.ENSP00000259939
47703,MAVS,mitochondria:cytoplasm,reactome,9606.ENSP00000401980
47704,CYP2U1,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000333212
47705,CLASP1,cytosol:cytoplasm,reactome,9606.ENSP00000263710
47706,NPHP3,cytosol:cytoplasm,reactome,9606.ENSP00000338766
47707,LRP10,plasma membrane:endomembrane system,reactome,9606.ENSP00000352601
47708,COMMD6,cytosol:cytoplasm,reactome,9606.ENSP00000348054
47709,COMMD6,nucleoplasm:nucleus,reactome,9606.ENSP00000348054
47710,TRMT11,cytosol:cytoplasm,reactome,9606.ENSP00000333934
47711,ADM2,secretory,reactome,9606.ENSP00000379087
47712,HAUS6,cytosol:cytoplasm,reactome,9606.ENSP00000369871
47713,LIMS2,cytosol:cytoplasm,reactome,9606.ENSP00000326888
47714,TRIM46,cytosol:cytoplasm,reactome,9606.ENSP00000334657
47715,TRPM1,plasma membrane:endomembrane system,reactome,9606.ENSP00000437849
47716,P4HA3,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000401749
47717,C6orf120,secretory,reactome,9606.ENSP00000346931
47718,KIF21A,cytosol:cytoplasm,reactome,9606.ENSP00000354878
47719,DCXR,plasma membrane:endomembrane system,reactome,9606.ENSP00000303356
47720,KRTAP19-3,cytosol:cytoplasm,reactome,9606.ENSP00000386376
47721,MDGA2,plasma membrane:endomembrane system,reactome,9606.ENSP00000382178
47722,MDGA2,secretory,reactome,9606.ENSP00000382178
47723,BRAP,cytosol:cytoplasm,reactome,9606.ENSP00000403524
47724,GOLGA7,secretory,reactome,9606.ENSP00000350378
47725,ARHGAP22,cytosol:cytoplasm,reactome,9606.ENSP00000412461
47726,RAI1,nucleoplasm:nucleus,reactome,9606.ENSP00000323074
47727,WAPL,mitotic chromosome:nucleoplasm:nucleus,reactome,9606.ENSP00000298767
47728,WAPL,cytosol:cytoplasm,reactome,9606.ENSP00000298767
47729,WAPL,nucleoplasm:nucleus,reactome,9606.ENSP00000298767
47730,SDK1,plasma membrane:endomembrane system,reactome,9606.ENSP00000385899
47731,HSD17B13,cytosol:cytoplasm,reactome,9606.ENSP00000333300
47733,POLN,nucleoplasm:nucleus,reactome,9606.ENSP00000435506
47734,APBB1IP,cytosol:cytoplasm,reactome,9606.ENSP00000365411
47735,BCDIN3D,cytosol:cytoplasm,reactome,9606.ENSP00000335201
47736,CAMKMT,cytosol:cytoplasm,reactome,9606.ENSP00000367755
47737,NET1,cytosol:cytoplasm,reactome,9606.ENSP00000347134
47738,SPRED2,cytosol:cytoplasm,reactome,9606.ENSP00000348753
47739,SPRED2,plasma membrane:endomembrane system,reactome,9606.ENSP00000348753
47740,SPRED1,cytosol:cytoplasm,reactome,9606.ENSP00000299084
47741,SPRED1,plasma membrane:endomembrane system,reactome,9606.ENSP00000299084
47742,BTLA,plasma membrane:endomembrane system,reactome,9606.ENSP00000333919
47743,SRGAP1,cytosol:cytoplasm,reactome,9606.ENSP00000347198
47744,RBBP6,cytosol:cytoplasm,reactome,9606.ENSP00000317872
47745,ARHGAP30,cytosol:cytoplasm,reactome,9606.ENSP00000356992
47746,SH3RF1,cytosol:cytoplasm,reactome,9606.ENSP00000284637
47747,FGD2,cytosol:cytoplasm,reactome,9606.ENSP00000274963
47748,UBE3D,cytosol:cytoplasm,reactome,9606.ENSP00000358762
47749,TSEN54,nucleoplasm:nucleus,reactome,9606.ENSP00000327487
47750,RABEPK,vesicles:endomembrane system,reactome,9606.ENSP00000362639
47751,RABEPK,cytosol:cytoplasm,reactome,9606.ENSP00000362639
47752,MTERF4,mitochondria:cytoplasm,reactome,9606.ENSP00000480378
47753,RAB44,plasma membrane:endomembrane system,reactome,9606.ENSP00000481054
47754,RAB44,cytosol:cytoplasm,reactome,9606.ENSP00000481054
47755,TFAP2D,nucleoplasm:nucleus,reactome,9606.ENSP00000008391
47756,ADAT2,nucleoplasm:nucleus,reactome,9606.ENSP00000237283
47757,PNPLA5,cytosol:cytoplasm,reactome,9606.ENSP00000216177
47758,HUWE1,secretory,reactome,9606.ENSP00000340648
47759,HUWE1,cytosol:cytoplasm,reactome,9606.ENSP00000340648
47760,KRT77,cytosol:cytoplasm,reactome,9606.ENSP00000342710
47761,CNTRL,cytosol:cytoplasm,reactome,9606.ENSP00000362962
47762,CTU1,cytosol:cytoplasm,reactome,9606.ENSP00000390011
47763,FILIP1,cytosol:cytoplasm,reactome,9606.ENSP00000237172
47764,PIGW,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000482202
47765,DEFB132,secretory,reactome,9606.ENSP00000371813
47766,DEFB128,secretory,reactome,9606.ENSP00000335382
47767,TAF8,nucleoplasm:nucleus,reactome,9606.ENSP00000362068
47768,UBE2Q1,cytosol:cytoplasm,reactome,9606.ENSP00000292211
47769,MRPL55,mitochondria:cytoplasm,reactome,9606.ENSP00000403614
47770,MRPL10,mitochondria:cytoplasm,reactome,9606.ENSP00000290208
47771,DPPA2,nucleoplasm:nucleus,reactome,9606.ENSP00000417710
47772,ZNF467,nucleoplasm:nucleus,reactome,9606.ENSP00000304769
47773,TMEM179B,plasma membrane:endomembrane system,reactome,9606.ENSP00000333697
47776,NPM2,nucleoplasm:nucleus,reactome,9606.ENSP00000381032
47777,PCGF5,nucleoplasm:nucleus,reactome,9606.ENSP00000445704
47778,S100A7A,secretory,reactome,9606.ENSP00000357718
47779,AMIGO2,plasma membrane:endomembrane system,reactome,9606.ENSP00000266581
47780,DSG4,plasma membrane:endomembrane system,reactome,9606.ENSP00000352785
47781,SCD5,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000316329
47782,ADGRG6,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000356581
47783,SDCCAG8,cytosol:cytoplasm,reactome,9606.ENSP00000355499
47784,DHDDS,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000353104
47785,SYT9,vesicles:endomembrane system,reactome,9606.ENSP00000324419
47786,SYT9,plasma membrane:endomembrane system,reactome,9606.ENSP00000324419
47787,GLRX5,mitochondria:cytoplasm,reactome,9606.ENSP00000328570
47788,TRAPPC6B,cytosol:cytoplasm,reactome,9606.ENSP00000330289
47789,PIP4P1,nucleoplasm:nucleus,reactome,9606.ENSP00000381102
47790,PIP4P1,endosomes:vesicles:endomembrane system,reactome,9606.ENSP00000381102
47791,ZNF605,nucleoplasm:nucleus,reactome,9606.ENSP00000376135
47792,USP37,nucleoplasm:nucleus,reactome,9606.ENSP00000258399
47793,PATL1,cytosol:cytoplasm,reactome,9606.ENSP00000300146
47794,ADAMTSL2,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000346478
47795,TBC1D1,vesicles:endomembrane system,reactome,9606.ENSP00000261439
47796,TBC1D1,cytosol:cytoplasm,reactome,9606.ENSP00000261439
47797,TADA2B,nucleoplasm:nucleus,reactome,9606.ENSP00000308022
47798,ZNF554,nucleoplasm:nucleus,reactome,9606.ENSP00000321132
47799,ATG4D,cytosol:cytoplasm,reactome,9606.ENSP00000311318
47800,SYVN1,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000366395
47801,MRPL52,mitochondria:cytoplasm,reactome,9606.ENSP00000347277
47802,SETD3,nucleoplasm:nucleus,reactome,9606.ENSP00000327436
47803,ACOT1,cytosol:cytoplasm,reactome,9606.ENSP00000311224
47804,ASPG,cytosol:cytoplasm,reactome,9606.ENSP00000450040
47805,ISCA2,mitochondria:cytoplasm,reactome,9606.ENSP00000452007
47806,PABPN1,nucleoplasm:nucleus,reactome,9606.ENSP00000216727
47807,PABPN1,cytosol:cytoplasm,reactome,9606.ENSP00000216727
47808,METTL3,nucleoplasm:nucleus,reactome,9606.ENSP00000298717
47809,LDB1,nucleoplasm:nucleus,reactome,9606.ENSP00000392466
47810,PBRM1,nucleoplasm:nucleus,reactome,9606.ENSP00000378307
47811,SLC9B2,mitochondria:cytoplasm,reactome,9606.ENSP00000378265
47812,ZNF546,nucleoplasm:nucleus,reactome,9606.ENSP00000339823
47813,LRRTM1,plasma membrane:endomembrane system,reactome,9606.ENSP00000295057
47814,TSPAN33,plasma membrane:endomembrane system,reactome,9606.ENSP00000483872
47815,TSPAN33,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000483872
47816,ABCA12,plasma membrane:endomembrane system,reactome,9606.ENSP00000272895
47817,GPAT4,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000380184
47818,MAGI2,cytosol:cytoplasm,reactome,9606.ENSP00000346151
47819,RTN4RL1,plasma membrane:endomembrane system,reactome,9606.ENSP00000330631
47820,RTN4RL1,secretory,reactome,9606.ENSP00000330631
47821,RTN4RL2,plasma membrane:endomembrane system,reactome,9606.ENSP00000335397
47822,RTN4RL2,secretory,reactome,9606.ENSP00000335397
47823,CDH24,plasma membrane:endomembrane system,reactome,9606.ENSP00000380517
47824,KTN1,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000378725
47825,KTN1,plasma membrane:endomembrane system,reactome,9606.ENSP00000378725
47826,ZNF589,nucleoplasm:nucleus,reactome,9606.ENSP00000346729
47827,ABCA13,plasma membrane:endomembrane system,reactome,9606.ENSP00000411096
47828,NOXA1,cytosol:cytoplasm,reactome,9606.ENSP00000342848
47829,RIMS1,cytosol:cytoplasm,reactome,9606.ENSP00000428417
47830,SMG6,cytosol:cytoplasm,reactome,9606.ENSP00000263073
47831,NHERF4,plasma membrane:endomembrane system,reactome,9606.ENSP00000347742
47832,NLRX1,mitochondria:cytoplasm,reactome,9606.ENSP00000387334
47833,NLRX1,cytosol:cytoplasm,reactome,9606.ENSP00000387334
47834,BCL9L,nucleoplasm:nucleus,reactome,9606.ENSP00000335320
47835,USP48,nucleoplasm:nucleus,reactome,9606.ENSP00000309262
47836,SLC51A,plasma membrane:endomembrane system,reactome,9606.ENSP00000296327
47837,SLC51B,plasma membrane:endomembrane system,reactome,9606.ENSP00000335292
47838,DTX2,cytosol:cytoplasm,reactome,9606.ENSP00000322885
47839,FERMT3,secretory,reactome,9606.ENSP00000279227
47840,AACS,cytosol:cytoplasm,reactome,9606.ENSP00000324842
47841,ADIPOR2,plasma membrane:endomembrane system,reactome,9606.ENSP00000349616
47842,VASH2,cytosol:cytoplasm,reactome,9606.ENSP00000428324
47843,ZNF429,nucleoplasm:nucleus,reactome,9606.ENSP00000351280
47844,ALYREF,nucleoplasm:nucleus,reactome,9606.ENSP00000421592
47845,ALYREF,cytosol:cytoplasm,reactome,9606.ENSP00000421592
47846,KBTBD6,cytosol:cytoplasm,reactome,9606.ENSP00000368799
47847,CD163,plasma membrane:endomembrane system,reactome,9606.ENSP00000352071
47848,CD163,vesicles:endomembrane system,reactome,9606.ENSP00000352071
47849,CD163,secretory,reactome,9606.ENSP00000352071
47850,CD163,cytosol:cytoplasm,reactome,9606.ENSP00000352071
47851,SLC25A42,mitochondria:cytoplasm,reactome,9606.ENSP00000326693
47852,PIGZ,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000413405
47853,SERINC5,plasma membrane:endomembrane system,reactome,9606.ENSP00000426237
47854,MOGAT3,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000223114
47855,KIF27,cytosol:cytoplasm,reactome,9606.ENSP00000297814
47856,LRRTM4,plasma membrane:endomembrane system,reactome,9606.ENSP00000386357
47857,LRRTM3,plasma membrane:endomembrane system,reactome,9606.ENSP00000355187
47858,IQGAP3,cytosol:cytoplasm,reactome,9606.ENSP00000354451
47859,SLC47A2,plasma membrane:endomembrane system,reactome,9606.ENSP00000326671
47860,VPS36,cytosol:cytoplasm,reactome,9606.ENSP00000367299
47861,TAX1BP1,cytosol:cytoplasm,reactome,9606.ENSP00000379612
47862,CAND1,cytosol:cytoplasm,reactome,9606.ENSP00000442318
47863,CAND1,secretory,reactome,9606.ENSP00000442318
47864,CAND1,nucleoplasm:nucleus,reactome,9606.ENSP00000442318
47865,SLC22A16,plasma membrane:endomembrane system,reactome,9606.ENSP00000357915
47866,ARHGEF25,cytosol:cytoplasm,reactome,9606.ENSP00000335560
47867,COMMD7,cytosol:cytoplasm,reactome,9606.ENSP00000278980
47868,COMMD7,nucleoplasm:nucleus,reactome,9606.ENSP00000278980
47869,MON1A,cytosol:cytoplasm,reactome,9606.ENSP00000296473
47870,THOC6,nucleoplasm:nucleus,reactome,9606.ENSP00000326531
47871,KCNMB4,plasma membrane:endomembrane system,reactome,9606.ENSP00000258111
47872,PARG,nucleoplasm:nucleus,reactome,9606.ENSP00000384408
47873,PPFIBP1,cytosol:cytoplasm,reactome,9606.ENSP00000314724
47874,BPHL,mitochondria:cytoplasm,reactome,9606.ENSP00000369739
47875,LONP2,cytosol:cytoplasm,reactome,9606.ENSP00000285737
47876,LONP2,peroxisomes:vesicles:endomembrane system,reactome,9606.ENSP00000285737
47877,SLC26A11,plasma membrane:endomembrane system,reactome,9606.ENSP00000355384
47878,ZC3HC1,nucleoplasm:nucleus,reactome,9606.ENSP00000351052
47879,OSTM1,lysosomes:vesicles:endomembrane system,reactome,9606.ENSP00000193322
47880,SBF2,cytosol:cytoplasm,reactome,9606.ENSP00000256190
47881,NLRC5,cytosol:cytoplasm,reactome,9606.ENSP00000262510
47882,CHD1L,nucleoplasm:nucleus,reactome,9606.ENSP00000358262
47883,NR2C2AP,nucleoplasm:nucleus,reactome,9606.ENSP00000402756
47884,TRIM69,cytosol:cytoplasm,reactome,9606.ENSP00000453177
47885,LDHD,mitochondria:cytoplasm,reactome,9606.ENSP00000300051
47886,TEN1,nucleoplasm:nucleus,reactome,9606.ENSP00000380762
47887,STING1,vesicles:endomembrane system,reactome,9606.ENSP00000331288
47888,STING1,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000331288
47889,STING1,plasma membrane:endomembrane system,reactome,9606.ENSP00000331288
47890,RPS19BP1,nucleoplasm:nucleus,reactome,9606.ENSP00000333948
47891,ZNF227,nucleoplasm:nucleus,reactome,9606.ENSP00000482749
47892,RALGAPB,cytosol:cytoplasm,reactome,9606.ENSP00000262879
47893,LSR,plasma membrane:endomembrane system,reactome,9606.ENSP00000480821
47894,CARM1,nucleoplasm:nucleus,reactome,9606.ENSP00000325690
47895,NUDT13,mitochondria:cytoplasm,reactome,9606.ENSP00000349874
47896,COMMD2,cytosol:cytoplasm,reactome,9606.ENSP00000419475
47897,COMMD2,nucleoplasm:nucleus,reactome,9606.ENSP00000419475
47898,METTL23,nucleoplasm:nucleus,reactome,9606.ENSP00000482599
47899,FAM131B,cytosol:cytoplasm,reactome,9606.ENSP00000410603
47900,MICU3,mitochondria:cytoplasm,reactome,9606.ENSP00000321455
47901,HOGA1,mitochondria:cytoplasm,reactome,9606.ENSP00000359680
47902,DHFR2,cytosol:cytoplasm,reactome,9606.ENSP00000377768
47903,NCAPG2,nucleoplasm:nucleus,reactome,9606.ENSP00000387007
47904,CALHM3,plasma membrane:endomembrane system,reactome,9606.ENSP00000358798
47905,FBXO11,cytosol:cytoplasm,reactome,9606.ENSP00000384823
47906,ANKLE2,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000350686
47907,CATSPERD,plasma membrane:endomembrane system,reactome,9606.ENSP00000371037
47908,ZNF761,nucleoplasm:nucleus,reactome,9606.ENSP00000480218
47909,PLA2G4D,cytosol:cytoplasm,reactome,9606.ENSP00000290472
47910,PLA2G4D,mitochondria:cytoplasm,reactome,9606.ENSP00000290472
47911,DGKH,plasma membrane:endomembrane system,reactome,9606.ENSP00000337572
47912,DDX42,nucleoplasm:nucleus,reactome,9606.ENSP00000464050
47913,CATSPER3,plasma membrane:endomembrane system,reactome,9606.ENSP00000282611
47914,TICAM2,endosomes:vesicles:endomembrane system,reactome,9606.ENSP00000415139
47915,TICAM2,plasma membrane:endomembrane system,reactome,9606.ENSP00000415139
47916,CEP57,cytosol:cytoplasm,reactome,9606.ENSP00000317902
47917,RNF130,cytosol:cytoplasm,reactome,9606.ENSP00000430237
47918,VPS37D,endosomes:vesicles:endomembrane system,reactome,9606.ENSP00000320416
47919,TRIM50,cytosol:cytoplasm,reactome,9606.ENSP00000327994
47920,TMEM219,plasma membrane:endomembrane system,reactome,9606.ENSP00000457492
47921,ZNF677,nucleoplasm:nucleus,reactome,9606.ENSP00000469391
47922,DTX1,cytosol:cytoplasm,reactome,9606.ENSP00000257600
47923,VRK2,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000408002
47924,VRK2,mitochondria:cytoplasm,reactome,9606.ENSP00000408002
47925,DZIP3,cytosol:cytoplasm,reactome,9606.ENSP00000355028
47926,COL23A1,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000375069
47927,COL23A1,plasma membrane:endomembrane system,reactome,9606.ENSP00000375069
47928,COL23A1,secretory,reactome,9606.ENSP00000375069
47929,ZNF354C,nucleoplasm:nucleus,reactome,9606.ENSP00000324064
47930,ADGRG3,plasma membrane:endomembrane system,reactome,9606.ENSP00000332900
47931,NDUFA11,mitochondria:cytoplasm,reactome,9606.ENSP00000389160
47932,KRT73,cytosol:cytoplasm,reactome,9606.ENSP00000307014
47933,KIF18B,cytosol:cytoplasm,reactome,9606.ENSP00000465992
47934,KMT5C,nucleoplasm:nucleus,reactome,9606.ENSP00000255613
47935,ERO1B,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000346635
47936,PALB2,nucleoplasm:nucleus,reactome,9606.ENSP00000261584
47937,PALB2,cytosol:cytoplasm,reactome,9606.ENSP00000261584
47938,ZNF573,nucleoplasm:nucleus,reactome,9606.ENSP00000440464
47939,DZIP1,nucleoplasm:nucleus,reactome,9606.ENSP00000257312
47940,PDSS2,mitochondria:cytoplasm,reactome,9606.ENSP00000358033
47941,PDPN,plasma membrane:endomembrane system,reactome,9606.ENSP00000294489
47942,HOMER1,cytosol:cytoplasm,reactome,9606.ENSP00000334382
47943,DOLPP1,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000361625
47944,PPARGC1B,nucleoplasm:nucleus,reactome,9606.ENSP00000312649
47945,GATAD2A,nucleoplasm:nucleus,reactome,9606.ENSP00000353463
47946,CPNE8,plasma membrane:endomembrane system,reactome,9606.ENSP00000329748
47947,GPSM1,cytosol:cytoplasm,reactome,9606.ENSP00000392828
47948,RAB43,cytosol:cytoplasm,reactome,9606.ENSP00000319781
47949,C2CD5,plasma membrane:endomembrane system,reactome,9606.ENSP00000443204
47950,SLC13A5,plasma membrane:endomembrane system,reactome,9606.ENSP00000406220
47951,MIB1,cytosol:cytoplasm,reactome,9606.ENSP00000261537
47952,JAML,plasma membrane:endomembrane system,reactome,9606.ENSP00000348635
47953,RASAL3,cytosol:cytoplasm,reactome,9606.ENSP00000341905
47954,PRAG1,cytosol:cytoplasm,reactome,9606.ENSP00000481109
47955,PLCZ1,cytosol:cytoplasm,reactome,9606.ENSP00000266505
47956,TREML1,plasma membrane:endomembrane system,reactome,9606.ENSP00000402855
47957,GPHB5,secretory,reactome,9606.ENSP00000478993
47958,HRNR,secretory,reactome,9606.ENSP00000357791
47959,HIPK1,nucleoplasm:nucleus,reactome,9606.ENSP00000358571
47960,KLB,plasma membrane:endomembrane system,reactome,9606.ENSP00000257408
47963,Smad3,nucleoplasm:nucleus,reactome,9606.ENSP00000332973
47974,RFX6,nucleoplasm:nucleus,reactome,9606.ENSP00000332208
47975,RHPN2,cytosol:cytoplasm,reactome,9606.ENSP00000254260
47976,IFNL1,secretory,reactome,9606.ENSP00000329991
47977,IFNLR1,plasma membrane:endomembrane system,reactome,9606.ENSP00000327824
47978,DCP2,cytosol:cytoplasm,reactome,9606.ENSP00000373715
47979,TMPRSS6,plasma membrane:endomembrane system,reactome,9606.ENSP00000371211
47980,CERS3,endoplasmic reticulum:endomembrane system,reactome,9606.ENSP00000284382
47981,CALHM1,plasma membrane:endomembrane system,reactome,9606.ENSP00000329926
47982,ABCA9,plasma membrane:endomembrane system,reactome,9606.ENSP00000342216
