,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
14025,9606.ENSP00000350633,0.00030999037335277535,0.0005482365795614896,0.0008898308642528718,0.0012314454088482307,0.0014889532649249304,0.0017459882656112313,0.001932478602611809,0.002085975338559365,0.0022379367401299533,0.002613299810036551
14026,9606.ENSP00000358853,8.374816206924152e-05,0.00017846336641014204,0.00029164887746446766,0.00037553770425802213,0.00043546149481699103,0.0005663489523612952,0.0006492105926554359,0.0007329605664381234,0.0008274540964521293,0.0009106404395424761
14027,9606.ENSP00000384006,6.265976549002517e-05,0.00011122410478492384,0.00018059507260659302,0.00024996214210659673,0.0003026486506314541,0.0003549763257524319,0.00039361532458315196,0.00042486890356485674,0.00045600568091686,0.00053259264245753
14028,9606.ENSP00000359050,5.483751942847448e-05,9.83579593594186e-05,0.00015981359774741577,0.00022124090787656314,0.0002667621417913324,0.00031285426416616247,0.00034647051370484405,0.0003742655130736239,0.0004015100798824278,0.00046873507835698547
14029,9606.ENSP00000415536,0.0030464020965155214,0.006473326764535159,0.010589544996037148,0.013668020110344514,0.015871117255301215,0.02063357160659507,0.02363611591863446,0.026698495174059644,0.030091455337242223,0.03310248283378314
14030,9606.ENSP00000256412,2.8319705393187178e-05,4.8092516976794286e-05,8.097854356492462e-05,0.00010002886904203478,0.00012907803682082886,0.00016220461634475214,0.0001929551200419155,0.0002126814066514271,0.00023845680198064656,0.0002616770075292152
14031,9606.ENSP00000362574,2.3834883791096217e-05,4.292590199383994e-05,7.254172442117124e-05,9.626121322980907e-05,0.00012007343877940002,0.00013786012300442962,0.000158474712975476,0.00018366547772075137,0.00020903712902509142,0.0002269172979367795
14032,9606.ENSP00000274787,0.00018217102933704155,0.0003301928300061263,0.0005491232814165414,0.0007399624291792861,0.000921077295060968,0.00106701565982803,0.0012262347809155472,0.0014042029006304801,0.0015823698631720617,0.001714234384962765
14033,9606.ENSP00000259818,0.003107625278062187,0.006626914953812957,0.010816907379194163,0.013896638934966177,0.016069768025772646,0.02089587491354905,0.023967803237610497,0.027034085447667167,0.03057765717676375,0.03368207767198328
14034,9606.ENSP00000336729,7.343918559854501e-05,0.00016007734348022495,0.00026029329956145375,0.00033229373411813867,0.0003845107430606731,0.0005004238505534886,0.000612222222116543,0.0007016504373495991,0.0007904847961981432,0.0008652616775179922
14035,9606.ENSP00000391211,0.003180693936883472,0.005637385984300636,0.009165476702037267,0.012675424135522917,0.01531686149246525,0.017977478957618587,0.019923486310290173,0.02151022234465927,0.02308458102925215,0.02697488307603635
14036,9606.ENSP00000229328,0.0006114640091254842,0.0013142383941158187,0.002146396680473117,0.002757272457529325,0.0031932020574458875,0.004161805827607168,0.0047758801956661046,0.005385345884860726,0.006090096394473221,0.006703395411022939
14037,9606.ENSP00000410811,0.0021793101623188704,0.0038783961281296797,0.00632302194571821,0.008753925423661713,0.010567159224592615,0.01241775082598906,0.013756397987890523,0.014863955650071148,0.015939995930239093,0.018625392847752664
14038,9606.ENSP00000295050,0.00041416086969547905,0.0011881217251357157,0.0023772761960572097,0.0031475632240471896,0.0039162567736639176,0.004694236580689903,0.005254495958070038,0.006081787440052722,0.006902565946802497,0.0078783624812786
14039,9606.ENSP00000342778,0.001267741943593137,0.0036054208321729675,0.007207718343124725,0.00956896084244363,0.011936699302168563,0.014283577242167667,0.016026865123421885,0.018520136742154136,0.021067708046757616,0.02403876451717224
14040,9606.ENSP00000347140,0.00031939128348312806,0.0005740226206398802,0.0009353469649795443,0.0013033220820943825,0.0015815040351299103,0.0018501993308746023,0.0020419664015207672,0.0022072223637223942,0.0023766627127770334,0.002769675311355968
