,protein,RWR_positive_0.4_0.1,RWR_positive_0.4_0.2,RWR_positive_0.4_0.3,RWR_positive_0.4_0.4,RWR_positive_0.4_0.5,RWR_positive_0.4_0.6,RWR_positive_0.4_0.7,RWR_positive_0.4_0.8,RWR_positive_0.4_0.9,RWR_positive_0.4_1.0
2296,9606.ENSP00000387694,0.00015370199801108817,0.0003315286781645961,0.0005706876722617689,0.0007040365288085266,0.0008756289411112048,0.0009913431094922935,0.0011230942332053685,0.00124953260009022,0.0013839756169625004,0.0015132236378089003
2297,9606.ENSP00000446880,0.0014337840316319761,0.0019483841629961626,0.0032719873483397976,0.004077590294990357,0.0045665765928428375,0.00527300948225529,0.005679916934675366,0.005975665111320102,0.006293646323242817,0.007406000014689866
2298,9606.ENSP00000444645,0.0011793004786730585,0.001694758148292163,0.0026766507243092506,0.003121608810442057,0.0033647600783605182,0.03907887578653815,0.03947503347804997,0.039850826875629665,0.04045562952889654,0.0410529726002666
2299,9606.ENSP00000386284,0.00012357227472670925,0.0002390912833318292,0.00034844273894273076,0.0004917128950296082,0.0006562418581855182,0.0031301653054629786,0.003220743822803795,0.003294496783205595,0.0033799687623176757,0.003504953284261642
2300,9606.ENSP00000361158,0.00010935847689019715,0.0004642315158474165,0.0006286438513083847,0.0007452315448899754,0.0007971599014683154,0.0010541541963752458,0.0011599680925583622,0.0012724233142407365,0.0014222485577292457,0.0015514690446541517
2301,9606.ENSP00000453399,1.5304970476017932e-06,4.581177012208356e-06,7.402340241529234e-06,9.475081306596192e-06,1.1491055288841116e-05,1.5630616513239146e-05,1.7711733550813442e-05,1.9097997480610632e-05,2.171398720874411e-05,2.3299933504380013e-05
2302,9606.ENSP00000309945,8.025037845310399e-05,0.00018460552250879408,0.0003449219131874763,0.00039910612188392703,0.0004437579543912415,0.0005016761726239008,0.000565787662100693,0.0006464316867261805,0.0006658426371123141,0.0007336016244437321
2303,9606.ENSP00000255087,7.854629595378812e-05,0.00014947283264735725,0.00022421428844178996,0.0003661066972132736,0.0004307436471909314,0.0019744733741358517,0.0020333624730168426,0.0021498332950659277,0.002221555408086554,0.0023043590666921676
2304,9606.ENSP00000321546,5.031906302799911e-05,9.921930282877589e-05,0.02787839647591711,0.027944402518556555,0.028015261589832096,0.028076156015459017,0.028118588413870015,0.03258401309192497,0.03270706415645139,0.03297286583313507
2305,9606.ENSP00000359699,0.00026993402572356634,0.00035473916032875534,0.0004718103947644879,0.005667802456799259,0.005891882107146107,0.006081072717184488,0.0061250181731129566,0.00621902482029663,0.00651857048592686,0.006610038010690004
