,protein,heat_positive_0.3_0.1,heat_positive_0.3_0.2,heat_positive_0.3_0.3,heat_positive_0.3_0.4,heat_positive_0.3_0.5,heat_positive_0.3_0.6,heat_positive_0.3_0.7,heat_positive_0.3_0.8,heat_positive_0.3_0.9,heat_positive_0.3_1.0
835,9606.ENSP00000371929,0.0006345751498884056,0.0013711330393562093,0.002412269612250384,0.003022665786829748,0.0034691099385781854,0.004434629492152453,0.005091375736355985,0.005753062584972213,0.0065660670620673045,0.007215712244487804
836,9606.ENSP00000361475,0.0007929783459985629,0.0017040144593920559,0.0027994489355478436,0.0035701528995559784,0.004140176437431364,0.0053877832087891875,0.00617689707178215,0.006983021959968028,0.007912110550023499,0.008716505404663621
837,9606.ENSP00000269391,0.00044729840010404587,0.0012992436495551374,0.0026236757803417277,0.0034206549153168453,0.004275848225006484,0.005142444782904931,0.005773427865278791,0.006624729573559307,0.007518330146012886,0.008596508324444585
838,9606.ENSP00000278243,9.171574720312492e-05,0.0002534258064770256,0.0005241248154561617,0.000671089609113551,0.0008475997087771248,0.0010401774720776302,0.0011697076001837559,0.0013356089727949438,0.0015142372005811922,0.0017292929285304126
839,9606.ENSP00000257910,0.0004036229020130122,0.0008701743518031435,0.0019219761798012769,0.002390931217405523,0.0026838448545731808,0.0034857159796501946,0.004425943793421538,0.004866269114017996,0.005348257149989877,0.005823963777174868
840,9606.ENSP00000398273,0.000807374144642381,0.0017137020258815028,0.0028110101920901798,0.0035826748426188715,0.004156644674367271,0.005400810430728598,0.006181751283293124,0.006987609402131056,0.007920435789856128,0.008730569876206573
841,9606.ENSP00000335463,0.0007956786939757876,0.0017064370367734227,0.00280585136715672,0.003711070694407681,0.004286863731977064,0.005534779036679538,0.00632148674048949,0.007129719775548438,0.008063636545557529,0.008869911536748987
842,9606.ENSP00000216605,0.0004545561496342998,0.001314671757427277,0.002642406012455467,0.003449645841101301,0.004310287395128398,0.005181173824894358,0.0058158772972092265,0.006674492185084091,0.007577096471322875,0.00866426997436065
843,9606.ENSP00000353007,0.0010216539940302027,0.0017732431315380381,0.002662819077158929,0.0033757557739590993,0.0044932299952051835,0.005699495332009974,0.006199047516020073,0.006953095854441926,0.007887829467108531,0.008697717336872302
844,9606.ENSP00000472286,0.0008795097583060851,0.0016365655301342485,0.0028016442211082904,0.0036878817136312136,0.00460939691583917,0.005293289110340993,0.006100242955653812,0.007086153580530663,0.008030073488043854,0.008711614202184137
845,9606.ENSP00000297142,0.00082074125566578,0.0015529246720689116,0.002672560045539285,0.0035256745604783646,0.004408470823364041,0.005070458034424519,0.005836690058458771,0.006775917888262484,0.007696058210967749,0.008345511995685229
846,9606.ENSP00000346335,0.000881956369994441,0.0016390721903007943,0.002804430121614132,0.0036901273424518877,0.004612183483004628,0.005295808089613274,0.0061036833403704804,0.007079615218572144,0.008024697163818928,0.008706580189937085
847,9606.ENSP00000230859,0.001010093415970914,0.0017640635996940546,0.002655685540958075,0.003353674095706083,0.0044491582848422695,0.005656126762914937,0.00616324796101253,0.006916424184964853,0.007823435784303001,0.008638398408947978
848,9606.ENSP00000262198,0.0007837736775400117,0.001381473364745034,0.002041051171545405,0.002605479192425264,0.003483619377220748,0.004412963502545608,0.00478280740298942,0.005364750280023145,0.006047653360838012,0.006677561218566552
849,9606.ENSP00000353739,0.0007687866491323803,0.001654584953939775,0.002731502168899169,0.003609886415688379,0.004167779309682373,0.005386331770750985,0.00613903025896434,0.0069245278182279435,0.00784269497034984,0.008629040873529448
850,9606.ENSP00000356988,0.0004528263962129131,0.0013127853417245205,0.002641715491336072,0.0034483021136111347,0.004311399314246955,0.005180155776542961,0.005817631261379574,0.006673089159448864,0.007575859734060941,0.008663027347211028
851,9606.ENSP00000303356,0.0010415311553515494,0.0018506187116145156,0.0029949685304018203,0.004150064472923987,0.004944661841363995,0.005784877484984463,0.006412231816284475,0.006929982098881737,0.007417214141241857,0.00864145347077283
852,9606.ENSP00000281243,0.0010447365821164567,0.001854611557064345,0.003007080991665134,0.004164040077739628,0.004961674507285352,0.005801267485367134,0.0064112314521480585,0.00692926075316791,0.007419000650770613,0.008642525837785797
853,9606.ENSP00000354947,0.0010397304577054456,0.001849898515501991,0.002994143658725079,0.004148066644120263,0.0049481165060569765,0.005786905083368765,0.006396894841600442,0.0069151704337855335,0.007405558233585907,0.008620090180556872
854,9606.ENSP00000304643,0.0010413618983875494,0.0018509330511733424,0.0029961642030684743,0.004150811717408942,0.004952163912093965,0.00579177844338119,0.006402521881682333,0.006921213273017202,0.007413846567942528,0.008626908121186716
855,9606.ENSP00000382511,0.0008315788109030109,0.001557432573463302,0.0026702271861722693,0.0035180627291993005,0.004397309332489385,0.005059415199866635,0.0058253588522347854,0.00675176680124423,0.00775798940412642,0.00840809944384091
856,9606.ENSP00000433433,0.0008646291407785611,0.0016185575386771234,0.0027800103034678614,0.0036685049253719626,0.004588791454807506,0.005274784341963823,0.006074139737393125,0.007038307781840558,0.007979314626936684,0.008663053484269767
857,9606.ENSP00000335094,0.0007596170817123493,0.0014448293277382618,0.0024907887618610403,0.0032742991379564046,0.004112165842343529,0.0047251438363673515,0.005460589843096386,0.006333382046250335,0.007185416299762437,0.00788069953705417
858,9606.ENSP00000365005,0.0004559740518743638,0.001315775512921391,0.002644135347509291,0.0034490915240894537,0.0043092806517961435,0.005179407788091339,0.005813343421323225,0.0066730877306326875,0.00757779858122376,0.008662447585265909
859,9606.ENSP00000273695,0.0008072210330283269,0.0014134886077954434,0.002121457745488442,0.002713888795369712,0.0036045832121089916,0.004573886432808649,0.004964408051819191,0.005565806584854727,0.0062919193023844855,0.0069646708680011216
860,9606.ENSP00000391249,0.0010110635030287085,0.00176450517574267,0.0026523951528361067,0.003349895152496174,0.004445660539204255,0.005651236089761369,0.006161433150737139,0.006914492057148891,0.007829413400941121,0.008644622312203865
861,9606.ENSP00000221671,0.00018818055650626775,0.0005398555513238534,0.0010915036273217993,0.001398906464146421,0.0017494236967650068,0.002114981307840935,0.002370662891280517,0.0027537636426586687,0.0031203189703319367,0.0035924727947076462
862,9606.ENSP00000248572,0.001033425589412218,0.001837465060816612,0.002972221038362477,0.0041725268310983665,0.004965941300724808,0.005795348522042332,0.006398198817805678,0.00691091790667997,0.007407633253933454,0.008602464989962755
863,9606.ENSP00000402861,0.0010113071421073982,0.0017644162235228578,0.0026530340164754307,0.0033524387090437813,0.004447974772119778,0.005656456733049708,0.0061678661450059735,0.006921435634467343,0.00783479616529803,0.008651187853502051
864,9606.ENSP00000373620,0.0008660945950396126,0.0016095851078716805,0.002748426466496312,0.0036165319661449757,0.0045181942705312395,0.0051853643208232825,0.0061243017780725495,0.007081529730385228,0.008001873648026958,0.0086709003408032
865,9606.ENSP00000380252,0.0010005297954194248,0.0017477366236562375,0.002625371491376427,0.003318547749586287,0.004407264414112433,0.005601102458967944,0.0061019030181341805,0.006851570058643119,0.007750434793706518,0.00855921263973869
866,9606.ENSP00000379282,0.00043273281335132197,0.0012761870020767674,0.0025693456918816082,0.003355685823407839,0.0041938351660064654,0.005032968861996778,0.005660392203935771,0.006501594636574737,0.007374940536465147,0.00843615489975491
867,9606.ENSP00000367787,0.000793227955000475,0.0016995202386169694,0.0027932374214287847,0.0035648879675136413,0.0041381869377801195,0.005379154594265856,0.006160525186714949,0.006968823436181992,0.007897273415437667,0.00869946728926152
868,9606.ENSP00000376419,0.0010098889742948813,0.0017648052362346789,0.002649187614224502,0.003355046495926217,0.004458526893358794,0.005708543705623015,0.006209404122273554,0.006966237548112986,0.007878839138356852,0.008694372156242025
869,9606.ENSP00000374529,0.0010098817947437055,0.0017594701530470047,0.0026508881237532478,0.0033486075881228317,0.004444667923962697,0.005648661699524382,0.0061625285452464595,0.006917002247064374,0.007820549970347201,0.008635150970803807
870,9606.ENSP00000287859,0.0007921228898339905,0.001484915668697795,0.002557668489316711,0.003357254544425814,0.004338325515163888,0.004961039246154542,0.005692630734301929,0.006578315046681382,0.0074476188065091264,0.00806694541915931
871,9606.ENSP00000381429,0.0008710566671652487,0.0016268707968265517,0.0027894270915567176,0.003671382250104216,0.004588370340570691,0.00527067934126535,0.006071277492083027,0.007055329666400212,0.007992484481292195,0.00867051913337491
872,9606.ENSP00000302913,0.0010115887471329188,0.001763835354722687,0.002660172061951016,0.00336003965458076,0.004457866021766677,0.005665590977514512,0.006207316811924102,0.006962024741369532,0.007876657764427364,0.008691577569152287
873,9606.ENSP00000379808,0.00055357810924761,0.0011682552412821678,0.001953776742084301,0.0024829835629134323,0.0028653320905505097,0.0037215513330011163,0.004245756901582354,0.004799974505658611,0.005439523318273132,0.005999484932544874
874,9606.ENSP00000263269,0.0010037186020781519,0.0017498175820946926,0.0026391542378405575,0.0033352042664773762,0.0044244643722777255,0.005626520673104096,0.006167846173411817,0.006916206219102605,0.007820952660040348,0.008630599528260063
875,9606.ENSP00000339067,0.00036637671291828156,0.000909954751477926,0.0019249234210292343,0.002430361060760333,0.003005428536198451,0.0038324620236380724,0.004264608376615797,0.004834740886053623,0.005459330968278664,0.006167282373553462
876,9606.ENSP00000334675,0.0008748843265493633,0.0016282151282211998,0.002789705495160888,0.0036766324628842995,0.004593986708641751,0.005276771633361932,0.006080485534766922,0.007052986828057328,0.007993203150363115,0.008679713590936444
877,9606.ENSP00000361875,0.0009836198169068666,0.0017180663289764198,0.0025617990759201348,0.0032538624691369478,0.004334362645749934,0.0055194974193000235,0.005992698835143528,0.006725279755301017,0.007596904356432788,0.008382612387322297
878,9606.ENSP00000332433,0.0009831251372816041,0.0017254171434615273,0.0027835560867970344,0.003860394499497488,0.0045874342240495025,0.005402502095421369,0.005979634405775869,0.0064595542708048015,0.006901430801917741,0.00814928100862744
879,9606.ENSP00000216373,0.0008780531825323123,0.0016331985643773805,0.0027961057603533845,0.0036819199467572616,0.004600048197971773,0.0052814468454016605,0.0060898833526152885,0.007072648693792871,0.008012962534849066,0.008700231381226331
880,9606.ENSP00000338777,0.00045624361519003287,0.0013270446288515814,0.0026800309133250266,0.0034872653377533425,0.0043520030958461575,0.005226032128121005,0.0058620591989893,0.006719750153024506,0.007627745851095824,0.008715021384887223
881,9606.ENSP00000304429,0.0010424416323076002,0.0018578545932541601,0.0030104092220426537,0.004165884933172492,0.004967760809449828,0.005819583913762472,0.006430491413993877,0.006961427321584779,0.007460945163984434,0.008691211571203894
