protein,Heat_target_0.1,Heat_target_0.2,Heat_target_0.3
9606.ENSP00000375894,5.2868042985210195e-05,5.802960367873311e-05,5.768270784756169e-05
9606.ENSP00000333350,2.7466101528261788e-05,4.0678914956515655e-05,4.6659046347485855e-05
9606.ENSP00000200652,6.277939974097535e-05,5.998385313432664e-05,5.8090066886506975e-05
9606.ENSP00000373572,6.322463013930246e-05,6.0888731240993366e-05,5.846230124006979e-05
9606.ENSP00000259874,6.270244921324775e-05,6.0091657360317186e-05,5.802801388199441e-05
9606.ENSP00000360492,6.17577024968341e-05,5.97372381889727e-05,5.800069993711077e-05
9606.ENSP00000360317,6.502747419290245e-05,6.027063864166848e-05,5.810769653180614e-05
9606.ENSP00000257934,6.368733011186123e-05,5.930194674874656e-05,5.7669174566399306e-05
9606.ENSP00000349547,6.253680476220325e-05,5.923287244513631e-05,5.7719513279153034e-05
9606.ENSP00000233627,6.148721877252683e-05,5.944571239524521e-05,5.785686516901478e-05
9606.ENSP00000362110,6.290072633419186e-05,5.942669668002054e-05,5.777745900559239e-05
9606.ENSP00000484631,4.916614489047788e-05,5.694275023415685e-05,5.740920823882334e-05
9606.ENSP00000386787,4.664319567382336e-05,5.689098543371074e-05,5.775448516942561e-05
9606.ENSP00000398410,5.90698400628753e-05,6.114691495895386e-05,5.865217462996952e-05
9606.ENSP00000362135,2.968732951558195e-05,4.6983717766124755e-05,5.3233205107972026e-05
9606.ENSP00000294829,9.936257811204996e-06,1.901198447740171e-05,2.607663736853283e-05
9606.ENSP00000484331,3.0052226065890864e-05,4.754206747747958e-05,5.3844032663619146e-05
9606.ENSP00000442308,6.463918543886393e-05,5.96177123952657e-05,5.7808352721622214e-05
9606.ENSP00000417190,5.966995013295673e-05,5.931538180448115e-05,5.797391349915415e-05
9606.ENSP00000298767,6.28483176114969e-05,5.901671465835534e-05,5.7446592109045014e-05
9606.ENSP00000303987,3.0924202292226255e-05,4.627880480256863e-05,5.260588295641355e-05
9606.ENSP00000367888,5.6483309890609235e-05,5.814801625092514e-05,5.744040390709415e-05
9606.ENSP00000161863,6.338179082376882e-05,5.9524361859075725e-05,5.781209620181471e-05
9606.ENSP00000401338,1.0932880286418367e-05,2.321197280252818e-05,3.21150801028125e-05
9606.ENSP00000274629,3.2433214073535055e-05,4.7786710638320073e-05,5.347255864762701e-05
9606.ENSP00000252797,6.247258716030046e-05,6.558549648616463e-05,6.129946268629283e-05
9606.ENSP00000252506,6.058138387743384e-05,5.7040546380449086e-05,5.626902566291392e-05
9606.ENSP00000440509,5.740055257774657e-06,1.0939506864815485e-05,1.5448495105374604e-05
9606.ENSP00000340761,5.138625419931486e-05,5.7252862461609766e-05,5.746465103584342e-05
9606.ENSP00000464872,1.0290462341799866e-05,1.8283433746546507e-05,2.4721144654904492e-05
9606.ENSP00000373272,6.107136141508818e-05,5.912379128858447e-05,5.771147334598936e-05
9606.ENSP00000362590,5.9365836932556704e-05,5.8705536503111944e-05,5.765349851571955e-05
9606.ENSP00000483624,7.414977972075576e-06,1.5992131011444144e-05,2.3181431970442645e-05
9606.ENSP00000416558,6.515182030852884e-05,5.999365384923294e-05,5.8004694437840953e-05
9606.ENSP00000235347,5.343363682186464e-06,1.1087719030911105e-05,1.6197736840695143e-05
9606.ENSP00000317904,6.15133685641922e-05,5.9137331845704466e-05,5.769214840256609e-05
9606.ENSP00000265594,6.281331297941506e-05,5.9561061789281666e-05,5.788997805211693e-05
9606.ENSP00000330838,2.9314920539036393e-05,4.355710552772507e-05,4.9911170208361e-05
9606.ENSP00000331210,4.84722331748344e-05,5.521447383216582e-05,5.589868305833079e-05
9606.ENSP00000304360,6.421952275559306e-05,5.9559526562225074e-05,5.7789700804278255e-05
9606.ENSP00000480821,6.366173329297453e-05,5.951856292085722e-05,5.785380199085921e-05
9606.ENSP00000367939,6.172126450110227e-05,5.94099510635715e-05,5.78116305405274e-05
9606.ENSP00000291823,6.402800499927253e-05,5.9785874327644706e-05,5.794456956209615e-05
9606.ENSP00000320359,5.7630535593489185e-05,5.941759081906639e-05,5.797796256956645e-05
9606.ENSP00000303423,6.127033702796325e-05,5.9210047766100615e-05,5.775180034106597e-05
9606.ENSP00000478305,6.884166941745207e-05,6.01146457483992e-05,5.805864930152893e-05
9606.ENSP00000373952,6.446539191529155e-05,5.972187864244915e-05,5.7895653299055994e-05
9606.ENSP00000300591,2.3391085051116537e-05,3.9145808841567487e-05,4.73346772196237e-05
9606.ENSP00000367102,3.616986577981152e-05,5.129561395733617e-05,5.5138389143394306e-05
9606.ENSP00000256737,3.212363299098797e-05,4.6492914407281205e-05,5.2347066230140626e-05
9606.ENSP00000366271,6.430081703001633e-05,5.955941742286086e-05,5.7799668866209686e-05
9606.ENSP00000362127,6.444722384912893e-05,5.967529068584554e-05,5.783839151263237e-05
9606.ENSP00000343515,6.52512171654962e-05,5.972765575279482e-05,5.7885281421476975e-05
9606.ENSP00000273158,2.2183574401424263e-05,3.7245103158056736e-05,4.548732977127656e-05
9606.ENSP00000355155,5.964191586826928e-05,5.891511318623088e-05,5.762707587564364e-05
9606.ENSP00000431840,0.0003429743810556,0.000217776701902,0.0001432808203389
9606.ENSP00000379034,4.666793029173277e-05,5.617158967652358e-05,5.7322602515341714e-05
9606.ENSP00000376786,5.987588519928977e-05,5.9994763432769105e-05,5.816930570290424e-05
9606.ENSP00000288177,1.7906360881170258e-05,2.9654695026692934e-05,3.720062522916123e-05
9606.ENSP00000244534,6.32351147942245e-05,5.921787305851467e-05,5.763989975093864e-05
9606.ENSP00000462664,6.403044244507328e-05,5.961914575891569e-05,5.7842789829010144e-05
9606.ENSP00000343552,5.9234553191345185e-05,6.028357893228531e-05,5.893053821637295e-05
9606.ENSP00000249356,6.150154513306916e-05,5.898878225707449e-05,5.759267878602259e-05
9606.ENSP00000419786,5.5478423746535555e-05,5.895033245906234e-05,5.780709761893377e-05
9606.ENSP00000408108,6.314095662673935e-05,5.950874765403569e-05,5.792629599454813e-05
9606.ENSP00000367065,2.5435634597670287e-05,3.909290535375476e-05,4.656491728383117e-05
9606.ENSP00000233379,6.033994213794358e-05,5.969334961264394e-05,5.806181070511229e-05
9606.ENSP00000262570,6.192217551870272e-05,5.940695700701326e-05,5.780336505267769e-05
9606.ENSP00000369293,6.227398262126371e-05,5.919211980653927e-05,5.773767043137923e-05
9606.ENSP00000358510,4.476787580642849e-05,5.695641448255628e-05,5.8187149988953024e-05
9606.ENSP00000353344,6.907060014782473e-05,6.004141687299125e-05,5.7953529903898016e-05
9606.ENSP00000377900,7.776232087053359e-05,6.174504960654303e-05,5.829803922097199e-05
9606.ENSP00000358391,4.297345003578812e-05,5.377805064199492e-05,5.638846050715074e-05
9606.ENSP00000307491,6.449663487728685e-05,5.9687768953153864e-05,5.787989721284248e-05
9606.ENSP00000468348,6.179349293233827e-05,5.917941962252371e-05,5.77121609239839e-05
9606.ENSP00000262753,5.108088589622639e-05,5.72906865272671e-05,5.7160559663316235e-05
9606.ENSP00000225916,6.548655801452696e-05,5.9677633544197306e-05,5.782671723864041e-05
9606.ENSP00000450524,6.296864739852026e-05,5.939804395893589e-05,5.778272316092625e-05
9606.ENSP00000387078,6.353048956952989e-05,5.960541238891892e-05,5.786426845588721e-05
9606.ENSP00000304854,6.389670306816697e-05,5.9752102970378473e-05,5.792732918052934e-05
9606.ENSP00000245105,1.5221835383272264e-05,2.313843106094282e-05,2.9289687518030405e-05
9606.ENSP00000444339,1.0290449608874042e-05,1.828341009968426e-05,2.4721113732084632e-05
9606.ENSP00000402219,4.2424209823366255e-05,5.5400967539753765e-05,5.7335011661052704e-05
9606.ENSP00000216181,6.176742317620665e-05,5.914911162108183e-05,5.769387280452065e-05
9606.ENSP00000343223,9.242785017704593e-05,6.231629231479019e-05,5.848668297403492e-05
9606.ENSP00000431040,6.32233641226776e-05,5.954430889687501e-05,5.78288127144333e-05
9606.ENSP00000308032,6.169336120365188e-05,6.0174654208822176e-05,5.821017475682311e-05
9606.ENSP00000354415,5.5781078117433935e-05,5.805946420878172e-05,5.736636740039103e-05
9606.ENSP00000414786,4.297515260986984e-05,5.459408930619247e-05,5.687656084774062e-05
9606.ENSP00000295802,4.344378612586297e-05,5.713725840905681e-05,5.834460898768157e-05
9606.ENSP00000366927,6.255510379560292e-05,5.944847362115979e-05,5.785356916021556e-05
9606.ENSP00000358016,5.342983786249533e-05,5.805148248327896e-05,5.7349207054357976e-05
9606.ENSP00000333018,6.38381316093728e-05,5.945879820501432e-05,5.776713805971667e-05
9606.ENSP00000450456,7.259788253577426e-05,6.305237184278667e-05,5.912660344620235e-05
9606.ENSP00000315602,5.67965762456879e-05,5.7956531236413866e-05,5.7349170674569905e-05
9606.ENSP00000262300,6.384263542713597e-05,5.9483121731318533e-05,5.779476123279892e-05
9606.ENSP00000226193,6.24032472842373e-05,5.929327380727045e-05,5.7727782404981554e-05
9606.ENSP00000322579,6.503958866233006e-05,5.9596251958282664e-05,5.7777528127189726e-05
9606.ENSP00000428657,6.330233736662194e-05,5.948311445536092e-05,5.78474355279468e-05
9606.ENSP00000354607,5.9060275816591457e-05,5.836314085172489e-05,5.731022611143999e-05
9606.ENSP00000397881,1.2274267646716908e-05,2.494432010280434e-05,3.368208490428515e-05
9606.ENSP00000482620,6.15513272350654e-05,5.960762791801244e-05,5.793405944132246e-05
9606.ENSP00000303427,6.355035293381661e-05,5.950146078248508e-05,5.782268999610096e-05
9606.ENSP00000402608,6.176429451443255e-05,5.933861393714323e-05,5.779033017461188e-05
9606.ENSP00000393241,6.309233140200377e-05,5.944703661953099e-05,5.7791239669313654e-05
9606.ENSP00000297109,6.894971011206508e-05,6.0287249652901664e-05,5.805047476314939e-05
9606.ENSP00000370022,6.688717257929966e-05,6.008656418998726e-05,5.803407839266583e-05
9606.ENSP00000344563,3.305747304693796e-05,4.454769077710807e-05,4.965165499015711e-05
9606.ENSP00000378145,4.121518941246904e-05,5.428833173937164e-05,5.678301022271626e-05
9606.ENSP00000367828,6.050960655556992e-05,5.87025388085749e-05,5.7472545449854806e-05
9606.ENSP00000263674,5.9564201364992186e-05,5.96673708059825e-05,5.799440259579569e-05
9606.ENSP00000334611,3.5744073102250695e-05,4.965724656358361e-05,5.3537623898591846e-05
9606.ENSP00000362562,4.21150543843396e-05,4.979209916200489e-05,5.324659650796093e-05
9606.ENSP00000381089,7.817225196049549e-06,1.609697392268572e-05,2.2983458620728925e-05
9606.ENSP00000330218,7.362025644397363e-05,6.209873390616849e-05,5.866961873834953e-05
9606.ENSP00000453302,3.6184039345243946e-05,5.031999899074435e-05,5.4195650591282174e-05
9606.ENSP00000225726,6.341069092741236e-05,5.952536594122648e-05,5.794045500806533e-05
9606.ENSP00000399745,5.787715417682193e-05,5.918904207646847e-05,5.784437234979123e-05
9606.ENSP00000304604,6.179603224154562e-05,5.907898594159633e-05,5.762499858974479e-05
9606.ENSP00000362776,5.295400842442177e-05,5.820801015943289e-05,5.764972229371779e-05
9606.ENSP00000393675,4.366468783700839e-05,5.492290438269265e-05,5.6821791076799855e-05
9606.ENSP00000436682,4.015136801172048e-05,5.328583574737422e-05,5.6221459090011194e-05
9606.ENSP00000363017,6.415409006876871e-05,5.973517909296788e-05,5.78799081267789e-05
9606.ENSP00000251527,6.316672079265118e-05,5.972476355964318e-05,5.7986715546576306e-05
9606.ENSP00000378367,7.162821566453204e-05,6.092740659369156e-05,5.822267121402547e-05
9606.ENSP00000476312,0.0001785724016372,6.591201236005872e-05,5.980739297228865e-05
9606.ENSP00000262915,2.676181429706048e-05,4.3789706978714094e-05,5.147908814251423e-05
9606.ENSP00000339835,6.467218918260187e-05,5.962420982541517e-05,5.7810590078588575e-05
9606.ENSP00000367406,6.604146619793028e-05,5.982827860862017e-05,5.7874985941452906e-05
9606.ENSP00000356155,6.317871157079935e-05,5.943626456428319e-05,5.7776855101110414e-05
9606.ENSP00000307292,6.123555067460984e-05,5.931278064963408e-05,5.7798544730758294e-05
9606.ENSP00000410545,1.0290444151905833e-05,1.8283397366758436e-05,2.4721104637137618e-05
9606.ENSP00000337675,9.861954822554251e-06,1.8755772543954663e-05,2.58237196248956e-05
9606.ENSP00000391942,6.212472362676635e-05,5.9447756939334795e-05,5.7839486544253305e-05
9606.ENSP00000364885,6.342244887491688e-05,5.963942385278642e-05,5.7840363297145814e-05
9606.ENSP00000483921,6.486514757853001e-05,6.011605728417635e-05,5.811984374304302e-05
9606.ENSP00000251108,3.1108960683923215e-05,4.856178566114977e-05,5.446462091640569e-05
9606.ENSP00000381956,2.8228741939528845e-06,7.592061137984274e-06,1.2155661352153402e-05
9606.ENSP00000464330,4.332722892286256e-05,6.044470865163021e-05,6.258360372157767e-05
9606.ENSP00000286349,4.135461131227203e-05,5.1908387831645086e-05,5.457756560645066e-05
9606.ENSP00000320898,6.404823943739757e-05,5.956903987680562e-05,5.784680979559198e-05
9606.ENSP00000210060,6.207008846104145e-05,5.940988921793178e-05,5.7858673244481906e-05
9606.ENSP00000386023,6.30917347734794e-05,5.946957753621973e-05,5.77982900722418e-05
9606.ENSP00000276218,2.7265114113106392e-05,3.988773096352816e-05,4.6779994590906426e-05
9606.ENSP00000365931,6.470742664532736e-05,6.0246518842177466e-05,5.794221215182915e-05
9606.ENSP00000262101,5.967088873148896e-05,5.8357734815217555e-05,5.735569357057102e-05
9606.ENSP00000471417,6.32460942142643e-05,5.973654333502054e-05,5.795224933535792e-05
9606.ENSP00000346088,6.348660099320114e-05,5.9621470427373424e-05,5.785942266811617e-05
9606.ENSP00000346032,6.0518726968439296e-05,5.8430963690625504e-05,5.725425580749288e-05
9606.ENSP00000334644,3.385252057341859e-05,4.714313035947271e-05,5.206828791415319e-05
9606.ENSP00000367220,6.243774259928614e-05,5.9290407079970464e-05,5.7729008403839543e-05
9606.ENSP00000267294,3.9029775507515296e-05,5.050912659498863e-05,5.42799498362001e-05
9606.ENSP00000352927,5.466229049488902e-05,5.835235788254067e-05,5.7535718951839954e-05
9606.ENSP00000473212,3.6787382668990176e-06,8.879525012162048e-06,1.3522073459171224e-05
9606.ENSP00000348300,3.7785492168040946e-05,5.226031134952791e-05,5.612897439277731e-05
9606.ENSP00000258399,6.551326805492863e-05,5.986332325846888e-05,5.795371544081718e-05
9606.ENSP00000404923,6.025835682521574e-05,6.015328472130932e-05,5.821994272992015e-05
9606.ENSP00000352956,6.448392377933487e-05,5.966550452285446e-05,5.7900106185115874e-05
9606.ENSP00000303145,6.313354970188811e-05,5.944123040535487e-05,5.782604785053991e-05
9606.ENSP00000338057,6.320958345895633e-05,5.977883483865298e-05,5.7957469834946096e-05
9606.ENSP00000345229,5.355080429580994e-05,5.873984991922043e-05,5.810482980450615e-05
9606.ENSP00000360242,6.168049731059e-05,5.8885521866614e-05,5.751167918788269e-05
9606.ENSP00000366934,6.495884008472785e-05,6.023461901349947e-05,5.812077142763883e-05
9606.ENSP00000413707,6.22282677795738e-05,5.927779056946747e-05,5.774808596470393e-05
9606.ENSP00000341214,6.39343707007356e-05,5.960508497082628e-05,5.784591121482663e-05
9606.ENSP00000307513,4.856091982219368e-05,5.7182161981472746e-05,5.7414905313635245e-05
9606.ENSP00000458162,6.245836266316473e-05,5.9235942899249494e-05,5.7682122132973745e-05
9606.ENSP00000351214,6.129176472313702e-05,5.976105239824392e-05,5.800771396025084e-05
9606.ENSP00000271640,6.334433419397101e-05,5.91588432143908e-05,5.757087637903169e-05
9606.ENSP00000368439,5.744450754718855e-05,5.94372941122856e-05,5.80847445235122e-05
9606.ENSP00000296754,6.575061706826091e-05,6.045282498234883e-05,5.825930929859169e-05
9606.ENSP00000319279,6.201186624821275e-05,5.92672913626302e-05,5.781375148217194e-05
9606.ENSP00000305193,3.155592639814131e-05,4.75849665235728e-05,5.363240416045301e-05
9606.ENSP00000361626,6.339820538414642e-05,5.9435409639263526e-05,5.777206752100028e-05
9606.ENSP00000346120,6.332028715405613e-05,5.945847442490049e-05,5.77754617552273e-05
9606.ENSP00000365883,6.15307581028901e-05,5.913158383918926e-05,5.767084439867176e-05
9606.ENSP00000351407,6.810225022491068e-05,5.993688318994827e-05,5.791354851680808e-05
9606.ENSP00000389870,6.754136848030612e-05,6.0647558711934835e-05,5.822123057441786e-05
9606.ENSP00000262213,5.792373121948913e-05,5.901331678614952e-05,5.768347909906879e-05
9606.ENSP00000238628,5.682992559741251e-05,5.9079255152028054e-05,5.782446532975882e-05
9606.ENSP00000348419,3.172897777403705e-05,4.37384624092374e-05,4.955009353579953e-05
9606.ENSP00000369217,6.234771717572585e-05,5.912395499763079e-05,5.764791785622947e-05
9606.ENSP00000350844,6.53928000247106e-05,5.97196958551649e-05,5.7893874327419326e-05
9606.ENSP00000215739,6.186826067278162e-05,5.940573464613408e-05,5.781573054264299e-05
9606.ENSP00000318986,6.337127706501633e-05,5.942403367953375e-05,5.773105294792913e-05
9606.ENSP00000471896,6.30850117886439e-05,5.9282312577124685e-05,5.7700137404026464e-05
9606.ENSP00000266503,7.165387796703726e-05,6.016678526066243e-05,5.795799734187312e-05
9606.ENSP00000261891,6.312264304142445e-05,5.940804840065539e-05,5.780174251412973e-05
9606.ENSP00000248150,5.811371738673188e-05,5.8722711401060224e-05,5.754597077611834e-05
9606.ENSP00000194130,5.338640767149627e-05,5.805301771033555e-05,5.7591871154727414e-05
9606.ENSP00000339826,6.029435098753311e-05,5.877191506442614e-05,5.754373341915198e-05
9606.ENSP00000267484,6.26372784608975e-05,5.924632205278613e-05,5.769348354078829e-05
9606.ENSP00000380081,0.0002830761368386,0.0001314994151471,8.063191489782184e-05
9606.ENSP00000263857,6.402852886822075e-05,5.955601227469742e-05,5.780710489489138e-05
9606.ENSP00000273047,6.19930651737377e-05,5.9221041738055646e-05,5.772828808403574e-05
9606.ENSP00000338572,5.5462674936279655e-05,5.765231617260724e-05,5.6985169067047536e-05
9606.ENSP00000308022,6.977375596761703e-05,6.019697684678249e-05,5.793614036520012e-05
9606.ENSP00000244336,3.309400563011877e-05,4.824927600566298e-05,5.350201536202803e-05
9606.ENSP00000341243,6.318151281448081e-05,5.938302638242021e-05,5.7761142670642585e-05
9606.ENSP00000257013,3.000557262566872e-05,4.6223358367569745e-05,5.286569648887962e-05
9606.ENSP00000384545,6.243462121346965e-05,6.113317067502066e-05,5.937328751315363e-05
9606.ENSP00000263339,5.723641879740171e-05,5.8126115618506446e-05,5.75090671190992e-05
9606.ENSP00000323945,4.3040039599873126e-05,5.508683534571901e-05,5.701033296645619e-05
9606.ENSP00000377806,6.166481034597382e-05,5.9430920373415574e-05,5.784104359918274e-05
9606.ENSP00000352271,6.15151584497653e-05,5.977076216368005e-05,5.803705789730884e-05
9606.ENSP00000364140,5.481292828335427e-05,5.834629337186925e-05,5.763284571003169e-05
9606.ENSP00000251166,6.0304886574158445e-05,5.976855754852295e-05,5.812006565975025e-05
9606.ENSP00000452123,6.344766006805003e-05,5.951973798801191e-05,5.781631625723094e-05
9606.ENSP00000246533,6.370112532749772e-05,5.899446477997117e-05,5.75786798435729e-05
9606.ENSP00000340594,6.239772483240813e-05,5.943051291978918e-05,5.7812252634903416e-05
9606.ENSP00000371201,6.358440441545099e-05,5.961781062069349e-05,5.786104156868532e-05
9606.ENSP00000338191,5.812513336422853e-05,5.875052738701925e-05,5.775117824668996e-05
9606.ENSP00000321427,6.229212158359587e-05,5.926459562033415e-05,5.775465615442954e-05
9606.ENSP00000215061,3.8635516830254346e-05,5.01118011015933e-05,5.443217742140405e-05
9606.ENSP00000390564,1.3972424312669318e-05,2.56223174801562e-05,3.388241748325527e-05
9606.ENSP00000234677,6.208777631400153e-05,5.939848051639274e-05,5.782879452453926e-05
9606.ENSP00000474487,4.0049799281405285e-05,5.366177356336266e-05,5.6588458392070606e-05
9606.ENSP00000446479,4.437710595084354e-05,5.383160169003531e-05,5.641119059873745e-05
9606.ENSP00000371155,6.463319004978985e-05,5.977031833026558e-05,5.793867239844985e-05
9606.ENSP00000215882,6.382424908224493e-05,5.967756806057878e-05,5.791344665340148e-05
9606.ENSP00000327116,6.194472371134907e-05,5.933330612606369e-05,5.784925087937154e-05
9606.ENSP00000359049,4.752740278490819e-05,5.7417521020397544e-05,5.809901631437242e-05
9606.ENSP00000471277,4.053153679706156e-05,5.268300446914509e-05,5.5722684919601306e-05
9606.ENSP00000262375,6.226190453162417e-05,5.924166543991305e-05,5.7725628721527755e-05
9606.ENSP00000217964,6.42150771454908e-05,5.958327164989896e-05,5.7815592299448326e-05
9606.ENSP00000326708,1.0375681085861288e-05,2.133365887857508e-05,2.987801235576626e-05
9606.ENSP00000302719,6.02046748099383e-05,5.865013008587994e-05,5.7536042731953785e-05
9606.ENSP00000370867,5.851089008501731e-05,5.8824094594456255e-05,5.769800554844551e-05
9606.ENSP00000323687,6.233928434085101e-05,5.915327710681595e-05,5.765343303210102e-05
9606.ENSP00000358092,6.595616287086159e-05,5.959448390058242e-05,5.7802535593509674e-05
9606.ENSP00000296582,5.38955137017183e-05,5.8816312957787886e-05,5.796667028334923e-05
9606.ENSP00000442307,6.410583591787145e-05,5.970508573227562e-05,5.790251088910736e-05
9606.ENSP00000248553,6.173248402774334e-05,5.884929851163179e-05,5.7491386542096734e-05
9606.ENSP00000331983,6.15454773651436e-05,5.922482887399383e-05,5.77823375351727e-05
9606.ENSP00000231512,1.657509164942894e-05,2.9814136723871343e-05,3.868773637805134e-05
9606.ENSP00000482482,1.932544546434656e-05,3.270941670052707e-05,4.105072366655804e-05
9606.ENSP00000377617,5.6308184866793454e-05,5.915379733778536e-05,5.802704981761053e-05
9606.ENSP00000366395,9.528861846774817e-05,7.557910430477932e-05,6.62504680803977e-05
9606.ENSP00000418823,6.0532602219609544e-05,5.9026115195592865e-05,5.773992234026082e-05
9606.ENSP00000463334,6.331285112537444e-05,5.966769094811752e-05,5.802865052828565e-05
9606.ENSP00000361331,5.436046194517985e-05,5.9180503740208223e-05,5.8110705140279606e-05
9606.ENSP00000320485,6.584958464372903e-05,5.975896056042984e-05,5.7875186030287296e-05
9606.ENSP00000300055,9.99938347376883e-05,6.745081191183999e-05,5.9860540204681456e-05
9606.ENSP00000343930,5.86147652938962e-05,5.918298484175466e-05,5.785922257928178e-05
9606.ENSP00000240055,6.597685569431633e-05,5.9979163779644296e-05,5.797758785774931e-05
9606.ENSP00000330101,5.500471161212772e-05,5.844105908181518e-05,5.761224383604713e-05
9606.ENSP00000236495,1.862765566329472e-05,3.222884697606787e-05,4.061002255184576e-05
9606.ENSP00000371036,1.273909401788842e-05,2.488864993210882e-05,3.349666076246649e-05
9606.ENSP00000424544,5.930583574809134e-05,5.9561512898653746e-05,5.804340253234841e-05
9606.ENSP00000324870,1.6842057448229752e-05,3.249790097470395e-05,4.2572428355924785e-05
9606.ENSP00000333037,6.265450065257028e-05,5.930850966251455e-05,5.772911026724614e-05
9606.ENSP00000433488,6.748556916136295e-05,6.024978938512504e-05,5.811516166431829e-05
9606.ENSP00000370589,6.30111462669447e-05,5.935625813435763e-05,5.7712819398147985e-05
9606.ENSP00000229708,3.092228143941611e-05,4.551031088340096e-05,5.1358329073991627e-05
9606.ENSP00000252602,6.321242835838348e-05,5.96674726693891e-05,5.7903405831893906e-05
9606.ENSP00000407763,5.9201629483141005e-06,1.6099345884867944e-05,2.526478783693165e-05
9606.ENSP00000479580,1.6117059203679673e-05,2.4556626158300787e-05,3.072357867495157e-05
9606.ENSP00000460547,3.685661431518383e-05,4.975017509423196e-05,5.406530181062408e-05
9606.ENSP00000355511,6.220308569027111e-05,5.93580371059943e-05,5.778837657999247e-05
9606.ENSP00000285393,6.33773670415394e-05,5.931584018981084e-05,5.768015398643911e-05
9606.ENSP00000368173,5.08442972204648e-05,5.844391853315756e-05,5.800510916742496e-05
9606.ENSP00000363391,5.80129271838814e-05,5.918236274737865e-05,5.788711496279575e-05
9606.ENSP00000474032,5.9654979850165546e-05,5.926571975578554e-05,5.782570951851085e-05
9606.ENSP00000254878,6.222047522896901e-05,5.935794979450293e-05,5.77333485125564e-05
9606.ENSP00000223023,6.170515553094447e-05,5.912018605158664e-05,5.7664336054585874e-05
9606.ENSP00000364721,6.059599400032312e-05,5.8348203310742974e-05,5.711418998544104e-05
9606.ENSP00000291565,5.6621232943143696e-05,5.963266085018404e-05,5.8217083278577775e-05
9606.ENSP00000364190,6.625244714086875e-05,6.009926073602401e-05,5.796872574137524e-05
9606.ENSP00000351524,6.34214811725542e-05,5.959019108559005e-05,5.786662586615421e-05
9606.ENSP00000265071,5.5539017921546474e-05,5.8146306400885805e-05,5.754778976552189e-05
9606.ENSP00000322450,6.171024142531678e-05,5.9520185459405184e-05,5.789595525129698e-05
9606.ENSP00000320532,1.16462615551427e-05,2.0202620362397283e-05,2.698692878766451e-05
9606.ENSP00000329933,6.439232674892992e-05,5.949724800302647e-05,5.776604302809574e-05
9606.ENSP00000210313,6.26386099611409e-05,5.92816541029606e-05,5.770803181803785e-05
9606.ENSP00000463032,5.864487320650369e-06,1.1023714250768537e-05,1.544164479128085e-05
9606.ENSP00000228506,6.155580922495574e-05,6.0122878494439647e-05,5.831250746268779e-05
9606.ENSP00000284523,5.973404404358007e-05,5.860301462234929e-05,5.7505807490088046e-05
9606.ENSP00000350090,6.32958035566844e-05,5.948350371909328e-05,5.779101047664881e-05
9606.ENSP00000378845,6.132485577836633e-05,5.888166560907848e-05,5.75869889871683e-05
9606.ENSP00000367429,5.43568467037403e-06,1.0640239452186506e-05,1.5148062630032657e-05
9606.ENSP00000357040,5.9931866417173296e-05,5.876889917999506e-05,5.758541010436602e-05
9606.ENSP00000352900,6.956834840821102e-05,6.000466601108201e-05,5.7915203797165304e-05
9606.ENSP00000333024,8.263917698059231e-05,6.587642565136775e-05,6.00029161432758e-05
9606.ENSP00000378105,5.338413393474184e-05,5.9262696595396847e-05,5.840702215209603e-05
9606.ENSP00000380321,6.158761971164495e-05,5.921823685639538e-05,5.770712596131489e-05
9606.ENSP00000217289,6.15689205005765e-05,5.9364134358474985e-05,5.78116305405274e-05
9606.ENSP00000404100,6.6181062720716e-05,5.993168451823294e-05,5.792190131614916e-05
9606.ENSP00000302456,0.0010326391784474,0.0001476048782933,6.804292206652462e-05
9606.ENSP00000376268,5.979950583423488e-05,5.8970239479094744e-05,5.7649711379781365e-05
9606.ENSP00000422216,2.4052535081864335e-05,3.654376632766798e-05,4.3830321374116465e-05
9606.ENSP00000361337,3.3153330605273368e-06,8.317960237036459e-06,1.2892131962871645e-05
9606.ENSP00000385142,6.133786519058049e-05,5.891565524507314e-05,5.754973608418368e-05
9606.ENSP00000343428,4.347738649812527e-05,5.4674455896019936e-05,5.6683904404053465e-05
9606.ENSP00000262428,6.20685241301544e-05,5.929360122536309e-05,5.7762707001529634e-05
9606.ENSP00000311677,6.344327994156629e-05,5.957264875178225e-05,5.78336876060348e-05
9606.ENSP00000280665,6.217150803422555e-05,5.9411042457213625e-05,5.782828520750627e-05
9606.ENSP00000408288,6.221206422196701e-05,5.9610647440422326e-05,5.788790440419689e-05
9606.ENSP00000326227,5.9119818615727127e-05,5.9123973187524825e-05,5.789753049612045e-05
9606.ENSP00000358576,6.397069955710322e-05,5.9610298194456846e-05,5.785324901808053e-05
9606.ENSP00000282541,7.450970588251948e-05,6.155474693514407e-05,5.833939940202981e-05
9606.ENSP00000312981,6.338403181871399e-05,5.94986995565705e-05,5.7793116866378114e-05
9606.ENSP00000307130,2.5065730369533412e-05,4.084505053469911e-05,4.864478250965476e-05
9606.ENSP00000390625,6.298667722148821e-05,5.943304131506011e-05,5.7814442698145285e-05
9606.ENSP00000376395,7.427289347106125e-06,1.7727690647006966e-05,2.6558398531051353e-05
9606.ENSP00000365643,6.210550054674968e-05,5.9304114984115586e-05,5.775414319941774e-05
