protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,label
9606.ENSP00000295491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036836935,0.039181287,0.017953321,0.016806723,0.016393443,0,0.068535826,0,0,0.001871491,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036778503,0.303968,3.34E-06,3.51E-05,1.08E-05,2.51E-06,1,1,1,1,0,0,0
9606.ENSP00000409463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015422397,0.018128655,0.026929982,0.008403361,0,0,0.003115265,0.014705882,0,0.00062383,0.002096436,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015912332,0.18002457,9.93E-07,4.28E-06,2.04E-06,6.49E-07,1,1,1,1,0,0,0
9606.ENSP00000347646,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.009724951,0.011695906,0.005385996,0.004201681,0.008196721,0,0.003115265,0,0,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009682504,0.123589424,8.58E-06,9.38E-06,4.97E-06,1.91E-06,1,1,1,0,0,0,0
9606.ENSP00000368109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004715128,0.004093567,0.005385996,0.014705882,0.004098361,0,0.00623053,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005179014,0.0846237,1.18E-06,4.03E-06,1.51E-06,4.04E-07,1,1,1,1,0,0,0
9606.ENSP00000287590,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003732809,0.007017544,0,0.004201681,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003978083,0.05638935,5.74E-07,1.95E-06,9.79E-07,3.19E-07,1,1,1,1,0,0,0
9606.ENSP00000362457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009233792,0.011111111,0,0.012605042,0.004098361,0,0.015576324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009382271,0.1248912,1.71E-06,5.01E-06,2.03E-06,5.70E-07,1,1,1,1,0,0,0
9606.ENSP00000302851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392927,0,0.001795332,0,0,0,0,0,0,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000450349,0.03058206,2.62E-07,1.34E-06,4.29E-07,9.40E-08,1,1,1,1,0,0,0
9606.ENSP00000331774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884086,0.001169591,0.008976661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001200931,0.067797,1.39E-07,2.80E-07,1.29E-07,4.17E-08,1,1,1,1,0,0,0
9606.ENSP00000305355,0,0,0,0,0.076923077,0.2,0,0,0,0,0,0,0,0.067288802,0.131578947,0.044883303,0.096638655,0.131147541,0.130434783,0.028037383,0.102941176,0,0.033063007,0.041928721,0.045454545,0.079136691,0.008474576,0,0.060606061,0,0,0.013077594,0.012820513,0,0,0,0,0,0.034482759,0,1,0.086467012,0.434636244,2.04E-05,5.80E-05,3.26E-05,1.43E-05,1,1,1,0,0,0,0
9606.ENSP00000377789,0,0,0,0,0.038461538,0,0,0.125,0,0,0,0,0,0.032023576,0.040350877,0.030520646,0.025210084,0.024590164,0.043478261,0.012461059,0,0,0.045539613,0.048218029,0.056818182,0.115107914,0.059322034,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,1,0.042407866,0.291036144,6.33E-06,2.36E-05,1.08E-05,3.90E-06,1,1,1,0,0,0,0
9606.ENSP00000301891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002357564,0.002923977,0,0.00210084,0.008196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002401861,0.149452182,7.36E-07,2.51E-06,9.16E-07,2.31E-07,1,1,1,1,0,0,0
9606.ENSP00000368523,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.032023576,0.031578947,0.026929982,0.014705882,0.036885246,0,0.003115265,0.014705882,0,0.010605115,0.002096436,0,0.007194245,0,0,0,0,0,0.010462075,0,0,0,0.02,0,0,0,0,1,0.033475944,0.390698,6.34E-06,1.33E-05,5.40E-06,1.77E-06,1,1,1,0,0,0,0
9606.ENSP00000480355,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.51E-05,0.00714747,7.00E-08,3.73E-07,1.10E-07,2.16E-08,1,1,1,1,0,0,0
9606.ENSP00000360280,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.034872299,0.057309942,0.017953321,0.086134454,0.086065574,0.043478261,0.028037383,0.014705882,0,0.006238303,0.014675052,0,0.043165468,0.016949153,0,0,0,0,0.023539669,0.047008547,0,0.029411765,0.04,0,0.026315789,0,0,1,0.045710426,0.7233282,5.16E-06,3.36E-05,1.41E-05,4.27E-06,1,1,1,0,0,0,0
9606.ENSP00000323670,0,0,0,0,0.134615385,0.066666667,0,0.125,0,0,0,0,0,0.127897839,0.143859649,0.080789946,0.107142857,0.192622951,0.043478261,0.090342679,0.014705882,0.098591549,0.012476606,0.004192872,0.011363636,0.021582734,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,1,0.13247767,0.672940548,8.37E-05,7.57E-05,5.65E-05,2.99E-05,1,1,1,0,0,0,0
9606.ENSP00000297130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000300233,0.09935541,3.18E-08,5.53E-07,1.66E-07,3.30E-08,1,1,1,1,0,0,0
9606.ENSP00000300101,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.012966601,0.011695906,0.023339318,0.008403361,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012910005,0.14527419,8.18E-06,5.92E-06,4.10E-06,2.09E-06,1,1,1,0,0,0,0
9606.ENSP00000216115,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.009037328,0.011111111,0.005385996,0.008403361,0.008196721,0,0.021806854,0,0,0.024329382,0.023060797,0.011363636,0.035971223,0.025423729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014035878,0.817747434,1.04E-05,7.63E-06,4.39E-06,1.91E-06,1,1,1,0,0,0,0
9606.ENSP00000381053,0,0,0,0,0.076923077,0.066666667,0,0,0,0,0,0,0,0.05324165,0.064912281,0.071813285,0.037815126,0.040983607,0,0.024922118,0.014705882,0,0.03867748,0.044025157,0.022727273,0.021582734,0.016949153,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.061998048,0.365291892,8.58E-06,3.08E-05,1.69E-05,6.94E-06,1,1,1,0,0,0,0
9606.ENSP00000379458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004027505,0.004093567,0.007181329,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004053141,0.103600224,5.22E-07,1.58E-06,6.35E-07,1.78E-07,1,1,1,1,0,0,0
9606.ENSP00000385787,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0.049803536,0.059064327,0.07540395,0.046218487,0.069672131,0.086956522,0.049844237,0,0.014084507,0,0,0,0,0,0,0,0,0,0.069747167,0.025641026,0.04379562,0.156862745,0.1,0.125,0,0,0,1,0.061998048,0.59115168,8.37E-05,4.41E-05,2.75E-05,1.37E-05,1,1,1,0,0,0,0
9606.ENSP00000420854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000150116,0.039569139,3.46E-07,2.67E-07,1.12E-07,3.24E-08,1,1,1,1,0,0,0
9606.ENSP00000251566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007662083,0.026315789,0,0.008403361,0,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0.051438535,0.017094017,0,0.009803922,0.02,0,0,0,0,1,0.014486227,0.155376,1.13E-06,2.15E-05,8.02E-06,2.12E-06,1,1,1,1,0,0,0
9606.ENSP00000378855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007367387,0.01754386,0,0.016806723,0.016393443,0.043478261,0.021806854,0,0,0.009357455,0.023060797,0,0.09352518,0.042372881,0.136363636,0.015151515,0,0,0.015693112,0.021367521,0.00729927,0.058823529,0.06,0,0.013157895,0,0,1,0.015612099,0.478635612,1.03E-05,1.32E-05,5.43E-06,1.57E-06,1,1,1,1,0,0,0
9606.ENSP00000331201,0,0,0,0,0.038461538,0,0.833333333,0,0,0,0,0,0,0.095088409,0.111111111,0.161579892,0.138655462,0.094262295,0.217391304,0.205607477,0.073529412,0.056338028,0.014348097,0,0,0.043165468,0.050847458,0,0,0,0,0.018308631,0.012820513,0.02189781,0.009803922,0.04,0,0.032894737,0,0.043010753,1,0.113037604,0.508108944,4.95E-05,0.000124938,7.81E-05,3.73E-05,1,1,1,0,0,0,1
9606.ENSP00000275764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001375246,0.001169591,0.003590664,0.00210084,0,0,0,0,0,0.0205864,0.012578616,0.022727273,0.028776978,0.025423729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005028897,0.176626884,3.74E-06,2.31E-06,1.14E-06,3.81E-07,1,1,1,1,0,0,0
9606.ENSP00000389910,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.034774067,0.041520468,0.021543986,0.039915966,0.073770492,0.086956522,0.028037383,0.014705882,0,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036703445,0.437999562,1.97E-05,2.32E-05,1.24E-05,5.14E-06,1,1,1,0,0,0,0
9606.ENSP00000399979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294695,0,0,0,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000300233,0.023744016,5.63E-07,3.37E-07,1.62E-07,5.12E-08,1,1,1,1,0,0,0
9606.ENSP00000315118,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.018172888,0.016374269,0.016157989,0.018907563,0.016393443,0.130434783,0,0,0,0,0.002096436,0,0.007194245,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018164077,0.208632732,6.34E-06,1.41E-05,5.94E-06,1.95E-06,1,1,1,0,0,0,0
9606.ENSP00000232978,0,0,0,0,0.019230769,0.066666667,0,0,0,0,0,0,0,0.104223969,0.095906433,0.059245961,0.054621849,0.081967213,0,0.07165109,0.044117647,0,0.01871491,0.027253669,0,0.007194245,0.008474576,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,1,0.104030624,0.39578616,1.26E-05,4.82E-05,1.92E-05,6.22E-06,1,1,1,0,0,0,0
9606.ENSP00000344871,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.112770138,0.207017544,0.114901257,0.067226891,0.028688525,0.173913043,0.018691589,0.029411765,0,0.004366812,0,0,0.007194245,0.008474576,0,0,0,0,0.006102877,0,0,0.009803922,0.02,0,0.006578947,0,0,1,0.122870224,0.18376848,1.89E-05,6.25E-05,2.35E-05,7.09E-06,1,1,1,0,0,0,0
9606.ENSP00000311343,0,0,0,0,0.115384615,0,0.166666667,0,0,0,0,0,0,0.190962672,0.259649123,0.31956912,0.149159664,0.12704918,0,0.124610592,0.147058824,0.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20468363,0.205208136,3.35E-05,9.59E-05,4.90E-05,1.97E-05,1,1,1,0,0,0,0
9606.ENSP00000250535,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.009921415,0.019883041,0.012567325,0.018907563,0.008196721,0,0,0.014705882,0,0.011852776,0.014675052,0,0.007194245,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013885761,0.20469024,3.02E-05,3.73E-05,2.02E-05,8.84E-06,1,1,1,0,0,0,0
9606.ENSP00000328478,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.005108055,0.049122807,0.005385996,0.018907563,0.028688525,0,0.021806854,0.058823529,0.070422535,0,0.002096436,0,0,0,0,0,0,0,0.02092415,0.012820513,0,0.058823529,0.04,0.375,0,0,0,1,0.015837274,0.169871856,3.67E-05,3.14E-05,1.69E-05,6.99E-06,1,1,1,0,0,0,0
9606.ENSP00000215906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003929273,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003752909,0.17236395,2.12E-06,2.87E-06,1.21E-06,3.43E-07,1,1,1,1,0,0,0
9606.ENSP00000263826,0,0,0,0,0.134615385,0.266666667,0,0,0,0,0,0,0,0.152455796,0.584795322,0.061041293,0.228991597,0.282786885,0.304347826,0.112149533,0.132352941,0,0.036182158,0.033542977,0.011363636,0.100719424,0.177966102,0,0.075757576,0.307692308,0,0,0,0,0,0,0,0,0,0,1,0.221121369,0.497728602,4.16E-05,0.000116528,6.79E-05,3.07E-05,1,1,1,0,0,0,0
9606.ENSP00000298159,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.115127701,0.083040936,0.188509874,0.06512605,0.040983607,0.130434783,0.040498442,0.014705882,0,0.03930131,0.004192872,0,0.014388489,0.016949153,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,1,0.116340164,0.39465888,1.28E-05,5.80E-05,2.31E-05,7.30E-06,1,1,1,0,0,0,0
9606.ENSP00000400803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045874263,0.030409357,0.007181329,0.021008403,0.004098361,0,0.028037383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.040756586,0.096695472,5.05E-07,2.36E-05,6.78E-06,1.47E-06,1,1,1,1,0,0,0
9606.ENSP00000415056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011689587,0.00877193,0.005385996,0.008403361,0.024590164,0.130434783,0.040498442,0,0,0,0,0,0.014388489,0.008474576,0,0,0,0,0.00087184,0,0,0,0,0,0,0,0,1,0.012534714,0.127588916,1.43E-06,1.22E-05,4.67E-06,1.28E-06,1,1,1,1,0,0,0
9606.ENSP00000351686,0,0,0,0,0.019230769,0.066666667,0,0,0,0,0,0,0,0.01021611,0.008187135,0.016157989,0.010504202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010057795,0.103600224,0.000162655,2.60E-05,2.63E-05,1.67E-05,1,1,1,0,0,0,0
9606.ENSP00000319222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005500982,0.004678363,0.008976661,0.008403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005479246,0.103600224,5.22E-07,1.23E-06,5.52E-07,1.69E-07,1,1,1,1,0,0,0
9606.ENSP00000332185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001871491,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000300233,0.231194096,3.57E-07,2.70E-07,1.14E-07,3.35E-08,1,1,1,1,0,0,0
9606.ENSP00000286428,0,0,0,0,0.019230769,0.066666667,0.166666667,0,0,0,0,0,0,0.056777996,0.090643275,0.053859964,0.088235294,0.016393443,0.130434783,0.043613707,0,0,0.006238303,0,0,0.028776978,0.042372881,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.063724386,0.490740642,4.09E-05,4.57E-05,2.45E-05,1.01E-05,1,1,1,0,0,0,0
9606.ENSP00000362774,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0.244990177,0.170760234,0.138240575,0.182773109,0.209016393,0.086956522,0.289719626,0.102941176,0.14084507,0.007485964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.234857014,0.30520287,0.000269397,0.000183804,0.000102491,4.70E-05,1,1,1,0,0,0,0
9606.ENSP00000333680,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982318,0.000584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00082564,0.053738496,2.40E-07,5.37E-07,2.17E-07,5.93E-08,1,1,1,1,0,0,0
9606.ENSP00000297350,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82E-05,0.000584795,0,0.00210084,0,0,0,0,0,0.018091079,0.027253669,0,0.035971223,0.025423729,0,0.060606061,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.004353374,0.17652816,1.08E-06,5.23E-06,2.19E-06,5.98E-07,1,1,1,1,0,0,0
9606.ENSP00000332886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011100196,0.00994152,0,0.018907563,0.012295082,0.086956522,0,0,0,0.00062383,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010958493,0.141093472,4.34E-06,1.05E-05,4.00E-06,1.10E-06,1,1,1,1,0,0,0
9606.ENSP00000392043,0,0,0,0,0.057692308,0,0,0,0,0,0,0,0,0.0543222,0.165497076,0.113105925,0.067226891,0.045081967,0.130434783,0.00623053,0.014705882,0,0.001247661,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.071605494,0.200103456,6.67E-06,5.22E-05,2.48E-05,8.39E-06,1,1,1,0,0,0,0
9606.ENSP00000264613,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0.003045187,0.005263158,0.001795332,0.00210084,0.004098361,0,0.00623053,0,0,0.006862133,0.012578616,0,0.021582734,0.016949153,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,1,0.005554305,0.1425011,3.67E-05,1.31E-05,8.81E-06,4.54E-06,1,1,1,0,0,0,0
9606.ENSP00000357087,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0.079862475,0.110526316,0.048473968,0.081932773,0.077868852,0.130434783,0.08411215,0.058823529,0.028169014,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.084665616,0.222360138,1.76E-05,4.75E-05,2.35E-05,9.40E-06,1,1,1,0,0,0,0
9606.ENSP00000398481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015815324,0.000584795,0.001795332,0.006302521,0,0,0.009345794,0,0,0.004366812,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013285296,0.12132288,1.78E-06,9.20E-06,4.14E-06,1.27E-06,1,1,1,1,0,0,0
9606.ENSP00000328625,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.047740668,0.036842105,0.008976661,0.021008403,0.016393443,0,0.028037383,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043533739,0.162173781,3.67E-05,3.08E-05,1.31E-05,5.27E-06,1,1,1,0,0,0,0
9606.ENSP00000291442,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.037917485,0.092982456,0.021543986,0.033613445,0.106557377,0.043478261,0.07788162,0.088235294,0,0.003742982,0.008385744,0,0.064748201,0.025423729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.049163101,0.264869758,5.67E-05,3.99E-05,2.95E-05,1.46E-05,1,1,1,0,0,0,0
9606.ENSP00000320649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001178782,0.001754386,0,0,0,0,0,0,0,0.00062383,0,0,0.007194245,0,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.001351047,0.120485316,1.18E-06,1.68E-06,6.46E-07,1.73E-07,1,1,1,1,0,0,0
9606.ENSP00000482604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324165,0.007017544,0.001795332,0.025210084,0.016393443,0.086956522,0,0,0,0.006238303,0.002096436,0,0.007194245,0.016949153,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,1,0.006079712,0.324749334,1.03E-05,7.75E-06,3.54E-06,1.11E-06,1,1,1,1,0,0,0
9606.ENSP00000453872,0,0,0,0,0.153846154,0.066666667,0,0,0,0,0,0,0,0.080550098,0.100584795,0.062836625,0.052521008,0.053278689,0.130434783,0.143302181,0.058823529,0.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.084815732,0.6231757,4.93E-05,5.52E-05,3.62E-05,1.77E-05,1,1,1,0,0,0,0
9606.ENSP00000376397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108055,0.002923977,0,0.004201681,0.004098361,0,0,0,0,0.002495321,0.018867925,0,0.007194245,0.008474576,0,0.060606061,0,0,0,0,0,0,0,0,0,0,0,1,0.00285221,0.12873216,6.97E-07,2.56E-06,1.09E-06,3.17E-07,1,1,1,1,0,0,0
9606.ENSP00000318977,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0,0.042632613,0.022807018,0.057450628,0.033613445,0.012295082,0.043478261,0.040498442,0.044117647,0.014084507,0.07860262,0.008385744,0.022727273,0.071942446,0.025423729,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.05209037,0.2989294,1.13E-05,3.03E-05,1.73E-05,7.79E-06,1,1,1,0,0,0,0
9606.ENSP00000348460,0,0,0,0,0.057692308,0,0,0.125,0,0,0,0,0,0.01827112,0.03625731,0,0.010504202,0.053278689,0,0.049844237,0.132352941,0,0.01996257,0.018867925,0,0.064748201,0.025423729,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.026195301,0.711107625,5.01E-05,3.09E-05,2.63E-05,1.48E-05,1,1,1,0,0,0,0
9606.ENSP00000370023,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0.114833006,0.133333333,0.129263914,0.096638655,0.118852459,0.130434783,0.090342679,0.029411765,0,0.008109794,0.008385744,0,0,0,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.120093072,0.4033358,2.04E-05,8.98E-05,3.81E-05,1.29E-05,1,1,1,0,0,0,0
9606.ENSP00000361995,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.015815324,0.021637427,0.023339318,0.008403361,0.008196721,0,0.015576324,0,0,0.003119152,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017188321,0.154290192,3.07E-06,8.42E-06,3.67E-06,1.20E-06,1,1,1,0,0,0,0
9606.ENSP00000358358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294695,0,0,0.00210084,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004359198,0.004273504,0,0.009803922,0,0,0,0,0,1,0.000900698,0.1537896,5.26E-07,3.70E-06,1.03E-06,2.00E-07,1,1,1,1,0,0,0
9606.ENSP00000446874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196464,0.001754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000375291,0.01914432,9.68E-08,3.75E-07,1.26E-07,3.07E-08,1,1,1,1,0,0,0
9606.ENSP00000376410,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.130451866,0.20994152,0.123877917,0.071428571,0.06557377,0.173913043,0.021806854,0,0,0.009981285,0.006289308,0.034090909,0.035971223,0.025423729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.138782556,0.20178213,9.19E-06,6.96E-05,2.48E-05,6.98E-06,1,1,1,0,0,0,0
9606.ENSP00000381023,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.01345776,0.019298246,0.003590664,0.021008403,0.028688525,0,0,0.014705882,0,0.002495321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014636343,0.19589416,5.16E-06,7.48E-06,3.48E-06,1.29E-06,1,1,1,0,0,0,0
9606.ENSP00000305721,0,0,0,0,0.038461538,0.066666667,0,0,0,0,0,0,0,0.047053045,0.060233918,0.014362657,0.046218487,0.06557377,0.043478261,0.037383178,0.044117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048562636,0.340285374,1.89E-05,2.72E-05,1.41E-05,5.88E-06,1,1,1,0,0,0,0
9606.ENSP00000376352,0,0,0,0,0.115384615,0.266666667,0,0,0,0,0,0,0,0.082416503,0.128654971,0.082585278,0.077731092,0.18442623,0.043478261,0.043613707,0.147058824,0.154929577,0.008109794,0.006289308,0,0.007194245,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.093972829,0.243518016,6.16E-05,8.94E-05,5.07E-05,2.33E-05,1,1,1,0,0,0,0
9606.ENSP00000360320,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.000294695,0.001169591,0,0.012605042,0.004098361,0,0,0,0,0.01871491,0.006289308,0.011363636,0.035971223,0.025423729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004128199,0.1549163,3.99E-05,7.69E-06,6.86E-06,4.17E-06,1,1,1,0,0,0,0
9606.ENSP00000345731,0,0,0,0,0.076923077,0,0,0.125,0,0,0,0,0,0.12151277,0.229824561,0.070017953,0.180672269,0.221311475,0.347826087,0.090342679,0.073529412,0.169014085,0.041796631,0.035639413,0,0.122302158,0.110169492,0,0.015151515,0.076923077,0,0.001743679,0,0,0,0,0,0,0,0,1,0.149065526,0.71266041,1.76E-05,0.000101409,4.45E-05,1.56E-05,1,1,1,0,0,0,0
9606.ENSP00000300784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982318,0.001169591,0.003590664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001050814,0.07830108,8.29E-08,2.50E-07,1.04E-07,3.04E-08,1,1,1,1,0,0,0
9606.ENSP00000258821,0,0,0,0,0.019230769,0,0,0,0,0,0.166666667,0,0,0.03762279,0.040350877,0.007181329,0.033613445,0.032786885,0,0.024922118,0.014705882,0,0.014971928,0.016771488,0,0,0.016949153,0,0,0,0,0.040104621,0.042735043,0.02189781,0.029411765,0.02,0,0.006578947,0,0,1,0.044209262,0.80041878,7.34E-06,1.87E-05,8.77E-06,3.29E-06,1,1,1,0,0,0,0
9606.ENSP00000275560,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491159,0.002339181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000675524,0.0231093,8.60E-07,6.15E-07,2.93E-07,9.56E-08,1,1,1,1,0,0,0
9606.ENSP00000330098,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.039194499,0.060233918,0.026929982,0.037815126,0.081967213,0,0.059190031,0.058823529,0.056338028,0.009981285,0.023060797,0,0.014388489,0,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,1,0.046085716,0.217489104,5.29E-05,2.42E-05,1.58E-05,7.71E-06,1,1,1,0,0,0,0
