,protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0
1510,9606.ENSP00000313967,0.0021804017524118535,0.004457764483959181,0.00677424277546379,0.008617329970547871,0.010815517894570803,0.01272428744186982,0.015042413079299877,0.017481765959473705,0.019935549347337655,0.02240878244401756
1511,9606.ENSP00000383516,0.0025345464891870506,0.005188047643969185,0.007728493990725838,0.009816627534746658,0.01214646623338922,0.014679546487968764,0.016253685207175295,0.018590085770938458,0.020479817107570852,0.022711362796144385
1512,9606.ENSP00000234389,0.0023911535572551657,0.004856284419474832,0.006789886135265988,0.00952069199502148,0.011888550219737226,0.01390928805085423,0.015607171761075733,0.017462292681102554,0.019884303749222454,0.022095622282449767
1513,9606.ENSP00000324020,0.0027106560482934583,0.005397570414970687,0.007558251209957234,0.010730059128945868,0.013381439085605962,0.015736085238131636,0.017640555464822683,0.019628215313787223,0.02237911032170814,0.02478169906680705
1514,9606.ENSP00000484634,0.0027241644929745235,0.005957188072898134,0.008096014087641379,0.011278393842076184,0.013965877161354001,0.016335715129571327,0.018226683531793242,0.02020469949593462,0.02299491608164317,0.025356472520343232
1515,9606.ENSP00000356056,0.00271470103689353,0.005276740450426587,0.007933707257507194,0.010216584632871673,0.012490099132264731,0.015250489639583975,0.016915837216401997,0.019512032909915433,0.021644991208631836,0.02396520924003198
1516,9606.ENSP00000236925,0.002611854037240846,0.005215831644818536,0.0072831597753975075,0.010336534958696575,0.01292178771836916,0.015225878487399314,0.01705211717171551,0.019084436101820756,0.021725678077473276,0.024067277111953445
1517,9606.ENSP00000216121,0.002776469489617739,0.005494599934536382,0.007669509797779028,0.01087017652571376,0.013533937011743546,0.015905028894849238,0.01778496196038759,0.01977898987752269,0.022529749341629213,0.024913200966693694
1518,9606.ENSP00000362330,0.002368948687944794,0.004906577727524564,0.0075085208791279,0.009654232599132229,0.012110842983474868,0.014373188589615893,0.016961849731160328,0.019498181476592436,0.022211660381799447,0.024942982838183525
1519,9606.ENSP00000379451,0.00048729757861565304,0.001032179694448132,0.001522433561831349,0.002116818006925314,0.0025165041140553512,0.0028860466946980523,0.0033342825195177284,0.003826517258005424,0.004406218568647091,0.004784709543173449
