protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006790886,0.0,0.0,0.014492754,0.0,0.0,0.001686341,0.0,0.0,0.036276523,0.0,0.0,0.011627907,0.0,0.0,0.016129032,0.0,0.0,0.001908397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009703562,0.221325856,6.34e-06,0.343751894,0.530330086,1,1,1,1,0,0,1.53e-05,7.01e-06,2.37e-06,86.4,86.4,0
9606.ENSP00000320043,0,0,0,0,0.01754386,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01913795,0.0013947,0.011333915,0.033816425,0.0,0.0,0.010118044,0.0,0.0,0.060232717,0.006024096,0.004926108,0.0,0.0,0.0,0.080645161,0.0,0.0,0.038167939,0.0,0.0,0.0,0.0,0.0,0.020100503,0.0,0.0,1,0.026391555,0.227936,7.19e-06,-0.177105137,0.530330086,1,1,1,1,0,0,2.23e-05,1.31e-05,5.38e-06,20.7,20.7,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01375014,0.0,0.005231037,0.024154589,0.0,0.0,0.0,0.0,0.0,0.051334702,0.0,0.004926108,0.011627907,0.0,0.0,0.016129032,0.0,0.0,0.022900763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.018554063,0.222051008,6.64e-06,0.073113657,0.530330086,1,1,1,1,0,0,1.5e-05,7.12e-06,2.62e-06,-38.7,38.7,0
9606.ENSP00000320043,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01447974,0.0,0.00087184,0.019323671,0.0,0.0,0.001686341,0.0,0.0,0.045859001,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.02480916,0.0,0.0,0.0,0.0,0.0,0.020100503,0.0,0.0,1,0.018980593,0.222051008,3.95e-05,0.107484983,0.632455532,1,1,1,1,0,0,2.62e-05,1.76e-05,8.47e-06,-23.3,23.3,0
9606.ENSP00000320043,0,0,0,0,0.01754386,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.019081827,0.0,0.0,0.048309179,0.0,0.0,0.001686341,0.0,0.0,0.073237509,0.0,0.0,0.011627907,0.0,0.0,0.048387097,0.0,0.0,0.030534351,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.025751759,0.222051008,6.9e-06,0.132945488,0.530330086,1,1,1,1,0,0,1.65e-05,8.64e-06,3.55e-06,69.9,69.9,1
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.014423617,0.069735007,0.034873583,0.057971014,0.0,0.052631579,0.001686341,0.12,0.0,0.058179329,0.042168675,0.024630542,0.034883721,0.074074074,0.0,0.0,0.5,0.0,0.02480916,0.064516129,0.002262443,0.071428571,0.0,0.0,0.025125628,0.0,0.0,1,0.026764769,0.172584,5.92e-06,-0.067929979,0.40824829,1,1,1,1,0,0,1.65e-05,8.48e-06,3.28e-06,-273.7,273.7,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.016949153,0.0041841,0.001743679,0.053140097,0.0,0.0,0.0,0.0,0.0,0.05065024,0.012048193,0.0,0.034883721,0.0,0.0,0.0,0.0,0.0,0.030534351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.022126253,0.222051008,7.66e-06,0.086283152,0.530330086,1,1,1,1,0,0,1.58e-05,7.84e-06,2.97e-06,14.0,14.0,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019586935,0.019525802,0.003487358,0.082125604,0.033333333,0.0,0.0,0.04,0.0,0.065023956,0.006024096,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.019083969,0.016129032,0.0,0.0,0.0,0.0,0.005025126,0.0,0.0,1,0.026711452,0.222496,9.91e-05,0.123161265,0.530330086,1,1,1,1,0,0,3.71e-05,3.1e-05,1.79e-05,-148.4,148.4,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.014311371,0.0,0.003487358,0.028985507,0.0,0.0,0.005059022,0.0,0.0,0.04312115,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.020992366,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.01844743,0.213002112,1e-05,-0.173149428,0.530330086,1,1,1,1,0,0,1.58e-05,7.86e-06,3e-06,-106.7,106.7,1
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01021439,0.0,0.004359198,0.019323671,0.0,0.0,0.001686341,0.0,0.0,0.047227926,0.0,0.004926108,0.011627907,0.0,0.0,0.016129032,0.0,0.0,0.026717557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014928556,0.223149344,9.08e-06,0.15848104,0.530330086,1,1,1,1,0,0,1.56e-05,7.75e-06,3.05e-06,34.4,34.4,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.015153216,0.0,0.001743679,0.043478261,0.0,0.0,0.0,0.0,0.0,0.062286105,0.006024096,0.0,0.023255814,0.0,0.0,0.0,0.0,0.0,0.026717557,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.020899979,0.222051008,8.82e-06,0.067225723,0.530330086,1,1,1,1,0,0,1.61e-05,8.05e-06,3.11e-06,-6.3,6.3,0
9606.ENSP00000320043,0,0,0,0,0.023391813,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.022729824,0.0,0.0,0.048309179,0.0,0.0,0.001686341,0.0,0.0,0.071868583,0.0,0.0,0.034883721,0.0,0.0,0.032258065,0.0,0.0,0.038167939,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.029430582,0.222051008,2.68e-05,0.203226317,0.75,1,1,1,1,0,0,2.25e-05,1.45e-05,6.92e-06,41.1,41.1,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.020372657,0.0,0.017436792,0.014492754,0.0,0.0,0.0,0.0,0.0,0.087611225,0.0,0.034482759,0.011627907,0.0,0.0,0.0,0.0,0.606060606,0.020992366,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.029643847,0.273452,1.56e-05,0.102382612,0.25,1,1,1,1,0,0,1.7e-05,9.23e-06,3.88e-06,-286.2,286.2,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.012178696,0.0,0.017436792,0.009661836,0.0,0.0,0.001686341,0.0,0.0,0.054757016,0.0,0.034482759,0.011627907,0.0,0.0,0.0,0.0,0.606060606,0.017175573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.019140542,0.271536192,9.54e-06,0.020178552,0.25,1,1,1,1,0,0,1.71e-05,8.73e-06,3.31e-06,-81.6,81.6,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008642945,0.015341702,0.018308631,0.009661836,0.0,0.0,0.001686341,0.0,0.015584416,0.024640657,0.006024096,0.024630542,0.011627907,0.0,0.0,0.016129032,0.0,0.272727273,0.028625954,0.016129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014128812,0.222051008,9.25e-06,0.133081666,0.530330086,1,1,1,1,0,0,1.53e-05,7.13e-06,2.51e-06,-40.1,40.1,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009148053,0.0,0.003487358,0.019323671,0.0,0.0,0.0,0.0,0.0,0.047227926,0.0,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.022900763,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.013648966,0.210159168,9.6e-06,-0.055773035,0.530330086,1,1,1,1,0,0,1.56e-05,7.38e-06,2.62e-06,-619.4,619.4,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.016500168,0.0,0.00087184,0.038647343,0.0,0.0,0.0,0.0,0.0,0.058863792,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.026717557,0.0,0.0,0.107142857,0.0,0.0,0.0,0.0,0.0,1,0.021806355,0.212038688,7.99e-06,0.173841117,0.632455532,1,1,1,1,0,0,1.58e-05,7.76e-06,2.94e-06,-95.1,95.1,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010382759,0.0013947,0.0,0.038647343,0.0,0.0,0.006745363,0.0,0.0,0.045174538,0.0,0.0,0.023255814,0.0,0.0,0.112903226,0.0,0.0,0.020992366,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,1,0.015195138,0.222009664,3.18e-06,0.114396865,0.530330086,1,1,1,1,1,0,1.43e-05,6.15e-06,1.82e-06,5.3,5.3,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016780783,0.018131102,0.00087184,0.028985507,0.0,0.0,0.005059022,0.08,0.0,0.05065024,0.012048193,0.0,0.0,0.0,0.0,0.032258065,0.0,0.0,0.026717557,0.032258065,0.0,0.035714286,0.0,0.0,0.0,0.538461538,0.0,1,0.022712732,0.22109792,2.74e-06,0.056883127,0.530330086,1,1,1,1,1,0,1.72e-05,8.2e-06,2.61e-06,-534.4,534.4,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009428668,0.0,0.002615519,0.028985507,0.0,0.0,0.001686341,0.0,0.0,0.034907598,0.006024096,0.0,0.011627907,0.0,0.0,0.016129032,0.0,0.0,0.015267176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012849222,0.220414112,1.13e-05,0.237458981,0.530330086,1,1,1,1,0,0,1.62e-05,7.91e-06,2.91e-06,-713.7,713.7,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009035806,0.0,0.003487358,0.024154589,0.0,0.0,0.001686341,0.0,0.0,0.030116359,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.015267176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011942845,0.21324708,1.01e-06,-0.06954649,0.530330086,1,1,1,1,1,0,1.34e-05,5.3e-06,1.45e-06,-64.3,64.3,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.005892917,0.0,0.002615519,0.004830918,0.0,0.0,0.0,0.0,0.0,0.024640657,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.003816794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007944125,0.22451696,1.85e-05,0.134790356,0.530330086,1,1,1,1,0,0,1.59e-05,8.03e-06,3.25e-06,-416.5,416.5,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.011056235,0.0,0.006974717,0.009661836,0.0,0.0,0.0,0.0,0.0,0.045859001,0.0,0.009852217,0.011627907,0.0,0.0,0.016129032,0.0,0.0,0.005725191,0.0,0.0,0.035714286,0.0,0.0,0.030150754,0.0,0.0,1,0.015781617,0.222051008,9.69e-05,0.105251926,0.530330086,1,1,1,1,0,0,3.49e-05,2.65e-05,1.41e-05,60.2,60.2,0
9606.ENSP00000320043,0,0,0,0,0.029239766,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.016780783,0.015341702,0.0,0.033816425,0.016666667,0.0,0.0,0.0,0.0,0.052703628,0.006024096,0.0,0.0,0.037037037,0.0,0.032258065,0.0,0.0,0.017175573,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.022126253,0.25056,2.04e-05,-0.207015881,0.721687836,1,1,1,1,0,0,2.19e-05,1.42e-05,7.06e-06,-167.9,167.9,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.027388035,0.0041841,0.001743679,0.043478261,0.0,0.0,0.011804384,0.0,0.0,0.086926762,0.0,0.0,0.011627907,0.0,0.0,0.080645161,0.0,0.0,0.040076336,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,1,0.035721902,0.213576032,5.47e-06,-0.088612949,0.530330086,1,1,1,1,0,0,1.6e-05,7.91e-06,2.9e-06,-99.5,99.5,1
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011392973,0.0,0.016564952,0.028985507,0.0,0.0,0.0,0.0,0.0,0.063655031,0.0,0.02955665,0.011627907,0.0,0.0,0.0,0.0,0.606060606,0.013358779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.018980593,0.273726,9.54e-06,0.001131561,0.25,1,1,1,1,0,0,1.54e-05,7.33e-06,2.64e-06,102.9,102.9,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0234033,0.0,0.00087184,0.057971014,0.0,0.0,0.008431703,0.0,0.0,0.069815195,0.0,0.0,0.011627907,0.0,0.0,0.129032258,0.0,0.0,0.038167939,0.0,0.0,0.071428571,0.0,0.0,0.0,0.0,0.0,1,0.030443591,0.209176704,6.15e-06,-0.060713512,0.530330086,1,1,1,1,0,0,1.64e-05,8.4e-06,3.25e-06,-48.8,48.8,1
9606.ENSP00000320043,0,0,0,0,0.01754386,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.016949153,0.009762901,0.002615519,0.004830918,0.0,0.0,0.006745363,0.0,0.0,0.065708419,0.012048193,0.0,0.011627907,0.0,0.0,0.048387097,0.0,0.0,0.028625954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.023352527,0.21326976,3.19e-05,-0.11108327,0.530330086,1,1,1,1,0,0,2.16e-05,1.39e-05,6.77e-06,39.4,39.4,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.014311371,0.0041841,0.015693112,0.038647343,0.0,0.0,0.0,0.0,0.0,0.088980151,0.006024096,0.034482759,0.0,0.0,0.0,0.016129032,0.0,0.575757576,0.030534351,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.024632118,0.272904822,8.16e-06,0.004962156,0.25,1,1,1,1,0,0,1.78e-05,9.32e-06,3.61e-06,-426.2,426.2,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011561342,0.0,0.00087184,0.024154589,0.0,0.0,0.0,0.0,0.0,0.042436687,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.017175573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015248454,0.222051008,9.83e-06,0.112512232,0.530330086,1,1,1,1,0,0,1.6e-05,7.86e-06,2.96e-06,-68.5,68.5,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007127624,0.0,0.00087184,0.004830918,0.0,0.0,0.0,0.0,0.0,0.027378508,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.017175573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009650245,0.218713568,1.68e-05,0.106907066,0.530330086,1,1,1,1,0,0,1.78e-05,9.98e-06,4.45e-06,114.0,114.0,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009540914,0.0,0.017436792,0.024154589,0.0,0.0,0.0,0.0,0.0,0.052019165,0.0,0.034482759,0.011627907,0.0,0.0,0.0,0.0,0.606060606,0.007633588,0.0,0.0,0.0,0.0,0.0,0.010050251,0.0,0.0,1,0.016474728,0.272083644,1.13e-05,-0.007603745,0.25,1,1,1,1,0,0,1.98e-05,1.07e-05,4.14e-06,-546.1,546.1,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.015658323,0.0,0.015693112,0.024154589,0.0,0.0,0.0,0.0,0.0,0.075290897,0.0,0.02955665,0.011627907,0.0,0.0,0.032258065,0.0,0.545454545,0.02480916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.024205588,0.272904,7.36e-06,-0.071835497,0.25,1,1,1,1,0,0,1.61e-05,7.95e-06,2.98e-06,53.4,53.4,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009316422,0.0,0.0,0.028985507,0.0,0.0,0.0,0.0,0.0,0.036960986,0.0,0.0,0.011627907,0.0,0.0,0.048387097,0.0,0.0,0.011450382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012689273,0.222051008,1.16e-05,0.057815407,0.530330086,1,1,1,1,0,0,1.64e-05,8.5e-06,3.5e-06,-609.7,609.7,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005163318,0.005578801,0.009590235,0.004830918,0.0,0.0,0.0,0.0,0.0,0.015742642,0.006024096,0.014778325,0.011627907,0.0,0.0,0.0,0.0,0.0,0.001908397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007304329,0.222051008,1.07e-06,0.120190859,0.632455532,1,1,1,1,1,0,1.35e-05,5.3e-06,1.44e-06,-432.9,432.9,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00836233,0.0013947,0.00087184,0.004830918,0.0,0.0,0.0,0.0,0.0,0.031485284,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.019083969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011196417,0.222051008,8.93e-06,0.023040355,0.530330086,1,1,1,1,0,0,1.48e-05,6.8e-06,2.37e-06,-51.5,51.5,1
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014143001,0.0013947,0.0,0.019323671,0.0,0.0,0.0,0.04,0.0,0.052019165,0.0,0.0,0.023255814,0.0,0.0,0.0,0.0,0.0,0.030534351,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.018927277,0.222051008,8.02e-06,0.011210732,0.530330086,1,1,1,1,0,0,1.66e-05,8.31e-06,3.16e-06,105.5,105.5,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005219441,0.0041841,0.009590235,0.004830918,0.0,0.0,0.0,0.04,0.0,0.01779603,0.006024096,0.014778325,0.011627907,0.0,0.0,0.0,0.166666667,0.0,0.003816794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007677543,0.221606016,1.3e-05,-0.026864282,0.530330086,1,1,1,1,0,0,1.59e-05,7.7e-06,2.87e-06,4.2,4.2,1
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.021663486,0.0013947,0.011333915,0.024154589,0.0,0.0,0.0,0.0,0.0,0.123203285,0.006024096,0.019704433,0.011627907,0.0,0.0,0.0,0.0,0.606060606,0.026717557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.033482619,0.273726,6.34e-06,0.029187197,0.530330086,1,1,1,1,0,0,1.63e-05,8.16e-06,3.04e-06,-195.5,195.5,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.00594904,0.0,0.014821273,0.0,0.0,0.0,0.0,0.0,0.0,0.037645448,0.0,0.039408867,0.0,0.0,0.0,0.0,0.0,0.515151515,0.017175573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011409682,0.268798932,1.73e-05,0.213701373,0.0,1,1,1,1,0,0,1.79e-05,9.79e-06,4.11e-06,-379.4,379.4,0
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.018913458,0.0013947,0.002615519,0.086956522,0.0,0.0,0.0,0.0,0.0,0.069815195,0.006024096,0.004926108,0.023255814,0.0,0.0,0.064516129,0.0,0.0,0.034351145,0.0,0.0,0.071428571,0.0,0.0,0.0,0.0,0.0,1,0.02617829,0.222273504,7.48e-06,0.123553496,0.530330086,1,1,1,1,0,0,1.5e-05,7.26e-06,2.74e-06,85.7,85.7,1
9606.ENSP00000320043,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007969469,0.0,0.00087184,0.004830918,0.0,0.0,0.0,0.0,0.0,0.021902806,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.02480916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010183408,0.220938528,1.19e-05,0.008622324,0.530330086,1,1,1,1,0,0,1.59e-05,7.65e-06,2.83e-06,-144.2,144.2,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010663374,0.0013947,0.00087184,0.043478261,0.0,0.0,0.001686341,0.0,0.0,0.039698836,0.0,0.0,0.011627907,0.0,0.0,0.048387097,0.0,0.0,0.011450382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014502026,0.221828512,7.9e-06,0.026241745,0.632455532,1,1,1,1,0,0,1.49e-05,7.03e-06,2.59e-06,-190.2,190.2,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.008474576,0.0,0.003487358,0.014492754,0.0,0.0,0.0,0.0,0.0,0.034907598,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.009541985,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.011676264,0.1908693,2.26e-05,-0.083198526,0.530330086,1,1,1,1,0,0,1.85e-05,1.09e-05,5.1e-06,-77.8,77.8,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.00667864,0.0,0.00087184,0.014492754,0.0,0.0,0.0,0.0,0.0,0.028747433,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.022900763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009543613,0.21995824,1.48e-05,0.268546807,0.530330086,1,1,1,1,0,0,1.64e-05,8.23e-06,3.17e-06,-501.8,501.8,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011898081,0.0,0.0,0.019323671,0.0,0.0,0.0,0.0,0.0,0.042436687,0.0,0.0,0.011627907,0.0,0.0,0.048387097,0.0,0.0,0.020992366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015781617,0.2222376,1.12e-05,0.113897663,0.632455532,1,1,1,1,0,0,1.79e-05,1e-05,4.43e-06,-113.3,113.3,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.002918397,0.0027894,0.0,0.004830918,0.0,0.0,0.0,0.0,0.0,0.019849418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004638516,0.239783976,3.22e-05,0.120793206,0.25,1,1,1,1,0,0,1.94e-05,1.17e-05,5.33e-06,31.6,31.6,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.010270513,0.0,0.006974717,0.028985507,0.0,0.0,0.0,0.0,0.0,0.030800821,0.0,0.009852217,0.011627907,0.0,0.0,0.048387097,0.0,0.0,0.013358779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.013648966,0.222273504,1.18e-05,0.194465937,0.530330086,1,1,1,1,0,0,1.55e-05,7.43e-06,2.75e-06,-224.5,224.5,0
9606.ENSP00000320043,0,0,0,0,0.01754386,0.0,0.0,0.2,0.0,0.0,0.111111111,0.0,0.0,0.036648333,0.0027894,0.012205754,0.072463768,0.0,0.0,0.003372681,0.0,0.0,0.185489391,0.0,0.024630542,0.023255814,0.0,0.0,0.080645161,0.0,0.484848485,0.034351145,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.053849435,0.273726,4.22e-05,0.153581667,0.632455532,1,1,1,1,0,0,2.23e-05,1.51e-05,7.66e-06,-678.3,678.3,0
9606.ENSP00000320043,0,0,1,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.037490178,0.019525802,0.017436792,0.048309179,0.016666667,0.0,0.001686341,0.0,0.018181818,0.026009582,0.0,0.014778325,0.034883721,0.037037037,0.0,0.0,0.0,0.0,0.032442748,0.016129032,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,1,0.042119855,0.274,0.001865672,0.258606775,0.632455532,1,1,1,0,0,0,0.000323217,0.000464717,0.000456196,-1255.3,1255.3,0
9606.ENSP00000320043,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008811314,0.0,0.008718396,0.004830918,0.016666667,0.0,0.0,0.0,0.0,0.032169747,0.006024096,0.014778325,0.023255814,0.0,0.0,0.0,0.0,0.0,0.013358779,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.012369375,0.222051008,1.1e-05,0.151201585,0.530330086,1,1,1,1,0,0,1.76e-05,9.27e-06,3.74e-06,56.3,56.3,0
9606.ENSP00000320043,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.014591986,0.0,0.00087184,0.038647343,0.0,0.0,0.0,0.0,0.0,0.052019165,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.009541985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.018767328,0.22451696,9.25e-06,0.131651839,0.530330086,1,1,1,1,0,0,1.54e-05,7.28e-06,2.6e-06,-775.5,775.5,0
