protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000297591,0,1,0,0,0.288461538,0.4,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.784381139,0.911111111,0.861759425,0.976890756,1.0,1.0,0.834890966,0.779411765,0.85915493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.837949411,0.358644,0.00862069,0.0026614969011287,0.0029620842926723,0.0025352543702086,0.4472135954999579,-0.1041592514286228,1,1,0,0,0,0,-55.5,55.5,0
9606.ENSP00000369317,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022200393,0.028070175,0.026929982,0.039915966,0.028688525,0.086956522,0.021806854,0.0,0.0,0.006238303,0.008385744,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02544472,0.341184256,1.09e-06,1.524533335946498e-05,5.527433828739543e-06,1.4075167058745444e-06,0.3849001794597505,0.0851027947097751,1,1,1,1,0,0,-73.5,73.5,0
9606.ENSP00000367697,0,0,0,0,0.038461538,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.025442043,0.049122807,0.055655296,0.033613445,0.016393443,0.0,0.009345794,0.0,0.084507042,0.035558328,0.037735849,0.0,0.035971223,0.059322034,0.0,0.0,0.0,0.0,0.034001744,0.042735043,0.00729927,0.019607843,0.02,0.0,0.0,0.0,0.0,1,0.040981761,0.23976,0.00011343,5.971193089896954e-05,3.754582887708899e-05,1.8279840328646575e-05,0.5270462766947299,0.0591410913485783,1,1,1,0,0,0,35.0,35.0,1
9606.ENSP00000295148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011394892,0.014035088,0.008976661,0.004201681,0.020491803,0.0,0.012461059,0.014705882,0.0,0.013100437,0.018867925,0.0,0.028776978,0.059322034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014861518,0.21588336,1.04e-06,8.354971097718489e-06,3.5297715063911376e-06,1.0224816712948605e-06,0.5,0.0,1,1,1,1,0,0,-65.8,65.8,0
9606.ENSP00000221114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061493124,0.028654971,0.071813285,0.042016807,0.020491803,0.043478261,0.024922118,0.058823529,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005231,0.034188034,0.00729927,0.029411765,0.02,0.0,0.026315789,0.0,0.0,1,0.059671245,0.441812928,2.76e-05,2.9846124751134284e-05,1.2182224696754277e-05,3.609402225063516e-06,0.6030226891555273,0.0984855322188558,1,1,1,1,0,0,-16.5,16.5,0
9606.ENSP00000367841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02632613,0.021637427,0.017953321,0.033613445,0.045081967,0.086956522,0.043613707,0.029411765,0.0,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008718396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.027846581,0.658097154,4.99e-06,2.3122292069223383e-05,8.859310699363282e-06,2.437344761471719e-06,0.3779644730092272,0.0690462534149885,1,1,1,1,0,0,-15.700000000000005,15.700000000000005,0
9606.ENSP00000360696,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00108055,0.001169591,0.0,0.0,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001050814,0.06965595,1.06e-07,1.0609766235496222e-06,3.6606375176479355e-07,8.620281710119114e-08,0.0,0.0212542263419967,1,1,1,1,0,0,-73.5,73.5,0
9606.ENSP00000389255,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491159,0.002923977,0.0,0.0,0.004098361,0.0,0.0,0.0,0.0,0.001871491,0.004192872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001200931,0.0811944,3.25e-07,7.411336212065342e-07,2.940736309516991e-07,8.125038078336884e-08,0.4714045207910316,-0.0225277162212412,1,1,1,1,0,0,-73.2,73.2,0
9606.ENSP00000256194,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074165029,0.050877193,0.08438061,0.067226891,0.057377049,0.260869565,0.003115265,0.029411765,0.0,0.003742982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013077594,0.004273504,0.01459854,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.072881483,0.17236395,5.16e-06,3.359143301579495e-05,1.2049273305661154e-05,3.4236077696565097e-06,0.8819171036881969,0.7406214322904257,1,1,1,0,0,0,-70.10000000000001,70.10000000000001,0
9606.ENSP00000299492,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016601179,0.033918129,0.023339318,0.021008403,0.028688525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011333915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020340764,0.1584,5.16e-06,8.63180571876363e-06,4.6201980592722195e-06,1.7793900262015562e-06,0.3849001794597505,-0.0541774878337939,1,1,1,0,0,0,-73.5,73.5,0
9606.ENSP00000312675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012671906,0.01871345,0.005385996,0.008403361,0.0,0.0,0.009345794,0.0,0.0,0.007485964,0.006289308,0.0,0.021582734,0.016949153,0.0,0.015151515,0.0,0.0,0.009590235,0.008547009,0.0,0.019607843,0.02,0.0,0.0,0.0,0.0,1,0.015612099,0.4566128,1.02e-06,8.817496668351e-06,3.675404776209925e-06,1.054768194650955e-06,0.7453559924999299,0.0,1,1,1,1,0,0,-73.10000000000001,73.10000000000001,0
9606.ENSP00000322419,0,0,0,0,0.115384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196168959,0.139181287,0.253141831,0.090336134,0.102459016,0.086956522,0.249221184,0.058823529,0.0,0.003119152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.19072281,0.623172396,1.13e-05,8.654360222370446e-05,3.540945379444567e-05,1.202947236665986e-05,0.5039526306789696,0.0211525938884601,1,1,1,0,0,0,1827.2,1827.2,0
9606.ENSP00000373648,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095579568,0.135672515,0.048473968,0.046218487,0.024590164,0.0,0.218068536,0.014705882,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009590235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.100878181,0.225841616,2.37e-06,6.305511446842446e-05,2.0150227098395243e-05,4.818739545676224e-06,0.4714045207910316,-0.1552107729645442,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000301039,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00108055,0.0,0.0,0.0,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000900698,0.10492728,1.04e-06,6.282819899008629e-07,3.008073544981635e-07,9.832372919338222e-08,0.5,0.0,1,1,1,1,0,0,-72.7,72.7,0
9606.ENSP00000358770,0,0,0,0,0.019230769,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.018664047,0.035087719,0.032315978,0.025210084,0.036885246,0.043478261,0.00623053,0.029411765,0.0,0.09856519,0.071278826,0.068181818,0.071942446,0.042372881,0.0,0.060606061,0.153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.038654958,0.553562898,4.74e-05,2.647860215014537e-05,1.5913141330592007e-05,7.465738410096511e-06,0.4714045207910316,0.0,1,1,1,0,0,0,-53.900000000000006,53.900000000000006,0
9606.ENSP00000268164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016843419,0.023060797,0.056818182,0.071942446,0.042372881,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00450349,0.121536,2.76e-06,3.100519749686649e-06,1.4605012248304258e-06,4.67816851062699e-07,0.8819171036881969,0.1111459669279585,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000262519,0,0,0,0,0.115384615,0.133333333,0.166666667,0.125,0.0,0.0,0.0,0.0,0.0,0.21453831,0.244444444,0.407540395,0.128151261,0.143442623,0.0,0.267912773,0.029411765,0.084507042,0.1172801,0.085953878,0.125,0.158273381,0.076271186,0.045454545,0.03030303,0.230769231,0.0,0.015693112,0.004273504,0.0,0.009803922,0.02,0.0,0.019736842,0.017241379,0.0,1,0.250018765,0.533062404,7.24e-05,0.0001125364340472,6.40447280129853e-05,2.792567501653818e-05,0.3849001794597505,-0.1882268422486665,1,1,1,0,0,0,-42.2,42.2,0
9606.ENSP00000466047,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014243615,0.016959064,0.012567325,0.006302521,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.013885761,0.18002457,1.58e-06,6.642818528058905e-06,2.8564053390309e-06,8.532787473493029e-07,0.8164965809277261,-0.0292874016764218,1,1,1,1,0,0,-54.2,54.2,0
9606.ENSP00000454852,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015815324,0.007602339,0.003590664,0.023109244,0.024590164,0.0,0.003115265,0.0,0.0,0.004366812,0.004192872,0.011363636,0.0,0.0,0.0,0.0,0.0,0.0,0.005231037,0.004273504,0.00729927,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01598739,0.820284894,1.97e-05,1.2482056655801382e-05,6.425683946536844e-06,2.833387617222007e-06,0.8164965809277261,-0.0963329185363818,1,1,1,0,0,0,-40.3,40.3,0
9606.ENSP00000397900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002750491,0.009356725,0.007181329,0.00210084,0.004098361,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003827967,0.0408,5.21e-07,2.208575564045899e-06,1.0595993379046833e-06,3.4471250751040433e-07,0.2357022603955158,0.0849356149527816,1,1,1,1,0,0,-73.5,73.5,0
9606.ENSP00000229390,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176031434,0.140935673,0.07540395,0.130252101,0.139344262,0.043478261,0.065420561,0.088235294,0.014084507,0.0,0.0,0.0,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.013077594,0.004273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.166629138,0.540217392,4.93e-05,8.658874580806555e-05,3.72560629902805e-05,1.2954265214464278e-05,0.3849001794597505,0.0361661224177062,1,1,1,0,0,0,85.89999999999999,85.89999999999999,0
9606.ENSP00000312126,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054223969,0.056725146,0.057450628,0.027310924,0.020491803,0.086956522,0.0,0.0,0.0,0.004366812,0.002096436,0.0,0.014388489,0.016949153,0.0,0.0,0.0,0.0,0.065387969,0.068376068,0.0,0.107843137,0.06,0.0,0.0,0.0,0.0,1,0.061397583,0.37583,2.75e-06,3.134150368450664e-05,1.0813221130822053e-05,2.7410601171515117e-06,0.5773502691896257,-0.0452804398242674,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000324205,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024165029,0.021052632,0.039497307,0.023109244,0.024590164,0.043478261,0.009345794,0.014705882,0.0,0.010605115,0.006289308,0.011363636,0.028776978,0.008474576,0.0,0.03030303,0.0,0.0,0.075850044,0.05982906,0.03649635,0.009803922,0.0,0.125,0.098684211,0.017241379,0.0,1,0.036027922,0.328864536,4.98e-05,4.0049701809237795e-05,2.186857727297296e-05,9.362503488559296e-06,0.6804138174397718,-0.1098636939457988,1,1,1,0,0,0,15.599999999999994,15.599999999999994,0
9606.ENSP00000386807,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000294695,0.002339181,0.0,0.0,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000675524,0.139739376,2.41e-07,4.87730044522657e-07,1.965423915665992e-07,5.6352602727021826e-08,0.3333333333333333,0.0376905469289261,1,1,1,1,0,0,-61.400000000000006,61.400000000000006,0
9606.ENSP00000279873,0,0,0,0,0.096153846,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128585462,0.092982456,0.157989228,0.042016807,0.032786885,0.0,0.021806854,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003487358,0.004273504,0.00729927,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.120543421,0.501921378,1.44e-05,3.87866365581226e-05,2.102859012686785e-05,8.896293150540002e-06,0.8819171036881969,-0.0248611259534365,1,1,1,0,0,0,-66.4,66.4,0
9606.ENSP00000352516,0,0,0,0,0.134615385,0.133333333,0.166666667,0.375,0.083333333,0.0,0.0,0.0,0.0,0.200392927,0.257309942,0.430879713,0.176470588,0.200819672,0.086956522,0.271028037,0.088235294,0.0,0.247036806,0.215932914,0.079545455,0.525179856,0.254237288,0.136363636,0.121212121,0.153846154,0.0,0.055797733,0.055555556,0.00729927,0.039215686,0.06,0.0,0.032894737,0.034482759,0.0,1,0.275913833,0.808734948,3.99e-05,0.0001438150587832,8.688898180473269e-05,3.851722562966517e-05,0.4714045207910316,0.083632853594542,1,1,1,0,0,0,-34.800000000000004,34.800000000000004,0
9606.ENSP00000353362,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031532417,0.124561404,0.021543986,0.035714286,0.004098361,0.043478261,0.0,0.014705882,0.0,0.024329382,0.052410901,0.0,0.115107914,0.050847458,0.0,0.090909091,0.076923077,0.0,0.009590235,0.012820513,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1,0.050664265,0.242676,3.84e-06,4.1451776958793655e-05,1.4825916585469888e-05,3.920237683679281e-06,0.5773502691896257,-0.0870847237720257,1,1,1,1,0,0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000363216,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02367387,0.026315789,0.019748654,0.018907563,0.020491803,0.0,0.003115265,0.0,0.0,0.009357455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015693112,0.017094017,0.0,0.029411765,0.0,0.0,0.0,0.0,0.0,1,0.026495534,0.22279698,6.34e-06,1.589146580024032e-05,7.162374324907676e-06,2.468928114646474e-06,0.2981423969999719,-0.0295501557219533,1,1,1,0,0,0,-73.5,73.5,0
9606.ENSP00000478187,0,0,0,0,0.096153846,0.066666667,0.0,0.125,0.083333333,0.0,0.0,0.0,0.0,0.065913556,0.145614035,0.019748654,0.054621849,0.135245902,0.043478261,0.046728972,0.073529412,0.0,0.063006862,0.048218029,0.102272727,0.086330935,0.033898305,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.087893117,0.4259682,0.000162655,0.0001185871987082,9.25224515185819e-05,5.07451377282307e-05,0.5962847939999439,0.0709718895102422,1,1,1,0,0,0,-67.10000000000001,67.10000000000001,0
9606.ENSP00000258381,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036051081,0.049707602,0.055655296,0.050420168,0.036885246,0.0,0.00623053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.039105307,0.437352132,3.61e-05,2.0672571267083847e-05,1.285769412967978e-05,6.224490660409967e-06,0.4714045207910316,0.001920011330705,1,1,1,0,0,0,-67.2,67.2,0
9606.ENSP00000326550,0,0,0,0,0.038461538,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.030157171,0.035672515,0.057450628,0.031512605,0.057377049,0.086956522,0.065420561,0.0,0.0,0.102308172,0.085953878,0.079545455,0.129496403,0.042372881,0.0,0.060606061,0.0,0.0,0.006102877,0.004273504,0.0,0.0,0.0,0.0,0.026315789,0.0,0.0,1,0.053066126,0.711523008,4.31e-05,4.4313211304657095e-05,2.8580776381017134e-05,1.3773430240432777e-05,0.4216370213557839,-0.026252706649227,1,1,1,0,0,0,-4.900000000000006,4.900000000000006,0
9606.ENSP00000423602,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003732809,0.004678363,0.003590664,0.006302521,0.008196721,0.0,0.003115265,0.0,0.0,0.003119152,0.002096436,0.0,0.007194245,0.016949153,0.0,0.015151515,0.0,0.0,0.002615519,0.004273504,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.005179014,0.12545568,2.32e-06,5.825943169593376e-06,2.417068558240243e-06,7.115011744124151e-07,0.6804138174397718,0.2218665722915193,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000333915,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201681,0.0,0.0,0.0,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000225175,0.0263133,2.99e-05,5.8136421035774855e-06,4.0227140170773536e-06,1.597335113947641e-06,0.5270462766947299,-0.2375617204921901,1,1,1,1,0,0,-72.3,72.3,0
9606.ENSP00000403925,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.558453918128698e-07,1.4020007191356777e-07,3.167448114756773e-08,0.2981423969999719,-0.061269663789817,1,1,1,1,1,0,-69.0,69.0,0
9606.ENSP00000345708,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007563851,0.011111111,0.001795332,0.014705882,0.008196721,0.043478261,0.0,0.0,0.0,0.069245165,0.041928721,0.045454545,0.079136691,0.101694915,0.0,0.060606061,0.0,0.0,0.0,0.004273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020265706,0.207604362,2.96e-06,1.9910669121178466e-05,9.472421322490183e-06,2.959881395971454e-06,0.5,0.0379583003817579,1,1,1,1,0,0,-73.10000000000001,73.10000000000001,0
9606.ENSP00000320176,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042730845,0.046783626,0.037701975,0.06302521,0.040983607,0.043478261,0.028037383,0.014705882,0.0,0.021210231,0.025157233,0.0,0.028776978,0.008474576,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.048037229,0.227933048,4.09e-05,2.7663323034334785e-05,1.4142168401936304e-05,6.104923474196027e-06,0.629940788348712,0.1968559422064549,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000346536,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000884086,0.002923977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001050814,0.118091568,1.58e-06,1.2900149693821528e-06,6.976035429008064e-07,2.427674444780767e-07,0.4714045207910316,0.0535954913940345,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000376250,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008840864,0.00994152,0.010771993,0.016806723,0.024590164,0.043478261,0.024922118,0.0,0.0,0.00062383,0.004192872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010433086,0.26009088,6.99e-07,4.487192103801523e-06,1.9555644555821288e-06,5.852832422818231e-07,0.4714045207910316,0.0388238834261019,1,1,1,1,0,0,-38.2,38.2,0
9606.ENSP00000367029,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.077996071,0.079532164,0.059245961,0.054621849,0.045081967,0.086956522,0.08411215,0.044117647,0.070422535,0.004366812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131647777,0.183760684,0.051094891,0.049019608,0.1,0.0,0.210526316,0.0,0.0,1,0.096900098,0.4951044,3.61e-05,5.18436074593863e-05,2.7139901926240133e-05,1.1136605510662198e-05,0.3333333333333333,-0.1431387122197847,1,1,1,0,0,0,9.399999999999991,9.399999999999991,0
9606.ENSP00000261601,0,0,0,0,0.096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253536346,0.188888889,0.253141831,0.195378151,0.196721311,0.043478261,0.177570093,0.073529412,0.0,0.037429819,0.035639413,0.022727273,0.079136691,0.06779661,0.0,0.0,0.076923077,0.0,0.003487358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.251970277,0.584936856,1.39e-05,0.0001306919327647,5.691745553135398e-05,1.88419306224298e-05,0.6666666666666666,0.0640168733672473,1,1,1,0,0,0,-20.200000000000003,20.200000000000003,0
9606.ENSP00000300413,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261394892,0.207602339,0.177737882,0.210084034,0.237704918,0.130434783,0.137071651,0.102941176,0.126760563,0.0,0.0,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.038360942,0.042735043,0.03649635,0.009803922,0.0,0.0,0.131578947,0.0,0.010752688,1,0.256924116,0.735678552,1.28e-05,0.0001398367725762,5.0542625303696834e-05,1.4289290466839923e-05,0.6666666666666666,-0.0041279506857765,1,1,1,0,0,0,112.7,112.7,0
9606.ENSP00000358824,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001473477,0.001169591,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.001247661,0.002096436,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00165128,0.0625482,3.03e-07,1.5539241478632673e-06,5.930921987871919e-07,1.4656423089627052e-07,0.3849001794597505,-0.202578855167868,1,1,1,1,0,0,-49.900000000000006,49.900000000000006,0
9606.ENSP00000303394,0,0,0,0,0.038461538,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028781925,0.053216374,0.021543986,0.025210084,0.073770492,0.0,0.018691589,0.029411765,0.0,0.15595758,0.157232704,0.056818182,0.302158273,0.13559322,0.045454545,0.136363636,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06274863,0.67654356,4.09e-05,3.96183203919242e-05,2.2690006676728948e-05,9.976785071991376e-06,0.5,0.0986317220001163,1,1,1,0,0,0,-72.5,72.5,0
9606.ENSP00000257904,0,0,0,0,0.230769231,0.066666667,0.0,0.25,0.083333333,0.0,0.0,0.0,0.0,0.315422397,0.34502924,0.165170557,0.25210084,0.319672131,0.130434783,0.152647975,0.191176471,0.028169014,0.075483468,0.083857442,0.011363636,0.45323741,0.169491525,0.0,0.03030303,0.153846154,0.0,0.121185702,0.094017094,0.189781022,0.107843137,0.02,0.0,0.184210526,0.0,0.0,1,0.349020491,0.77158312,4.09e-05,0.0001990692865423,0.0001224507952243,5.649510201079901e-05,0.5443310539518174,-0.0173093407348755,1,1,1,0,0,0,90.5,90.5,0
9606.ENSP00000378972,0,0,0,0,0.019230769,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018369352,0.021637427,0.052064632,0.016806723,0.004098361,0.0,0.0,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020040531,0.2284128,9.17e-06,1.4283472778139427e-05,7.480750494041237e-06,3.0804808533438423e-06,0.4714045207910316,-0.1041964778125738,1,1,1,0,0,0,-62.900000000000006,62.900000000000006,0
9606.ENSP00000421180,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.007465619,0.007602339,0.010771993,0.006302521,0.004098361,0.0,0.024922118,0.014705882,0.0,0.013724267,0.014675052,0.0,0.028776978,0.025423729,0.0,0.0,0.076923077,0.0,0.136006975,0.269230769,0.03649635,0.068627451,0.04,0.0,0.105263158,0.068965517,0.0,1,0.030323501,0.4951044,3.35e-05,1.9473522521066896e-05,1.5675859897623116e-05,8.64993137763294e-06,0.3849001794597505,-0.0451571275404382,1,1,1,0,0,0,-72.10000000000001,72.10000000000001,0
9606.ENSP00000362018,0,0,0,0,0.038461538,0.066666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.028683694,0.026900585,0.053859964,0.018907563,0.016393443,0.0,0.049844237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180470793,0.145299145,0.350364964,0.039215686,0.0,0.0,0.197368421,0.0,0.0,1,0.054342115,0.49332024,6.11e-05,3.94705386508658e-05,2.4285726181076296e-05,1.1652702303784475e-05,0.5962847939999439,0.0686811399301764,1,1,1,0,0,0,-34.400000000000006,34.400000000000006,0
9606.ENSP00000366006,0,0,0,0,0.019230769,0.0,0.0,0.0,0.083333333,0.2,0.0,0.0,0.0,0.006876228,0.011111111,0.007181329,0.008403361,0.012295082,0.0,0.0,0.0,0.0,0.021210231,0.01048218,0.079545455,0.021582734,0.025423729,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011859191,0.573047714,4.25e-05,1.8276657978306303e-05,1.684762202557122e-05,1.0129919553334462e-05,0.8249579113843053,0.0175818536476439,1,1,1,0,0,0,-57.7,57.7,1
