protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,label
9606.ENSP00000378427,0.0,0.0,0.0,0.0,0.0050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043699400218497,0.0062010162776677,0.0057780166621875,0.0107359307359307,0.0139220365950676,0.0127077223851417,0.0040958173017252,0.001527883880825,0.0003102699348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0046681569851183,0.47291013,2.0918751568906365e-05,5.389457752998976e-05,2.8034518791716e-05,1.1737169983534304e-05,1,1,1,0,0,0
9606.ENSP00000237612,0.0,0.0,0.0,0.0,0.0156962025316455,0.0747663551401869,0.0,0.0469314079422382,0.0,0.0,0.0,0.0,0.0,0.0275526888877634,0.0366462836964947,0.0284869658693899,0.032092352092352,0.0369928400954654,0.032258064516129,0.0103636589301228,0.0190985485103132,0.0201675457648153,0.0403892498703517,0.0525007766387076,0.0398370303304662,0.0942455822383325,0.0942028985507246,0.0901162790697674,0.0726290516206482,0.0701754385964912,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0332355739119597,0.286174047,8.503401360544217e-05,0.0002104711628478,0.0001097018780651,4.5840042753784774e-05,1,1,1,0,0,0
9606.ENSP00000230321,0.0,0.0,0.0,0.0,0.0086075949367088,0.0,0.0389610389610389,0.0108303249097472,0.0,0.0,0.0,0.0,0.0,0.0083437637917188,0.0091723365773835,0.0088013974737973,0.0174891774891774,0.0151153540175019,0.0234604105571847,0.0119771627156509,0.014514896867838,0.0058951287620229,0.0159086055947042,0.0177073625349487,0.0067904028972385,0.0351155414589941,0.0347826086956521,0.0174418604651162,0.0432172869147659,0.0526315789473684,0.0129629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0109864972099913,0.4701134159999999,7.086167800453515e-05,0.0002475309528995,0.0001264146747151,5.0886451218041325e-05,1,1,1,0,0,0
9606.ENSP00000304327,0.0,0.0,0.0,0.0,0.0126582278481012,0.0186915887850467,0.0,0.003610108303249,0.0,0.0,0.0203045685279187,0.05,0.0,0.0156818625784093,0.0189906123503574,0.0176699811878527,0.0066378066378066,0.0051710421638822,0.0048875855327468,0.0141491870423234,0.0045836516424751,0.0043437790878063,0.0094109392635978,0.0074557315936626,0.0027161611588954,0.0,0.0,0.0,0.0,0.0,0.0,0.0125977027718474,0.0164184803360061,0.0108214461387112,0.0188149396237012,0.0290456431535269,0.0141509433962264,0.0030139172059214,0.0040053404539385,0.0029585798816568,1.0,0.017890131872674,0.88974413,1.4194867136043608e-05,7.210774009789438e-05,3.9739636380940274e-05,1.7188712227303927e-05,1,1,1,0,0,0
9606.ENSP00000328551,0.0,0.0,0.0,0.0,0.08,0.0934579439252336,0.0389610389610389,0.003610108303249,0.0,0.0,0.0,0.0,0.0,0.1178075055890375,0.1235896994229609,0.1269148078473528,0.0972005772005772,0.1272871917263325,0.1114369501466275,0.047784535186794,0.0427807486631016,0.0567793980763264,0.0035691406607486,0.003417210313762,0.0018107741059302,0.0038513819664703,0.0072463768115942,0.0087209302325581,0.0060024009603841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1159135404949603,0.5047419,5.002000800320128e-05,0.0010053961022816,0.0004821570184144,0.0001875238283988,1,1,1,0,0,0
9606.ENSP00000357304,0.0,0.0,0.0,0.0,0.0081012658227848,0.0186915887850467,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,0.0,0.0108199425540997,0.013909224011713,0.0247245364149422,0.0067532467532467,0.0071599045346062,0.0019550342130987,0.0091845600099292,0.0038197097020626,0.0055848588271796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0110448688924683,0.38625444,2.5418128209038685e-05,7.130606405511051e-05,3.691541592106089e-05,1.519630993568256e-05,1,1,1,0,0,0
9606.ENSP00000261191,0.0,0.0,0.0,0.0,0.010632911392405,0.0,0.0,0.003610108303249,0.0,0.0,0.0406091370558375,0.05,0.0,0.0114982238074911,0.0141675996899491,0.0165278151034668,0.0073304473304473,0.0075576770087509,0.0048875855327468,0.0096189648752637,0.0122230710466004,0.0012410797393732,0.0027607455538269,0.0037278657968313,0.0018107741059302,0.0024920706841866,0.0,0.002906976744186,0.0036014405762304,0.0,0.0,0.0847610141680046,0.0580374188621611,0.0250860796851942,0.04212299915754,0.0145228215767634,0.0754716981132075,0.1568123393316195,0.2002670226969292,0.0751479289940828,1.0,0.0232382400779971,0.61030315,3.22913975716869e-05,0.0001930160384877,9.7994706065148e-05,3.9222155796703214e-05,1,1,1,0,0,0
9606.ENSP00000459533,0.0,0.0,0.0,0.0,0.0258227848101265,0.0186915887850467,0.0129870129870129,0.0216606498194945,0.0357142857142857,0.0526315789473684,0.0,0.0,0.0,0.0232623338663116,0.0241581259150805,0.026941682343456,0.0219336219336219,0.0147175815433572,0.0136852394916911,0.0235819784038724,0.0473644003055767,0.0577102078808563,0.0124614868368872,0.0111835973904939,0.0086011770031688,0.0421386497507929,0.0188405797101449,0.0406976744186046,0.0186074429771908,0.0292397660818713,0.0203703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0253617072297272,0.749616,0.0002868617326448,0.000216979668663,0.0001495207761236,7.756698419436809e-05,1,1,1,0,0,0
9606.ENSP00000282549,0.0,0.0,0.0,0.0,0.0050632911392405,0.0093457943925233,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.0056089337780446,0.006114891051589,0.0061811341037355,0.0067532467532467,0.0091487669053301,0.0127077223851417,0.0058334367630631,0.0022918258212375,0.0105491777846726,0.0001220219029315,0.0006213109661385,0.0004526935264825,0.0002265518803806,0.0014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0057488219174624,0.35133021,2.3620559334845046e-05,6.153875317365591e-05,3.2197523182166024e-05,1.3315478490183218e-05,1,1,1,0,0,0
9606.ENSP00000357927,0.0,0.0,0.0,0.0,0.0015189873417721,0.0093457943925233,0.0,0.003610108303249,0.0,0.0,0.0,0.0,0.0,0.0012570812562854,0.0023684437171647,0.0015452835259338,0.0073304473304473,0.0047732696897374,0.0078201368523949,0.0014273302718133,0.0007639419404125,0.0,0.0077026326225557,0.0086983535259397,0.0135808057944771,0.0054372451291345,0.017391304347826,0.0,0.0108043217286914,0.0058479532163742,0.0259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0024942062161108,0.423589124,6.852694479469327e-06,2.53004501794798e-05,1.2316291285680023e-05,4.71269934271608e-06,1,1,1,0,0,0
9606.ENSP00000273920,0.0,0.0,0.0,0.0,0.0065822784810126,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008437818792189,0.0099905262251313,0.0059123891427035,0.0091197691197691,0.011137629276054,0.0078201368523949,0.0027926027057217,0.0030557677616501,0.0031026993484331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0082856236856511,0.502197696,5.299417064122947e-05,0.0001003485369766,5.312223855153132e-05,2.229800912022136e-05,1,1,1,0,0,0
9606.ENSP00000435373,0.0,0.0,0.0,0.0,0.000506329113924,0.0,0.0,0.0,0.0,0.0,0.1370558375634517,0.05,0.0,0.0011883487559417,0.0015933166824562,0.0009406073636119,0.0016161616161616,0.0015910898965791,0.0048875855327468,0.0007446940548591,0.001527883880825,0.0009308098045299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656756709070699,0.1485299732722413,0.1126414166256763,0.0951979780960404,0.1141078838174273,0.0943396226415094,0.0801347398280294,0.0707610146862483,0.0266272189349112,1.0,0.0192705432826025,0.763852131,1.941596769182976e-05,0.0001214792173029,6.347087781867849e-05,2.5065354513270714e-05,1,1,1,0,0,0
9606.ENSP00000231173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000239666,0.0,0.0,0.0,0.0,0.0136708860759493,0.0186915887850467,0.0129870129870129,0.0,0.0,0.0,0.0203045685279187,0.05,0.0,0.0183479600917398,0.0198949272241839,0.0212308519215264,0.0156421356421356,0.0171042163882259,0.0185728250244379,0.0077572297381159,0.0099312452253628,0.0058951287620229,0.0022726579421006,0.003417210313762,0.0004526935264825,0.0038513819664703,0.0014492753623188,0.002906976744186,0.0198079231692677,0.0,0.0055555555555555,0.0224958978068705,0.0454371897670866,0.0191834727004426,0.0395956192080876,0.0207468879668049,0.0377358490566037,0.0073575037673965,0.0080106809078771,0.0023668639053254,1.0,0.02105797885683,0.71712216,1.5586520776832197e-05,0.0001565432724521,7.512501017398883e-05,2.819638471414514e-05,1,1,1,0,0,0
9606.ENSP00000346627,0.0,0.0,0.0,0.0,0.0091139240506329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074574762872873,0.0063302041167858,0.0069201827465735,0.0042135642135642,0.0039777247414478,0.002932551319648,0.0074469405485912,0.0129870129870129,0.0024821594787465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0072917274705025,0.264365376,1.1430922932717588e-05,4.619758445794586e-05,2.6029388214225887e-05,1.1594492808499449e-05,1,1,1,0,0,0
9606.ENSP00000337746,0.0,0.0,0.0,0.0,0.0820253164556962,0.0467289719626168,0.0,0.0252707581227436,0.0,0.0,0.0,0.0,0.0,0.0684449090922245,0.0737662561364223,0.0634909970438054,0.0458297258297258,0.0552903739061257,0.0410557184750733,0.0351247362541889,0.0542398777692895,0.0279242941358982,0.0354321100637564,0.0288909599254426,0.0330466274332277,0.0172179429089261,0.0188405797101449,0.0174418604651162,0.0204081632653061,0.0116959064327485,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0710130957658443,0.625923648,3.0424729219909943e-05,0.0004390017355939,0.0002372223614718,0.0001022988419794,1,1,1,0,0,0
9606.ENSP00000324532,0.0,0.0,0.0,0.0,0.0081012658227848,0.02803738317757,0.0519480519480519,0.003610108303249,0.0,0.0,0.0913705583756345,0.15,0.0,0.0128547863142739,0.0213159934544828,0.0250604676162321,0.0359595959595959,0.041368337311058,0.0713587487781036,0.0330768276033262,0.0710466004583651,0.0288551039404281,0.0048351179036637,0.0021745883814849,0.0045269352648257,0.0013593112822836,0.0,0.005813953488372,0.0018007202881152,0.0,0.0,0.0959295657850627,0.1053837342497136,0.0831283817019183,0.1213142375737152,0.1742738589211618,0.1509433962264151,0.0231362467866323,0.0400534045393858,0.0579881656804733,1.0,0.026350870605756,0.8937054000000001,5.3705692803437166e-05,0.0003093767130094,0.0001588636999701,6.632552950862594e-05,1,1,1,0,0,0
9606.ENSP00000417602,0.0,0.1666666666666666,0.0,0.0,0.1321518987341772,0.0467289719626168,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,0.0,0.1613061345565306,0.1245801395228662,0.110857296425692,0.0545454545454545,0.05648369132856,0.0606060606060606,0.0235199205659674,0.0175706646294881,0.0229599751784052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001499726520458,0.0011454753722794,0.0,0.0016849199663016,0.0020746887966804,0.0,0.0021274709688857,0.0,0.0,1.0,0.1510359396026623,0.89729003,0.0043103448275862,0.0015562587854068,0.0015238356330253,0.0012553216515505,1,1,0,0,0,0
9606.ENSP00000325561,0.0,0.0,0.0,0.0,0.0030379746835443,0.0,0.0129870129870129,0.0108303249097472,0.0,0.0,0.0,0.0,0.0,0.0015754212578771,0.0023253811041253,0.0037624294544477,0.0061183261183261,0.0059665871121718,0.010752688172043,0.0022340821645773,0.0061115355233002,0.0021718895439031,0.0032030749519538,0.0043491767629698,0.0058850158442734,0.002265518803806,0.0014492753623188,0.0,0.0048019207683073,0.023391812865497,0.0018518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022638747122828,0.5535452519999999,5.299417064122947e-05,5.1067682701316985e-05,3.530448841423367e-05,1.81228633762064e-05,1,1,1,0,0,0
9606.ENSP00000222008,0.0,0.0,0.0,0.0,0.030886075949367,0.0467289719626168,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.0357318564286592,0.0402204805787615,0.0472991131416285,0.0597979797979797,0.0775656324582338,0.0596285434995112,0.0195482189400521,0.0190985485103132,0.0176853862860688,0.002150636039169,0.003417210313762,0.0027161611588954,0.0113275940190303,0.0072463768115942,0.005813953488372,0.0,0.0058479532163742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036860928677692,0.725988285,3.403444285617044e-05,0.0003930484581266,0.0001887222872678,7.320670178466711e-05,1,1,1,0,0,0
9606.ENSP00000274793,0.0,0.0,0.0,0.0,0.0015189873417721,0.0,0.0,0.003610108303249,0.0357142857142857,0.0526315789473684,0.0203045685279187,0.05,0.008695652173913,0.0037585825187929,0.0047799500473688,0.0057780166621875,0.0034632034632034,0.0015910898965791,0.0048875855327468,0.0021099664887675,0.0022918258212375,0.0021718895439031,0.0058723040785821,0.0052811432121776,0.0113173381620642,0.0088355233348436,0.0028985507246376,0.0087209302325581,0.0048019207683073,0.0058479532163742,0.0055555555555555,0.0254777070063694,0.0435280641466208,0.02803738317757,0.0707666385846672,0.0705394190871369,0.070754716981132,0.016576544632568,0.0467289719626168,0.0165680473372781,1.0,0.0079653682385477,0.78732,1.6107209587011144e-05,0.0001262372709122,5.3941112963804297e-05,1.8666970248639387e-05,1,1,1,0,0,0
9606.ENSP00000351605,0.0,0.0,0.0,0.0,0.0237974683544303,0.0093457943925233,0.0259740259740259,0.0180505415162454,0.0357142857142857,0.0,0.0,0.0,0.008695652173913,0.0254509213772546,0.0243303763672379,0.0280838484278419,0.033997113997114,0.0302307080350039,0.0449657869012707,0.0208514335360556,0.0328495034377387,0.0319578032888613,0.0258838961593606,0.0326188257222739,0.0258035310095065,0.044404168554599,0.0521739130434782,0.0145348837209302,0.0552220888355342,0.0935672514619883,0.024074074074074,0.0112391269827266,0.0198549064528445,0.0098376783079193,0.0129177197416456,0.0103734439834024,0.0141509433962264,0.0162219661377537,0.0213618157543391,0.0112426035502958,1.0,0.0307666095044875,0.7791066,1.349873786800934e-05,0.0002191926574739,0.0001015849602316,3.7688238924067545e-05,1,1,1,0,0,0
9606.ENSP00000453940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000296575,0.0,0.0,0.0,0.0,0.0045569620253164,0.0093457943925233,0.0,0.0252707581227436,0.0357142857142857,0.0,0.0,0.0,0.0,0.0051965387759826,0.0055120144690379,0.0043671056167696,0.0095815295815295,0.0103420843277645,0.0205278592375366,0.0017376194613379,0.0007639419404125,0.0003102699348433,0.0189286476922607,0.0245417831624728,0.0375735626980534,0.0414589941096511,0.0405797101449275,0.0465116279069767,0.0180072028811524,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0078864875865517,0.7526916,2.7410777917877308e-05,9.570932887143136e-05,5.24146310634782e-05,2.2695295345523285e-05,1,1,1,0,0,0
9606.ENSP00000263093,0.0,0.0,0.0,0.0,0.0020253164556962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025792775128963,0.0036172594953061,0.0028218220908357,0.0015584415584415,0.0003977724741447,0.0,0.001675561623433,0.0038197097020626,0.0,0.000991427961319,0.0027958993476234,0.0009053870529651,0.0033982782057091,0.0,0.0,0.0,0.0058479532163742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026945630721805,0.170558976,3.5646303121903228e-06,5.208463708003967e-05,1.9640237696420816e-05,5.682559887911194e-06,1,1,1,0,0,0
9606.ENSP00000352678,0.0,0.0,0.0,0.0,0.0070886075949367,0.0,0.0,0.0180505415162454,0.0,0.0,0.0050761421319796,0.0,0.0,0.0141570863207854,0.0153733528550512,0.0154528352593388,0.005079365079365,0.0079554494828957,0.0019550342130987,0.0047784535186794,0.0022918258212375,0.0003102699348433,0.0111497513803727,0.0142901522211867,0.0126754187415119,0.0163117353874037,0.0130434782608695,0.0087209302325581,0.0252100840336134,0.023391812865497,0.0222222222222222,0.0434214937276143,0.023291332569683,0.0083620265617314,0.0244313395113732,0.0082987551867219,0.0094339622641509,0.0063824129066572,0.0267022696929239,0.0023668639053254,1.0,0.0194046403909956,0.71156484,2.189717088552159e-05,0.0001318268281034,6.683674142860662e-05,2.697219366953737e-05,1,1,1,0,0,0
9606.ENSP00000228495,0.0,0.0,0.0,0.0,0.0486075949367088,0.0467289719626168,0.0779220779220779,0.0,0.0357142857142857,0.0,0.0304568527918781,0.05,0.0,0.0628215053141075,0.0679958659891482,0.0747782854071486,0.0597979797979797,0.0688146380270485,0.0713587487781036,0.0463572049149807,0.0557677616501145,0.0552280484021098,0.0040877337482078,0.0003106554830692,0.0004526935264825,0.0031717263253285,0.0043478260869565,0.0,0.0,0.0,0.0,0.0356405596626497,0.0389461626575028,0.0260698475159862,0.0303285593934288,0.0269709543568464,0.0047169811320754,0.0179948586118251,0.0307076101468624,0.0100591715976331,1.0,0.0672788857003576,0.940980564,4.4294826364280654e-05,0.0005188115634454,0.0002743878881433,0.0001149368685642,1,1,1,0,0,0
9606.ENSP00000331106,0.0,0.0,0.0,0.0,0.0035443037974683,0.0,0.0,0.0,0.0,0.0,0.1065989847715735,0.0,0.0260869565217391,0.0026751412633757,0.0038325725605029,0.0025530771298038,0.0035786435786435,0.0011933174224343,0.0,0.0011790989201936,0.0007639419404125,0.0006205398696866,0.0019523504469052,0.0027958993476234,0.0022634676324128,0.002265518803806,0.0014492753623188,0.0,0.0,0.0,0.0,0.1314642623992095,0.0851470026727758,0.0855878012788981,0.0053355798932884,0.0082987551867219,0.0,0.0405992376562361,0.0881174899866488,0.1065088757396449,1.0,0.0164892114932265,0.7696647,7.388198092367253e-06,5.7814421407034545e-05,3.0481847134243215e-05,1.2715977731371232e-05,1,1,1,0,0,0
9606.ENSP00000345853,0.0,0.0,0.0,0.0,0.0288607594936708,0.0,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,0.0,0.0453652589768263,0.0347515287227628,0.0292260145122278,0.0324386724386724,0.0334128878281622,0.0263929618768328,0.0252575400273054,0.029029793735676,0.0304064536146447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0435389646756664,0.5857707679999999,1.0029788471761131e-05,0.000174248290322,8.51617128510808e-05,3.222219456878881e-05,1,1,1,0,0,0
9606.ENSP00000412957,0.0,0.0,0.0,0.0,0.0465822784810126,0.02803738317757,0.0259740259740259,0.0361010830324909,0.0357142857142857,0.0,0.0,0.0,0.0,0.0665529565827647,0.0711394367410214,0.0457538296156947,0.0518326118326118,0.0405727923627685,0.0371456500488758,0.0746555789996276,0.0863254392666157,0.0189264660254421,0.0465971141819956,0.0552966759863311,0.0362154821186057,0.0598096964204802,0.0550724637681159,0.0348837209302325,0.0438175270108043,0.0467836257309941,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0715778812341351,0.662960376,7.004763239002522e-05,0.0004513775788066,0.0002518981137698,0.0001088110586078,1,1,1,0,0,0
9606.ENSP00000354652,0.0,0.0,0.0,0.0,0.000506329113924,0.0093457943925233,0.0,0.003610108303249,0.0,0.0,0.0,0.0,0.0,0.0004214387521071,0.000602876582551,0.0001343724805159,0.0024242424242424,0.0003977724741447,0.0009775171065493,0.0022961400024823,0.0022918258212375,0.0027924294135898,0.0058112931271163,0.0077663870767319,0.0040742417383431,0.0111010421386497,0.0115942028985507,0.0145348837209302,0.0198079231692677,0.0058479532163742,0.0037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0013535919882499,0.247732632,1.0540962179027702e-05,2.6245475905532745e-05,1.2339128124840712e-05,4.70016662217713e-06,1,1,1,0,0,0
9606.ENSP00000303992,0.0,0.1666666666666666,0.0,0.0,0.0182278481012658,0.0093457943925233,0.0,0.003610108303249,0.0,0.0,0.0,0.0,0.0,0.0230163438650817,0.0325122728447162,0.0302338081160978,0.0186435786435786,0.0198886237072394,0.0234604105571847,0.0109842373091721,0.0091673032849503,0.0130313372634191,0.0109362130502425,0.0086983535259397,0.0040742417383431,0.0104213864975079,0.0057971014492753,0.0087209302325581,0.0060024009603841,0.0116959064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0243204826233811,0.422301,0.001085776330076,0.0002990500718497,0.0003218557131448,0.0002840358732537,1,1,0,0,0,0
9606.ENSP00000392513,0.0,0.0,0.0,0.0,0.0131645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154865175774325,0.0177848591852553,0.0245229776941682,0.0202020202020202,0.0214797136038186,0.0156402737047898,0.0154524016383269,0.0114591291061879,0.0130313372634191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0159212707988559,0.2558285399999999,1.0541406645302747e-05,0.0001227471391443,5.942073082425297e-05,2.354418403515674e-05,1,1,1,0,0,0
9606.ENSP00000276062,0.0,0.0,0.0,0.0,0.0111392405063291,0.02803738317757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176606350883031,0.0291964516406855,0.0192152647137866,0.0257431457431457,0.0159108989657915,0.0185728250244379,0.0037234702742956,0.0022918258212375,0.0,0.0012659772429151,0.0037278657968313,0.0,0.001132759401903,0.0028985507246376,0.0,0.003001200480192,0.0,0.0,0.0013762196305379,0.0007636502481863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0181551708633802,0.821760408,1.4452955629426216e-05,0.0002113402746232,7.805934026577503e-05,2.457460073820539e-05,1,1,1,0,0,0
9606.ENSP00000369853,0.0,0.0,0.0,0.0,0.000506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018811000094055,0.0026698820084402,0.0040983606557377,0.0016738816738816,0.0011933174224343,0.0,0.0046543378428695,0.0030557677616501,0.0021718895439031,0.0022574052042341,0.0027958993476234,0.0009053870529651,0.0013593112822836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022828060687618,0.4661986279999999,2.2686025408348455e-06,2.8751647345198906e-05,1.1346184690702598e-05,3.208931114217739e-06,1,1,1,0,0,0
9606.ENSP00000427421,0.0,0.0,0.0,0.0,0.0025316455696202,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029229400146147,0.0040478856256997,0.0053077129803816,0.0067532467532467,0.0059665871121718,0.0058651026392961,0.0026684870299118,0.0038197097020626,0.0046540490226497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003148915627677,0.374052,3.5716326647236983e-06,1.1525749716958303e-05,5.796886351222961e-06,2.3281371677491753e-06,1,1,1,0,0,0
9606.ENSP00000081029,0.0,0.1666666666666666,0.0,0.0,0.1154430379746835,0.0467289719626168,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.1487335132436675,0.1220825079665834,0.0947325987637731,0.0451370851370851,0.050914876690533,0.0332355816226783,0.0176864838029043,0.0114591291061879,0.0145826869376357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017467403002981,0.0011454753722794,0.0,0.0005616399887672,0.0,0.0,0.0026593387111071,0.0013351134846461,0.0,1.0,0.139044502886243,0.8324907500000001,0.0043103448275862,0.0014483672668337,0.0014718900227851,0.0012342119373505,1,1,0,0,0,0
9606.ENSP00000344166,0.0,0.1666666666666666,0.0,0.0,0.0815189873417721,0.0560747663551401,0.0389610389610389,0.0288808664259927,0.0357142857142857,0.0,0.0,0.0,0.0,0.0939591367197956,0.0791490827663422,0.0747110991668906,0.0425974025974026,0.0385839299920445,0.0254154447702834,0.0489015762690827,0.0825057295645531,0.0716723549488054,0.0209725145663646,0.0217458838148493,0.0357627885921231,0.0310376076121431,0.036231884057971,0.0087209302325581,0.0606242496998799,0.0701754385964912,0.0555555555555555,0.0022054801771441,0.0026727758686521,0.0024594195769798,0.005616399887672,0.0062240663900414,0.0,0.0022161155925893,0.0093457943925233,0.0,1.0,0.0932195769157349,0.91695087,0.001085776330076,0.0006076432913608,0.0005098863072715,0.0003717121414748,1,1,0,0,0,0
9606.ENSP00000235372,0.0,0.1666666666666666,0.0,0.0,0.0172151898734177,0.0093457943925233,0.0,0.0,0.0714285714285714,0.0,0.0101522842639593,0.0,0.0,0.0135656250678281,0.0157609163724054,0.0145122278957269,0.0223953823953823,0.0326173428798727,0.0381231671554252,0.0086260394687849,0.0084033613445378,0.0114799875892026,0.0056435130105854,0.0071450761105933,0.0031688546853779,0.0414589941096511,0.0318840579710144,0.005813953488372,0.0150060024009603,0.0058479532163742,0.0,0.0062106321788379,0.0030546009927453,0.0029513034923757,0.0064588598708228,0.0041493775933609,0.0,0.0051413881748071,0.0,0.0,1.0,0.0156183690951915,0.62559378,0.0007949125596184,0.0002085087473509,0.0002370603758536,0.0002114029100055,1,1,0,0,0,0
9606.ENSP00000406478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
