protein,RW_20_0.1,RW_20_0.2,RW_20_0.3,RW_20_0.4,RW_20_0.5,RW_20_0.6,RW_20_0.7,RW_20_0.8,RW_20_0.9,RW_20_1.0
9606.ENSP00000263881,0.0001609134205864,0.0002917050023825,0.0004325738291299,0.0005432772859421,0.0007443806771334,0.0008851837874317,0.0010058345687866,0.0010863117013286,0.0012271923405933,0.0013881561353628
9606.ENSP00000244869,0.0005565685933106,0.0010082376938953,0.0014938454951334,0.0018755771998257,0.0025693778661661,0.0030559399019693,0.0034720978619589,0.0037498788551602,0.004236047338054,0.0047921215445967
9606.ENSP00000249330,8.83842021721648e-05,0.0001602402171556,0.0002376174938945,0.0002984221268889,0.0004089643953193,0.0004863399285568,0.0005526910513253,0.000596914639118,0.0006743207886756,0.0007627642476109
9606.ENSP00000311429,0.0007393601226794,0.0013400839197856,0.0019870279684255,0.0024953969259513,0.0034194797735835,0.0040663254731043,0.0046207468003558,0.0049904031948244,0.0056374147861788,0.0063766615639906
9606.ENSP00000429969,0.000225373610192,0.0004085675318492,0.0006058719145585,0.0007609207514178,0.0010425158670841,0.0012396619731589,0.0014085881130085,0.0015213169881462,0.0017186173627123,0.0019441198937784
9606.ENSP00000406261,0.0006109589485276,0.001107887004764,0.001643106330448,0.0020633834792533,0.0028282550520088,0.0033637888845987,0.0038225567077461,0.0041283589889644,0.0046634250720671,0.0052754983335034
9606.ENSP00000237654,0.0015498533975915,0.002808417637425,0.0041642182695795,0.0052297114307293,0.0071664785282337,0.0085221480767359,0.0096844460422289,0.0104592667048564,0.0118154529773164,0.0133646107424283
9606.ENSP00000256442,0.0034365306491963,0.0062289194320328,0.0092370686907088,0.0116003132716286,0.0158975453668972,0.0189037956733955,0.02148187973944,0.0232002794509753,0.0262080989487003,0.0296447603905107
9606.ENSP00000346478,6.435757495637517e-05,0.0001166263691629,0.000172942021436,0.0002172134782085,0.0002976319688059,0.0003539989806995,0.0004022987714051,0.0004345150755398,0.000490809749408,0.0005552009224629
9606.ENSP00000334145,0.0002574291102064,0.0004665136293624,0.0006917806076671,0.0008688687976246,0.0011905492083315,0.0014159696511342,0.0016091168854472,0.0017379665969201,0.0019631242903415,0.0022206281337275
9606.ENSP00000328940,0.0001926768645716,0.0003491459474389,0.000517687230058,0.0006500986410173,0.0008908249037631,0.0010593910783427,0.0012037817896271,0.0013000896396988,0.0014685761407235,0.0016611626797384
9606.ENSP00000367739,1.610162792076153e-05,2.9181522450016928e-05,4.327674992055108e-05,5.436309004380746e-05,7.447725727161014e-05,8.8581609134053e-05,0.0001006627097694,0.0001087318287318,0.0001228157043442,0.0001389205177702
9606.ENSP00000261900,0.0027431440976215,0.0049740649556042,0.0073768126312643,0.0092644920805469,0.0126971080462681,0.015097797702765,0.0171570712700486,0.0185293584072496,0.0209312179358676,0.023675193748204
9606.ENSP00000278559,0.0006913295619597,0.0012537219990917,0.0018589451574371,0.0023346685084106,0.0031994050950743,0.0038044959692342,0.004323500143073,0.0046693690237589,0.0052750273825949,0.0059668908143066
9606.ENSP00000414321,0.0040960399201139,0.0074287445750087,0.0110225037497002,0.013844301487552,0.0189784078684169,0.0225656295951921,0.0256433824833948,0.0276949614053592,0.0312845722364727,0.0353843087796121
9606.ENSP00000379895,0.0001848964675446,0.0003351527393533,0.000496985961945,0.0006242032268346,0.0008552233457521,0.0010170515424761,0.0011556799518075,0.0012482547654144,0.0014100425414653,0.0015948823720464
9606.ENSP00000460825,0.0003623342090577,0.0006569189790752,0.0009742330512381,0.0012238262843311,0.00167731615511,0.001994794311031,0.0022672154518659,0.0024488430444762,0.0027667251233651,0.0031293775828089
9606.ENSP00000267889,0.0001448656194042,0.0002626296891321,0.0003894600640705,0.0004891203952865,0.000670127232297,0.0007968614645506,0.0009054549054781,0.0009779313450053,0.0011047502284782,0.0012497324969444
9606.ENSP00000353863,0.0003375501019036,0.00061147215456,0.0009063912057172,0.0011382810716895,0.0015596437297062,0.0018545340699347,0.0021073914103908,0.0022759423864044,0.0025709419478516,0.0029079196483507
9606.ENSP00000429824,0.0010698444748413,0.0019387590582482,0.0028747977412422,0.0036109660868532,0.0049481671230751,0.0058849211854976,0.0066872511306428,0.0072224759860546,0.0081584023500909,0.0092283113772282
9606.ENSP00000367545,0.0021851162746315,0.0039600280288141,0.0058714938932098,0.0073733925382839,0.0101038897410035,0.0120154609612654,0.0136536506470292,0.0147459937434177,0.0166574680188205,0.0188419607729883
9606.ENSP00000350136,8.03343323241279e-06,1.4560664112650556e-05,2.1590353981082444e-05,2.7113323710636905e-05,3.715458711894826e-05,4.4183819909449085e-05,5.020881349082629e-05,5.42259834332981e-05,6.12548134881763e-05,6.928841196440771e-05
9606.ENSP00000397297,0.0002895538818847,0.0005250424746918,0.0007785983343637,0.0009776449351193,0.0013400049647316,0.0015937848002067,0.0018111159461113,0.0019560129512683,0.0022093604748079,0.0024993278366309
9606.ENSP00000351446,0.0056526340486016,0.0102429297985509,0.0151866594096645,0.0190703630796633,0.0261346586630679,0.0310790382500272,0.0353170633025001,0.0381421353959012,0.0430861038912553,0.0487366916204337
9606.ENSP00000303533,0.0003103820854448,0.0005494008837558,0.0008061822882154,0.0010085057401738,0.0013759931880485,0.0016329889476764,0.0018523538037698,0.0019992455763713,0.0022574763770535,0.0025512830325169
9606.ENSP00000376445,0.0005625780286209,0.0010195793438469,0.0015118099399842,0.0018986523355124,0.0026018156058853,0.0030942579396651,0.0035161803680239,0.0037975457635184,0.0042897559978882,0.0048523267178097
9606.ENSP00000233840,0.0001608561724424,0.0002914864653575,0.0004320930001995,0.0005426019479273,0.0007434913195538,0.0008842309407555,0.0010047333762486,0.0010851165243366,0.0012257699445399,0.0013865866430933
9606.ENSP00000356925,1.6092490795927006e-05,2.9180338060541544e-05,4.327156432282209e-05,5.4350813911696605e-05,7.449822362559644e-05,8.859199135713425e-05,0.0001006888564916,0.0001087484045001,0.0001228625284284,0.0001389774375866
9606.ENSP00000350833,8.035392147576204e-05,0.0001456404556847,0.0002159539271815,0.0002711985980567,0.0003716463747878,0.0004419510155457,0.0005022182608627,0.0005423950706244,0.0006126827183834,0.0006930384806764
9606.ENSP00000349957,0.0015499418659601,0.0028088473263778,0.004164817626588,0.0052302155745564,0.0071669210010441,0.0085230623881216,0.0096849662149907,0.0104598672041902,0.0118156387470662,0.0133650885327369
9606.ENSP00000262158,0.0016236308292718,0.0029427753615891,0.004363448213553,0.0054797299744677,0.0075087696677655,0.0089290724063175,0.0101463266400969,0.0109581192737095,0.0123788468117709,0.014002538715431
9606.ENSP00000259396,0.0001206552519761,0.0002187165905525,0.0003243340825065,0.0004073341788171,0.0005581235236604,0.000663700404857,0.0007541645745732,0.0008145075171341,0.0009201181387652,0.001040839840698
9606.ENSP00000475028,0.0006825461132393,0.0012379853869788,0.0018361919173912,0.0023067428446665,0.0031612020211468,0.003758938586543,0.0042715282288554,0.0046129233669489,0.0052114031350356,0.0058951084320142
9606.ENSP00000345974,2.4079112790786897e-05,4.3648053974720824e-05,6.471878919001028e-05,8.127362218601775e-05,0.0001113797890184,0.0001324545492025,0.0001505239146126,0.0001625677703032,0.0001836381768498,0.0002077202329928
9606.ENSP00000218230,7.264411806318094e-05,0.0001315208087362,0.0001948917115441,0.0002447149317958,0.000335231324243,0.0003987566997238,0.0004530746637101,0.0004893348050245,0.0005527864991563,0.000625363968993
9606.ENSP00000303570,0.000787822453276,0.0014275026842369,0.0021166150800127,0.0026581854544929,0.0036424842910491,0.004331964191806,0.0049224719259655,0.005316345635947,0.0060055739777453,0.0067934147227788
9606.ENSP00000237596,0.0009486858398304,0.0017202513954543,0.0025511557505524,0.0032035423137131,0.0043909891574003,0.0052224858918634,0.0059346985144657,0.0064095008274307,0.0072399998025503,0.0081902094716497
9606.ENSP00000361180,0.0006582122114195,0.001192752544739,0.0017685306593193,0.0022208444897842,0.0030430955412157,0.0036189281563565,0.0041121708709397,0.0044411421586119,0.005016660918045,0.0056745730289549
9606.ENSP00000320295,0.0039682988426648,0.007193259865744,0.0106670355307869,0.0133967383590061,0.0183585923805367,0.0218326640606392,0.0248106047220062,0.0267962063953746,0.0302704400673974,0.0342399251530878
9606.ENSP00000259607,0.0003787501482293,0.0006861706224299,0.00101761004953,0.0012781844943674,0.0017513094353489,0.0020833806465816,0.0023680139256612,0.0025578394470358,0.0028888151828141,0.003267984247941
9606.ENSP00000379108,9.629357555240858e-05,0.0001745342556205,0.0002587737540125,0.0003249598935326,0.0004453568894859,0.0005296326835377,0.0006018871995365,0.0006500365416286,0.0007342799808611,0.0008305559622385
9606.ENSP00000387365,0.0015880023565841,0.0028781700966646,0.004267286407412,0.0053586136345984,0.0073443403016426,0.0087342061378876,0.0099259088965482,0.0107199814010527,0.01210914854164,0.01369686115504
9606.ENSP00000394484,0.0010292184742866,0.0018652189028216,0.0027657277241814,0.0034737096502794,0.0047601825790479,0.0056612179032526,0.0064332169495173,0.006948060094146,0.0078484564146492,0.0088778534627635
9606.ENSP00000384370,4.020212782052113e-05,7.286892150659696e-05,0.000108054405473,0.0001357010939955,0.0001859443664216,0.000221123320216,0.0002512671749173,0.0002713677724841,0.0003065512260036,0.0003467653025381
9606.ENSP00000366093,0.0004091911087016,0.0007418980112561,0.0011002273058693,0.0013818070019624,0.0018937016848212,0.0022517237030115,0.0025593652444513,0.0027640218268061,0.0031222701672959,0.0035315312616148
9606.ENSP00000345731,0.0033438149548601,0.0060632356180576,0.008991996088298,0.011291111994069,0.0154765171319013,0.0184074908174807,0.0209176926582586,0.0225913779286202,0.025518530717818,0.0288675863266689
9606.ENSP00000325076,1.606096145678748e-05,2.9114860467416293e-05,4.318657636304124e-05,5.422979211289203e-05,7.431083679421135e-05,8.836885604068812e-05,0.0001004192761229,0.0001084524185444,0.0001225066537244,0.0001385931898312
9606.ENSP00000295645,0.0002329796780031,0.0004223292207825,0.0006262545721256,0.0007865001034588,0.0010777809666251,0.0012817198739867,0.001456534877434,0.0015730894747321,0.0017770456361176,0.0020100874062336
9606.ENSP00000367075,0.0002331202667846,0.000422568342401,0.0006266202308324,0.0007870021454436,0.0010785301283249,0.0012826170523112,0.0014575990644516,0.0015742667073936,0.0017784291849238,0.0020116175610382
9606.ENSP00000380321,0.0004581607900036,0.0008303986942337,0.0012313080624153,0.0015463254858332,0.0021189123290241,0.0025197325994668,0.0028632520497922,0.0030923143367544,0.0034932428297906,0.0039513658266514
9606.ENSP00000365938,0.0005381646224122,0.0009756530780578,0.0014468583758571,0.0018170273287978,0.0024900994903873,0.0029612937760248,0.0033651657540758,0.0036343750653031,0.0041055249603232,0.0046440859441645
9606.ENSP00000404860,7.240135664687841e-05,0.0001312082695221,0.0001945642015925,0.0002443822286295,0.0003348667669342,0.0003982665411967,0.0004525778008428,0.0004888134558314,0.0005521458851944,0.0006245919644243
9606.ENSP00000364320,0.0040788518672343,0.0073931727965828,0.0109634163090959,0.0137662595952861,0.0188609142787754,0.0224303610157221,0.0254869279451668,0.0275248250400181,0.0310895404254551,0.0351683691260404
9606.ENSP00000462046,3.2181715141632594e-05,5.8355306236990145e-05,8.653566419525305e-05,0.0001086961713099,0.0001489910746386,0.0001771751628893,0.0002013645282659,0.0002174837084112,0.0002457044624861,0.0002779258522878
9606.ENSP00000450832,0.0005706149167963,0.001034256973071,0.0015335790412791,0.0019259248983871,0.0026390840066596,0.0031382939559989,0.0035661644651554,0.0038514761909027,0.0043508122362254,0.0049214381833735
9606.ENSP00000267953,0.0004821915463253,0.0008741444562474,0.0012962362579855,0.0016278041057375,0.0022308901970973,0.0026531237945164,0.0030149443591653,0.0032561301377427,0.0036781024173251,0.0041606281756685
9606.ENSP00000381272,8.854947554937098e-05,0.0001604627827873,0.000237980849306,0.0002989123881889,0.0004095708591194,0.0004871622959399,0.0005536651792681,0.0005980248315609,0.0006754465689482,0.0007644141915079
9606.ENSP00000353850,0.0002012089371419,0.000364772924513,0.000540935857316,0.0006793877482778,0.0009308321850767,0.0011068826370319,0.001257736223124,0.0013583757690867,0.0015345459441959,0.0017358386066916
9606.ENSP00000418994,0.0007645012447028,0.0013868484384147,0.0020562708887155,0.0025823840078373,0.0035391012497711,0.0042081544161192,0.004782628158864,0.0051651842331921,0.0058351078441774,0.0066005487788061
9606.ENSP00000399168,0.0009093871558434,0.0016479528349009,0.0024437573156319,0.0030695713976456,0.0042059188854182,0.0050024007177853,0.0056847729501896,0.006140048848465,0.006935467270523,0.0078452227571688
9606.ENSP00000223129,0.0022638769296463,0.004102475111722,0.0060825005057267,0.0076380184036679,0.0104676538903731,0.0124481703387573,0.0141457662830362,0.015277330239769,0.0172575442120432,0.0195207774086156
9606.ENSP00000290438,0.0001851709466791,0.0003354092004883,0.0004972116312274,0.0006243645511858,0.0008554864925827,0.0010174270719289,0.0011560979655769,0.0012486044506658,0.001410504875821,0.0015955846010911
9606.ENSP00000285013,8.10416861440899e-06,1.4620830143030616e-05,2.1623723341690493e-05,2.7149988170549477e-05,3.71716392351118e-05,4.417533114065009e-05,5.018658748667803e-05,5.419101137249527e-05,6.119790685943371e-05,6.919996855003774e-05
9606.ENSP00000354686,0.0003378759683982,0.0006091205978009,0.0009029712200572,0.001132324900027,0.0015503878657909,0.0018426913102302,0.0020931560629833,0.0022604056812269,0.0025527985399094,0.0028877821005153
9606.ENSP00000438689,0.0008111159222607,0.0014702811931783,0.0021802357368869,0.0027379654820833,0.0037522171187447,0.0044624742877203,0.0050711430594674,0.0054767601868661,0.00618668876632,0.0069981673332222
9606.ENSP00000212015,0.004777661699336,0.0086599446949549,0.0128403941052965,0.0161235286795999,0.0220967665081843,0.0262753806600812,0.0298585445561911,0.0322460932075046,0.0364256385364569,0.0412029268918558
9606.ENSP00000246646,0.0001929145191752,0.0003498843780107,0.0005187024053157,0.0006513175858344,0.0008925378861022,0.0010614515958877,0.0012061676734447,0.0013026439755776,0.0014714149547216,0.0016644056295262
9606.ENSP00000361770,2.410830552435073e-05,4.370250144347665e-05,6.480530248609284e-05,8.138277928537718e-05,0.0001115342267894,0.0001326446780467,0.0001507358339267,0.0001627947360702,0.0001838914355403,0.0002080145566196
9606.ENSP00000302724,0.0001607161348147,0.0002914209217124,0.0004321921214796,0.0005427207452157,0.0007438375932906,0.0008846668470141,0.0010053068790512,0.0010857418283194,0.0012264193328519,0.0013873639018129
9606.ENSP00000308339,0.0006597204373974,0.0011955367517657,0.0017727923041093,0.0022268203174462,0.0030513240963045,0.0036290052303229,0.0041238329977204,0.0044539761802298,0.0050311186132603,0.0056909231752797
9606.ENSP00000288221,0.000989190848486,0.0017935248688445,0.0026596936222631,0.0033405797439627,0.0045781488515785,0.0054443223489215,0.0061872934165876,0.0066825298781623,0.0075494058401091,0.008539340502466
9606.ENSP00000378248,0.0001124819591495,0.0002038292968791,0.0003022112405233,0.0003795147822529,0.0005200533310016,0.000618445753389,0.0007027694423413,0.0007589952779198,0.0008573857312512,0.0009698239996396
9606.ENSP00000363480,0.0030944033060222,0.0056043814402073,0.0083059798344038,0.0104293035401497,0.0142887704569147,0.016994522200548,0.0193094396818196,0.0208544339257059,0.0235582422465086,0.0266505573817994
9606.ENSP00000353030,0.0026565930165816,0.0048160697770072,0.0071408659568987,0.008967641115305,0.0122893479419872,0.0146143019519513,0.0166080819326452,0.0179371799167711,0.0202620449999813,0.0229190525278681
9606.ENSP00000471921,0.0001686279147179,0.0003056528312299,0.0004532041239144,0.0005690749867426,0.0007799098848408,0.0009273880668843,0.0010538703727434,0.001138132838605,0.0012856356124757,0.0014542688004439
9606.ENSP00000470262,0.0006375447919708,0.0011542768261278,0.0017104861508414,0.0021477106602105,0.0029421919534797,0.0034995196365343,0.0039762448577675,0.0042944520282617,0.0048513578803977,0.0054882566037122
9606.ENSP00000348308,1.610771448667947e-05,2.920512508808315e-05,4.331109994382132e-05,5.4395972142629034e-05,7.452193540302687e-05,8.861582125518908e-05,0.0001006896497983,0.0001087487275981,0.0001228524417911,0.0001389806625411
9606.ENSP00000336923,0.0011917732117581,0.0021604700232273,0.0032039145662565,0.0040240965608973,0.0055131230474216,0.0065556366316741,0.007448921118339,0.0080449167726328,0.0090884154997183,0.0102804129564901
9606.ENSP00000356563,0.0006595801278308,0.0011963619581365,0.0017738511050993,0.0022277606040006,0.0030531517368217,0.0036304472669144,0.0041258879682573,0.0044559092166309,0.0050340661473455,0.0056945889591588
9606.ENSP00000387361,0.0001766765562933,0.0003201982035534,0.0004747870234496,0.0005962683344478,0.0008170906539817,0.0009716570129967,0.0011041644629585,0.0011924991476917,0.0013470998210323,0.0015237514771797
9606.ENSP00000305426,0.0003699941626109,0.000670700919727,0.0009945504007191,0.0012490692570281,0.0017114536167355,0.0020351742623461,0.0023125860643631,0.0024976195363706,0.0028214889007358,0.0031915756117086
9606.ENSP00000479969,6.442220592361991e-05,0.0001167968957815,0.0001732089858705,0.0002175374625039,0.0002980283320539,0.000354398998752,0.0004026885580969,0.0004349195583017,0.000491323530241,0.0005558034040404
9606.ENSP00000362181,0.0001371204944007,0.0002483835087332,0.0003680128493215,0.0004620703339242,0.0006329930083666,0.0007529331869591,0.0008554885334888,0.0009239373621312,0.0010436994289193,0.0011807125129053
9606.ENSP00000402092,0.0004339914285083,0.0007863874907343,0.0011659708470688,0.0014642060705227,0.0020064671662112,0.0023861485260567,0.0027113305968669,0.0029282738487381,0.0033078984361054,0.0037418571318994
9606.ENSP00000355467,0.000297283009786,0.0005388587560446,0.000799045084932,0.0010034651022579,0.0013751127280556,0.0016353300488844,0.0018583310375106,0.0020069843067176,0.0022671714523312,0.0025645333898864
9606.ENSP00000447931,1.6062459053500788e-05,2.90680676471311e-05,4.309585222017631e-05,5.409754646734655e-05,7.41249506290842e-05,8.813879912850098e-05,0.0001001482481797,0.0001081563543721,0.0001221680446406,0.0001381943336582
9606.ENSP00000473391,0.001212630457303,0.0021969270019326,0.0032571551055298,0.0040901406973716,0.0056044656812446,0.0066648828578763,0.0075731323158834,0.0081789937175926,0.0092389306300901,0.0104504161572549
9606.ENSP00000268057,0.0015663771264371,0.0028390606312314,0.0042095559765584,0.0052863622186123,0.0072445469195372,0.0086149069538805,0.0097893246129387,0.0105723044325714,0.0119427411700598,0.0135088400420499
9606.ENSP00000331369,0.0006022592497174,0.0010915564307651,0.0016187955698114,0.0020330487495812,0.0027860708505613,0.0033135232624772,0.0037653262806998,0.0040666890272405,0.0045938200746604,0.0051962010547867
9606.ENSP00000482364,8.031246863993147e-06,1.45566052083268e-05,2.1583267539426743e-05,2.7103059267119537e-05,3.714486530270733e-05,4.416985223087977e-05,5.019342887635503e-05,5.420664615485293e-05,6.123240132183128e-05,6.926274591023684e-05
9606.ENSP00000318086,0.000120504377719,0.0002184130448767,0.0003238541744394,0.0004067006948389,0.0005573352614192,0.0006627696975556,0.0007531496462434,0.0008133982050821,0.0009188288877339,0.0010393239504082
9606.ENSP00000473983,0.000152799708303,0.0002770839892036,0.0004108424791411,0.0005159782349437,0.000707121817868,0.0008408512048845,0.0009555851811455,0.0010320326682631,0.0011658919911496,0.0013188204065954
9606.ENSP00000355299,0.0001284847739952,0.000232778175814,0.0003451315596976,0.0004334523355282,0.000593930622017,0.0007062307058731,0.0008025285706025,0.0008667267557029,0.0009791181873879,0.0011074756075686
9606.ENSP00000317272,0.0039935109089128,0.0072402280638925,0.0107368774479255,0.013485354167642,0.0184756004891823,0.0219693485996685,0.0249630821926984,0.0269607083755545,0.0304577122151386,0.0344529145222622
9606.ENSP00000216037,0.0013063398582744,0.0023685774576733,0.003513410272717,0.0044125828135292,0.0060480766042019,0.0071916058514034,0.0081724875199142,0.0088262734061572,0.0099703601445071,0.0112773322034627
9606.ENSP00000386284,0.0002811968552123,0.0005096653258078,0.000755710831072,0.0009490483280387,0.0013005502532905,0.0015465969590877,0.0017575722358742,0.0018981708253704,0.0021441927619889,0.0024253426381619
9606.ENSP00000365261,4.8223563680949155e-05,8.741738474782323e-05,0.0001296342270507,0.0001628152683679,0.0002231292044143,0.0002653546102919,0.0003015588890775,0.0003256963916555,0.0003679370047393,0.0004161842146004
9606.ENSP00000382071,0.0002488759455445,0.0004511210900091,0.0006688819303235,0.0008399242178711,0.0011510421827551,0.0013687275004485,0.0015553021530649,0.0016796876261651,0.0018974735558003,0.0021462622644321
9606.ENSP00000384296,0.0007388887388515,0.0013395032547123,0.001986219194805,0.002494346066669,0.0034180583097622,0.0040647120404173,0.004619015577191,0.0049885269545484,0.0056352043211518,0.0063743158680154
9606.ENSP00000323096,4.023594669888553e-05,7.28876282209967e-05,0.0001080424797237,0.0001356702020984,0.0001858960858953,0.0002211103021636,0.0002512261135052,0.0002713303967993,0.0003064994414216,0.0003467233834726
9606.ENSP00000362344,0.0003693068538268,0.0006694336407235,0.0009925931080942,0.0012464443225326,0.0017080369179893,0.0020310888030508,0.0023078626254573,0.0024924830941017,0.0028157045544503,0.0031847928676143
9606.ENSP00000221233,0.0015879849743214,0.0028768104384653,0.0042659501341404,0.0053576924692606,0.0073411182092968,0.0087289569783024,0.0099193015194032,0.0107131235417909,0.012103018554626,0.0136894523311639
9606.ENSP00000338034,0.0002087771417791,0.0003785490389418,0.0005613819703285,0.000705129007656,0.0009661906660767,0.0011488986938275,0.0013056271209279,0.0014100286698521,0.0015928323418847,0.0018017880192928
9606.ENSP00000384136,0.0019468624668661,0.0035292435713927,0.0052332368504721,0.0065724516607588,0.0090052464001928,0.010708455396525,0.0121680937008932,0.0131416313379304,0.0148456262759282,0.0167927948277792
9606.ENSP00000371398,0.000352483084498,0.0006388411020452,0.0009472990932408,0.0011889805155078,0.0016304992896039,0.0019383204034966,0.0022086926037445,0.0023844831248425,0.002692349415156,0.0030454254720098
9606.ENSP00000377895,0.0001365744265058,0.0002474927869116,0.0003669581083158,0.0004608250192177,0.0006314724259937,0.0007509480665248,0.0008533370155419,0.0009216091339112,0.001041074704517,0.001177599408038
9606.ENSP00000473853,4.018464983346348e-05,7.285302945092553e-05,0.0001080274694231,0.0001356703189685,0.0001859308115399,0.0002211042478847,0.0002512670905616,0.0002713707829116,0.000306563394588,0.0003467737897153
9606.ENSP00000222250,0.0003936428893211,0.0007134915558708,0.0010580078924249,0.001328650778305,0.0018208330693596,0.002165403597246,0.002460712867105,0.0026575855572446,0.0030020805297681,0.0033958364674617
9606.ENSP00000297994,0.0002805194108077,0.0005081600829726,0.0007535672193625,0.0009464634422329,0.0012967477359779,0.0015417919548781,0.0017520293240522,0.0018922467443189,0.0021378156525315,0.0024180035870813
9606.ENSP00000226578,0.0002170437692257,0.0003936313914891,0.000583828164963,0.0007332008563025,0.0010048698941318,0.0011951051046708,0.0013581025295934,0.0014667164041384,0.0016567975653742,0.0018742588554232
9606.ENSP00000234296,0.0013006867957301,0.0023569942859467,0.0034945701263495,0.0043882562458748,0.0060138468397781,0.0071516046664328,0.0081268367284792,0.0087769475430832,0.0099146201609983,0.0112149093038169
9606.ENSP00000394472,4.817354306396737e-05,8.732296760172176e-05,0.0001294863204748,0.0001626104358365,0.0002228218449999,0.0002649847551765,0.0003011166893429,0.0003252067297125,0.0003673586925287,0.0004155397518843
9606.ENSP00000312224,0.0004665082906285,0.0008457970598101,0.0012542484146251,0.0015753436091472,0.0021589245989162,0.0025674242860986,0.0029178076456446,0.0031513820467807,0.0035602098432718,0.0040270605568366
9606.ENSP00000405252,0.0006657839148829,0.0012068302639818,0.0017893435433506,0.0022470120202342,0.003079598340264,0.0036623778942157,0.0041621019736339,0.0044950871815672,0.005077611112938,0.0057433622569078
9606.ENSP00000357167,8.044964806686039e-05,0.0001458519732295,0.0002162801051781,0.000271629591225,0.0003721662969837,0.0004425518004609,0.0005028746468269,0.0005431197751022,0.0006135509411251,0.0006940392704564
9606.ENSP00000340660,0.0001286554343096,0.000233161408687,0.0003456267941146,0.0004340530749686,0.0005947720374024,0.0007072782564137,0.0008037156012505,0.0008679878947077,0.0009804475193959,0.001108996273615
9606.ENSP00000359991,0.0008359193125215,0.0015147102785704,0.00224593609164,0.0028204872578498,0.0038649816524412,0.0045964990422362,0.0052230801411496,0.0056410137076454,0.0063723195889906,0.0072081821854226
9606.ENSP00000265753,0.0032050415466073,0.0058096062130061,0.0086154220043681,0.0108181872492423,0.014822504017502,0.0176277772116009,0.0200302368466509,0.0216319031605962,0.0244338385382434,0.0276395012479042
9606.ENSP00000386163,4.822714026886388e-05,8.744226693124801e-05,0.0001296566877044,0.000162831289117,0.0002231353194019,0.0002653431436101,0.0003015380300439,0.0003256625375342,0.0003678912053146,0.0004161420663422
9606.ENSP00000377456,8.843580144457519e-05,0.0001603773594069,0.0002378426365794,0.0002986727672578,0.0004093530328646,0.0004868594382969,0.0005532579166356,0.0005975145486445,0.0006749243839294,0.0007635040633431
9606.ENSP00000476117,0.0028001830360153,0.0050741092272801,0.0075237665005261,0.0094478561659343,0.0129453351837582,0.0153951714019058,0.0174932308727875,0.0188925907132215,0.021340423161746,0.0241392332682153
9606.ENSP00000265598,0.0004985413870599,0.0009039922479132,0.0013403828234004,0.0016833775698614,0.0023071421055647,0.0027434463627287,0.0031177337223198,0.0033671339624561,0.0038038762431824,0.0043029187072534
9606.ENSP00000388325,0.0006599983898922,0.001195958640892,0.0017734837747411,0.0022276402269199,0.0030523298592015,0.0036305144822108,0.0041258544515585,0.0044563221090356,0.0050335883715888,0.0056940398026199
9606.ENSP00000316675,0.0001366372734992,0.0002477290254319,0.0003673440796774,0.0004613509436239,0.0006324422929537,0.0007520583540099,0.0008546614399165,0.0009230288951584,0.0010427163178974,0.001179471110845
9606.ENSP00000366237,0.0004901510619674,0.0008887303483788,0.001317785539868,0.0016549962747376,0.0022679752764815,0.0026969876453222,0.0030648246356577,0.0033100124492193,0.0037392540180007,0.0042296503561374
9606.ENSP00000358042,0.0005057040289102,0.0009166598938463,0.0013594557458418,0.0017073295930458,0.0023397963741444,0.0027825474899145,0.0031620352892787,0.0034150596802646,0.0038577336526941,0.0043635439724312
9606.ENSP00000222330,0.0040838368004187,0.007402171526337,0.0109760367195121,0.0137850209430325,0.0188914827886037,0.0224659627419896,0.0255308109044563,0.0275741334771737,0.031150199502008,0.0352349362219683
9606.ENSP00000288207,0.0023530181351816,0.0042643389897421,0.0063231746753444,0.0079408674355363,0.0108814041304867,0.0129405688057886,0.0147049150982638,0.0158815783361205,0.017940241319593,0.0202928298822371
9606.ENSP00000339992,0.0049791656201705,0.0090197770041413,0.0133750796085223,0.0167975367221515,0.0230162613443098,0.0273678763769567,0.0310995030449703,0.0335887424298562,0.0379458883253391,0.0429196669720113
9606.ENSP00000418348,0.0001766496116033,0.0003202582174708,0.0004750566922666,0.0005965586769889,0.000817663345515,0.0009726791931825,0.0011054139549742,0.0011937711979044,0.0013485612616932,0.0015255374282787
9606.ENSP00000263182,0.0003455118730926,0.000626200593615,0.0009284786574426,0.0011660131403914,0.0015978598294168,0.0019001632299477,0.0021592781668005,0.0023320429900195,0.0026343865829403,0.0029798672148899
9606.ENSP00000363624,0.0002410443357803,0.0004369363077785,0.0006478907343989,0.000813659193227,0.0011149737256346,0.0013259161178211,0.0015067274407556,0.0016272718175969,0.0018382283851678,0.0020793103876712
9606.ENSP00000299518,0.0015897782941465,0.0028827976930188,0.0042753979942062,0.0053701412689406,0.0073586585713201,0.0087504113544127,0.0099441734855645,0.0107393744692672,0.0121317863158765,0.0137234709909535
9606.ENSP00000247225,0.0001529298324385,0.0002771389836198,0.0004109894189241,0.0005162753159311,0.0007073417873471,0.0008412946199314,0.0009560447415424,0.0010326467763661,0.0011664538351396,0.0013194187722547
9606.ENSP00000341584,0.0001768593801898,0.0003205911025361,0.0004753991825054,0.0005970388519926,0.000818112921479,0.0009728974582685,0.0011055383811253,0.0011939832766074,0.001348784970105,0.0015257141321853
