protein,RNA line ab,binary_RNA line ab,RNA line ab_y,binary_RNA line ab_y,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000222674,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000457748,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000415662,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000380310,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000372210,31.9,1.0,298.6,1.0,-266.70000000000005,266.70000000000005,0
9606.ENSP00000299575,21.0,1.0,298.6,1.0,-277.6,277.6,0
9606.ENSP00000373610,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000254037,24.5,1.0,298.6,1.0,-274.1,274.1,0
9606.ENSP00000354694,2.5,1.0,298.6,1.0,-296.1,296.1,0
9606.ENSP00000434442,29.6,1.0,298.6,1.0,-269.0,269.0,0
9606.ENSP00000357804,5.5,1.0,298.6,1.0,-293.1,293.1,0
9606.ENSP00000303246,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000364277,5.2,1.0,298.6,1.0,-293.40000000000003,293.40000000000003,0
9606.ENSP00000360184,125.6,1.0,298.6,1.0,-173.00000000000003,173.00000000000003,0
9606.ENSP00000356115,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000382941,28.9,1.0,298.6,1.0,-269.70000000000005,269.70000000000005,0
9606.ENSP00000425493,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000393795,12.0,1.0,298.6,1.0,-286.6,286.6,0
9606.ENSP00000388864,6.6,1.0,298.6,1.0,-292.0,292.0,0
9606.ENSP00000382675,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000274368,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000264265,57.3,1.0,298.6,1.0,-241.3,241.3,0
9606.ENSP00000335040,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000292641,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000265562,19.3,1.0,298.6,1.0,-279.3,279.3,0
9606.ENSP00000321573,314.9,1.0,298.6,1.0,16.299999999999955,16.299999999999955,0
9606.ENSP00000257604,29.4,1.0,298.6,1.0,-269.20000000000005,269.20000000000005,0
9606.ENSP00000352119,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000324064,1.6,1.0,298.6,1.0,-297.0,297.0,0
9606.ENSP00000269025,1.8,1.0,298.6,1.0,-296.8,296.8,0
9606.ENSP00000458715,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000360858,5.4,1.0,298.6,1.0,-293.20000000000005,293.20000000000005,0
9606.ENSP00000263795,18.6,1.0,298.6,1.0,-280.0,280.0,0
9606.ENSP00000439444,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000302289,7.2,1.0,298.6,1.0,-291.40000000000003,291.40000000000003,0
9606.ENSP00000357917,40.8,1.0,298.6,1.0,-257.8,257.8,0
9606.ENSP00000259951,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000298569,67.3,1.0,298.6,1.0,-231.3,231.3,0
9606.ENSP00000413479,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000334853,1.3,1.0,298.6,1.0,-297.3,297.3,0
9606.ENSP00000302478,137.6,1.0,298.6,1.0,-161.00000000000003,161.00000000000003,0
9606.ENSP00000215939,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000327427,7.3,1.0,298.6,1.0,-291.3,291.3,0
9606.ENSP00000341961,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000364805,0.6,1.0,298.6,1.0,-298.0,298.0,0
9606.ENSP00000349467,260.4,1.0,298.6,1.0,-38.200000000000045,38.200000000000045,0
9606.ENSP00000261537,8.9,1.0,298.6,1.0,-289.70000000000005,289.70000000000005,0
9606.ENSP00000361021,12.3,1.0,298.6,1.0,-286.3,286.3,0
9606.ENSP00000385571,29.3,1.0,298.6,1.0,-269.3,269.3,0
9606.ENSP00000317468,36.7,1.0,298.6,1.0,-261.90000000000003,261.90000000000003,1
9606.ENSP00000329748,17.3,1.0,298.6,1.0,-281.3,281.3,0
9606.ENSP00000393557,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000282272,1.5,1.0,298.6,1.0,-297.1,297.1,0
9606.ENSP00000395704,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000371333,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000265026,17.5,1.0,298.6,1.0,-281.1,281.1,0
9606.ENSP00000316782,1.8,1.0,298.6,1.0,-296.8,296.8,0
9606.ENSP00000363286,110.0,1.0,298.6,1.0,-188.6,188.6,0
9606.ENSP00000416741,1.0,1.0,298.6,1.0,-297.6,297.6,0
9606.ENSP00000484525,11.4,1.0,298.6,1.0,-287.20000000000005,287.20000000000005,0
9606.ENSP00000462717,64.4,1.0,298.6,1.0,-234.2,234.2,0
9606.ENSP00000368646,342.9,1.0,298.6,1.0,44.299999999999955,44.299999999999955,0
9606.ENSP00000374455,596.5,1.0,298.6,1.0,297.9,297.9,0
9606.ENSP00000211076,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000309515,0.6,1.0,298.6,1.0,-298.0,298.0,0
9606.ENSP00000303540,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000331608,1.0,1.0,298.6,1.0,-297.6,297.6,0
9606.ENSP00000311368,109.5,1.0,298.6,1.0,-189.1,189.1,0
9606.ENSP00000333994,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000442736,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000419952,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000312029,77.5,1.0,298.6,1.0,-221.1,221.1,0
9606.ENSP00000376544,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000385451,38.9,1.0,298.6,1.0,-259.70000000000005,259.70000000000005,0
9606.ENSP00000267396,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000376421,1.1,1.0,298.6,1.0,-297.5,297.5,0
9606.ENSP00000416097,46.5,1.0,298.6,1.0,-252.1,252.1,0
9606.ENSP00000365606,34.9,1.0,298.6,1.0,-263.70000000000005,263.70000000000005,0
9606.ENSP00000218548,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000272425,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000380281,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000435634,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000399457,211.4,1.0,298.6,1.0,-87.20000000000002,87.20000000000002,0
9606.ENSP00000398882,15.3,1.0,298.6,1.0,-283.3,283.3,0
9606.ENSP00000221307,7.9,1.0,298.6,1.0,-290.70000000000005,290.70000000000005,0
9606.ENSP00000301945,144.4,1.0,298.6,1.0,-154.20000000000002,154.20000000000002,0
9606.ENSP00000480443,2.3,1.0,298.6,1.0,-296.3,296.3,0
9606.ENSP00000336817,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000385808,14.2,1.0,298.6,1.0,-284.40000000000003,284.40000000000003,0
9606.ENSP00000331682,13.6,1.0,298.6,1.0,-285.0,285.0,0
9606.ENSP00000364752,348.9,1.0,298.6,1.0,50.299999999999955,50.299999999999955,0
9606.ENSP00000444339,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000259335,52.5,1.0,298.6,1.0,-246.1,246.1,0
9606.ENSP00000371101,43.9,1.0,298.6,1.0,-254.7,254.7,0
9606.ENSP00000299178,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000331397,2.0,1.0,298.6,1.0,-296.6,296.6,0
9606.ENSP00000366317,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000376071,2.9,1.0,298.6,1.0,-295.70000000000005,295.70000000000005,0
9606.ENSP00000443017,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000397239,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000304353,100.2,1.0,298.6,1.0,-198.40000000000003,198.40000000000003,1
9606.ENSP00000289359,23.4,1.0,298.6,1.0,-275.20000000000005,275.20000000000005,0
9606.ENSP00000360994,22.4,1.0,298.6,1.0,-276.20000000000005,276.20000000000005,0
9606.ENSP00000007722,190.7,1.0,298.6,1.0,-107.90000000000003,107.90000000000003,0
9606.ENSP00000359531,20.6,1.0,298.6,1.0,-278.0,278.0,0
9606.ENSP00000336701,80.2,1.0,298.6,1.0,-218.40000000000003,218.40000000000003,0
9606.ENSP00000360715,17.1,1.0,298.6,1.0,-281.5,281.5,0
9606.ENSP00000379822,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000368207,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000263062,11.1,1.0,298.6,1.0,-287.5,287.5,0
9606.ENSP00000417330,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000261374,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000220763,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000454229,34.6,1.0,298.6,1.0,-264.0,264.0,0
9606.ENSP00000343290,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000350310,7.8,1.0,298.6,1.0,-290.8,290.8,0
9606.ENSP00000222214,11.2,1.0,298.6,1.0,-287.40000000000003,287.40000000000003,0
9606.ENSP00000483403,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000356194,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000216144,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000465578,6.4,1.0,298.6,1.0,-292.20000000000005,292.20000000000005,0
9606.ENSP00000298386,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000311257,3.8,1.0,298.6,1.0,-294.8,294.8,0
9606.ENSP00000228841,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000469332,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000334267,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000378295,47.5,1.0,298.6,1.0,-251.1,251.1,0
9606.ENSP00000362201,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000356591,36.2,1.0,298.6,1.0,-262.40000000000003,262.40000000000003,0
9606.ENSP00000378058,21.8,1.0,298.6,1.0,-276.8,276.8,0
9606.ENSP00000355649,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000216862,414.2,1.0,298.6,1.0,115.59999999999997,115.59999999999997,0
9606.ENSP00000445683,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000358474,44.4,1.0,298.6,1.0,-254.2,254.2,0
9606.ENSP00000354085,46.8,1.0,298.6,1.0,-251.8,251.8,0
9606.ENSP00000329264,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000330720,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000339720,125.8,1.0,298.6,1.0,-172.8,172.8,0
9606.ENSP00000314897,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000427342,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000381089,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000348043,16.3,1.0,298.6,1.0,-282.3,282.3,0
9606.ENSP00000439689,7.0,1.0,298.6,1.0,-291.6,291.6,0
9606.ENSP00000254488,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000369849,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000312224,13.4,1.0,298.6,1.0,-285.20000000000005,285.20000000000005,0
9606.ENSP00000291634,40.9,1.0,298.6,1.0,-257.70000000000005,257.70000000000005,0
9606.ENSP00000348714,24.1,1.0,298.6,1.0,-274.5,274.5,0
9606.ENSP00000432845,1.3,1.0,298.6,1.0,-297.3,297.3,0
9606.ENSP00000383225,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000418868,1309.2,1.0,298.6,1.0,1010.6,1010.6,0
9606.ENSP00000228837,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000306627,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000467740,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000352572,9.1,1.0,298.6,1.0,-289.5,289.5,0
9606.ENSP00000321962,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000386227,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000361206,53.4,1.0,298.6,1.0,-245.2,245.2,0
9606.ENSP00000300557,0.6,1.0,298.6,1.0,-298.0,298.0,0
9606.ENSP00000341243,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000347649,36.0,1.0,298.6,1.0,-262.6,262.6,0
9606.ENSP00000359793,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000437082,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000479536,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000444503,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000462435,33.0,1.0,298.6,1.0,-265.6,265.6,0
9606.ENSP00000324270,6.1,1.0,298.6,1.0,-292.5,292.5,0
9606.ENSP00000251643,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000352821,1.8,1.0,298.6,1.0,-296.8,296.8,0
9606.ENSP00000441039,7.0,1.0,298.6,1.0,-291.6,291.6,0
9606.ENSP00000378152,28.7,1.0,298.6,1.0,-269.90000000000003,269.90000000000003,0
9606.ENSP00000323527,23.5,1.0,298.6,1.0,-275.1,275.1,0
9606.ENSP00000277225,7.6,1.0,298.6,1.0,-291.0,291.0,0
9606.ENSP00000281031,318.1,1.0,298.6,1.0,19.5,19.5,0
9606.ENSP00000361544,17.1,1.0,298.6,1.0,-281.5,281.5,0
9606.ENSP00000306190,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000272252,26.2,1.0,298.6,1.0,-272.40000000000003,272.40000000000003,0
9606.ENSP00000294288,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000311401,9.8,1.0,298.6,1.0,-288.8,288.8,0
9606.ENSP00000334940,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000308318,3.9,1.0,298.6,1.0,-294.70000000000005,294.70000000000005,0
9606.ENSP00000285599,10.9,1.0,298.6,1.0,-287.70000000000005,287.70000000000005,0
9606.ENSP00000366604,137.6,1.0,298.6,1.0,-161.00000000000003,161.00000000000003,0
9606.ENSP00000341992,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000384004,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000455785,11.8,1.0,298.6,1.0,-286.8,286.8,0
9606.ENSP00000319370,0.9,1.0,298.6,1.0,-297.70000000000005,297.70000000000005,0
9606.ENSP00000359119,3.6,1.0,298.6,1.0,-295.0,295.0,0
9606.ENSP00000296149,31.2,1.0,298.6,1.0,-267.40000000000003,267.40000000000003,0
9606.ENSP00000325905,232.0,1.0,298.6,1.0,-66.60000000000002,66.60000000000002,0
9606.ENSP00000292599,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000264639,204.1,1.0,298.6,1.0,-94.50000000000004,94.50000000000004,0
9606.ENSP00000270233,39.3,1.0,298.6,1.0,-259.3,259.3,0
9606.ENSP00000475814,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000308022,14.0,1.0,298.6,1.0,-284.6,284.6,0
9606.ENSP00000334379,13.5,1.0,298.6,1.0,-285.1,285.1,0
9606.ENSP00000254043,4.6,1.0,298.6,1.0,-294.0,294.0,0
9606.ENSP00000366465,1.9,1.0,298.6,1.0,-296.70000000000005,296.70000000000005,0
9606.ENSP00000374069,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000414982,76.1,1.0,298.6,1.0,-222.50000000000003,222.50000000000003,0
9606.ENSP00000444411,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000169298,4.3,1.0,298.6,1.0,-294.3,294.3,0
9606.ENSP00000378161,5.9,1.0,298.6,1.0,-292.70000000000005,292.70000000000005,0
9606.ENSP00000302801,25.7,1.0,298.6,1.0,-272.90000000000003,272.90000000000003,0
9606.ENSP00000261716,29.7,1.0,298.6,1.0,-268.90000000000003,268.90000000000003,0
9606.ENSP00000315136,4.8,1.0,298.6,1.0,-293.8,293.8,0
9606.ENSP00000372857,3.8,1.0,298.6,1.0,-294.8,294.8,0
9606.ENSP00000437775,5.5,1.0,298.6,1.0,-293.1,293.1,0
9606.ENSP00000299162,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000360158,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000357301,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000362298,31.6,1.0,298.6,1.0,-267.0,267.0,0
9606.ENSP00000254166,0.9,1.0,298.6,1.0,-297.70000000000005,297.70000000000005,0
9606.ENSP00000457807,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000445768,1.0,1.0,298.6,1.0,-297.6,297.6,0
9606.ENSP00000309830,1632.0,1.0,298.6,1.0,1333.4,1333.4,0
9606.ENSP00000274569,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000362807,56.3,1.0,298.6,1.0,-242.3,242.3,0
9606.ENSP00000351856,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000204549,16.0,1.0,298.6,1.0,-282.6,282.6,0
9606.ENSP00000308339,1.4,1.0,298.6,1.0,-297.20000000000005,297.20000000000005,0
9606.ENSP00000338369,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000238875,8.8,1.0,298.6,1.0,-289.8,289.8,0
9606.ENSP00000313140,14.9,1.0,298.6,1.0,-283.70000000000005,283.70000000000005,0
9606.ENSP00000479060,12.9,1.0,298.6,1.0,-285.70000000000005,285.70000000000005,0
9606.ENSP00000271450,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000259989,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000384851,32.6,1.0,298.6,1.0,-266.0,266.0,0
9606.ENSP00000323424,23.7,1.0,298.6,1.0,-274.90000000000003,274.90000000000003,0
9606.ENSP00000432083,2142.9,1.0,298.6,1.0,1844.3,1844.3,0
9606.ENSP00000369554,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000455459,6.8,1.0,298.6,1.0,-291.8,291.8,0
9606.ENSP00000352673,145.4,1.0,298.6,1.0,-153.20000000000002,153.20000000000002,0
9606.ENSP00000221086,5.1,1.0,298.6,1.0,-293.5,293.5,0
9606.ENSP00000243326,23.0,1.0,298.6,1.0,-275.6,275.6,0
9606.ENSP00000484552,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000408367,31.1,1.0,298.6,1.0,-267.5,267.5,0
9606.ENSP00000297316,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000415034,16.0,1.0,298.6,1.0,-282.6,282.6,0
9606.ENSP00000275364,17.0,1.0,298.6,1.0,-281.6,281.6,0
9606.ENSP00000334072,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000392812,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000286353,5.9,1.0,298.6,1.0,-292.70000000000005,292.70000000000005,0
9606.ENSP00000244137,99.9,1.0,298.6,1.0,-198.7,198.7,0
9606.ENSP00000350378,65.3,1.0,298.6,1.0,-233.3,233.3,0
9606.ENSP00000480571,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000201586,25.4,1.0,298.6,1.0,-273.20000000000005,273.20000000000005,0
9606.ENSP00000265371,179.1,1.0,298.6,1.0,-119.50000000000004,119.50000000000004,0
9606.ENSP00000388878,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000355250,15.9,1.0,298.6,1.0,-282.70000000000005,282.70000000000005,0
9606.ENSP00000371936,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000398523,111.1,1.0,298.6,1.0,-187.50000000000003,187.50000000000003,0
9606.ENSP00000353458,28.7,1.0,298.6,1.0,-269.90000000000003,269.90000000000003,0
9606.ENSP00000430690,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000284320,54.6,1.0,298.6,1.0,-244.00000000000003,244.00000000000003,0
9606.ENSP00000376445,5.2,1.0,298.6,1.0,-293.40000000000003,293.40000000000003,0
9606.ENSP00000481450,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000390722,15.9,1.0,298.6,1.0,-282.70000000000005,282.70000000000005,0
9606.ENSP00000319140,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000302456,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000276943,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000474534,16.7,1.0,298.6,1.0,-281.90000000000003,281.90000000000003,0
9606.ENSP00000373979,10.9,1.0,298.6,1.0,-287.70000000000005,287.70000000000005,0
9606.ENSP00000354566,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000317895,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000262462,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000375881,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000295756,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000270824,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000423665,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000255764,61.8,1.0,298.6,1.0,-236.8,236.8,0
9606.ENSP00000361616,2.5,1.0,298.6,1.0,-296.1,296.1,0
9606.ENSP00000284637,11.6,1.0,298.6,1.0,-287.0,287.0,0
9606.ENSP00000244573,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000403636,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000316114,17.5,1.0,298.6,1.0,-281.1,281.1,0
9606.ENSP00000246229,9.8,1.0,298.6,1.0,-288.8,288.8,0
9606.ENSP00000360966,10.2,1.0,298.6,1.0,-288.40000000000003,288.40000000000003,0
9606.ENSP00000369863,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000265433,38.6,1.0,298.6,1.0,-260.0,260.0,0
9606.ENSP00000244534,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000312455,65.2,1.0,298.6,1.0,-233.40000000000003,233.40000000000003,0
9606.ENSP00000414886,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000270349,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000390423,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000272444,29.9,1.0,298.6,1.0,-268.70000000000005,268.70000000000005,0
9606.ENSP00000434364,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000295269,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000386377,11.9,1.0,298.6,1.0,-286.70000000000005,286.70000000000005,0
9606.ENSP00000367552,11.5,1.0,298.6,1.0,-287.1,287.1,0
9606.ENSP00000002165,69.8,1.0,298.6,1.0,-228.8,228.8,0
9606.ENSP00000274024,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000414109,90.3,1.0,298.6,1.0,-208.3,208.3,0
9606.ENSP00000307831,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000358062,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000378187,14.7,1.0,298.6,1.0,-283.90000000000003,283.90000000000003,0
9606.ENSP00000159060,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000478396,15.8,1.0,298.6,1.0,-282.8,282.8,0
9606.ENSP00000410943,3.1,1.0,298.6,1.0,-295.5,295.5,0
9606.ENSP00000361345,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000320209,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000345672,223.3,1.0,298.6,1.0,-75.30000000000001,75.30000000000001,0
9606.ENSP00000440005,307.9,1.0,298.6,1.0,9.299999999999956,9.299999999999956,0
9606.ENSP00000307599,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000400252,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000245046,103.5,1.0,298.6,1.0,-195.1,195.1,0
9606.ENSP00000378248,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000346927,5.5,1.0,298.6,1.0,-293.1,293.1,0
9606.ENSP00000435289,46.6,1.0,298.6,1.0,-252.00000000000003,252.00000000000003,0
9606.ENSP00000360020,1.5,1.0,298.6,1.0,-297.1,297.1,0
9606.ENSP00000267803,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000221466,26.5,1.0,298.6,1.0,-272.1,272.1,0
9606.ENSP00000212015,21.4,1.0,298.6,1.0,-277.20000000000005,277.20000000000005,0
9606.ENSP00000233154,18.0,1.0,298.6,1.0,-280.6,280.6,0
9606.ENSP00000418221,65.4,1.0,298.6,1.0,-233.2,233.2,0
9606.ENSP00000453793,7.9,1.0,298.6,1.0,-290.70000000000005,290.70000000000005,0
9606.ENSP00000311486,10.1,1.0,298.6,1.0,-288.5,288.5,0
9606.ENSP00000306015,3.6,1.0,298.6,1.0,-295.0,295.0,0
9606.ENSP00000403925,6.4,1.0,298.6,1.0,-292.20000000000005,292.20000000000005,0
9606.ENSP00000356404,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000484715,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000460885,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000270221,598.1,1.0,298.6,1.0,299.5,299.5,0
9606.ENSP00000358997,149.2,1.0,298.6,1.0,-149.40000000000003,149.40000000000003,0
9606.ENSP00000464932,18.4,1.0,298.6,1.0,-280.20000000000005,280.20000000000005,0
9606.ENSP00000380746,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000319817,15.3,1.0,298.6,1.0,-283.3,283.3,0
9606.ENSP00000297537,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000348673,25.5,1.0,298.6,1.0,-273.1,273.1,0
9606.ENSP00000361820,3.2,1.0,298.6,1.0,-295.40000000000003,295.40000000000003,0
9606.ENSP00000419087,497.7,1.0,298.6,1.0,199.09999999999997,199.09999999999997,0
9606.ENSP00000220003,63.8,1.0,298.6,1.0,-234.8,234.8,0
9606.ENSP00000413937,21.1,1.0,298.6,1.0,-277.5,277.5,0
9606.ENSP00000331376,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000378294,30.3,1.0,298.6,1.0,-268.3,268.3,0
9606.ENSP00000272902,20.2,1.0,298.6,1.0,-278.40000000000003,278.40000000000003,0
