protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000398637,4.510383217755719e-06,2.3886027228776246e-06,1.0720014384085744e-06
9606.ENSP00000262719,5.526093656160833e-05,2.4486333997206864e-05,8.163867840301117e-06
9606.ENSP00000417404,7.804393017831051e-05,3.012139220737227e-05,1.0079310526474612e-05
9606.ENSP00000353518,3.097751307832925e-05,1.589446754308617e-05,6.493919227134331e-06
9606.ENSP00000428338,8.114984838274415e-06,2.727959310055545e-06,6.602095412107119e-07
9606.ENSP00000199706,1.861061695633756e-05,5.1371481357409126e-06,1.0958947013736778e-06
9606.ENSP00000261534,2.28475874994093e-05,1.668160987568525e-05,8.642336167972355e-06
9606.ENSP00000396402,7.002894866341067e-07,2.766521326388462e-07,8.02666559588271e-08
9606.ENSP00000479355,1.828418044536274e-07,5.0472744634160984e-08,9.090430217451458e-09
9606.ENSP00000364464,1.1554996958282022e-05,4.899443133886147e-06,1.453937613290401e-06
9606.ENSP00000332674,3.178672262450268e-05,1.0806864902481445e-05,2.839773473304547e-06
9606.ENSP00000355082,2.593940678900384e-05,2.3500451448795775e-05,1.4187325226354546e-05
9606.ENSP00000357196,0.0001591285186124,0.0001137469420094,5.890007727239177e-05
9606.ENSP00000376309,0.0001079162838016,4.142384542551285e-05,1.4042521013451765e-05
9606.ENSP00000297524,4.2544940600254226e-06,1.4673088656404914e-06,3.523404662160939e-07
9606.ENSP00000445340,3.2013707738942785e-06,1.5024637358847427e-06,4.687661139560773e-07
9606.ENSP00000437738,5.9674407321668695e-06,2.149992911734888e-06,6.830405299558908e-07
9606.ENSP00000384398,4.3860379182175855e-06,1.5639052878093385e-06,3.944439158199105e-07
9606.ENSP00000364589,0.0001411560943262,4.8236812114851066e-05,1.230455024880314e-05
9606.ENSP00000297044,2.1460778764866268e-05,8.231651994910364e-06,2.272557932551268e-06
9606.ENSP00000379531,1.3365408389748978e-06,5.103587081974196e-07,1.3413558860046162e-07
9606.ENSP00000397297,2.602009259906552e-05,1.946741369469921e-05,1.000553651099965e-05
9606.ENSP00000254166,6.875971889449406e-07,1.911675311966663e-07,3.836361337013689e-08
9606.ENSP00000451223,9.84266344082626e-07,2.572577907605857e-07,4.457458852049184e-08
9606.ENSP00000365503,1.549647692788238e-05,8.137705233448965e-06,3.192500671314052e-06
9606.ENSP00000243052,1.8425425806093117e-05,6.533939288066034e-06,1.6784261654644807e-06
9606.ENSP00000428343,1.4686807520833013e-05,9.60888391006002e-06,4.656691538299555e-06
9606.ENSP00000270747,6.563325219652649e-05,4.010635125918619e-05,1.9002804425031017e-05
9606.ENSP00000314129,3.5781682797179496e-05,2.8100835378801797e-05,1.5982899414817685e-05
9606.ENSP00000267812,4.197786053256703e-05,1.5397344365622052e-05,4.624913381699e-06
9606.ENSP00000261893,9.84634617652193e-06,3.785149756008637e-06,1.0417203296479837e-06
9606.ENSP00000363654,3.894957170159739e-06,2.502326991430441e-06,1.2465540382609435e-06
9606.ENSP00000268933,8.191657820574291e-05,5.642328947229008e-05,2.8277612384819903e-05
9606.ENSP00000323663,1.3749410476277365e-05,4.83670798341683e-06,1.267770913518196e-06
9606.ENSP00000379183,3.0396686973294514e-07,1.0857730069888937e-07,2.36030302008782e-08
9606.ENSP00000409555,2.754432422737317e-05,2.0020047935286814e-05,1.0081432595600262e-05
9606.ENSP00000353826,4.459079276481086e-05,2.11180147973057e-05,8.287988791598537e-06
9606.ENSP00000405635,1.2757711498223944e-05,5.310944352771332e-06,1.714257084407024e-06
9606.ENSP00000315505,1.151213441572504e-06,4.4683385029208404e-07,1.2707861493762037e-07
9606.ENSP00000361995,2.4011409435579476e-05,1.852079131879223e-05,9.817795050870252e-06
9606.ENSP00000262662,3.60385556560356e-05,2.218357358644813e-05,1.113255021568264e-05
9606.ENSP00000366628,5.242158162184236e-07,3.868580989515159e-07,2.138359732476936e-07
9606.ENSP00000294008,1.3643582329071495e-05,5.201580810470949e-06,1.6611853186521518e-06
9606.ENSP00000418070,2.98632074848804e-05,1.9576841947832268e-05,9.404344579896544e-06
9606.ENSP00000385936,2.0992192175463514e-06,8.181347247943509e-07,2.238612597317335e-07
9606.ENSP00000441685,6.875584505344969e-07,2.3703016546234797e-07,5.618658106433491e-08
9606.ENSP00000365567,1.125481721955377e-05,5.1432422612805695e-06,1.5671935061785196e-06
9606.ENSP00000442924,4.4479713941828e-05,1.419709046556917e-05,3.6271700688693464e-06
9606.ENSP00000262238,9.99011906560084e-05,5.293815239937413e-05,2.3891288627848983e-05
9606.ENSP00000363308,0.0001124943773972,4.191954818385386e-05,1.303747049967426e-05
9606.ENSP00000354964,1.6150964253416303e-05,1.1284998139336904e-05,6.056156987334286e-06
9606.ENSP00000419945,3.6157818697382545e-05,2.182205514180736e-05,9.116103016263196e-06
9606.ENSP00000386346,2.8071015237499135e-05,1.5510284758579383e-05,6.412024423604646e-06
9606.ENSP00000335255,8.592250591644847e-06,6.557142907863295e-06,3.4495084247281043e-06
9606.ENSP00000254029,1.1663403988372e-05,6.735452948538362e-06,2.9729470724472114e-06
9606.ENSP00000467123,6.053257251453324e-06,2.248745024693206e-06,5.85367553570619e-07
9606.ENSP00000470441,1.5398276625830151e-06,5.901294756562544e-07,1.5908465503973065e-07
9606.ENSP00000405812,9.56195959521572e-06,4.450634540280557e-06,1.377650489715175e-06
9606.ENSP00000337146,2.826518187088316e-06,1.3215594410396476e-06,4.874199552243453e-07
9606.ENSP00000365619,7.376777271795304e-07,2.1919473586320761e-07,4.5502446826064107e-08
9606.ENSP00000355658,9.64962159734261e-06,3.884662996941798e-06,1.100555693467154e-06
9606.ENSP00000380878,0.0001095924872044,4.297181782418576e-05,1.3679695305853072e-05
9606.ENSP00000464342,8.332282457345491e-05,2.6805540401890837e-05,7.330249389517178e-06
9606.ENSP00000298248,3.1277703137233725e-05,2.094687702281272e-05,1.0987369680981068e-05
9606.ENSP00000424870,2.6775729944372877e-05,8.258254790648233e-06,1.9828681821534223e-06
9606.ENSP00000453019,7.865079698799269e-06,2.8399306487961283e-06,7.36595582179717e-07
9606.ENSP00000361245,3.977768364170004e-05,1.5066786300787149e-05,4.134071574377564e-06
9606.ENSP00000356652,3.864787867972554e-05,2.173868745128639e-05,9.691754226123977e-06
9606.ENSP00000361337,4.4956565449723315e-07,1.711168867585297e-07,3.633359252801589e-08
9606.ENSP00000438526,2.6383420088935225e-06,1.0023106043066215e-06,2.776014046096991e-07
9606.ENSP00000265565,2.5799114246437724e-05,1.2137692555846898e-05,3.702657810219195e-06
9606.ENSP00000378181,0.0001228040471452,5.155639056583985e-05,1.8404197396788275e-05
9606.ENSP00000416293,7.917396395918607e-05,6.351682343733437e-05,3.477926755518006e-05
9606.ENSP00000302478,3.2019988860666893e-05,9.698254846472033e-06,2.211582073889595e-06
9606.ENSP00000404304,2.2421004382335506e-07,6.279344413799139e-08,1.0033631840142244e-08
9606.ENSP00000270593,7.005417793759182e-06,2.8177965452112115e-06,7.97196918097414e-07
9606.ENSP00000485118,2.711068352516602e-07,1.091830667170859e-07,3.0764516273709183e-08
9606.ENSP00000319591,7.990287212695286e-05,3.416981299092074e-05,1.3268520983453283e-05
9606.ENSP00000392206,2.3224280146614098e-05,1.535899422650123e-05,7.526317596597933e-06
9606.ENSP00000373808,3.9850007227323665e-05,3.349592841112972e-05,1.79100999470837e-05
9606.ENSP00000363001,8.397545987099933e-06,4.113269307544528e-06,1.5899618260302334e-06
9606.ENSP00000262432,7.617419872098547e-06,3.0351245975779693e-06,8.595774490554496e-07
9606.ENSP00000288368,8.276718857577732e-05,4.124100305372754e-05,1.58532526852625e-05
9606.ENSP00000397415,1.4974425997281374e-06,6.26261988930123e-07,1.8344456924269493e-07
9606.ENSP00000306627,2.9754098407570057e-06,1.4484199466536489e-06,4.641678758633391e-07
9606.ENSP00000376943,4.557141330692718e-05,2.359417494537531e-05,9.343190835810963e-06
9606.ENSP00000362354,3.253556379963139e-05,1.9033849263609343e-05,8.003403130597649e-06
9606.ENSP00000362021,3.031528256970107e-06,1.2469470880375515e-06,3.497850347610932e-07
9606.ENSP00000295095,6.717186096171972e-05,3.0273692307851817e-05,1.0142450024219768e-05
9606.ENSP00000384823,1.2005482878907491e-05,5.06065420734409e-06,1.7491557649445575e-06
9606.ENSP00000317128,5.621594667031638e-05,3.128975710766463e-05,1.269753710885376e-05
9606.ENSP00000216367,2.23542466881258e-05,7.005228326464006e-06,1.6572438327362205e-06
9606.ENSP00000350353,5.313086560579547e-06,2.4476076574028097e-06,9.249649177979512e-07
9606.ENSP00000441755,2.5970115883996792e-05,1.0234119139678756e-05,3.2104299999093113e-06
9606.ENSP00000377176,3.925877429692676e-05,2.171385896646301e-05,7.623736322411432e-06
9606.ENSP00000376506,2.740988509425332e-05,1.1964586150239678e-05,3.6151939407256126e-06
9606.ENSP00000320309,1.9817014443068977e-05,7.78644066791324e-06,2.4358039854492845e-06
9606.ENSP00000468927,1.4866270078571652e-05,7.777499809872985e-06,3.0190806698246057e-06
9606.ENSP00000369553,8.380433186080323e-06,4.30413838794274e-06,1.4202602860125125e-06
9606.ENSP00000386151,1.925390255995423e-07,5.5592948488600987e-08,1.035033348565662e-08
9606.ENSP00000265162,3.204897484633933e-05,1.7701336622814403e-05,6.851676721460925e-06
9606.ENSP00000287380,2.755538260523367e-05,1.0380839751272665e-05,2.725013758530395e-06
9606.ENSP00000261813,1.6706394707959946e-05,6.508334154355577e-06,1.790062258216089e-06
9606.ENSP00000333900,1.6054781763201314e-06,7.890776403924651e-07,2.630340268659918e-07
9606.ENSP00000220058,1.4706135388881815e-06,4.836349557920288e-07,1.1367266567454597e-07
9606.ENSP00000354560,4.215674123329795e-05,1.6707306728839364e-05,4.927616279033291e-06
9606.ENSP00000377823,5.500910383563724e-05,3.856155227730916e-05,1.9698011278526463e-05
9606.ENSP00000480971,1.6206039712586447e-05,8.02528750701751e-06,3.044278617043437e-06
9606.ENSP00000288139,3.5038290278991374e-05,1.185240278085304e-05,2.95086326853919e-06
9606.ENSP00000274853,1.018454556892802e-05,3.692773777683176e-06,9.54760366170037e-07
9606.ENSP00000348460,1.6803100689068812e-05,1.3820568310435044e-05,8.125543218234901e-06
9606.ENSP00000326219,4.203283496440212e-05,1.9714642144053637e-05,7.138059047407499e-06
9606.ENSP00000226317,2.874042528686267e-05,2.4415170245494655e-05,1.377007073145395e-05
9606.ENSP00000411940,6.10840706472823e-06,2.949658380493217e-06,9.128542145490216e-07
9606.ENSP00000019103,1.7665717503495526e-05,8.543559848174878e-06,2.7181759108970538e-06
9606.ENSP00000344831,3.227103773062989e-06,1.3369387953688778e-06,3.947243969685947e-07
9606.ENSP00000307741,2.2516916725150497e-06,1.0205015123371947e-06,3.062111915360087e-07
9606.ENSP00000359804,3.543544803894204e-05,1.4635873751772037e-05,4.913274134352668e-06
9606.ENSP00000299518,5.85674180430639e-05,2.8999982625699106e-05,1.146804097683832e-05
9606.ENSP00000029410,2.5899363154146363e-05,2.5735236412075134e-05,1.6179549981404594e-05
9606.ENSP00000317214,5.033035906555164e-05,3.5727096071671125e-05,1.876897677627626e-05
9606.ENSP00000434359,4.562384071002277e-05,2.0039178584223536e-05,7.746626481626785e-06
9606.ENSP00000471894,4.299225504572199e-05,4.083240073471507e-05,2.4383692107692873e-05
9606.ENSP00000255087,1.032196697083829e-05,4.324477027925333e-06,1.593151042508653e-06
9606.ENSP00000249396,3.801641973019595e-05,1.5778706375190223e-05,5.046828903465369e-06
9606.ENSP00000323455,1.549515801826938e-06,4.868369806985765e-07,1.0601643455459433e-07
9606.ENSP00000400500,6.506919401424217e-07,2.364541310202508e-07,6.392687433437727e-08
9606.ENSP00000366586,1.224151060030476e-05,5.506476221570178e-06,1.6322117798089398e-06
9606.ENSP00000415283,2.9446318116947053e-05,2.397811510631026e-05,1.3276461355633551e-05
9606.ENSP00000343273,3.2193541654349874e-05,1.5185274026708176e-05,5.754586145874553e-06
9606.ENSP00000378426,6.4204563588096585e-06,3.227771093197041e-06,1.1350572113095089e-06
9606.ENSP00000431748,4.422092992041596e-06,1.6029698406004293e-06,4.09160674546122e-07
9606.ENSP00000164139,4.110972110264846e-05,2.414491736271452e-05,1.153760388783454e-05
9606.ENSP00000313582,3.048530852672191e-06,1.775601057746315e-06,8.381337224813839e-07
9606.ENSP00000369853,3.2742483845890395e-06,1.3094822247510192e-06,3.693400232397058e-07
9606.ENSP00000353377,2.2487753837833715e-05,1.8263928844727035e-05,1.0146806149048251e-05
9606.ENSP00000351284,3.944361322965923e-05,1.2351654998064553e-05,2.874061106930379e-06
9606.ENSP00000377015,0.0001016885870127,6.958361138150429e-05,3.450626972772149e-05
9606.ENSP00000395220,1.7932597011665965e-05,1.0651067867103708e-05,5.117327899625167e-06
9606.ENSP00000238682,7.546479038014812e-05,5.078251014626768e-05,2.4580680117917847e-05
9606.ENSP00000376333,5.9859496442118775e-05,3.012660292209047e-05,1.2170294818609193e-05
9606.ENSP00000402060,3.4324108109465945e-05,2.402895352381257e-05,1.2132243368483105e-05
9606.ENSP00000358966,4.606446714093056e-07,1.711852363507135e-07,4.6332968709232894e-08
9606.ENSP00000356448,7.390998812470366e-05,2.6535772643890348e-05,7.429153522017264e-06
9606.ENSP00000390722,2.2319454608431307e-05,1.694073361540828e-05,8.786977580306725e-06
9606.ENSP00000410804,8.416375649845438e-06,6.327971969147309e-06,3.3586621229814594e-06
9606.ENSP00000344504,5.430397013062097e-05,3.0382240377611528e-05,1.451257012929557e-05
9606.ENSP00000260197,0.0005066417772739,0.0004855774824688,0.0002914393926386
9606.ENSP00000480355,1.3951092755451897e-06,6.75865467500599e-07,1.9719545963077785e-07
9606.ENSP00000366203,4.132179893792656e-07,1.3874137535836878e-07,3.416921931082701e-08
9606.ENSP00000383682,9.234554772188706e-07,4.30082873480679e-07,1.4157796402460305e-07
9606.ENSP00000320188,4.735510035065605e-06,2.132335356479733e-06,6.637309957787075e-07
9606.ENSP00000338283,4.302548073607458e-05,2.2847548433574498e-05,1.0036632428415687e-05
9606.ENSP00000412894,1.524057701255941e-05,4.936406685083802e-06,1.2395095786061632e-06
9606.ENSP00000398798,3.5553458982092967e-06,1.950167039445273e-06,8.785807261373901e-07
9606.ENSP00000484656,6.125587386358218e-06,4.438398244124945e-06,2.35800425091414e-06
9606.ENSP00000418803,3.385391040321794e-05,2.0369673189617933e-05,9.447807135075164e-06
9606.ENSP00000223641,7.054549484888268e-05,3.672030393038482e-05,1.58805775796634e-05
9606.ENSP00000363318,3.801929412244942e-05,1.931813276417649e-05,6.790721390828555e-06
9606.ENSP00000367220,0.0001714516270137,7.373419236650781e-05,2.5792217263463625e-05
9606.ENSP00000265465,1.633486411544976e-05,5.4484688104196436e-06,1.4213712604476404e-06
9606.ENSP00000368237,3.262726041032559e-05,1.656561805894899e-05,6.469267384910506e-06
9606.ENSP00000431800,0.0001262266899178,7.525986798614958e-05,3.683168997771048e-05
9606.ENSP00000262126,4.115741727278417e-06,1.68264392920233e-06,5.425161258022873e-07
9606.ENSP00000297532,2.370082731634572e-06,9.940932189708456e-07,2.98384291930256e-07
9606.ENSP00000363228,1.7957155131207767e-05,9.022759241234664e-06,3.5308528558972947e-06
9606.ENSP00000335566,0.0,0.0,0.0
9606.ENSP00000438465,3.429708230661602e-05,1.700797685951418e-05,6.694986276720064e-06
9606.ENSP00000351052,6.1754920105703115e-06,3.024790183852656e-06,1.2470414036338663e-06
9606.ENSP00000216446,2.139278007404296e-06,8.575151841751832e-07,2.415017202308995e-07
9606.ENSP00000279488,2.7060301221671573e-05,1.7605477271652553e-05,9.214652583501956e-06
9606.ENSP00000318486,2.0667254126877545e-05,8.741907063242823e-06,2.6323402677515527e-06
9606.ENSP00000256458,5.2222432941626576e-05,2.1146637450817477e-05,5.7239234085617384e-06
9606.ENSP00000305919,5.370492547236515e-05,2.4173859301151465e-05,8.840705645064023e-06
9606.ENSP00000385739,1.6692434682592772e-05,8.889307596447417e-06,3.0185809048604368e-06
9606.ENSP00000274643,1.7901923363506966e-05,6.967474158937453e-06,2.216470164740324e-06
9606.ENSP00000376543,0.0001242763961362,0.0001073956323889,6.0760417666963855e-05
9606.ENSP00000254323,6.201029423826765e-06,2.5645571958293416e-06,7.552860831034509e-07
9606.ENSP00000176183,1.1289963469467002e-05,6.6628445086730296e-06,2.8393951461911506e-06
9606.ENSP00000377969,6.945649325277137e-05,2.5491830956641183e-05,7.494436553686312e-06
9606.ENSP00000362395,7.620773179899507e-05,7.475386551250946e-05,4.6582300682678384e-05
9606.ENSP00000262259,2.011406980281857e-06,8.487384861733517e-07,2.411152801325491e-07
9606.ENSP00000344403,1.0660040811658047e-06,3.427108049432665e-07,7.638056118932463e-08
9606.ENSP00000383398,1.935000692509949e-07,6.344273332911313e-08,1.532770818963854e-08
9606.ENSP00000322373,2.202025911362241e-05,1.1281457016591811e-05,4.3258662902962225e-06
9606.ENSP00000318944,5.0717944416839955e-05,1.984456344091199e-05,5.612794211211488e-06
9606.ENSP00000382083,1.1853871723221824e-05,6.2744610652093505e-06,2.322509626362813e-06
9606.ENSP00000348050,5.000802277458057e-06,2.2098535784126403e-06,6.593350899718781e-07
9606.ENSP00000429022,2.128785506722915e-05,8.074179930341054e-06,2.182719718278029e-06
9606.ENSP00000364597,1.349148606184348e-05,8.417312984923617e-06,3.793460424042936e-06
9606.ENSP00000263341,6.466023859400817e-05,3.93278058051722e-05,1.6486058601147925e-05
9606.ENSP00000264828,2.3349882012268987e-05,1.2878632893732387e-05,4.611167604719165e-06
9606.ENSP00000316948,2.56735604567985e-05,9.44566720081201e-06,2.897871459710771e-06
9606.ENSP00000420195,7.825911810117039e-05,2.548602519072214e-05,6.4850977497982525e-06
9606.ENSP00000413572,4.517800346610408e-05,1.349928210758459e-05,3.1366401064380145e-06
9606.ENSP00000468236,0.0015544458221916,0.0019148239372297,0.0016331596406103
9606.ENSP00000317331,4.196042371867685e-05,2.3691439385386928e-05,1.0336663920695714e-05
9606.ENSP00000360905,4.047713829965605e-06,2.2097863338138096e-06,7.590044303926484e-07
9606.ENSP00000368341,5.0230532425833136e-05,3.68632898197744e-05,2.086703441773459e-05
9606.ENSP00000280527,4.788635311242159e-06,2.25416583685559e-06,7.71478527534784e-07
9606.ENSP00000270115,3.6996003021856944e-05,1.1807819107241884e-05,2.8587679224576747e-06
9606.ENSP00000328228,8.120808017347023e-06,3.558376210027944e-06,1.274615061829262e-06
9606.ENSP00000238256,9.707210952551645e-05,3.400505671810545e-05,9.452935352384684e-06
9606.ENSP00000362760,2.5824824854413166e-06,9.087585482411834e-07,2.2907325567634837e-07
9606.ENSP00000459962,2.8214227934979957e-05,1.4532199128171193e-05,5.673034321957964e-06
9606.ENSP00000320219,4.979508621444306e-06,2.1895893514495994e-06,6.317988748768247e-07
9606.ENSP00000335247,2.3206040283364212e-06,1.0261520159894432e-06,3.0773163093286756e-07
9606.ENSP00000469455,1.9116935551952817e-05,1.225194195852452e-05,5.203561268848723e-06
9606.ENSP00000290354,0.0008804816423543,0.0012942421555279,0.0012834898845918
9606.ENSP00000332812,2.20178635629897e-05,2.2352152399780708e-05,1.3963510800261213e-05
9606.ENSP00000471252,1.145655857545778e-05,5.9675809412798085e-06,2.626125615894016e-06
9606.ENSP00000428540,3.4265749614116555e-06,1.6104255864746706e-06,5.598467248929217e-07
9606.ENSP00000269439,2.6122361759300933e-05,1.567220961675993e-05,7.390704269477621e-06
9606.ENSP00000478877,3.767578678482524e-05,1.3264659727801374e-05,3.412888525521774e-06
9606.ENSP00000247001,1.8628799615878805e-05,9.51337954060631e-06,3.974457569630786e-06
9606.ENSP00000262765,4.485703380721403e-07,1.6437930931094296e-07,4.395395679963881e-08
9606.ENSP00000251642,1.2556385873079623e-05,3.87787103677009e-06,8.790534415970054e-07
9606.ENSP00000345195,0.0001941641800928,8.044037311349452e-05,2.8753851669348574e-05
9606.ENSP00000305416,7.786104393445589e-05,6.026092357733238e-05,3.1469450589733785e-05
9606.ENSP00000355133,7.327363079252412e-05,5.536867537483041e-05,2.772749046958873e-05
9606.ENSP00000265131,8.343314401825496e-05,5.471535797189897e-05,2.4149100031002116e-05
9606.ENSP00000307321,6.885105356562519e-06,2.54005144656984e-06,7.820866784837782e-07
9606.ENSP00000362702,2.2495035854162044e-05,1.2318399177314168e-05,5.3593536429735755e-06
9606.ENSP00000320401,3.473196057530916e-05,2.2028609677514443e-05,1.1227777486244755e-05
9606.ENSP00000220478,4.813863846793705e-06,2.3814914109680083e-06,7.5328882114357e-07
9606.ENSP00000411831,3.324844895360732e-05,1.1689708220239296e-05,3.060833761758151e-06
9606.ENSP00000408205,3.7224129276750807e-06,1.6138607411428478e-06,4.802816155780358e-07
9606.ENSP00000256509,5.6995760391040225e-05,3.165408123557234e-05,1.2111790092900696e-05
9606.ENSP00000351875,1.3135578168662767e-05,4.5707777822481235e-06,1.171979436550114e-06
9606.ENSP00000252840,1.643489775688948e-06,6.722494842554813e-07,1.924905402646115e-07
9606.ENSP00000239666,4.726423226617976e-05,3.490766607968491e-05,1.8647443014879124e-05
9606.ENSP00000380308,6.988738012712084e-05,4.234817099980001e-05,1.9693517255974875e-05
9606.ENSP00000483621,3.443149891540443e-06,1.5914657978946077e-06,4.992058513867306e-07
9606.ENSP00000264228,6.262735513637957e-06,2.9799639831735267e-06,1.0033934734962456e-06
9606.ENSP00000420494,6.449029895619145e-06,2.817214017703214e-06,8.11238743276932e-07
9606.ENSP00000306003,4.468333451113893e-05,1.7080532989542572e-05,4.63871552025732e-06
9606.ENSP00000367608,3.6047424081472205e-05,2.6337320942717696e-05,1.367404940096334e-05
9606.ENSP00000320117,5.211934980740627e-05,2.4222360053408664e-05,8.742569541916628e-06
9606.ENSP00000364912,2.2334917910887338e-05,8.073756637895134e-06,2.3507212053885585e-06
9606.ENSP00000464060,0.0001314066598712,9.387263387457914e-05,4.824006438013419e-05
9606.ENSP00000424183,2.7040720558804578e-05,1.0358434759289482e-05,2.7969925975283933e-06
9606.ENSP00000365071,2.8504462735571417e-06,1.0435507993058634e-06,2.6278100032062156e-07
9606.ENSP00000308339,3.391088596120157e-05,2.0378650455881987e-05,9.55181061948235e-06
9606.ENSP00000251636,6.768770741007541e-05,2.0950040106407017e-05,5.295470996996087e-06
9606.ENSP00000368062,3.0765645315749236e-05,2.3657229941443277e-05,1.3077787198579078e-05
9606.ENSP00000295628,2.932774114768521e-05,9.773596345087213e-06,2.476145466047361e-06
9606.ENSP00000310880,2.7290873894701603e-05,2.4105993908394664e-05,1.4388832749341423e-05
9606.ENSP00000276654,0.0003157067132625,0.0003157668092082,0.0001941304954697
9606.ENSP00000378365,3.914678050048911e-05,3.0594720265813306e-05,1.5936013618437962e-05
9606.ENSP00000359707,1.1402427409762e-05,3.644369500523793e-06,8.914122009737222e-07
9606.ENSP00000361338,2.296865270171478e-07,8.488961481637655e-08,2.3232142493240634e-08
9606.ENSP00000455507,5.347725012212927e-05,2.131232899938394e-05,6.407382278660393e-06
9606.ENSP00000380904,1.5179677897218664e-05,6.199595976572799e-06,2.451687542647046e-06
9606.ENSP00000306080,2.1631649677802804e-05,6.5572413948256755e-06,1.4975044944886712e-06
9606.ENSP00000401566,1.9762301509216985e-05,1.1658475747770705e-05,5.655777803410022e-06
9606.ENSP00000283921,1.4935737947047607e-05,6.435923895603533e-06,2.2405624443767064e-06
9606.ENSP00000325958,2.2875600483232213e-05,8.69311677975674e-06,2.4168586685733076e-06
9606.ENSP00000463419,6.0063652872067976e-05,2.144822450213344e-05,6.205720211313228e-06
9606.ENSP00000366673,2.0836718444977503e-05,1.2497537600495246e-05,5.6292761720357135e-06
9606.ENSP00000278886,1.164797466806911e-05,5.997527958138877e-06,2.6256693501612663e-06
9606.ENSP00000254878,4.3451790265816776e-05,2.2324897912130884e-05,8.791829427630498e-06
9606.ENSP00000386543,5.4617824391814305e-06,2.6895300095173577e-06,1.136190072066703e-06
9606.ENSP00000314544,9.607276960403963e-06,4.655512126802571e-06,1.801978535763676e-06
9606.ENSP00000299192,1.267054666107723e-05,5.880016948653696e-06,1.824023066633589e-06
9606.ENSP00000297324,3.656555710888402e-07,1.7832243172430052e-07,5.889402783274963e-08
9606.ENSP00000260323,1.1387747457148067e-05,4.2671664014502115e-06,1.1353917622638645e-06
9606.ENSP00000313309,1.1572299371641508e-05,8.098064133262062e-06,4.2001053067601555e-06
9606.ENSP00000384700,1.9840282191665116e-05,6.02030533699727e-06,1.3677775531477129e-06
9606.ENSP00000360613,0.0001078312052843,4.2666422310436446e-05,1.3280265458437375e-05
9606.ENSP00000344829,6.0817753060953945e-06,3.99890875734051e-06,2.01956878648766e-06
9606.ENSP00000250056,4.8973260624465714e-06,1.986778021345041e-06,5.750603202014492e-07
9606.ENSP00000379282,1.2321057386986814e-05,5.726580067063447e-06,1.914175239985624e-06
9606.ENSP00000417196,1.7015177634371587e-05,5.754224055654553e-06,1.444430770114696e-06
9606.ENSP00000419126,3.7213932122373886e-06,2.262287013577806e-06,1.094774180117926e-06
9606.ENSP00000453153,5.965734644302667e-07,2.383036744956528e-07,6.449476913481844e-08
9606.ENSP00000439189,0.0002494312019727,0.0001297992420757,5.551560264615775e-05
9606.ENSP00000359396,1.710188170442933e-07,4.63665049506864e-08,8.411400851341344e-09
9606.ENSP00000342755,6.781179954143091e-05,3.3149650668753805e-05,1.2212914783139929e-05
9606.ENSP00000348216,5.24548811450227e-06,2.189684738515947e-06,7.000047515106446e-07
9606.ENSP00000335677,3.4901230212879016e-05,1.4890709575598828e-05,5.406713352540309e-06
9606.ENSP00000332886,3.326271435911708e-05,2.41879798720404e-05,1.234171604864364e-05
9606.ENSP00000243706,7.407277864502548e-06,4.384697386593592e-06,2.000202329203931e-06
9606.ENSP00000363031,2.303813876653697e-06,1.0108791796651268e-06,3.011282588723248e-07
9606.ENSP00000357127,3.168511687076048e-07,1.481500830221669e-07,4.798281379997416e-08
9606.ENSP00000294360,7.56548078606631e-06,4.620181670703934e-06,2.2010689152224834e-06
9606.ENSP00000299492,6.22250731208535e-06,2.4652821506809435e-06,6.818963887188737e-07
9606.ENSP00000423014,3.0724248041332054e-06,1.2729029106269838e-06,3.552548429013335e-07
9606.ENSP00000441065,1.708441407373095e-05,7.84010690614788e-06,2.621886931292444e-06
9606.ENSP00000366434,3.228885177154787e-05,2.0020152958381704e-05,1.0212827343746348e-05
9606.ENSP00000300128,6.760407810432748e-06,2.717448401583511e-06,8.790720791750036e-07
9606.ENSP00000425979,7.86622845739815e-05,2.5980564302379546e-05,6.6447693793081306e-06
9606.ENSP00000382610,1.3874049288754804e-05,4.846732139813492e-06,1.24496903723623e-06
9606.ENSP00000432282,7.703961625109459e-05,4.583482442294038e-05,2.1367961011364173e-05
9606.ENSP00000334998,2.465878810135398e-06,1.0386895963484118e-06,3.008003137166883e-07
9606.ENSP00000329614,1.1439622935844531e-05,3.802600647628423e-06,9.3454939731705e-07
9606.ENSP00000283415,6.397847572041588e-05,4.63864077205728e-05,2.3253876845209328e-05
9606.ENSP00000452762,6.95260382922716e-05,3.64989103467574e-05,1.592784688275604e-05
9606.ENSP00000353408,0.0001295448790152,7.782717563591767e-05,3.5037239802742256e-05
9606.ENSP00000479904,3.3848418290799484e-05,1.3828577859546313e-05,4.524490859423804e-06
9606.ENSP00000448165,7.978844053187807e-05,3.4881364194006184e-05,1.2702036835786528e-05
9606.ENSP00000420682,2.7446904973666593e-05,1.7574251044865216e-05,7.466117419830331e-06
9606.ENSP00000331748,0.0002776612216473,0.0001329528104588,4.813512065597789e-05
9606.ENSP00000428259,8.15891680440796e-05,2.749515859715706e-05,7.033504211242505e-06
9606.ENSP00000344749,2.3304564272469927e-06,9.159607985558766e-07,2.5882633588124793e-07
