protein,Heat_target_0.1,Heat_target_0.2,Heat_target_0.3
9606.ENSP00000281419,0.0004086226254003,0.0003826809188467,0.0003717257568496
9606.ENSP00000332407,0.0003226691951567,0.0003756658188649,0.0003732680925168
9606.ENSP00000270645,0.0003384112205822,0.0003715091152116,0.0003698698965308
9606.ENSP00000222305,0.0003890593288815,0.000382013968192,0.0003726540890056
9606.ENSP00000377170,0.0003952348379243,0.0003831514695775,0.0003728164738276
9606.ENSP00000366528,0.0,0.0,0.0
9606.ENSP00000362803,0.0003888933206326,0.0003801512284553,0.0003711430326802
9606.ENSP00000307280,0.0,0.0,0.0
9606.ENSP00000373860,0.0001755914508976,0.0002827073549269,0.0003298361807537
9606.ENSP00000262102,0.0002825522533385,0.0003589108891901,0.000369018092897
9606.ENSP00000390020,0.0,0.0,0.0
9606.ENSP00000411197,0.0004056176512676,0.0003843552258331,0.0003730050375452
9606.ENSP00000256443,0.0003877786912198,0.0003799871410592,0.0003713831756613
9606.ENSP00000365596,0.0003921707284462,0.0003802561113843,0.000371143760276
9606.ENSP00000255476,0.0002671071342774,0.0003544264691299,0.0003692729660542
9606.ENSP00000364190,0.0003635597131506,0.0003740616193681,0.0003698095897561
9606.ENSP00000451188,0.0003812349023064,0.0003867426275974,0.0003749415845959
9606.ENSP00000360998,0.0003969246645283,0.0003840683857561,0.0003733344055945
9606.ENSP00000388942,0.0003889294384862,0.0003776270386879,0.0003693666076287
9606.ENSP00000329982,7.136156273190863e-05,0.0001273066136491,0.0001713489928079
9606.ENSP00000217386,0.0003558389325917,0.000372996993974,0.0003667822929855
9606.ENSP00000242591,0.0003797529061557,0.0003796660093939,0.0003715406201081
9606.ENSP00000290363,0.0002995797876792,0.0003635134926298,0.0003717399740708
9606.ENSP00000322191,0.0,0.0,0.0
9606.ENSP00000319623,0.0004313943863962,0.0003984933719038,0.0003789346010307
9606.ENSP00000382026,0.0002212958479503,0.0003169856317981,0.0003500557650113
9606.ENSP00000357881,0.0003224840875191,0.0003631939107435,0.0003641123512352
9606.ENSP00000411084,6.847652275610017e-05,0.0001364152303722,0.0001897828387882
9606.ENSP00000078445,0.0003782310450333,0.0003839774653897,0.0003739761232282
9606.ENSP00000352779,0.0004134905721002,0.000388391137676,0.0003748401395569
9606.ENSP00000380794,0.0003892606691806,0.0003832838774542,0.0003732403347385
9606.ENSP00000316454,0.0004332991520641,0.0003895067857229,0.0003754013887373
9606.ENSP00000443411,0.0,0.0,0.0
9606.ENSP00000234420,0.0003862207049678,0.000380840327125,0.0003719905434991
9606.ENSP00000370842,0.0003340619150549,0.0003596263413783,0.0003620379065978
9606.ENSP00000340811,0.0002073551295325,0.0002998096642841,0.0003382907198101
9606.ENSP00000246891,0.0,0.0,0.0
9606.ENSP00000452007,0.0003401921894692,0.0003800712729571,0.0003742205735761
9606.ENSP00000347055,0.0003952511833631,0.0003815756499534,0.0003719284868566
9606.ENSP00000297770,0.0002041146290139,0.0003151639211864,0.0003519154561217
9606.ENSP00000470539,6.829773246863624e-05,0.0001486110468249,0.0002070953887596
9606.ENSP00000376658,0.0003682853239297,0.0003748545859707,0.0003686004929477
9606.ENSP00000307513,0.0,0.0,0.0
9606.ENSP00000466134,0.0003774085271288,0.0003749546376639,0.0003678011998999
9606.ENSP00000361306,0.0003772584241232,0.0003785077933571,0.0003714188569574
9606.ENSP00000307674,0.0003925167948182,0.0003821138088824,0.0003723640184034
9606.ENSP00000341291,3.479134420558694e-05,6.8236870902183e-05,9.741275425767526e-05
9606.ENSP00000463159,0.0004451156455616,0.0004044852721563,0.0003814967421931
9606.ENSP00000356433,0.0031680157371738,0.0018197668978245,0.0011180810906807
9606.ENSP00000357384,0.0001682099809841,0.0002703980972,0.0003189017952536
9606.ENSP00000474246,4.864507855018019e-05,8.142352089635096e-05,0.0001086783449864
9606.ENSP00000280236,8.739827171666548e-05,0.0001652828777878,0.0002208853657066
9606.ENSP00000378503,0.00033656384403,0.0003723613299371,0.000369555906218
9606.ENSP00000311427,0.0004020609885628,0.0003834120143437,0.0003727748917299
9606.ENSP00000380308,0.00044628698015,0.0003843054291792,0.0003725221613422
9606.ENSP00000329170,0.000340390317433,0.0003742942681128,0.0003716118299053
9606.ENSP00000349541,0.0003853270573017,0.000378935248591,0.0003711141398525
9606.ENSP00000360065,0.0003868163075821,0.0003803263534791,0.0003716789360623
9606.ENSP00000259455,0.0,0.0,0.0
9606.ENSP00000431603,0.0003611336323956,0.0003768760398088,0.0003716306964633
9606.ENSP00000342790,0.0001605915240361,0.0002664353996806,0.0003199206694262
9606.ENSP00000362092,0.0003911433341272,0.0003819378325715,0.0003723523113876
9606.ENSP00000482431,0.0003850490429613,0.0003798029065364,0.0003713510814122
9606.ENSP00000398596,0.0002846953902917,0.0003606976024457,0.0003705325980263
9606.ENSP00000352927,0.0003304871679574,0.0003693022808874,0.0003684433504531
9606.ENSP00000221847,0.0003273488564445,0.0003870167493005,0.0003821552891167
9606.ENSP00000184956,0.0003980835354013,0.0003825740568572,0.0003719244923559
9606.ENSP00000211287,0.0003997281346528,0.0003818741461145,0.000371910216927
9606.ENSP00000341021,0.0,0.0,0.0
9606.ENSP00000262301,0.0028974169654247,0.0014772189679206,0.0008540681192243
9606.ENSP00000445381,0.0003946953438571,0.0003816409152932,0.0003720023451023
9606.ENSP00000369774,9.528642658551688e-05,0.0001759544302331,0.000232450551266
9606.ENSP00000434614,0.0003847300686175,0.0003783636857406,0.0003705087510752
9606.ENSP00000291009,0.0,0.0,0.0
9606.ENSP00000356560,0.0004248007026035,0.0003871210574288,0.0003731507094926
9606.ENSP00000250003,0.0003764895554922,0.0003772765339817,0.0003703235488501
9606.ENSP00000386186,9.863453396974364e-05,0.0001885785404738,0.0002480539442331
9606.ENSP00000257572,0.0002383101964369,0.000330992606905,0.0003586505918065
9606.ENSP00000259396,0.0004256036227161,0.0004041610591229,0.000382896978408
9606.ENSP00000232375,0.0003910967061528,0.0003834733142866,0.0003731410615728
9606.ENSP00000296525,0.0004002893401775,0.0003829861816484,0.00037277967931
9606.ENSP00000236671,0.0004252494691172,0.0003852061927318,0.0003728384181158
9606.ENSP00000302898,0.0003908354628947,0.0003804364459938,0.0003715847997227
9606.ENSP00000448580,0.0003355265689606,0.0003701713176269,0.00037313467692
9606.ENSP00000364261,0.0002781077491817,0.0003575146620278,0.0003702189460454
9606.ENSP00000403495,0.0004053771990584,0.0003853120142593,0.0003733798803295
9606.ENSP00000381821,0.0003005704966199,0.0003671189406304,0.0003713172518473
9606.ENSP00000229758,0.0003890999505529,0.0003820909478235,0.0003726242794073
9606.ENSP00000381204,0.0001597082782609,0.0002327153633814,0.0002792509949358
9606.ENSP00000328848,0.000380769597541,0.0003784052023547,0.0003710484379553
9606.ENSP00000294244,0.0003039057664864,0.0003662482558866,0.0003701733148773
9606.ENSP00000378313,0.0003838890916085,0.0003783313222811,0.0003706297429744
9606.ENSP00000309968,0.0004605457797879,0.0003900298324879,0.0003736895087058
9606.ENSP00000216038,0.000390373981645,0.0003803109721047,0.0003716624123626
9606.ENSP00000389787,0.0003559830292942,0.0003757712474907,0.0003711231984198
9606.ENSP00000464932,2.2128853970571072e-05,6.226230107131414e-05,0.000101234275462
9606.ENSP00000377456,0.0,0.0,0.0
9606.ENSP00000373073,0.0003750065880012,0.0003828542321571,0.0003735382197191
9606.ENSP00000219439,0.000347795044945,0.0003728079536813,0.0003690550292958
9606.ENSP00000413029,0.0002466443547746,0.0003367413664818,0.0003599330375436
9606.ENSP00000366488,0.0,0.0,0.0
9606.ENSP00000318629,0.0003906325437128,0.0003835769821307,0.0003732315526576
9606.ENSP00000293805,0.0002376022639509,0.0003278426338511,0.0003530724970914
