protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000352011,0.0002191357806915,9.60920552182018e-05,3.5167560970484526e-05
9606.ENSP00000260302,0.0001472378350836,0.0001153386447419,6.091052298168219e-05
9606.ENSP00000387435,0.0001007106001178,5.00877503369975e-05,1.8204758948271617e-05
9606.ENSP00000362763,1.600430295664737e-05,5.579129576260272e-06,1.5119015289866324e-06
9606.ENSP00000331662,4.409766066174722e-06,1.7644346583346506e-06,5.467915527979972e-07
9606.ENSP00000254657,0.0001981591069251,9.688140516878236e-05,3.79840004975172e-05
9606.ENSP00000345216,7.804337687379444e-05,4.217654055791593e-05,1.843193988457078e-05
9606.ENSP00000268097,0.0001879288708273,8.809288180074886e-05,3.066155568494705e-05
9606.ENSP00000337998,1.6646612107671095e-05,6.959377945684756e-06,2.168775687832164e-06
9606.ENSP00000276480,1.528311951120364e-05,5.370968526440935e-06,1.3816735139274545e-06
9606.ENSP00000339495,0.0001905842884094,9.836206110923551e-05,4.05723673758204e-05
9606.ENSP00000412733,0.0001465858253582,7.040959092461098e-05,2.667718519123348e-05
9606.ENSP00000301021,0.0001271559822511,5.228421563421135e-05,1.5077928331260435e-05
9606.ENSP00000006275,0.0001147678888367,4.659750359839923e-05,1.3980208224232214e-05
9606.ENSP00000258729,0.0002433657127474,0.0001190058652663,4.800019095083799e-05
9606.ENSP00000292513,0.0001003672519433,6.714549548121474e-05,3.222007682722079e-05
9606.ENSP00000272430,7.104246568914816e-05,4.440269520249501e-05,2.147649138422607e-05
9606.ENSP00000357342,5.772810394851485e-05,4.342645841888195e-05,2.3905964279470375e-05
9606.ENSP00000295113,0.0002404296975127,0.0001993616126267,0.0001083004815359
9606.ENSP00000312439,4.12059338244711e-05,1.88375699616471e-05,5.976254212436894e-06
9606.ENSP00000291565,4.458609233373443e-05,2.0951158524979977e-05,7.629479208731972e-06
9606.ENSP00000400906,0.0011213238565648,0.0007772802439697,0.0004090425710945
9606.ENSP00000410811,0.00042914933118,0.0002189967492249,9.070264751564664e-05
9606.ENSP00000432417,4.714874266418344e-06,2.2495694571944073e-06,7.140202990530337e-07
9606.ENSP00000374332,7.609270338854412e-05,3.702064554864213e-05,1.4381452954923538e-05
9606.ENSP00000391594,3.5552096676502273e-06,1.5432976552313062e-06,4.640803337135054e-07
9606.ENSP00000369346,0.0001991128683159,0.0001452494002567,7.698508426525997e-05
9606.ENSP00000332413,5.961370729819354e-05,2.278640314135772e-05,6.467984598032069e-06
9606.ENSP00000429374,0.0007529514787401,0.0003351114975087,0.000127644730262
9606.ENSP00000315476,0.0002944876267344,0.0001180330785979,3.9886554747180366e-05
9606.ENSP00000398824,0.0004571585709153,0.0001696178428736,5.164214350567923e-05
9606.ENSP00000368017,0.0001617752470053,7.197920377985888e-05,2.6790099627088625e-05
9606.ENSP00000303246,2.021186184520586e-05,9.501319238270651e-06,3.747751205894412e-06
9606.ENSP00000326407,9.522005946567111e-06,4.490789157222734e-06,1.3984140688272291e-06
9606.ENSP00000355011,0.0005613752158104,0.000258539013158,9.766758535444776e-05
9606.ENSP00000274979,0.0001343517334607,6.969908413801014e-05,2.925280744126722e-05
9606.ENSP00000287706,7.147465263209039e-05,4.785411873828947e-05,2.4103574962869063e-05
9606.ENSP00000296782,0.0003563912221309,0.0001917633485769,8.301172505364493e-05
9606.ENSP00000445162,0.0002290213014317,8.927480998202199e-05,2.726463098736817e-05
9606.ENSP00000325822,0.0,0.0,0.0
9606.ENSP00000385006,2.646911286330852e-05,1.1901084113019548e-05,3.876394671143848e-06
9606.ENSP00000303570,0.0001600093156936,7.3310310338307e-05,2.6783887774541076e-05
9606.ENSP00000467218,2.2447588151290293e-06,7.071958009400979e-07,1.6169917507888976e-07
9606.ENSP00000367330,1.6705775995483434e-06,7.060252759768056e-07,2.102490326567331e-07
9606.ENSP00000359364,0.000286418203136,0.0001329978621605,4.9525698261735505e-05
9606.ENSP00000442736,0.0002955246278781,0.000147462547968,5.4256164366754504e-05
9606.ENSP00000335592,0.0001028059082596,4.3259922605527987e-05,1.3520214757915249e-05
9606.ENSP00000288670,0.0001925960083491,0.0001136150664385,5.1723621532386355e-05
9606.ENSP00000399075,0.0,0.0,0.0
9606.ENSP00000410769,0.0003075326695985,0.0001375027794398,5.279125349891765e-05
9606.ENSP00000482819,4.842913830444063e-06,1.6074876807038446e-06,3.843653315053483e-07
9606.ENSP00000328547,0.0002713201362827,0.0001214596035221,4.7270424835400135e-05
9606.ENSP00000347464,0.0004757935787023,0.0003095169058849,0.0001512443091883
9606.ENSP00000371294,1.981203115836846e-05,1.1852557981992536e-05,5.566292512659437e-06
9606.ENSP00000386918,0.0001447567389788,6.723189136496238e-05,2.3009884723581484e-05
9606.ENSP00000287239,0.0004415547768261,0.0001825561473134,6.534372651798702e-05
9606.ENSP00000341082,0.0004991052693056,0.0001989925690456,6.784344660490568e-05
9606.ENSP00000379339,0.0006684026073829,0.0002772023870892,9.754248717950382e-05
9606.ENSP00000286548,0.0018624382972463,0.0018117638990556,0.001449820993773
9606.ENSP00000350447,9.777199529182293e-05,4.39877722076697e-05,1.522388569973104e-05
9606.ENSP00000254286,0.0009780214292633,0.000462610740174,0.000181687577167
9606.ENSP00000238667,2.153447411991607e-05,1.1112753839496546e-05,3.998656914222532e-06
9606.ENSP00000386543,3.164569613562338e-05,1.4301687540061196e-05,5.3487854487274904e-06
9606.ENSP00000363232,0.0002503750739141,0.0001179227053025,4.434102636214118e-05
9606.ENSP00000363313,0.0004859271643899,0.0002236522942461,8.966330971873215e-05
9606.ENSP00000355302,2.652199604497528e-05,1.1532949411492478e-05,4.104016110241646e-06
9606.ENSP00000308082,4.585757484341313e-06,2.108133982991821e-06,6.406056742638548e-07
9606.ENSP00000360058,2.036944631583272e-05,1.175483590178179e-05,5.067805169946778e-06
9606.ENSP00000179259,7.191482331881134e-05,3.129366594813477e-05,1.062434727211398e-05
9606.ENSP00000223136,0.0001812579104728,9.279950937883844e-05,3.661717645179064e-05
9606.ENSP00000395587,1.8651430360690677e-06,7.831102384157851e-07,2.2302447121530957e-07
9606.ENSP00000384524,3.080534834561392e-05,1.4151187021922768e-05,5.3770874622058445e-06
9606.ENSP00000355437,4.335445873577901e-05,2.8661918008156877e-05,1.4546324674220691e-05
9606.ENSP00000343490,0.0001466238137403,0.0001179532448154,6.431159002767376e-05
9606.ENSP00000312770,1.7745776431075473e-05,1.3419813291792471e-05,7.334496180500624e-06
9606.ENSP00000472985,0.0008990636997427,0.0003940182648788,0.0001486879337866
9606.ENSP00000339764,4.588159944280227e-05,2.0691968028535276e-05,7.993221218924692e-06
9606.ENSP00000334553,0.0002615662359919,0.000107905000374,3.722773903220949e-05
9606.ENSP00000232905,0.0002073548084358,9.282904191972294e-05,3.466463508538352e-05
9606.ENSP00000336931,2.6485494879467397e-05,1.165320998906328e-05,3.6656100077232066e-06
9606.ENSP00000379462,7.408026378591046e-05,5.4236761117742115e-05,2.838865289580001e-05
9606.ENSP00000353864,0.0007045109225235,0.0003858689760579,0.0001630023458692
9606.ENSP00000308622,0.0001167372429159,5.183502003971148e-05,1.926949749789287e-05
9606.ENSP00000263270,0.0032539852845001,0.0042566170932503,0.0039474293671831
9606.ENSP00000367239,1.807778658049904e-05,7.537294553415326e-06,2.212991122329275e-06
9606.ENSP00000322020,0.0001530639384002,0.0001140799724601,6.123466055393302e-05
9606.ENSP00000261296,2.4785760178648403e-05,9.10569247372378e-06,2.3720442968959746e-06
9606.ENSP00000482801,1.0636686938949875e-05,5.404684315194351e-06,2.029603161204459e-06
9606.ENSP00000257312,4.884485746805213e-05,2.1129745063127568e-05,6.666485095363811e-06
9606.ENSP00000253270,4.984453218624683e-06,2.8551536685184666e-06,1.2422808328602976e-06
9606.ENSP00000255465,0.0,0.0,0.0
9606.ENSP00000377582,8.307706897845987e-05,3.695957609796797e-05,1.2493453156262523e-05
9606.ENSP00000234396,0.0002785435486241,0.0001387487641157,5.514136910400149e-05
9606.ENSP00000349430,0.0006178487721079,0.0002644388418458,9.815753063543808e-05
9606.ENSP00000343204,0.0009124891363764,0.0005713397753554,0.0002611953466506
9606.ENSP00000224073,0.0001431584479398,6.306219961461798e-05,2.2709582379529976e-05
9606.ENSP00000229328,0.0001306931646216,5.284384188417459e-05,1.5397297461667164e-05
9606.ENSP00000342181,0.0002673518261857,0.0001200964413125,4.7439342653112973e-05
9606.ENSP00000262622,0.0,0.0,0.0
9606.ENSP00000363985,8.284336551397134e-05,3.5194954109387446e-05,1.1509996755027674e-05
9606.ENSP00000382511,3.545199958694495e-05,1.0893038832325965e-05,2.737368965197189e-06
9606.ENSP00000320291,5.771804872099724e-05,2.4543184429535905e-05,7.839633649008342e-06
9606.ENSP00000215855,1.3203657070440504e-05,5.682025750376266e-06,1.662925149632063e-06
9606.ENSP00000417138,0.0019844537239587,0.0022389412940251,0.0017941400957356
9606.ENSP00000364907,0.0009709030439839,0.0006005555426371,0.0002777899930346
9606.ENSP00000330393,0.0012205617133039,0.001522481291555,0.0013522331518995
9606.ENSP00000296805,0.0001470066167107,6.27221402907742e-05,2.263549699574029e-05
9606.ENSP00000361761,0.0006070540303689,0.0008572012193769,0.0008284079372135
9606.ENSP00000261636,0.000709375500675,0.000411585404911,0.0001836578687217
9606.ENSP00000369853,2.005729992423659e-05,8.126858873045695e-06,2.286367441149644e-06
9606.ENSP00000482358,5.261503211327223e-05,3.375963053424917e-05,1.5988459526847092e-05
9606.ENSP00000318423,7.065264496597975e-06,3.5292596532924283e-06,1.1767600000773073e-06
9606.ENSP00000437957,0.0002392547676403,9.953259319618054e-05,3.0298771536032704e-05
9606.ENSP00000333551,0.000141332106949,6.699983649287471e-05,2.5166789143189593e-05
9606.ENSP00000264051,0.0003858519257252,0.0002030027560802,8.308799734199778e-05
9606.ENSP00000319635,0.0,0.0,0.0
9606.ENSP00000484855,0.0004371424178485,0.0002315567045182,8.582582540632707e-05
9606.ENSP00000370968,0.0004130996161751,0.000190827482181,7.339364382170731e-05
9606.ENSP00000244709,5.277148916504907e-05,2.9974754044420543e-05,1.2021872649458066e-05
9606.ENSP00000315112,0.0002820068319258,0.000143554939273,5.538788951790022e-05
9606.ENSP00000356969,0.0024618599155968,0.0026481998576064,0.0020207163404757
9606.ENSP00000307342,2.2506242827050064e-05,1.2635178456644764e-05,5.491394579378131e-06
9606.ENSP00000478490,0.0002718747755537,0.0001240646645529,4.6883397873021074e-05
9606.ENSP00000313007,0.0008683914454185,0.0004069806531584,0.0001581570481783
9606.ENSP00000362111,0.0001432020008278,9.95424817744964e-05,4.809264088591415e-05
9606.ENSP00000364912,0.000161220787906,7.236226474348973e-05,2.780089228820281e-05
9606.ENSP00000377878,0.0001328560834352,6.63027243978337e-05,2.661568588887704e-05
9606.ENSP00000364945,9.360460884560952e-05,5.727036832527939e-05,2.758870236442516e-05
9606.ENSP00000351790,0.0,0.0,0.0
9606.ENSP00000366826,8.932585973729889e-05,3.5722988813914397e-05,1.0471106671220068e-05
9606.ENSP00000283713,0.0001170646705242,8.425237056179575e-05,4.470349738636688e-05
9606.ENSP00000262426,6.591011563366976e-05,2.6245007731269703e-05,8.091140760181467e-06
9606.ENSP00000442050,6.617167141630186e-05,3.443988968033005e-05,1.441736843551983e-05
9606.ENSP00000287641,0.0,0.0,0.0
9606.ENSP00000393596,0.0012025328575422,0.000807310101402,0.0004193243396286
9606.ENSP00000323982,2.4175586382779975e-06,1.470492635566154e-06,6.947423867796437e-07
9606.ENSP00000378725,0.0001503679168382,8.54906457070299e-05,3.7788687702990025e-05
9606.ENSP00000469876,5.5555214087406026e-06,2.1128376755937945e-06,5.829405295672144e-07
9606.ENSP00000400713,0.0001917091685422,8.318259223386376e-05,2.8642680305391225e-05
9606.ENSP00000478931,0.0001977185444085,9.258002757281504e-05,3.379510895156464e-05
9606.ENSP00000380666,0.0001422353378914,6.731648435070961e-05,2.4005580473232345e-05
9606.ENSP00000240185,0.0008345894185697,0.0004429337373134,0.000191901485924
9606.ENSP00000325526,0.0005762614981445,0.0004543563407404,0.0002372834732387
9606.ENSP00000311273,0.0001992599930475,0.0001036709708715,4.521657626725588e-05
9606.ENSP00000309673,1.8018433969470075e-06,6.591495916822701e-07,1.437144612634413e-07
9606.ENSP00000443256,7.249041051699666e-05,4.26715351767914e-05,1.834240025889455e-05
9606.ENSP00000369927,0.0001777551030252,7.205459300896706e-05,2.2448857141213843e-05
