,protein,RWR_positive_0.4_0.1,RWR_positive_0.4_0.2,RWR_positive_0.4_0.3,RWR_positive_0.4_0.4,RWR_positive_0.4_0.5,RWR_positive_0.4_0.6,RWR_positive_0.4_0.7,RWR_positive_0.4_0.8,RWR_positive_0.4_0.9,RWR_positive_0.4_1.0
46,9606.ENSP00000339692,0.00029741438886088725,0.0003517190692497952,0.00043403067955458943,0.0005033861898386067,0.0005513165380323406,0.0006391179591762558,0.0007254709260067788,0.0022264967416466266,0.002300225993459817,0.002363912959826573
47,9606.ENSP00000299155,5.613396389783134e-05,6.911136134386794e-05,0.00010314422634113096,0.00020748021355688353,0.00025639910017179543,0.00030105813911799023,0.0003586709452250015,0.00039074675625894634,0.0004363303061116868,0.0004592715579473608
48,9606.ENSP00000414202,0.0009812897134431856,0.0029724916052911083,0.003559822477096297,0.004504601163895943,0.005259173317435103,0.006155765427228687,0.007322937477593413,0.009660096935037148,0.010250004334376247,0.013321889412271986
49,9606.ENSP00000249647,0.004109896909955371,0.006070441023513075,0.00803106308686667,0.009710215800812789,0.013447955091812258,0.01489456053135313,0.019029052263203526,0.023514209895741666,0.025524176661327797,0.026725194898744403
50,9606.ENSP00000345808,0.0004779259477181882,0.0010899579232611124,0.001774437229209316,0.0022715408315669315,0.0033615202009131136,0.003988823598222429,0.004540058372295646,0.005247106552803615,0.005968762568724833,0.006508981412568188
51,9606.ENSP00000314505,0.0010065829131651093,0.0017813064697257202,0.002578648404998811,0.004585578573927932,0.0055563543813192074,0.006604746122156058,0.010915570842347382,0.011928083834999496,0.01298640345038517,0.014390069389684484
52,9606.ENSP00000303532,2.4837543303832953e-05,5.8707917909593405e-05,8.615669291876766e-05,0.00011031865165082542,0.00015869663165169875,0.00018579374461212965,0.00021800277675159077,0.00025150289714744587,0.0003116204331011804,0.00033734215292237753
53,9606.ENSP00000420686,1.3273737463063648e-05,3.0146539389053265e-05,4.787083513029687e-05,9.364927564024046e-05,0.00011256502828935913,0.000139477989827309,0.00015151768176419124,0.00016107762158161705,0.00018508531956555987,0.00019941221610520092
54,9606.ENSP00000362480,0.011296111083799,0.01261712264587352,0.014065262395439976,0.015315036549985582,0.01798255952578636,0.020500429593465326,0.021277143393258743,0.022685191399515164,0.02672776898839156,0.029272012778105365
55,9606.ENSP00000349131,0.0003978427377826746,0.0006913829278346015,0.0009488045967016842,0.0014697719575418446,0.0017643430101087804,0.001993916034463773,0.002165753679700883,0.0023581957077715558,0.0028308655665571516,0.0031060367668229523
56,9606.ENSP00000362817,0.002366651701001968,0.004538850979725616,0.004958780871747784,0.005515882488774059,0.0064667600722213255,0.006913951267559881,0.007179901841517135,0.007522073200727967,0.008293470891707294,0.009964037302814437
57,9606.ENSP00000423399,0.0013200502387690951,0.002597969921028582,0.0033778386383109212,0.004727566001752634,0.0058789815029314865,0.009931879410443486,0.01119136531290853,0.012186288505839624,0.01333828295364871,0.013868695945217379
58,9606.ENSP00000317379,0.0005103598178608909,0.0008209198399462117,0.001240141430893095,0.0017375073283766326,0.002184958463063276,0.00260085733188473,0.003725993960613075,0.00415149699218637,0.006450386887910685,0.006822389289678139
59,9606.ENSP00000336701,0.0016067636537268025,0.0026732795515075525,0.004159035433818746,0.005451081138334057,0.007500345701680113,0.008656101422276127,0.00934287344320828,0.011354763921030691,0.012280660411014598,0.013197836500862562
60,9606.ENSP00000426909,0.008047711550992742,0.017961894484126682,0.025808020991299446,0.032290911576746795,0.04283808367509954,0.0530178704728987,0.05755119343746948,0.06576595528677658,0.0708074958846727,0.07722536416752508
61,9606.ENSP00000355251,6.373462365085128e-05,0.00012631537376439988,0.00022534776495076423,0.00027636286051341367,0.00033875005742849834,0.00039294691194238416,0.00047287494095341515,0.0006063816142530719,0.0008035746646162388,0.0008709996549306359
62,9606.ENSP00000357069,0.00012403290032697882,0.00030058139825313773,0.0003594757443662217,0.00046910971243810135,0.0007825595654327325,0.0008678851697302151,0.0009760001135269924,0.0010691312640452558,0.0012003727210808403,0.0013918311044769493
63,9606.ENSP00000321455,0.00016615467953271342,0.0003306072190405798,0.0006125429624662152,0.0007912645458779681,0.00098515561250082,0.0011710550544872164,0.001302329004666199,0.001421066471059717,0.001693684451086129,0.0018729284186947215
64,9606.ENSP00000378958,0.006106361808602222,0.011193663817703495,0.012665070604275101,0.016313466213774414,0.01899455364598346,0.022026175631703473,0.02472928734105666,0.029088561455261643,0.03273118055915721,0.03443459412604421
65,9606.ENSP00000342832,0.00018799796838809706,0.001243912684742191,0.001312293780571849,0.0015061860791493037,0.0016179060262991381,0.0017397174715674348,0.002917282696763823,0.0030340713110539926,0.0031859181797936047,0.003420797178851494
66,9606.ENSP00000270238,4.435883749423085e-05,7.077445357897208e-05,0.00010524657192382194,0.0001596658011319052,0.00020986948619908244,0.0002652822229021697,0.000333336495164514,0.0006517896596145587,0.00072706279019552,0.000770269040283156
67,9606.ENSP00000262193,0.0016942109798782075,0.004453482148898817,0.00824699609669099,0.01018448578043212,0.011690291043558189,0.01333820242370353,0.014709522389836159,0.016408727505336885,0.019189715637844683,0.021010755532853274
