protein,heat_positive_0.2_0.1,heat_positive_0.2_0.2,heat_positive_0.2_0.3,heat_positive_0.2_0.4,heat_positive_0.2_0.5,heat_positive_0.2_0.6,heat_positive_0.2_0.7,heat_positive_0.2_0.8,heat_positive_0.2_0.9,heat_positive_0.2_1.0,Target,label
9606.ENSP00000360268,8.085097215371206e-05,0.0001616361041669,0.0001616361041669,0.0001616361041669,0.0001616361041669,0.0001616361041669,0.0001616361041669,0.0001616361041669,0.0001616361041669,0.0001616361041669,9606.ENSP00000335203,0
9606.ENSP00000288532,8.318322215927765e-05,0.0001643036448513,0.0001643036448513,0.0001643036448513,0.0001643036448513,0.0001643036448513,0.0001643036448513,0.0001643036448513,0.0001643036448513,0.0001643036448513,9606.ENSP00000335203,0
9606.ENSP00000429168,9.40971658565104e-05,0.0001725826368783,0.0001725826368783,0.0001725826368783,0.0001725826368783,0.0001725826368783,0.0001725826368783,0.0001725826368783,0.0001725826368783,0.0001725826368783,9606.ENSP00000335203,0
9606.ENSP00000238561,8.663923654239625e-05,0.0001687575640971,0.0001687575640971,0.0001687575640971,0.0001687575640971,0.0001687575640971,0.0001687575640971,0.0001687575640971,0.0001687575640971,0.0001687575640971,9606.ENSP00000335203,0
9606.ENSP00000386543,8.063634595600888e-05,0.0001597419322934,0.0001597419322934,0.0001597419322934,0.0001597419322934,0.0001597419322934,0.0001597419322934,0.0001597419322934,0.0001597419322934,0.0001597419322934,9606.ENSP00000335203,0
9606.ENSP00000317379,8.22339061414823e-05,0.0001632466737646,0.0001632466737646,0.0001632466737646,0.0001632466737646,0.0001632466737646,0.0001632466737646,0.0001632466737646,0.0001632466737646,0.0001632466737646,9606.ENSP00000335203,0
9606.ENSP00000355741,8.147011249093339e-05,0.0001613628410268,0.0001613628410268,0.0001613628410268,0.0001613628410268,0.0001613628410268,0.0001613628410268,0.0001613628410268,0.0001613628410268,0.0001613628410268,9606.ENSP00000335203,0
9606.ENSP00000327070,8.179065480362624e-05,0.0001627470192033,0.0001627470192033,0.0001627470192033,0.0001627470192033,0.0001627470192033,0.0001627470192033,0.0001627470192033,0.0001627470192033,0.0001627470192033,9606.ENSP00000335203,0
9606.ENSP00000469981,7.69628823036328e-05,0.0001545510604046,0.0001545510604046,0.0001545510604046,0.0001545510604046,0.0001545510604046,0.0001545510604046,0.0001545510604046,0.0001545510604046,0.0001545510604046,9606.ENSP00000335203,0
9606.ENSP00000337358,8.341184729943052e-05,0.0001652228529565,0.0001652228529565,0.0001652228529565,0.0001652228529565,0.0001652228529565,0.0001652228529565,0.0001652228529565,0.0001652228529565,0.0001652228529565,9606.ENSP00000335203,0
9606.ENSP00000370882,8.348350820597261e-05,0.0001646369491936,0.0001646369491936,0.0001646369491936,0.0001646369491936,0.0001646369491936,0.0001646369491936,0.0001646369491936,0.0001646369491936,0.0001646369491936,9606.ENSP00000335203,0
9606.ENSP00000354415,8.012673788471147e-05,0.0001632713974686,0.0001632713974686,0.0001632713974686,0.0001632713974686,0.0001632713974686,0.0001632713974686,0.0001632713974686,0.0001632713974686,0.0001632713974686,9606.ENSP00000335203,0
9606.ENSP00000037869,8.58513594721444e-05,0.0001690919089014,0.0001690919089014,0.0001690919089014,0.0001690919089014,0.0001690919089014,0.0001690919089014,0.0001690919089014,0.0001690919089014,0.0001690919089014,9606.ENSP00000335203,0
9606.ENSP00000317159,8.408520807279274e-05,0.0001655554151511,0.0001655554151511,0.0001655554151511,0.0001655554151511,0.0001655554151511,0.0001655554151511,0.0001655554151511,0.0001655554151511,0.0001655554151511,9606.ENSP00000335203,0
9606.ENSP00000326219,8.206783240893856e-05,0.0001629916441743,0.0001629916441743,0.0001629916441743,0.0001629916441743,0.0001629916441743,0.0001629916441743,0.0001629916441743,0.0001629916441743,0.0001629916441743,9606.ENSP00000335203,0
9606.ENSP00000364204,8.04026349214837e-05,0.0001611369370948,0.0001611369370948,0.0001611369370948,0.0001611369370948,0.0001611369370948,0.0001611369370948,0.0001611369370948,0.0001611369370948,0.0001611369370948,9606.ENSP00000335203,0
9606.ENSP00000235329,8.029711898416281e-05,0.0001620876792003,0.0001620876792003,0.0001620876792003,0.0001620876792003,0.0001620876792003,0.0001620876792003,0.0001620876792003,0.0001620876792003,0.0001620876792003,9606.ENSP00000335203,0
9606.ENSP00000236980,8.033227641135454e-05,0.0001610747203812,0.0001610747203812,0.0001610747203812,0.0001610747203812,0.0001610747203812,0.0001610747203812,0.0001610747203812,0.0001610747203812,0.0001610747203812,9606.ENSP00000335203,0
9606.ENSP00000379047,7.595569331897423e-05,0.000162359297974,0.000162359297974,0.000162359297974,0.000162359297974,0.000162359297974,0.000162359297974,0.000162359297974,0.000162359297974,0.000162359297974,9606.ENSP00000335203,0
9606.ENSP00000354223,8.982208964880556e-05,0.0001730052972561,0.0001730052972561,0.0001730052972561,0.0001730052972561,0.0001730052972561,0.0001730052972561,0.0001730052972561,0.0001730052972561,0.0001730052972561,9606.ENSP00000335203,0
9606.ENSP00000396954,7.877751340856776e-05,0.0001582987461006,0.0001582987461006,0.0001582987461006,0.0001582987461006,0.0001582987461006,0.0001582987461006,0.0001582987461006,0.0001582987461006,0.0001582987461006,9606.ENSP00000335203,0
9606.ENSP00000258955,3.5271419619675726e-05,7.434516010107473e-05,7.434516010107473e-05,7.434516010107473e-05,7.434516010107473e-05,7.434516010107473e-05,7.434516010107473e-05,7.434516010107473e-05,7.434516010107473e-05,7.434516010107473e-05,9606.ENSP00000335203,0
9606.ENSP00000262507,8.266712393378839e-05,0.000164318458701,0.000164318458701,0.000164318458701,0.000164318458701,0.000164318458701,0.000164318458701,0.000164318458701,0.000164318458701,0.000164318458701,9606.ENSP00000335203,0
9606.ENSP00000436773,7.739731518086046e-05,0.0001569107043906,0.0001569107043906,0.0001569107043906,0.0001569107043906,0.0001569107043906,0.0001569107043906,0.0001569107043906,0.0001569107043906,0.0001569107043906,9606.ENSP00000335203,0
9606.ENSP00000305138,8.02367358119227e-05,0.0001618224705453,0.0001618224705453,0.0001618224705453,0.0001618224705453,0.0001618224705453,0.0001618224705453,0.0001618224705453,0.0001618224705453,0.0001618224705453,9606.ENSP00000335203,0
9606.ENSP00000265070,7.926546823000535e-05,0.0001588980012456,0.0001588980012456,0.0001588980012456,0.0001588980012456,0.0001588980012456,0.0001588980012456,0.0001588980012456,0.0001588980012456,0.0001588980012456,9606.ENSP00000335203,0
9606.ENSP00000285083,8.460076787741855e-05,0.0001661044225329,0.0001661044225329,0.0001661044225329,0.0001661044225329,0.0001661044225329,0.0001661044225329,0.0001661044225329,0.0001661044225329,0.0001661044225329,9606.ENSP00000335203,0
9606.ENSP00000312770,4.792556501342915e-05,0.0001007071732601,0.0001007071732601,0.0001007071732601,0.0001007071732601,0.0001007071732601,0.0001007071732601,0.0001007071732601,0.0001007071732601,0.0001007071732601,9606.ENSP00000335203,0
9606.ENSP00000361993,8.336894097737968e-05,0.0001653513827477,0.0001653513827477,0.0001653513827477,0.0001653513827477,0.0001653513827477,0.0001653513827477,0.0001653513827477,0.0001653513827477,0.0001653513827477,9606.ENSP00000335203,0
9606.ENSP00000446252,8.136512042256072e-05,0.0001622955896891,0.0001622955896891,0.0001622955896891,0.0001622955896891,0.0001622955896891,0.0001622955896891,0.0001622955896891,0.0001622955896891,0.0001622955896891,9606.ENSP00000335203,0
9606.ENSP00000417190,8.759637421462685e-05,0.0001683358568698,0.0001683358568698,0.0001683358568698,0.0001683358568698,0.0001683358568698,0.0001683358568698,0.0001683358568698,0.0001683358568698,0.0001683358568698,9606.ENSP00000335203,0
9606.ENSP00000072869,8.352063014172018e-05,0.0001658258261159,0.0001658258261159,0.0001658258261159,0.0001658258261159,0.0001658258261159,0.0001658258261159,0.0001658258261159,0.0001658258261159,0.0001658258261159,9606.ENSP00000335203,0
9606.ENSP00000342254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.ENSP00000335203,0
9606.ENSP00000306887,8.309049007948488e-05,0.0001632117855479,0.0001632117855479,0.0001632117855479,0.0001632117855479,0.0001632117855479,0.0001632117855479,0.0001632117855479,0.0001632117855479,0.0001632117855479,9606.ENSP00000335203,0
9606.ENSP00000402661,8.459838863927871e-05,0.0001680650966591,0.0001680650966591,0.0001680650966591,0.0001680650966591,0.0001680650966591,0.0001680650966591,0.0001680650966591,0.0001680650966591,0.0001680650966591,9606.ENSP00000335203,0
9606.ENSP00000478212,8.01502974354662e-05,0.0001605396537343,0.0001605396537343,0.0001605396537343,0.0001605396537343,0.0001605396537343,0.0001605396537343,0.0001605396537343,0.0001605396537343,0.0001605396537343,9606.ENSP00000335203,0
9606.ENSP00000261434,8.145952597260475e-05,0.0001614722787053,0.0001614722787053,0.0001614722787053,0.0001614722787053,0.0001614722787053,0.0001614722787053,0.0001614722787053,0.0001614722787053,0.0001614722787053,9606.ENSP00000335203,0
