protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0,Target,label
9606.ENSP00000469981,1.0020979498673142e-05,1.0020979498673142e-05,1.0020979498673142e-05,1.7844123540716123e-05,3.9217740848778416e-05,8.736774475459859e-05,9.265465477328992e-05,9.585228509422234e-05,0.0001180008780371,0.0001343586906409,9606.ENSP00000358840,0
9606.ENSP00000337358,2.04120438467862e-05,2.04120438467862e-05,2.04120438467862e-05,2.3318904415748276e-05,3.4203857678090364e-05,4.460951515566112e-05,4.533160514382529e-05,4.671046253945798e-05,6.085514125116095e-05,8.228059626620456e-05,9606.ENSP00000358840,0
9606.ENSP00000370882,0.0026086873712394,0.0026086873712394,0.0026086873712394,0.0026907326845562,0.0028836548896252,0.0029198373344531,0.0029223913782312,0.0029913830767234,0.0033377850247584,0.0036374307617757,9606.ENSP00000358840,0
9606.ENSP00000354415,6.5758199462592005e-06,6.5758199462592005e-06,6.5758199462592005e-06,9.644013724685731e-06,3.522035530181318e-05,3.95489958081651e-05,4.075821396510926e-05,7.212107099060025e-05,0.0001053033302259,0.0001256638100217,9606.ENSP00000358840,0
9606.ENSP00000037869,4.654377674657644e-05,4.654377674657644e-05,4.654377674657644e-05,4.94784661870905e-05,0.0001629782475587,0.0001775000638488,0.0001780946614612,0.0001836014561627,0.0002171623984474,0.0002843142761164,9606.ENSP00000358840,0
9606.ENSP00000317159,0.0003157037971707,0.0003157037971707,0.0003157037971707,0.0003788450576881,0.000584403397282,0.0008721047265776,0.0008832355842678,0.0009701465803101,0.0013245751735029,0.0014634170770715,9606.ENSP00000358840,0
9606.ENSP00000326219,5.770460901795212e-05,5.770460901795212e-05,5.770460901795212e-05,6.545569824648899e-05,0.0014455258897006,0.0014897387921087,0.0015024849595022,0.0015103510318688,0.0015956630055767,0.0018421172740449,9606.ENSP00000358840,0
9606.ENSP00000364204,2.889043938732456e-05,2.889043938732456e-05,2.889043938732456e-05,3.447951336868078e-05,0.0001370684282044,0.0001370684282044,0.0004698778646822,0.0004863264390009,0.0005383016380714,0.0007034833203394,9606.ENSP00000358840,0
9606.ENSP00000235329,2.496722693779755e-05,2.496722693779755e-05,2.496722693779755e-05,2.9981768122905928e-05,7.899099315562087e-05,7.899099315562087e-05,0.0489327402565142,0.0489460980831422,0.0489913236476502,0.0491064702892049,9606.ENSP00000358840,0
9606.ENSP00000236980,3.63121573042866e-05,3.63121573042866e-05,3.63121573042866e-05,3.716330712258214e-05,7.063091096114504e-05,7.063091096114504e-05,7.491350110030423e-05,8.121251749542106e-05,8.659065075165254e-05,8.882934166731547e-05,9606.ENSP00000358840,0
9606.ENSP00000379047,2.682708483944621e-06,2.682708483944621e-06,2.682708483944621e-06,8.720819963352355e-06,2.3136532427883025e-05,2.3136532427883025e-05,2.4538103531894657e-05,5.3461422785417416e-05,0.0001273564747254,0.0001304967372622,9606.ENSP00000358840,0
9606.ENSP00000354223,8.043558432904463e-05,8.043558432904463e-05,8.043558432904463e-05,8.126679305989035e-05,0.0022005222213193,0.0022005222213193,0.0022102623501638,0.0022138133227524,0.0022246972622475,0.0022578426730759,9606.ENSP00000358840,0
9606.ENSP00000396954,3.495384913896949e-06,3.495384913896949e-06,3.495384913896949e-06,4.2719859412259885e-05,4.945350081764737e-05,4.945350081764737e-05,5.089723621290051e-05,5.1641106126947354e-05,5.711452603257387e-05,5.812065816630086e-05,9606.ENSP00000358840,0
9606.ENSP00000258955,1.0446880734910233e-06,1.0446880734910233e-06,1.0446880734910233e-06,1.0830084131871828e-06,1.433120539780953e-06,1.433120539780953e-06,1.4738856673057295e-06,1.6559239221041491e-06,2.116068562612925e-06,2.2508479265442023e-06,9606.ENSP00000358840,0
9606.ENSP00000262507,0.0002285591923158,0.0002285591923158,0.0002285591923158,0.0029624861152607,0.0095410910741092,0.0095410910741092,0.009734116789046,0.0258377332762039,0.0259475746162997,0.0262809942281256,9606.ENSP00000358840,0
9606.ENSP00000436773,4.01604943026359e-06,4.01604943026359e-06,4.01604943026359e-06,4.288848507238286e-06,1.289532879142102e-05,1.289532879142102e-05,1.3472902194873909e-05,1.3772806162662057e-05,1.5297590100440056e-05,2.032056479861603e-05,9606.ENSP00000358840,0
9606.ENSP00000305138,3.0968896799101457e-06,3.0968896799101457e-06,3.0968896799101457e-06,3.5375690744912076e-06,2.638871156758971e-05,2.638871156758971e-05,2.699113365924597e-05,2.7274283607226635e-05,3.2548278339791984e-05,3.953113350039673e-05,9606.ENSP00000358840,0
9606.ENSP00000265070,5.072667241848867e-05,5.072667241848867e-05,5.072667241848867e-05,5.804104433672473e-05,0.0001716928909856,0.0001716928909856,0.0001854347792633,0.0002346282843106,0.0002988470277421,0.0003352670533119,9606.ENSP00000358840,0
9606.ENSP00000285083,2.4460627127171583e-05,2.4460627127171583e-05,2.4460627127171583e-05,2.5411227876778537e-05,4.3014825326348115e-05,4.3014825326348115e-05,4.528865659326953e-05,4.6590229137490746e-05,5.5380932503076094e-05,5.763148478792319e-05,9606.ENSP00000358840,1
9606.ENSP00000312770,4.590214571779614e-07,4.590214571779614e-07,4.590214571779614e-07,5.352969279945203e-07,9.985310934536076e-07,9.985310934536076e-07,1.2902344124390926e-06,1.383071985927515e-06,1.7575818853934432e-06,1.9347808751440298e-06,9606.ENSP00000358840,0
9606.ENSP00000361993,4.879743678081359e-05,4.879743678081359e-05,4.879743678081359e-05,5.0136822695505933e-05,7.156955227177813e-05,7.156955227177813e-05,7.622174494184908e-05,0.0002239486671601,0.0002303917786879,0.0002777449933551,9606.ENSP00000358840,0
9606.ENSP00000446252,0.0001279294402415,0.0001279294402415,0.0001279294402415,0.0001330136691406,0.002296164545517,0.002296164545517,0.0023077259501823,0.0023191705206681,0.0024598431624126,0.0025474575398951,9606.ENSP00000358840,0
