protein,RW_target_10,RW_target_20,RW_target_30,Target,label
9606.ENSP00000407560,2.6962159154209075e-06,2.738889179454418e-06,2.7388975922804093e-06,9606.ENSP00000281031,0
9606.ENSP00000360541,7.59944086894393e-05,5.13422601216007e-05,5.068633981863968e-05,9606.ENSP00000281031,0
9606.ENSP00000263774,0.0004468371043913,0.0002051358897006,0.0001993974001379,9606.ENSP00000281031,0
9606.ENSP00000357535,0.0002383971441304,0.0002124510647263,0.0002116020332323,9606.ENSP00000281031,0
9606.ENSP00000346173,0.0001596368529135,0.0001249460183316,0.0001239602570421,9606.ENSP00000281031,0
9606.ENSP00000346255,0.0001485022512497,0.0001479813363403,0.0001479031634517,9606.ENSP00000281031,0
9606.ENSP00000371586,1.9917097233701497e-05,1.854527181421872e-05,1.8489125068299472e-05,9606.ENSP00000281031,0
9606.ENSP00000322316,4.6481745812343433e-05,2.9869217542000115e-05,2.94535857392475e-05,9606.ENSP00000281031,0
9606.ENSP00000258080,9.342020348412916e-05,8.312057616421953e-05,8.285787043860182e-05,9606.ENSP00000281031,0
9606.ENSP00000320043,2.744012999755796e-05,2.4755865524639376e-05,2.4652785214129835e-05,9606.ENSP00000281031,0
9606.ENSP00000384867,2.8075610316591337e-05,1.94077510968782e-05,1.917826011776924e-05,9606.ENSP00000281031,0
9606.ENSP00000366939,1.3947588740848005e-05,1.102921578421956e-05,1.0957313861581495e-05,9606.ENSP00000281031,0
9606.ENSP00000355467,2.8374646717566065e-05,2.474935354257468e-05,2.465235229465179e-05,9606.ENSP00000281031,0
9606.ENSP00000341213,1.468112623115303e-05,9.041519660968332e-06,8.904805326892529e-06,9606.ENSP00000281031,0
9606.ENSP00000308515,2.382368256803602e-05,2.063567990262527e-05,2.0544051949400455e-05,9606.ENSP00000281031,0
9606.ENSP00000264451,1.4791266949032432e-05,1.2386765774863306e-05,1.232649083249271e-05,9606.ENSP00000281031,0
9606.ENSP00000260953,7.128345714590978e-06,6.858334927528631e-06,6.8474864747258835e-06,9606.ENSP00000281031,0
9606.ENSP00000418008,0.0001216125529026,0.0001120032829931,0.0001116209241445,9606.ENSP00000281031,0
9606.ENSP00000371607,2.4985838535940275e-05,2.2682856069877744e-05,2.2598198484047316e-05,9606.ENSP00000281031,0
9606.ENSP00000401980,0.0001280165743082,0.0001200275219161,0.000119830830954,9606.ENSP00000281031,0
9606.ENSP00000328570,8.386887930100784e-05,7.085262768669054e-05,7.053378067212179e-05,9606.ENSP00000281031,0
9606.ENSP00000359675,6.015644612489268e-05,6.09711350989528e-05,6.094231503084302e-05,9606.ENSP00000281031,0
9606.ENSP00000308610,8.290267578558996e-05,5.2130173571640626e-05,5.137332482263446e-05,9606.ENSP00000281031,0
9606.ENSP00000085068,7.643746357643977e-05,6.674662290606648e-05,6.642641528742388e-05,9606.ENSP00000281031,0
9606.ENSP00000389903,1.1842041203635745e-05,1.098067696148064e-05,1.0956102414638735e-05,9606.ENSP00000281031,0
9606.ENSP00000245816,3.702262256410904e-05,2.628854963404592e-05,2.6025991246569905e-05,9606.ENSP00000281031,0
9606.ENSP00000238379,4.150856693740934e-05,3.778882819460705e-05,3.766297595575452e-05,9606.ENSP00000281031,0
9606.ENSP00000310873,5.359619899536483e-05,3.137152089038864e-05,3.082619878114201e-05,9606.ENSP00000281031,0
9606.ENSP00000428263,5.167846211406868e-06,4.136456936976174e-06,4.109058863832615e-06,9606.ENSP00000281031,0
9606.ENSP00000288111,5.970407073618844e-05,4.8300415073754266e-05,4.794002961716615e-05,9606.ENSP00000281031,0
9606.ENSP00000216254,0.0003487077192403,0.0002478460955899,0.0002451990440022,9606.ENSP00000281031,0
9606.ENSP00000387262,0.0002418010844849,0.0001776008575689,0.0001760139857651,9606.ENSP00000281031,0
9606.ENSP00000368318,3.651576480478979e-05,3.2975993235595524e-05,3.286947321612388e-05,9606.ENSP00000281031,0
9606.ENSP00000273986,0.0001083537790691,5.272390990285203e-05,5.138774577062577e-05,9606.ENSP00000281031,0
9606.ENSP00000264093,0.0002875512000173,0.0001097220447263,0.00010555145127,9606.ENSP00000281031,0
9606.ENSP00000315118,6.10625502304174e-05,3.757115700864233e-05,3.698962609632872e-05,9606.ENSP00000281031,0
9606.ENSP00000264193,5.4203228501137346e-05,5.0739887228701264e-05,5.067051824880764e-05,9606.ENSP00000281031,0
9606.ENSP00000302037,2.6830428396351635e-05,2.2039916075300425e-05,2.191438397858292e-05,9606.ENSP00000281031,0
9606.ENSP00000301329,5.6078344641719013e-05,5.21754045621492e-05,5.204277840675786e-05,9606.ENSP00000281031,1
9606.ENSP00000481127,3.337604084663326e-06,3.420188249947387e-06,3.423464704610524e-06,9606.ENSP00000281031,0
9606.ENSP00000273968,6.687528639304219e-06,6.189804025780177e-06,6.163379566714866e-06,9606.ENSP00000281031,0
9606.ENSP00000267103,3.968496457673609e-05,3.63933650078252e-05,3.629304046626203e-05,9606.ENSP00000281031,0
9606.ENSP00000351214,5.173648241907358e-05,3.2653584639774635e-05,3.219325662939809e-05,9606.ENSP00000281031,0
9606.ENSP00000263702,3.6902645661029965e-05,3.297757575637661e-05,3.286920764367096e-05,9606.ENSP00000281031,0
9606.ENSP00000403987,1.8815294424712192e-06,2.0489296730374917e-06,2.0540144305414287e-06,9606.ENSP00000281031,0
9606.ENSP00000406933,1.93751257029362e-05,1.5839472325751558e-05,1.575076748849824e-05,9606.ENSP00000281031,0
9606.ENSP00000317177,1.733123826852534e-05,1.5793733837199397e-05,1.5749727026559412e-05,9606.ENSP00000281031,0
9606.ENSP00000441065,4.494260065257549e-05,3.517445657053031e-05,3.492715040920302e-05,9606.ENSP00000281031,0
9606.ENSP00000360268,0.0001059298519976,0.0001041070136125,0.0001040775896399,9606.ENSP00000281031,0
9606.ENSP00000288532,5.395849802880548e-05,3.540595207596198e-05,3.4932840208057314e-05,9606.ENSP00000281031,0
9606.ENSP00000429168,1.5881823856034316e-05,9.072047760128044e-06,8.90559113031486e-06,9606.ENSP00000281031,0
9606.ENSP00000238561,2.5791408916120417e-05,1.733879435050767e-05,1.7123491488746367e-05,9606.ENSP00000281031,0
9606.ENSP00000386543,1.635310945857782e-05,1.3101903277856763e-05,1.3012053386773914e-05,9606.ENSP00000281031,0
9606.ENSP00000317379,5.7471319450996816e-05,4.217201058054343e-05,4.177819937467575e-05,9606.ENSP00000281031,0
9606.ENSP00000355741,6.963473424548283e-05,4.779953451361507e-05,4.725940743810497e-05,9606.ENSP00000281031,0
9606.ENSP00000327070,0.0002615871781017,0.0001821548794396,0.0001801327161956,9606.ENSP00000281031,0
9606.ENSP00000469981,5.884037454961799e-05,5.558886186918244e-05,5.546602915273979e-05,9606.ENSP00000281031,0
9606.ENSP00000337358,1.8665934476302937e-05,1.448650255042594e-05,1.4381876098923383e-05,9606.ENSP00000281031,0
9606.ENSP00000370882,0.0001299253926845,6.995844159973785e-05,6.850863428553566e-05,9606.ENSP00000281031,0
9606.ENSP00000354415,3.174107405357063e-05,2.7521180527401157e-05,2.739220144576393e-05,9606.ENSP00000281031,0
9606.ENSP00000037869,3.8530855817953125e-05,2.4989589292090383e-05,2.465822035446763e-05,9606.ENSP00000281031,0
9606.ENSP00000317159,0.0004038340994156,0.0001653052750043,0.0001596805959707,9606.ENSP00000281031,0
9606.ENSP00000326219,0.0001197244273498,8.719372272025794e-05,8.629787771496922e-05,9606.ENSP00000281031,0
9606.ENSP00000364204,0.0001127944487961,0.0001089822835638,0.000108873246063,9606.ENSP00000281031,0
9606.ENSP00000235329,0.0001070159778464,0.0001015125017147,0.0001013438450172,9606.ENSP00000281031,0
9606.ENSP00000236980,2.301982749486342e-05,2.061688974208664e-05,2.0543629943858832e-05,9606.ENSP00000281031,0
9606.ENSP00000379047,1.423594767402392e-05,1.237098331330344e-05,1.2325871466600802e-05,9606.ENSP00000281031,0
9606.ENSP00000354223,7.944220124045387e-05,2.9282129617058672e-05,2.8103004297008735e-05,9606.ENSP00000281031,0
9606.ENSP00000396954,2.058810969174374e-05,1.9186130884918384e-05,1.9171931853634305e-05,9606.ENSP00000281031,0
9606.ENSP00000258955,2.66925690084463e-06,2.7360429157852195e-06,2.738780040090205e-06,9606.ENSP00000281031,0
9606.ENSP00000262507,0.000279867730569,0.0001591633772477,0.0001561913959449,9606.ENSP00000281031,0
9606.ENSP00000436773,1.091454760171473e-05,1.161289128503995e-05,1.1639370313787367e-05,9606.ENSP00000281031,0
9606.ENSP00000305138,1.5260715372278355e-05,1.5738900401629508e-05,1.574837733642198e-05,9606.ENSP00000281031,0
9606.ENSP00000265070,0.0001182640116894,0.0001131842582253,0.0001129855081671,9606.ENSP00000281031,0
9606.ENSP00000285083,2.2762507796869613e-05,1.8599159375298768e-05,1.8490291040507145e-05,9606.ENSP00000281031,0
9606.ENSP00000312770,3.2559744340687757e-06,3.418842197788763e-06,3.423459247642313e-06,9606.ENSP00000281031,0
9606.ENSP00000361993,5.206472997087985e-05,3.800874765147455e-05,3.766808004002087e-05,9606.ENSP00000281031,0
9606.ENSP00000446252,0.0001843801292125,0.0001629796315683,0.0001622986019356,9606.ENSP00000281031,0
9606.ENSP00000417190,2.357505763939116e-05,2.0614605091395788e-05,2.0543287973850965e-05,9606.ENSP00000281031,0
9606.ENSP00000072869,1.823722595872823e-05,1.4480344361800236e-05,1.438174513168633e-05,9606.ENSP00000281031,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000281031,0
9606.ENSP00000306887,1.7660195226198994e-05,1.3126456906320527e-05,1.3012608178541996e-05,9606.ENSP00000281031,0
9606.ENSP00000402661,2.969985689560417e-05,2.1455929527292028e-05,2.1232270228210837e-05,9606.ENSP00000281031,1
9606.ENSP00000478212,7.257396646309644e-05,7.259356789290905e-05,7.258098048623651e-05,9606.ENSP00000281031,0
9606.ENSP00000261434,1.7499269233667292e-05,1.3792423487757333e-05,1.369687743135728e-05,9606.ENSP00000281031,0
9606.ENSP00000006658,4.8946054448606446e-05,3.660208676592447e-05,3.629784259828739e-05,9606.ENSP00000281031,1
9606.ENSP00000369383,4.399627505335957e-05,2.579418469395023e-05,2.5346169422846287e-05,9606.ENSP00000281031,0
9606.ENSP00000269980,7.039791671559215e-05,5.3157527872826904e-05,5.2734034397872165e-05,9606.ENSP00000281031,0
9606.ENSP00000313877,4.218799222144298e-05,3.645627657533623e-05,3.629449201980606e-05,9606.ENSP00000281031,0
9606.ENSP00000338034,2.6338839234085754e-05,1.667855576670263e-05,1.6439273167634383e-05,9606.ENSP00000281031,0
9606.ENSP00000402038,2.1264397219056264e-05,1.990671080420725e-05,1.9858258383465e-05,9606.ENSP00000281031,0
9606.ENSP00000263035,4.88264013256412e-05,3.19304563163314e-05,3.150807606289163e-05,9606.ENSP00000281031,0
9606.ENSP00000363899,7.225255103548989e-06,6.192094133439241e-06,6.163196303532459e-06,9606.ENSP00000281031,0
9606.ENSP00000371362,1.6856647562235594e-05,1.377925855194917e-05,1.369659003103152e-05,9606.ENSP00000281031,0
9606.ENSP00000323678,2.2940721464692615e-05,1.8619333786773495e-05,1.8490825823391788e-05,9606.ENSP00000281031,0
9606.ENSP00000445446,1.7275663140026154e-06,1.3791691344522403e-06,1.369693222841306e-06,9606.ENSP00000281031,0
9606.ENSP00000215882,5.808994683320634e-05,4.685180829255842e-05,4.6568220568588e-05,9606.ENSP00000281031,0
9606.ENSP00000363873,3.5764162021223456e-05,2.559610948082991e-05,2.5341156288050115e-05,9606.ENSP00000281031,1
9606.ENSP00000224807,5.8508307120064273e-05,4.6866935008438304e-05,4.6568682591896504e-05,9606.ENSP00000281031,0
9606.ENSP00000346954,1.2234184396220373e-05,1.0322528396500276e-05,1.0272190593241248e-05,9606.ENSP00000281031,0
9606.ENSP00000379999,8.137844270095229e-05,5.141949077369645e-05,5.068779864814133e-05,9606.ENSP00000281031,0
9606.ENSP00000274813,4.810689642908983e-05,4.326901398599148e-05,4.314040779718198e-05,9606.ENSP00000281031,0
9606.ENSP00000358840,0.0001490786671638,7.510767318308353e-05,7.330985681619495e-05,9606.ENSP00000281031,0
9606.ENSP00000273158,4.404516857903218e-06,3.4489344216126483e-06,3.424248689043452e-06,9606.ENSP00000281031,0
9606.ENSP00000358510,1.5926247215247713e-05,1.0414462849439587e-05,1.0274394298903644e-05,9606.ENSP00000281031,0
9606.ENSP00000430025,8.104603693936951e-06,6.216182100615697e-06,6.16388433627435e-06,9606.ENSP00000281031,0
9606.ENSP00000229379,0.0002371608279645,8.915331272874027e-05,8.56771002872847e-05,9606.ENSP00000281031,0
9606.ENSP00000377617,2.0481465980992652e-05,1.9210703612770885e-05,1.91731087397784e-05,9606.ENSP00000281031,0
9606.ENSP00000267436,1.0378779734310228e-05,8.273093044408597e-06,8.218051334552001e-06,9606.ENSP00000281031,0
9606.ENSP00000372191,0.000100336917967,8.057001105044037e-05,8.012256876099855e-05,9606.ENSP00000330787,0
9606.ENSP00000325562,6.193398439791054e-05,3.626098623499274e-05,3.562169149518013e-05,9606.ENSP00000330787,0
9606.ENSP00000363419,4.013189027318731e-06,3.4397228318994166e-06,3.4240167678945e-06,9606.ENSP00000330787,0
9606.ENSP00000310547,2.916385346907191e-05,1.875853195087984e-05,1.8494220057618804e-05,9606.ENSP00000330787,0
9606.ENSP00000292147,3.540571196936071e-05,2.7607002266449857e-05,2.739424235187471e-05,9606.ENSP00000330787,0
9606.ENSP00000379563,5.4276420996757224e-05,4.008994801552035e-05,3.972315971623175e-05,9606.ENSP00000330787,0
9606.ENSP00000407560,2.6818756850843783e-06,2.7389116894482868e-06,2.7388971375330584e-06,9606.ENSP00000330787,0
9606.ENSP00000360541,8.376673940801993e-05,5.1558312406996265e-05,5.06917858729139e-05,9606.ENSP00000330787,0
9606.ENSP00000263774,0.0005286755040287,0.0002070455229841,0.0001994435442611,9606.ENSP00000330787,0
9606.ENSP00000357535,0.0002452070184517,0.0002127046318491,0.000211609629332,9606.ENSP00000330787,0
9606.ENSP00000346173,0.0001700388093013,0.0001252674846909,0.0001239687262568,9606.ENSP00000330787,0
9606.ENSP00000346255,0.0001489763380959,0.0001480201026424,0.0001479050406487,9606.ENSP00000330787,0
9606.ENSP00000371586,2.025799039984122e-05,1.856392009358387e-05,1.848972715379205e-05,9606.ENSP00000330787,0
9606.ENSP00000322316,5.185142799746245e-05,3.0006551241967827e-05,2.9456916308845393e-05,9606.ENSP00000330787,0
9606.ENSP00000258080,9.680803486844523e-05,8.321081986650825e-05,8.286043885163963e-05,9606.ENSP00000330787,0
9606.ENSP00000320043,2.8107906473451297e-05,2.478980786690954e-05,2.4653758373460732e-05,9606.ENSP00000330787,0
9606.ENSP00000384867,3.076298889936879e-05,1.9478997273836285e-05,1.918005546031054e-05,9606.ENSP00000330787,0
9606.ENSP00000366939,1.4898922017891891e-05,1.1052732588723302e-05,1.095783864002442e-05,9606.ENSP00000330787,0
9606.ENSP00000355467,2.9525333957280964e-05,2.4781951651675627e-05,2.4653236323501915e-05,9606.ENSP00000330787,0
9606.ENSP00000341213,1.6563632016186602e-05,9.087426406040322e-06,8.905954018700868e-06,9606.ENSP00000330787,0
9606.ENSP00000308515,2.47987645707326e-05,2.0666599084506743e-05,2.0544835933833383e-05,9606.ENSP00000330787,0
9606.ENSP00000264451,1.5590105249430053e-05,1.2406767382344697e-05,1.2327012882451529e-05,9606.ENSP00000330787,0
9606.ENSP00000260953,7.176757208071649e-06,6.8616968746937346e-06,6.847586064395728e-06,9606.ENSP00000330787,0
9606.ENSP00000418008,0.0001233766233781,0.0001120947417803,0.000111623572593,9606.ENSP00000330787,0
9606.ENSP00000371607,2.5591834855731577e-05,2.2710746634402312e-05,2.259910797874909e-05,9606.ENSP00000330787,0
9606.ENSP00000401980,0.0001307979400735,0.0001200965270982,0.0001198323516291,9606.ENSP00000330787,0
9606.ENSP00000328570,8.807561243884265e-05,7.095948240021244e-05,7.053644367260858e-05,9606.ENSP00000330787,0
9606.ENSP00000359675,6.007234696880914e-05,6.098634185036644e-05,6.094308992032893e-05,9606.ENSP00000330787,0
9606.ENSP00000308610,9.315761417383328e-05,5.238267840468325e-05,5.137957850820385e-05,9606.ENSP00000330787,0
9606.ENSP00000085068,7.895806629676372e-05,6.684899562969804e-05,6.642932567046955e-05,9606.ENSP00000330787,0
9606.ENSP00000389903,1.2103380868211389e-05,1.0988975191139616e-05,1.095633524528239e-05,9606.ENSP00000330787,0
9606.ENSP00000245816,4.0561517380410805e-05,2.6374251319793984e-05,2.6028101274278015e-05,9606.ENSP00000330787,0
9606.ENSP00000238379,4.245851232553832e-05,3.7830475775990635e-05,3.766431473195553e-05,9606.ENSP00000330787,0
9606.ENSP00000310873,6.084181950427592e-05,3.1550840503768995e-05,3.0830611649435014e-05,9606.ENSP00000330787,0
9606.ENSP00000428263,5.49056949239457e-06,4.14536043535918e-06,4.1092944229603745e-06,9606.ENSP00000330787,0
9606.ENSP00000288111,6.287218275247142e-05,4.8416939534945413e-05,4.794306369149126e-05,9606.ENSP00000330787,0
9606.ENSP00000216254,0.0003804017032962,0.0002487032616045,0.0002452200278639,9606.ENSP00000330787,0
9606.ENSP00000387262,0.0002630574745126,0.0001781282044248,0.0001760268933139,9606.ENSP00000330787,0
9606.ENSP00000368318,3.7470577808562666e-05,3.3006650483002886e-05,3.287024446763098e-05,9606.ENSP00000330787,0
9606.ENSP00000273986,0.0001270208595087,5.3169645980233327e-05,5.139874338055961e-05,9606.ENSP00000330787,0
9606.ENSP00000264093,0.0003484921180643,0.0001111185192712,0.0001055852044373,9606.ENSP00000330787,0
9606.ENSP00000315118,6.870110519230366e-05,3.776380617637187e-05,3.699426451930776e-05,9606.ENSP00000330787,0
9606.ENSP00000264193,5.535691161639989e-05,5.0764552725013345e-05,5.067107485956512e-05,9606.ENSP00000330787,0
9606.ENSP00000302037,2.837241299857851e-05,2.2082351279095747e-05,2.191536441387143e-05,9606.ENSP00000330787,0
9606.ENSP00000301329,5.7085042499238625e-05,5.221790343057364e-05,5.204372791922651e-05,9606.ENSP00000330787,0
9606.ENSP00000481127,3.313467914267676e-06,3.419176209717989e-06,3.423431508053909e-06,9606.ENSP00000330787,0
9606.ENSP00000273968,6.859132554382086e-06,6.19907541477005e-06,6.163732905406505e-06,9606.ENSP00000330787,0
9606.ENSP00000267103,4.0653285395819694e-05,3.642649608082138e-05,3.629409184213728e-05,9606.ENSP00000330787,0
9606.ENSP00000351214,5.803235762869008e-05,3.280735472799279e-05,3.219711288693361e-05,9606.ENSP00000330787,0
9606.ENSP00000263702,3.802124410867691e-05,3.3013046049745753e-05,3.287007348262705e-05,9606.ENSP00000330787,0
9606.ENSP00000403987,1.8256469047628343e-06,2.047030193352839e-06,2.053955540759489e-06,9606.ENSP00000330787,0
9606.ENSP00000406933,2.0504612621152773e-05,1.5868525224504992e-05,1.57514641614398e-05,9606.ENSP00000330787,1
9606.ENSP00000317177,1.7801545254769735e-05,1.580843672854826e-05,1.5750194506836124e-05,9606.ENSP00000330787,0
9606.ENSP00000441065,4.814577550860122e-05,3.5256620321888477e-05,3.492924588499591e-05,9606.ENSP00000330787,0
9606.ENSP00000360268,0.0001065392934833,0.000104117905721,0.0001040779388858,9606.ENSP00000330787,0
9606.ENSP00000288532,5.9983169194310904e-05,3.5561781260184944e-05,3.493682015687227e-05,9606.ENSP00000330787,0
9606.ENSP00000429168,1.8136646758648567e-05,9.127462362812366e-06,8.906931725505274e-06,9606.ENSP00000330787,0
9606.ENSP00000238561,2.8507058232207783e-05,1.7409882275387645e-05,1.7125377780757844e-05,9606.ENSP00000330787,0
9606.ENSP00000386543,1.7345026208204217e-05,1.3130466868460644e-05,1.3012855561100878e-05,9606.ENSP00000330787,0
9606.ENSP00000317379,6.238101923372597e-05,4.230143531458452e-05,4.1781422623898834e-05,9606.ENSP00000330787,0
9606.ENSP00000355741,7.679954433115199e-05,4.797899964614771e-05,4.726383849629201e-05,9606.ENSP00000330787,1
9606.ENSP00000327070,0.0002871318138204,0.000182822914212,0.000180150324013,9606.ENSP00000330787,0
9606.ENSP00000469981,5.981225331197493e-05,5.563354352489114e-05,5.546746251638979e-05,9606.ENSP00000330787,0
9606.ENSP00000337358,2.0035764464410025e-05,1.4520686818286777e-05,1.43827046485967e-05,9606.ENSP00000330787,1
9606.ENSP00000370882,0.0001497842749813,7.044202357064933e-05,6.852029036963359e-05,9606.ENSP00000330787,0
9606.ENSP00000354415,3.29212452925276e-05,2.756302455964033e-05,2.7393443815526552e-05,9606.ENSP00000330787,0
9606.ENSP00000037869,4.2969601054210216e-05,2.5099476260947995e-05,2.466094883857295e-05,9606.ENSP00000330787,0
9606.ENSP00000317159,0.0004849235119763,0.0001671822974458,0.00015972602705,9606.ENSP00000330787,0
