protein,RW_positive_20_0.1,RW_positive_20_0.2,RW_positive_20_0.3,RW_positive_20_0.4,RW_positive_20_0.5,RW_positive_20_0.6,RW_positive_20_0.7,RW_positive_20_0.8,RW_positive_20_0.9,RW_positive_20_1.0,Target,label
9606.ENSP00000264093,0.0002132321533281,0.0002132321533281,0.0002132321533281,0.0002132321533281,0.0002132321533281,0.0002132321533281,0.0002132321533281,0.0002132321533281,0.0003189796771039,0.0003189796771039,9606.ENSP00000301587,0
9606.ENSP00000315118,7.427106538671069e-05,7.427106538671069e-05,7.427106538671069e-05,7.427106538671069e-05,7.427106538671069e-05,7.427106538671069e-05,7.427106538671069e-05,7.427106538671069e-05,0.0001112898389692,0.0001112898389692,9606.ENSP00000301587,0
9606.ENSP00000264193,0.0001013702203636,0.0001013702203636,0.0001013702203636,0.0001013702203636,0.0001013702203636,0.0001013702203636,0.0001013702203636,0.0001013702203636,0.0001520474579592,0.0001520474579592,9606.ENSP00000301587,0
9606.ENSP00000302037,4.390885806060396e-05,4.390885806060396e-05,4.390885806060396e-05,4.390885806060396e-05,4.390885806060396e-05,4.390885806060396e-05,4.390885806060396e-05,4.390885806060396e-05,6.582598325621802e-05,6.582598325621802e-05,9606.ENSP00000301587,0
9606.ENSP00000301329,0.000104164606455,0.000104164606455,0.000104164606455,0.000104164606455,0.000104164606455,0.000104164606455,0.000104164606455,0.000104164606455,0.0001562105280754,0.0001562105280754,9606.ENSP00000301587,0
9606.ENSP00000481127,6.843792789368308e-06,6.843792789368308e-06,6.843792789368308e-06,6.843792789368308e-06,6.843792789368308e-06,6.843792789368308e-06,6.843792789368308e-06,6.843792789368308e-06,1.0267556262988364e-05,1.0267556262988364e-05,9606.ENSP00000301587,0
9606.ENSP00000273968,6.169390871946234e-06,6.169390871946234e-06,6.169390871946234e-06,1.2330330264376244e-05,1.2330330264376244e-05,1.2330330264376244e-05,1.8520951016398612e-05,1.8520951016398612e-05,1.8520951016398612e-05,1.8520951016398612e-05,9606.ENSP00000301587,0
9606.ENSP00000267103,3.633136293501593e-05,3.633136293501593e-05,3.633136293501593e-05,7.262569124577567e-05,7.262569124577567e-05,7.262569124577567e-05,0.0001089474972104,0.0001089474972104,0.0001089474972104,0.0001089474972104,9606.ENSP00000301587,0
9606.ENSP00000351214,3.238039425923489e-05,3.238039425923489e-05,3.238039425923489e-05,6.459542055381462e-05,6.459542055381462e-05,6.459542055381462e-05,9.683959797257558e-05,9.683959797257558e-05,9.683959797257558e-05,9.683959797257558e-05,9606.ENSP00000301587,0
9606.ENSP00000263702,3.291584653197788e-05,3.291584653197788e-05,3.291584653197788e-05,6.579132241313346e-05,6.579132241313346e-05,6.579132241313346e-05,9.86684717645403e-05,9.86684717645403e-05,9.86684717645403e-05,9.86684717645403e-05,9606.ENSP00000301587,0
9606.ENSP00000403987,2.0530515030259262e-06,2.0530515030259262e-06,2.0530515030259262e-06,4.1073681131820194e-06,4.1073681131820194e-06,4.1073681131820194e-06,6.156319614092354e-06,6.156319614092354e-06,6.156319614092354e-06,6.156319614092354e-06,9606.ENSP00000301587,0
9606.ENSP00000406933,1.5789597455295734e-05,1.5789597455295734e-05,1.5789597455295734e-05,3.154583100695163e-05,3.154583100695163e-05,3.154583100695163e-05,4.729785905510653e-05,4.729785905510653e-05,4.729785905510653e-05,4.729785905510653e-05,9606.ENSP00000301587,0
9606.ENSP00000317177,1.5766214346513152e-05,1.5766214346513152e-05,1.5766214346513152e-05,3.1516941817244515e-05,3.1516941817244515e-05,3.1516941817244515e-05,4.7278686906793155e-05,4.7278686906793155e-05,4.7278686906793155e-05,4.7278686906793155e-05,9606.ENSP00000301587,0
9606.ENSP00000441065,3.502661638776772e-05,3.502661638776772e-05,3.502661638776772e-05,6.996285810600966e-05,6.996285810600966e-05,6.996285810600966e-05,0.000104927632492,0.000104927632492,0.000104927632492,0.000104927632492,9606.ENSP00000301587,0
9606.ENSP00000360268,0.0001040893403114,0.0001040893403114,0.0001040893403114,0.0002081736383843,0.0002081736383843,0.0002081736383843,0.0003122400667052,0.0003122400667052,0.0003122400667052,0.0003122400667052,9606.ENSP00000301587,0
