protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,Target,label
9606.ENSP00000418008,6.72734375744871e-05,3.3975777418306684e-05,1.384134875334436e-05,9606.ENSP00000246554,1
9606.ENSP00000371607,1.6276775896068696e-05,8.284652981941566e-06,3.0844640758156585e-06,9606.ENSP00000246554,0
9606.ENSP00000401980,0.0001134267021245,7.344599993565808e-05,3.499312761914001e-05,9606.ENSP00000246554,0
9606.ENSP00000328570,7.251183892228225e-05,4.2145567881276065e-05,1.726451828487928e-05,9606.ENSP00000246554,0
9606.ENSP00000359675,2.862947645294116e-05,1.129258878690184e-05,3.1866697706931484e-06,9606.ENSP00000246554,0
9606.ENSP00000308610,0.0002004569373667,0.0001627682853084,8.622802583996754e-05,9606.ENSP00000246554,0
9606.ENSP00000085068,4.167688909618116e-05,1.7707673050108995e-05,5.073369630676587e-06,9606.ENSP00000246554,0
9606.ENSP00000389903,6.559432094917357e-06,2.8276211695849676e-06,8.27500519470803e-07,9606.ENSP00000246554,0
9606.ENSP00000245816,6.0146121962091e-05,4.459853727456736e-05,2.22550771738079e-05,9606.ENSP00000246554,0
9606.ENSP00000238379,2.1344962215924456e-05,8.693154107436357e-06,2.410078973870736e-06,9606.ENSP00000246554,0
9606.ENSP00000310873,0.000123838069805,9.853060809079684e-05,5.129534539952569e-05,9606.ENSP00000246554,0
9606.ENSP00000428263,4.341535273796303e-06,2.2559719821616896e-06,7.359404464759286e-07,9606.ENSP00000246554,0
9606.ENSP00000288111,4.387002722359732e-05,2.5218127025451872e-05,1.1007012896706775e-05,9606.ENSP00000246554,0
9606.ENSP00000216254,0.0005209790806433,0.0003780145781373,0.0001856127470751,9606.ENSP00000246554,0
9606.ENSP00000387262,0.000426126077441,0.0003290579428524,0.0001703234347027,9606.ENSP00000246554,0
9606.ENSP00000368318,2.6870704382520626e-05,1.551972472302821e-05,6.699208505025415e-06,9606.ENSP00000246554,0
9606.ENSP00000273986,0.0003077446186039,0.0002490608529665,0.0001299072220425,9606.ENSP00000246554,0
9606.ENSP00000264093,0.0020924563143987,0.0024070510496265,0.001968967489256,9606.ENSP00000246554,0
9606.ENSP00000315118,0.0001317529209484,0.0001043313763802,5.4408731866574354e-05,9606.ENSP00000246554,0
9606.ENSP00000264193,8.360348600706621e-05,7.041537048341272e-05,4.0725236002390394e-05,9606.ENSP00000246554,0
9606.ENSP00000302037,5.4207352665732424e-05,4.5268570253513e-05,2.504086274998698e-05,9606.ENSP00000246554,0
9606.ENSP00000301329,3.4769831697017834e-05,1.8313674174028766e-05,7.5461667108209e-06,9606.ENSP00000246554,0
9606.ENSP00000481127,1.571667348824099e-06,6.371747156063395e-07,1.875289206768251e-07,9606.ENSP00000246554,0
9606.ENSP00000273968,3.1661484342250175e-06,1.2145211409293315e-06,3.213998049247312e-07,9606.ENSP00000246554,0
9606.ENSP00000267103,3.147551046863233e-05,1.951501322866496e-05,9.157717515289163e-06,9606.ENSP00000246554,0
9606.ENSP00000351214,9.439380015778888e-05,7.021361042527376e-05,3.466424239661486e-05,9606.ENSP00000246554,0
9606.ENSP00000263702,3.0017769305678234e-05,1.7908274593960836e-05,7.77973911607961e-06,9606.ENSP00000246554,0
9606.ENSP00000403987,5.734858669739687e-07,1.4049787080222964e-07,2.3095239140684436e-08,9606.ENSP00000246554,0
9606.ENSP00000406933,1.5708523049655375e-05,8.085942822132496e-06,2.63369067145615e-06,9606.ENSP00000246554,0
9606.ENSP00000317177,9.77164304611627e-06,4.217014603314515e-06,1.2255117816961794e-06,9606.ENSP00000246554,0
9606.ENSP00000441065,5.846310841355158e-05,4.0017149697012246e-05,1.855453740660503e-05,9606.ENSP00000246554,0
9606.ENSP00000360268,5.52420908875944e-05,2.378155898817203e-05,7.370984762843587e-06,9606.ENSP00000246554,0
9606.ENSP00000288532,8.8434213846672e-05,6.35003892885735e-05,3.0172268291389737e-05,9606.ENSP00000246554,0
9606.ENSP00000429168,3.495786257017812e-05,2.7094900399993807e-05,1.375466962562596e-05,9606.ENSP00000246554,0
9606.ENSP00000238561,3.441306726784541e-05,2.3094815031427937e-05,1.0485637181237508e-05,9606.ENSP00000246554,0
9606.ENSP00000386543,1.7040914774190617e-05,1.1416099173420468e-05,5.484963720853247e-06,9606.ENSP00000246554,0
9606.ENSP00000317379,8.622457627019058e-05,6.24979467843562e-05,3.052386644712998e-05,9606.ENSP00000246554,0
9606.ENSP00000355741,0.0001194331978066,8.936437736665845e-05,4.4686960879528904e-05,9606.ENSP00000246554,0
9606.ENSP00000327070,0.000489043866962,0.0003834322850603,0.0002006686720723,9606.ENSP00000246554,0
9606.ENSP00000469981,5.561097390367236e-05,3.959808057541793e-05,2.0996144326132886e-05,9606.ENSP00000246554,0
9606.ENSP00000337358,2.062833766191692e-05,1.2722663729427964e-05,5.223591799126905e-06,9606.ENSP00000246554,0
9606.ENSP00000370882,0.0003751408455147,0.0003137996677709,0.0001699369600966,9606.ENSP00000246554,0
9606.ENSP00000354415,2.84289233276771e-05,1.8854413597590617e-05,9.353718965531965e-06,9606.ENSP00000246554,0
9606.ENSP00000037869,0.000114327193101,0.0001008456633119,5.761863448454443e-05,9606.ENSP00000246554,0
9606.ENSP00000317159,0.0025464037040517,0.0028111895807,0.0021983275114314,9606.ENSP00000246554,0
9606.ENSP00000326219,0.0001494209844011,0.0001042703424474,5.048219070626537e-05,9606.ENSP00000246554,0
9606.ENSP00000364204,7.08973430352626e-05,3.697670607426778e-05,1.4798362805840564e-05,9606.ENSP00000246554,0
9606.ENSP00000235329,6.904864655628516e-05,3.582376925088641e-05,1.4037994349587498e-05,9606.ENSP00000246554,0
9606.ENSP00000236980,1.3320300162872408e-05,5.895877238586402e-06,1.7446960511646977e-06,9606.ENSP00000246554,0
9606.ENSP00000379047,2.8466252537739328e-05,2.5189880126016777e-05,1.4878211561510415e-05,9606.ENSP00000246554,0
9606.ENSP00000354223,0.0003058069385875,0.0002581105050075,0.0001382761236172,9606.ENSP00000246554,0
9606.ENSP00000396954,2.517765638817422e-05,1.8664839403007696e-05,9.737422033215726e-06,9606.ENSP00000246554,0
9606.ENSP00000258955,1.1232771421025753e-06,4.021066350310674e-07,1.0430398701184357e-07,9606.ENSP00000246554,0
9606.ENSP00000262507,0.0006480783035772,0.0005126360424723,0.0002652534875586,9606.ENSP00000246554,0
9606.ENSP00000436773,4.432773031565402e-06,1.5787910610153731e-06,4.208367119756095e-07,9606.ENSP00000246554,0
9606.ENSP00000305138,5.9397298592760955e-06,2.0183367987907303e-06,5.087469585281693e-07,9606.ENSP00000246554,0
9606.ENSP00000265070,9.90627192017398e-05,6.535045550442205e-05,3.263507848392192e-05,9606.ENSP00000246554,0
9606.ENSP00000285083,2.06996458269549e-05,1.230610712571602e-05,5.14914914313976e-06,9606.ENSP00000246554,0
9606.ENSP00000312770,7.329773453063673e-06,7.124478504424013e-06,4.513126697451163e-06,9606.ENSP00000246554,0
9606.ENSP00000361993,0.0001577997872918,0.0001436597200169,8.44729229378553e-05,9606.ENSP00000246554,0
9606.ENSP00000446252,0.0001374010342621,8.00264317076126e-05,3.478449843896577e-05,9606.ENSP00000246554,0
9606.ENSP00000417190,2.0202702226599617e-05,1.2093771713734253e-05,5.198539687870357e-06,9606.ENSP00000246554,0
9606.ENSP00000072869,1.701832244578332e-05,1.0140237594278878e-05,4.216072995409437e-06,9606.ENSP00000246554,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000246554,0
9606.ENSP00000306887,2.668624045681916e-05,1.958431957598152e-05,9.742611448940344e-06,9606.ENSP00000246554,0
9606.ENSP00000402661,5.1872682895113146e-05,4.0586237110552195e-05,2.13286351225287e-05,9606.ENSP00000246554,0
9606.ENSP00000478212,5.804496365731043e-05,3.888471661205504e-05,1.998728172336172e-05,9606.ENSP00000246554,0
9606.ENSP00000261434,2.0382304271061145e-05,1.374535926671527e-05,6.435529491585136e-06,9606.ENSP00000246554,0
9606.ENSP00000006658,7.259717452517188e-05,5.375175548684067e-05,2.721084672382956e-05,9606.ENSP00000246554,0
9606.ENSP00000369383,0.0001034338603181,8.198756903793956e-05,4.234598475816612e-05,9606.ENSP00000246554,0
9606.ENSP00000269980,6.851278909056378e-05,3.8094672627855965e-05,1.353146595464826e-05,9606.ENSP00000246554,0
9606.ENSP00000313877,3.705083280864953e-05,2.342121133641569e-05,1.0859663928327096e-05,9606.ENSP00000246554,0
9606.ENSP00000338034,6.692222112414031e-05,5.6891672976544115e-05,3.168094494189844e-05,9606.ENSP00000246554,0
9606.ENSP00000402038,1.0726886788431283e-05,4.321996535438493e-06,1.1919585129456054e-06,9606.ENSP00000246554,0
9606.ENSP00000263035,7.539279275144091e-05,5.280963025776053e-05,2.4669358883923224e-05,9606.ENSP00000246554,0
9606.ENSP00000363899,4.654927016013601e-06,2.163425802470435e-06,6.600201014055586e-07,9606.ENSP00000246554,0
9606.ENSP00000371362,1.32674397237948e-05,6.718553447449936e-06,2.158724512271508e-06,9606.ENSP00000246554,0
9606.ENSP00000323678,2.209879843398593e-05,1.4913471641957397e-05,7.360912426211806e-06,9606.ENSP00000246554,0
9606.ENSP00000445446,5.50143576009578e-06,5.091711495059227e-06,3.0200182138764963e-06,9606.ENSP00000246554,0
9606.ENSP00000215882,7.164479010547141e-05,4.927793180190465e-05,2.324481628459947e-05,9606.ENSP00000246554,0
9606.ENSP00000363873,3.423875665817583e-05,1.8300427851339313e-05,6.000113184871296e-06,9606.ENSP00000246554,0
9606.ENSP00000224807,7.838505081427746e-05,5.608719801727171e-05,2.752133880221066e-05,9606.ENSP00000246554,0
9606.ENSP00000346954,1.465316033752798e-05,9.848391496945442e-06,4.4941220303425735e-06,9606.ENSP00000246554,1
9606.ENSP00000379999,0.0001571944111729,0.0001194757899173,6.001326394376683e-05,9606.ENSP00000246554,0
9606.ENSP00000274813,2.8903860369983853e-05,1.3036279362333344e-05,3.918908622819595e-06,9606.ENSP00000246554,0
9606.ENSP00000358840,0.001381661551628,0.0017880458586226,0.0016300494409336,9606.ENSP00000246554,0
9606.ENSP00000273158,3.59013310811298e-06,1.7900470893260626e-06,5.570261022303469e-07,9606.ENSP00000246554,0
9606.ENSP00000358510,1.9707888859093214e-05,1.1373615368467176e-05,3.920999098825768e-06,9606.ENSP00000246554,0
9606.ENSP00000430025,8.744527926884339e-06,5.669959100732216e-06,2.5773034573564544e-06,9606.ENSP00000246554,0
9606.ENSP00000229379,0.0021813704112355,0.0025486654519108,0.0020776324495259,9606.ENSP00000246554,0
9606.ENSP00000377617,1.1071949982584782e-05,4.7722112818444575e-06,1.4121950933690814e-06,9606.ENSP00000246554,0
9606.ENSP00000267436,8.668415961306866e-06,4.442260950801183e-06,1.42467101593474e-06,9606.ENSP00000246554,0
9606.ENSP00000372191,0.0001054423813738,6.961651943306891e-05,3.184819636243027e-05,9606.ENSP00000430494,0
9606.ENSP00000325562,0.0001148218934457,8.994325225451714e-05,4.632719719294904e-05,9606.ENSP00000430494,1
9606.ENSP00000363419,3.1478734431446142e-06,1.7037414086066056e-06,5.938539116966916e-07,9606.ENSP00000430494,0
9606.ENSP00000310547,3.0858783357518875e-05,1.942930903115875e-05,8.173355471219142e-06,9606.ENSP00000430494,0
9606.ENSP00000292147,3.1023848841489805e-05,1.9259670891091003e-05,8.487732048151171e-06,9606.ENSP00000430494,0
9606.ENSP00000379563,7.206205192290767e-05,5.206543483273128e-05,2.541320139575063e-05,9606.ENSP00000430494,0
9606.ENSP00000407560,3.768098735197253e-06,3.2175977159223517e-06,1.9189023018293572e-06,9606.ENSP00000430494,1
9606.ENSP00000360541,0.0001353211445226,0.0001060758085258,5.5780625272386024e-05,9606.ENSP00000430494,0
9606.ENSP00000263774,0.0023445397501149,0.0026025198826142,0.0020790725158339,9606.ENSP00000430494,0
9606.ENSP00000357535,0.0001607160703194,8.833787071636273e-05,3.690202886115827e-05,9606.ENSP00000430494,1
9606.ENSP00000346173,0.0001614749393373,0.0001053559019875,4.894217907755294e-05,9606.ENSP00000430494,0
9606.ENSP00000346255,7.80164275700596e-05,3.6312477486270873e-05,1.3526542577292256e-05,9606.ENSP00000430494,1
9606.ENSP00000371586,1.2755358507270144e-05,7.146160059269824e-06,3.1938939829669648e-06,9606.ENSP00000430494,0
9606.ENSP00000322316,7.095124906363508e-05,5.116053739341199e-05,2.4893509520090328e-05,9606.ENSP00000430494,1
9606.ENSP00000258080,7.578416758341496e-05,4.402784901574549e-05,1.8436936669991347e-05,9606.ENSP00000430494,0
9606.ENSP00000320043,1.336933543761486e-05,5.3010785679846206e-06,1.4491569044155194e-06,9606.ENSP00000430494,0
9606.ENSP00000384867,4.174676569664472e-05,3.004833403845512e-05,1.4517580152382876e-05,9606.ENSP00000430494,1
9606.ENSP00000366939,1.1891996025806109e-05,6.196349064085946e-06,2.0140214834262115e-06,9606.ENSP00000430494,0
9606.ENSP00000355467,2.349006551185153e-05,1.3541650207021164e-05,5.521847053691869e-06,9606.ENSP00000430494,0
9606.ENSP00000341213,4.9472638663081584e-05,4.4921009204015275e-05,2.620879820161016e-05,9606.ENSP00000430494,0
9606.ENSP00000308515,1.5629921973783694e-05,7.931680076927714e-06,2.9763856373684105e-06,9606.ENSP00000430494,0
9606.ENSP00000264451,1.747534268749242e-05,1.2097048766750008e-05,5.808607507449242e-06,9606.ENSP00000430494,1
9606.ENSP00000260953,3.195805254077942e-06,1.173083306650414e-06,2.9664805111212257e-07,9606.ENSP00000430494,0
9606.ENSP00000418008,6.101295838771343e-05,2.7065770989775403e-05,9.32367056285977e-06,9606.ENSP00000430494,1
9606.ENSP00000371607,1.6990906362981218e-05,9.74528427978312e-06,4.356287400896368e-06,9606.ENSP00000430494,0
9606.ENSP00000401980,9.770602932699744e-05,5.5895269398109966e-05,2.3252405812038497e-05,9606.ENSP00000430494,0
9606.ENSP00000328570,8.747977495926559e-05,5.92616055753789e-05,2.8702793447294264e-05,9606.ENSP00000430494,0
9606.ENSP00000359675,2.626621315853601e-05,9.622108324977586e-06,2.5404481959449973e-06,9606.ENSP00000430494,0
9606.ENSP00000308610,0.0002132041900863,0.0001793431350027,9.82094176500486e-05,9606.ENSP00000430494,0
9606.ENSP00000085068,3.994020796847157e-05,1.6414254865897652e-05,4.533479693553323e-06,9606.ENSP00000430494,0
9606.ENSP00000389903,6.407676925236732e-06,2.721604628418903e-06,7.854432171071205e-07,9606.ENSP00000430494,0
9606.ENSP00000245816,5.897911598921237e-05,4.367545245298093e-05,2.1749435709219987e-05,9606.ENSP00000430494,0
9606.ENSP00000238379,1.9871559741634384e-05,7.72010888846839e-06,2.06328548436881e-06,9606.ENSP00000430494,1
9606.ENSP00000310873,0.0001070731538101,8.188404366934202e-05,4.11954916274089e-05,9606.ENSP00000430494,0
9606.ENSP00000428263,3.899489614520626e-06,1.911734180184185e-06,5.898236187155858e-07,9606.ENSP00000430494,1
9606.ENSP00000288111,4.013823305392155e-05,2.010713988384028e-05,6.999985700901329e-06,9606.ENSP00000430494,0
9606.ENSP00000216254,0.0005572731063272,0.0004214605867822,0.0002149654255061,9606.ENSP00000430494,0
9606.ENSP00000387262,0.0004404195636315,0.000343509074946,0.0001783868334961,9606.ENSP00000430494,0
9606.ENSP00000368318,2.3466015401007775e-05,1.1974224148370731e-05,4.469411249469895e-06,9606.ENSP00000430494,0
9606.ENSP00000273986,0.0002951600341691,0.0002376398195822,0.0001230949823762,9606.ENSP00000430494,0
9606.ENSP00000264093,0.0021104287521305,0.0024492052998174,0.0020144276733519,9606.ENSP00000430494,0
9606.ENSP00000315118,0.0001059442417769,7.779901373391795e-05,3.776855887167361e-05,9606.ENSP00000430494,0
9606.ENSP00000264193,3.588723885009241e-05,1.861612230570401e-05,7.086110291434746e-06,9606.ENSP00000430494,0
9606.ENSP00000302037,2.4439935960908577e-05,1.4110489781072648e-05,5.5777192355916826e-06,9606.ENSP00000430494,0
9606.ENSP00000301329,3.490227985486493e-05,1.8700818336850395e-05,7.874310257812856e-06,9606.ENSP00000430494,1
9606.ENSP00000481127,1.3780689736841955e-06,4.700474320472778e-07,1.121092069676096e-07,9606.ENSP00000430494,0
9606.ENSP00000273968,2.991013361186798e-06,1.117465568523491e-06,2.947007042264944e-07,9606.ENSP00000430494,0
9606.ENSP00000267103,2.194502606324402e-05,9.453132309731345e-06,2.7547045030977925e-06,9606.ENSP00000430494,0
9606.ENSP00000351214,0.0001116104735387,8.64441990215239e-05,4.3565893971324634e-05,9606.ENSP00000430494,1
9606.ENSP00000263702,2.1614065732292507e-05,9.637231240721949e-06,2.8699745618326164e-06,9606.ENSP00000430494,0
9606.ENSP00000403987,8.610651006309038e-07,3.676047752551725e-07,1.195553659952666e-07,9606.ENSP00000430494,1
9606.ENSP00000406933,1.8400199613814156e-05,1.144334343334631e-05,5.047960041155472e-06,9606.ENSP00000430494,1
9606.ENSP00000317177,1.065864217977202e-05,4.78373689110536e-06,1.406276277771996e-06,9606.ENSP00000430494,0
9606.ENSP00000441065,7.786420923953307e-05,6.250389680400685e-05,3.3862770018767236e-05,9606.ENSP00000430494,0
9606.ENSP00000360268,5.474381587608909e-05,2.307198856009821e-05,6.828266493353433e-06,9606.ENSP00000430494,0
9606.ENSP00000288532,8.05162927059196e-05,5.804010475659232e-05,2.8360515875205763e-05,9606.ENSP00000430494,0
9606.ENSP00000429168,0.001053515918936,0.0015408527340423,0.0015184687398187,9606.ENSP00000430494,1
9606.ENSP00000238561,2.72275784984335e-05,1.5034637402084171e-05,5.01660586560169e-06,9606.ENSP00000430494,1
9606.ENSP00000386543,1.5014594405530678e-05,9.105912583898254e-06,3.893202042491568e-06,9606.ENSP00000430494,0
9606.ENSP00000317379,0.0001172026310533,9.816576433768529e-05,5.4753078605310706e-05,9606.ENSP00000430494,0
9606.ENSP00000355741,0.0001019974300962,7.176242139971434e-05,3.380924575837831e-05,9606.ENSP00000430494,0
9606.ENSP00000327070,0.0004328564248068,0.0003259120544768,0.0001644481180729,9606.ENSP00000430494,0
9606.ENSP00000469981,4.220401984706405e-05,2.5549850304872444e-05,1.2084526543866898e-05,9606.ENSP00000430494,0
9606.ENSP00000337358,1.7458013906552096e-05,9.413127963163638e-06,3.131113859023703e-06,9606.ENSP00000430494,1
9606.ENSP00000370882,0.0013097726753174,0.001741221539618,0.0016209837437139,9606.ENSP00000430494,0
9606.ENSP00000354415,2.102929471351148e-05,1.0140896783388832e-05,3.218519634551516e-06,9606.ENSP00000430494,0
9606.ENSP00000037869,6.140928553204436e-05,4.332235536462045e-05,2.017318046563077e-05,9606.ENSP00000430494,1
9606.ENSP00000317159,0.0025588864510779,0.0028477368906521,0.0022397267304569,9606.ENSP00000430494,0
9606.ENSP00000326219,0.0001344983206217,8.809756242980102e-05,3.976825063085118e-05,9606.ENSP00000430494,0
9606.ENSP00000364204,7.189567364041838e-05,3.6086194910298824e-05,1.3009474175454015e-05,9606.ENSP00000430494,0
9606.ENSP00000235329,7.553911432124286e-05,4.1070383920399633e-05,1.6289077965226004e-05,9606.ENSP00000430494,0
9606.ENSP00000236980,1.3410553580292092e-05,6.011704802422449e-06,1.8075283513344104e-06,9606.ENSP00000430494,0
9606.ENSP00000379047,1.2594265773548751e-05,7.648664943047959e-06,3.3366575645534305e-06,9606.ENSP00000430494,0
9606.ENSP00000354223,0.0003078161712383,0.0002633526022703,0.0001428581421542,9606.ENSP00000430494,0
9606.ENSP00000396954,2.6007080651242836e-05,1.9452523788498424e-05,1.01532668768239e-05,9606.ENSP00000430494,1
9606.ENSP00000258955,1.1738930724529229e-06,4.352272980574907e-07,1.1562406881018161e-07,9606.ENSP00000430494,1
9606.ENSP00000262507,0.0005906570038873,0.0004542848530829,0.0002283617460938,9606.ENSP00000430494,0
9606.ENSP00000436773,4.649857771676099e-06,1.8175279635172448e-06,5.936182588586475e-07,9606.ENSP00000430494,0
9606.ENSP00000305138,6.632332250101664e-06,2.4820230711973194e-06,6.768023590966369e-07,9606.ENSP00000430494,0
9606.ENSP00000265070,7.035744061562026e-05,3.596409304259088e-05,1.4469310710490716e-05,9606.ENSP00000430494,1
9606.ENSP00000285083,2.040376394250655e-05,1.222600703372457e-05,5.166995477909902e-06,9606.ENSP00000430494,0
9606.ENSP00000312770,1.310073533495709e-06,4.463913989758893e-07,1.1016010963888158e-07,9606.ENSP00000430494,0
9606.ENSP00000361993,9.439551110576664e-05,7.330108953439537e-05,3.785065841410373e-05,9606.ENSP00000430494,1
9606.ENSP00000446252,0.0001289101856774,7.18525222795505e-05,2.999152425722595e-05,9606.ENSP00000430494,0
9606.ENSP00000417190,1.884289274831708e-05,1.055992517437898e-05,4.160874855030829e-06,9606.ENSP00000430494,0
9606.ENSP00000072869,1.4122367868173814e-05,7.126498110054707e-06,2.2808141387797727e-06,9606.ENSP00000430494,1
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000430494,0
9606.ENSP00000306887,2.763717551505194e-05,2.088904060840328e-05,1.0689453560588478e-05,9606.ENSP00000430494,0
9606.ENSP00000402661,3.7983534392810634e-05,2.556494752568049e-05,1.151520535341609e-05,9606.ENSP00000430494,0
9606.ENSP00000478212,3.9868859752237894e-05,1.8733231652945295e-05,6.701846496504783e-06,9606.ENSP00000430494,1
9606.ENSP00000261434,2.0048825022459497e-05,1.3586506622595916e-05,6.4182384780987215e-06,9606.ENSP00000430494,0
9606.ENSP00000006658,6.288397229000545e-05,4.2869665152475815e-05,1.9794451273492276e-05,9606.ENSP00000430494,0
9606.ENSP00000369383,0.0001030456085676,8.2360547994552e-05,4.285520672040968e-05,9606.ENSP00000430494,1
9606.ENSP00000269980,7.533523760114684e-05,4.6746193082563e-05,1.9745190742376105e-05,9606.ENSP00000430494,0
9606.ENSP00000313877,3.3620069305975835e-05,1.9946340329943035e-05,8.700334858242327e-06,9606.ENSP00000430494,0
9606.ENSP00000338034,3.6468790136943474e-05,2.389520706794729e-05,1.0196103868063027e-05,9606.ENSP00000430494,0
9606.ENSP00000402038,1.105448379906803e-05,4.669869678150904e-06,1.3692951087915877e-06,9606.ENSP00000430494,0
9606.ENSP00000263035,7.467242681130686e-05,5.281710375938327e-05,2.4963313888382844e-05,9606.ENSP00000430494,0
9606.ENSP00000363899,4.100374967883007e-06,1.760227366318038e-06,4.99642834093933e-07,9606.ENSP00000430494,1
9606.ENSP00000371362,1.2393119504865796e-05,6.082099237261571e-06,1.904417858384266e-06,9606.ENSP00000430494,0
9606.ENSP00000323678,1.5089731411462162e-05,7.05040618790898e-06,2.1316306798134067e-06,9606.ENSP00000430494,0
9606.ENSP00000445446,1.643074140204137e-06,9.070241928220676e-07,3.107809179757698e-07,9606.ENSP00000430494,0
9606.ENSP00000215882,9.305433574017592e-05,7.415465263787603e-05,4.024381895444428e-05,9606.ENSP00000430494,0
9606.ENSP00000363873,5.940292463801042e-05,4.6721604484118416e-05,2.5012704805021864e-05,9606.ENSP00000430494,1
9606.ENSP00000224807,7.693947547002224e-05,5.449074680907587e-05,2.637756042117945e-05,9606.ENSP00000430494,0
9606.ENSP00000346954,1.288859682334692e-05,8.500658449395236e-06,3.9489098637375144e-06,9606.ENSP00000430494,1
9606.ENSP00000379999,0.0001572179835153,0.0001199137568884,6.027082823905258e-05,9606.ENSP00000430494,0
9606.ENSP00000274813,2.8955892455894193e-05,1.3091729355313104e-05,3.938381781629356e-06,9606.ENSP00000430494,0
9606.ENSP00000358840,0.0003211721251704,0.0002515837829451,0.0001294890417825,9606.ENSP00000430494,0
9606.ENSP00000273158,3.6748976824202855e-06,1.8553383133036232e-06,5.806953054547975e-07,9606.ENSP00000430494,0
9606.ENSP00000358510,2.7219388346595676e-05,2.0041711489930343e-05,9.78527922923734e-06,9606.ENSP00000430494,0
9606.ENSP00000430025,8.394257297997329e-06,5.4771753155120875e-06,2.5338775540259142e-06,9606.ENSP00000430494,0
9606.ENSP00000229379,0.0020201532965001,0.0023934132444214,0.0019940986610231,9606.ENSP00000430494,0
9606.ENSP00000377617,1.1495109450520867e-05,5.065998978245996e-06,1.5174909225871708e-06,9606.ENSP00000430494,0
9606.ENSP00000267436,8.094136842959418e-06,4.04248074219995e-06,1.2724743267352125e-06,9606.ENSP00000430494,0
9606.ENSP00000372191,0.0001302178574569,9.086242802759365e-05,4.338219980152101e-05,9606.ENSP00000425759,0
9606.ENSP00000325562,0.000108110980784,7.94336027415944e-05,3.8987668114699224e-05,9606.ENSP00000425759,1
9606.ENSP00000363419,2.679255376443387e-06,1.2561128256047787e-06,3.818124495317477e-07,9606.ENSP00000425759,0
9606.ENSP00000310547,4.541460851371112e-05,3.321542694410876e-05,1.6495347144240376e-05,9606.ENSP00000425759,0
9606.ENSP00000292147,3.806502664978295e-05,2.515885854884691e-05,1.1726507664184697e-05,9606.ENSP00000425759,0
9606.ENSP00000379563,7.272908779193934e-05,5.134355374998384e-05,2.4896116418169935e-05,9606.ENSP00000425759,0
9606.ENSP00000407560,1.016514044944367e-06,3.240261550535721e-07,7.39767923142427e-08,9606.ENSP00000425759,0
9606.ENSP00000360541,0.0001197853534418,8.308664833771472e-05,3.882116859053817e-05,9606.ENSP00000425759,0
9606.ENSP00000263774,0.0034657821660629,0.0039489801602963,0.0032183496607381,9606.ENSP00000425759,0
9606.ENSP00000357535,0.0001417279213048,6.475543637060697e-05,2.104750948177955e-05,9606.ENSP00000425759,0
9606.ENSP00000346173,0.0001544808611858,9.230758123617834e-05,3.893050637445157e-05,9606.ENSP00000425759,0
9606.ENSP00000346255,7.984345595573854e-05,3.986061655402882e-05,1.6480048375017084e-05,9606.ENSP00000425759,0
9606.ENSP00000371586,8.750202643625788e-06,3.1160210151233183e-06,7.648608000364513e-07,9606.ENSP00000425759,0
9606.ENSP00000322316,8.184418112692909e-05,5.751259494622955e-05,2.705604316983413e-05,9606.ENSP00000425759,0
9606.ENSP00000258080,9.038362290157811e-05,5.657372364932986e-05,2.5314934353495567e-05,9606.ENSP00000425759,0
9606.ENSP00000320043,1.5909868651666015e-05,8.026921495992922e-06,3.2470188156265365e-06,9606.ENSP00000425759,0
9606.ENSP00000384867,5.76928453645244e-05,4.368227183948243e-05,2.185654969137816e-05,9606.ENSP00000425759,0
9606.ENSP00000366939,1.3704913617886388e-05,7.2197809757074335e-06,2.343947148094587e-06,9606.ENSP00000425759,0
9606.ENSP00000355467,2.62765476665108e-05,1.599970102260957e-05,6.986707171574842e-06,9606.ENSP00000425759,0
9606.ENSP00000341213,4.0257155322935656e-05,3.187335408490831e-05,1.6410444272214707e-05,9606.ENSP00000425759,0
9606.ENSP00000308515,1.4604033022801464e-05,6.3231834994514536e-06,1.790624467781986e-06,9606.ENSP00000425759,0
9606.ENSP00000264451,2.1457047748405315e-05,1.5431226852411596e-05,7.5671770293859215e-06,9606.ENSP00000425759,0
9606.ENSP00000260953,2.9162995657974713e-06,9.903347549346398e-07,2.364297945174251e-07,9606.ENSP00000425759,0
9606.ENSP00000418008,5.618791205145536e-05,2.0951334004853895e-05,5.385193609862559e-06,9606.ENSP00000425759,0
9606.ENSP00000371607,1.3738795594602522e-05,5.848629332887123e-06,1.6942106437868008e-06,9606.ENSP00000425759,0
9606.ENSP00000401980,0.0001027448620182,5.848139134809374e-05,2.3844877741972713e-05,9606.ENSP00000425759,0
9606.ENSP00000328570,8.433841402810061e-05,5.2135017080826826e-05,2.28665151862429e-05,9606.ENSP00000425759,0
9606.ENSP00000359675,2.417112061277689e-05,8.310601606933309e-06,2.071559570903331e-06,9606.ENSP00000425759,0
9606.ENSP00000308610,0.0002479603706616,0.0002017796428381,0.000106228908212,9606.ENSP00000425759,0
9606.ENSP00000085068,4.014894687458249e-05,1.6215414510893403e-05,4.42278828679523e-06,9606.ENSP00000425759,0
9606.ENSP00000389903,6.313201732237254e-06,2.5892489596578727e-06,7.188346913247267e-07,9606.ENSP00000425759,0
