protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0,Target,label
9606.ENSP00000229379,0.0001883753429865,0.0001883753429865,0.0003866693732561,0.0003866693732561,0.0003866693732561,0.0003866693732561,0.0003866693732561,0.0004765152989421,0.0004765152989421,0.0006371005874825,9606.ENSP00000306003,0
9606.ENSP00000377617,8.404506661463529e-05,8.404506661463529e-05,0.0001609805476618,0.0001609805476618,0.0001609805476618,0.0001609805476618,0.0001609805476618,0.0002468900565872,0.0002468900565872,0.000329829614202,9606.ENSP00000306003,0
9606.ENSP00000267436,7.730331708444282e-05,7.730331708444282e-05,0.0005370309736463,0.0005370309736463,0.0005370309736463,0.0005370309736463,0.0005370309736463,0.0006057211721781,0.0006057211721781,0.000664815721393,9606.ENSP00000306003,0
9606.ENSP00000372191,9.462627349421382e-05,0.0001900620409287,0.0001900620409287,0.0001900620409287,0.0001900620409287,0.0001900620409287,0.0001900620409287,0.0002780084323603,0.0003649924328783,0.0003649924328783,9606.ENSP00000358737,0
9606.ENSP00000325562,0.0001303604803979,0.0002575521066319,0.0002575521066319,0.0002575521066319,0.0002575521066319,0.0002575521066319,0.0002575521066319,0.0004956790508003,0.0005898075905861,0.0005898075905861,9606.ENSP00000358737,0
9606.ENSP00000363419,3.556815136107616e-05,0.0001120544729928,0.0001120544729928,0.0001120544729928,0.0001120544729928,0.0001120544729928,0.0001120544729928,0.000146632297401,0.0001665358431637,0.0001665358431637,9606.ENSP00000358737,0
9606.ENSP00000310547,0.000132857079734,0.0002440021489746,0.0002440021489746,0.0002440021489746,0.0002440021489746,0.0002440021489746,0.0002440021489746,0.0006615323654841,0.0007877264579292,0.0007877264579292,9606.ENSP00000358737,0
9606.ENSP00000292147,9.959435556083918e-05,0.0001909958518808,0.0001909958518808,0.0001909958518808,0.0001909958518808,0.0001909958518808,0.0001909958518808,0.0002786275581456,0.0003716082064784,0.0003716082064784,9606.ENSP00000358737,0
9606.ENSP00000379563,0.0001214186268043,0.000212184531847,0.000212184531847,0.000212184531847,0.000212184531847,0.000212184531847,0.000212184531847,0.0003049088845727,0.0003887656930601,0.0003887656930601,9606.ENSP00000358737,0
9606.ENSP00000407560,2.6358342438470572e-05,4.838338827539701e-05,4.838338827539701e-05,4.838338827539701e-05,4.838338827539701e-05,4.838338827539701e-05,4.838338827539701e-05,7.60330931370845e-05,9.53805101744365e-05,9.53805101744365e-05,9606.ENSP00000358737,0
9606.ENSP00000360541,0.0001151913384092,0.0002350821887375,0.0002350821887375,0.0002350821887375,0.0002350821887375,0.0002350821887375,0.0002350821887375,0.0003307877777842,0.000421901109803,0.000421901109803,9606.ENSP00000358737,0
9606.ENSP00000263774,0.0001250997738679,0.0002508605393813,0.0002508605393813,0.0002508605393813,0.0002508605393813,0.0002508605393813,0.0002508605393813,0.0003514217823976,0.0004485119716264,0.0004485119716264,9606.ENSP00000358737,0
9606.ENSP00000357535,9.023409802466632e-05,0.0001877991962828,0.0001877991962828,0.0001877991962828,0.0001877991962828,0.0001877991962828,0.0001877991962828,0.0002756864923867,0.0005547512773773,0.0005547512773773,9606.ENSP00000358737,0
9606.ENSP00000346173,9.683634561952204e-05,0.000204434749321,0.000204434749321,0.000204434749321,0.000204434749321,0.000204434749321,0.000204434749321,0.0002945684755104,0.0003981045010732,0.0003981045010732,9606.ENSP00000358737,0
9606.ENSP00000346255,8.4748025983572e-05,0.0001716585829854,0.0001716585829854,0.0001716585829854,0.0001716585829854,0.0001716585829854,0.0001716585829854,0.0002572530647739,0.0003415434475755,0.0003415434475755,9606.ENSP00000358737,1
9606.ENSP00000371586,7.234769873321056e-05,0.0001435175072401,0.0001435175072401,0.0001435175072401,0.0001435175072401,0.0001435175072401,0.0001435175072401,0.0002217622677562,0.0002746092468441,0.0002746092468441,9606.ENSP00000358737,0
9606.ENSP00000322316,0.0001409186952514,0.000294658326311,0.000294658326311,0.000294658326311,0.000294658326311,0.000294658326311,0.000294658326311,0.0004029649644508,0.000513965038408,0.000513965038408,9606.ENSP00000358737,0
9606.ENSP00000258080,8.823087409837171e-05,0.0001769487789715,0.0001769487789715,0.0001769487789715,0.0001769487789715,0.0001769487789715,0.0001769487789715,0.0002643161133164,0.0003458472347119,0.0003458472347119,9606.ENSP00000358737,0
9606.ENSP00000320043,7.71580234868452e-05,0.0002680814068298,0.0002680814068298,0.0002680814068298,0.0002680814068298,0.0002680814068298,0.0002680814068298,0.0003519524107105,0.000419714830059,0.000419714830059,9606.ENSP00000358737,0
9606.ENSP00000384867,0.0001348928781226,0.0003460406442172,0.0003460406442172,0.0003460406442172,0.0003460406442172,0.0003460406442172,0.0003460406442172,0.0004421835037646,0.000527974232682,0.000527974232682,9606.ENSP00000358737,0
9606.ENSP00000366939,9.346747538074852e-05,0.0004101695667486,0.0004101695667486,0.0004101695667486,0.0004101695667486,0.0004101695667486,0.0004101695667486,0.0004795342611032,0.0006316258586593,0.0006316258586593,9606.ENSP00000358737,0
9606.ENSP00000355467,8.846411219565198e-05,0.000183500444109,0.000183500444109,0.000183500444109,0.000183500444109,0.000183500444109,0.000183500444109,0.0002695307994144,0.0003370475897099,0.0003370475897099,9606.ENSP00000358737,0
9606.ENSP00000341213,0.0001619830873096,0.0004297733394196,0.0004297733394196,0.0004297733394196,0.0004297733394196,0.0004297733394196,0.0004297733394196,0.0005459545573103,0.0005930886654823,0.0005930886654823,9606.ENSP00000358737,0
