protein,heat_target_0.1,heat_target_0.2,heat_target_0.3,Target,label
9606.ENSP00000354415,8.978760160971433e-05,8.267068187706172e-05,7.897694013081491e-05,9606.ENSP00000346196,0
9606.ENSP00000037869,0.0001832934067351,9.32116454350762e-05,8.098727994365618e-05,9606.ENSP00000346196,0
9606.ENSP00000317159,0.0002221544273197,9.03993277461268e-05,8.028880984056741e-05,9606.ENSP00000346196,0
9606.ENSP00000326219,0.000116904186143,8.411573071498424e-05,7.939644274301827e-05,9606.ENSP00000346196,0
9606.ENSP00000364204,8.994494419312105e-05,8.132163202390075e-05,7.862995698815212e-05,9606.ENSP00000346196,0
9606.ENSP00000235329,9.013217641040684e-05,8.165147301042452e-05,7.884449587436393e-05,9606.ENSP00000346196,0
9606.ENSP00000236980,9.786910959519446e-05,8.336714381584898e-05,7.885490776970983e-05,9606.ENSP00000346196,0
9606.ENSP00000379047,7.78111643739976e-05,8.109974442049861e-05,7.937903865240514e-05,9606.ENSP00000346196,0
9606.ENSP00000354223,0.00043628399726,0.000104059719888,8.165962208295241e-05,9606.ENSP00000346196,0
9606.ENSP00000396954,0.0001145181595347,8.30094504635781e-05,7.855559670133516e-05,9606.ENSP00000346196,0
9606.ENSP00000258955,2.0371975551825017e-05,3.736085636774078e-05,4.92097096866928e-05,9606.ENSP00000346196,0
9606.ENSP00000262507,0.0001573558256495,8.846411947160959e-05,8.027492003748193e-05,9606.ENSP00000346196,0
9606.ENSP00000436773,6.124170613475144e-05,7.822095358278602e-05,7.90463454904966e-05,9606.ENSP00000346196,0
9606.ENSP00000305138,7.242750143632293e-05,8.129754132824019e-05,7.940368232084438e-05,9606.ENSP00000346196,0
9606.ENSP00000265070,8.57457343954593e-05,8.030165918171406e-05,7.825210923328996e-05,9606.ENSP00000346196,0
9606.ENSP00000285083,0.0001141587054007,8.770943531999364e-05,8.047300070757046e-05,9606.ENSP00000346196,0
9606.ENSP00000312770,2.7217905881116167e-05,4.878616164205596e-05,6.073476106394082e-05,9606.ENSP00000346196,0
9606.ENSP00000361993,0.0001497157209087,8.700555190443993e-05,7.991964957909659e-05,9606.ENSP00000346196,0
9606.ENSP00000446252,9.708416473586112e-05,8.251640247181058e-05,7.906271639512852e-05,9606.ENSP00000346196,0
9606.ENSP00000417190,0.0001044718301272,8.532548235962167e-05,7.978415669640526e-05,9606.ENSP00000346196,0
9606.ENSP00000072869,0.0001075592226698,9.149483230430631e-05,8.177456766134128e-05,9606.ENSP00000346196,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000346196,0
9606.ENSP00000306887,0.0001437941682524,9.595405572326854e-05,8.252941915998235e-05,9606.ENSP00000346196,0
9606.ENSP00000402661,0.0001484089589212,9.310706809628756e-05,8.125621388899162e-05,9606.ENSP00000346196,0
9606.ENSP00000478212,8.431987225776538e-05,8.074696233961731e-05,7.860086770961061e-05,9606.ENSP00000346196,0
9606.ENSP00000261434,0.0001136598802986,9.097021393245086e-05,8.175685070455074e-05,9606.ENSP00000346196,0
9606.ENSP00000006658,0.0001320750452578,8.596706175012514e-05,7.968585850903764e-05,9606.ENSP00000346196,0
9606.ENSP00000369383,0.000238246488152,9.404086449649184e-05,8.064974099397659e-05,9606.ENSP00000346196,0
9606.ENSP00000269980,0.0001258266565855,8.543222793377936e-05,7.96874810475856e-05,9606.ENSP00000346196,1
9606.ENSP00000313877,0.000106546205643,8.393303141929209e-05,7.94782827142626e-05,9606.ENSP00000346196,1
9606.ENSP00000338034,0.0002130755165126,0.0001016597816487,8.225587953347713e-05,9606.ENSP00000346196,0
9606.ENSP00000402038,8.048498420976102e-05,8.242014155257493e-05,7.952192390803248e-05,9606.ENSP00000346196,0
9606.ENSP00000263035,0.0001579634845256,8.657207217765972e-05,7.923965313239023e-05,9606.ENSP00000346196,0
9606.ENSP00000363899,5.9293059166520834e-05,7.490187272196636e-05,7.787049980834126e-05,9606.ENSP00000346196,0
9606.ENSP00000371362,9.562400373397396e-05,8.805278048384935e-05,8.094045188045129e-05,9606.ENSP00000346196,0
9606.ENSP00000323678,0.0001045723474817,8.674373384565115e-05,8.017128857318312e-05,9606.ENSP00000346196,0
9606.ENSP00000445446,2.1113046386744827e-05,3.264088445575908e-05,4.097128476132639e-05,9606.ENSP00000346196,0
9606.ENSP00000215882,0.000116018076369,8.414994226768613e-05,7.93680883361958e-05,9606.ENSP00000346196,0
9606.ENSP00000363873,0.000149898653035,8.851510938256979e-05,7.846991502447054e-05,9606.ENSP00000346196,0
9606.ENSP00000224807,0.0001128615549532,8.323304791701958e-05,7.891057612141594e-05,9606.ENSP00000346196,0
9606.ENSP00000346954,0.0001009318584692,8.859304944053292e-05,8.174160029739141e-05,9606.ENSP00000346196,0
9606.ENSP00000379999,0.0001677504042163,8.801239164313301e-05,7.990927406353876e-05,9606.ENSP00000346196,0
9606.ENSP00000274813,9.694104664959012e-05,8.181692101061344e-05,7.850630208849907e-05,9606.ENSP00000346196,0
9606.ENSP00000358840,0.0001997647777898,8.85697445482947e-05,7.982504030223936e-05,9606.ENSP00000346196,0
9606.ENSP00000273158,5.251120091998018e-05,6.612833385588601e-05,7.155021739890799e-05,9606.ENSP00000346196,0
9606.ENSP00000358510,0.0001329009537585,0.0001020394702209,8.510000043315813e-05,9606.ENSP00000346196,0
9606.ENSP00000430025,9.753293124958871e-05,9.300417150370777e-05,8.572042861487716e-05,9606.ENSP00000346196,0
9606.ENSP00000229379,0.0002746687096077,9.454714017920196e-05,8.083039574557915e-05,9606.ENSP00000346196,0
9606.ENSP00000377617,8.921613334678113e-05,8.363275264855474e-05,7.966465636854991e-05,9606.ENSP00000346196,0
9606.ENSP00000267436,8.956021338235587e-05,8.70569419930689e-05,8.194725523935631e-05,9606.ENSP00000346196,0
9606.ENSP00000372191,9.511761891189964e-05,8.156716648954898e-05,7.87205426604487e-05,9606.ENSP00000306003,0
9606.ENSP00000325562,0.0001288843923248,8.588392665842548e-05,7.953653403092176e-05,9606.ENSP00000306003,0
9606.ENSP00000363419,3.116778316325508e-05,5.1458828238537535e-05,6.23546147835441e-05,9606.ENSP00000306003,0
9606.ENSP00000310547,0.0001303655008086,8.971628994913772e-05,8.04113078629598e-05,9606.ENSP00000306003,0
9606.ENSP00000292147,0.0001061607181327,8.355225872946903e-05,7.922777149360627e-05,9606.ENSP00000306003,0
9606.ENSP00000379563,0.0001086815609596,8.212155080400407e-05,7.861708581913263e-05,9606.ENSP00000306003,0
9606.ENSP00000407560,2.4614633730379865e-05,4.3261286919005215e-05,5.49757169210352e-05,9606.ENSP00000306003,0
9606.ENSP00000360541,0.0001158327795565,8.367039117729291e-05,7.910445128800347e-05,9606.ENSP00000306003,0
9606.ENSP00000263774,0.000140110074426,8.501333650201559e-05,7.931130676297471e-05,9606.ENSP00000306003,0
9606.ENSP00000357535,9.113254782278092e-05,8.139041165122762e-05,7.863039354560897e-05,9606.ENSP00000306003,0
9606.ENSP00000346173,9.724395931698382e-05,8.234675624407828e-05,7.890312554081902e-05,9606.ENSP00000306003,0
9606.ENSP00000346255,8.480760152451694e-05,8.061034168349579e-05,7.842387276468799e-05,9606.ENSP00000306003,0
9606.ENSP00000371586,7.271282083820552e-05,8.0830417573452e-05,7.903732330305502e-05,9606.ENSP00000306003,0
9606.ENSP00000322316,0.0001464372471673,8.743965736357495e-05,7.983118121046573e-05,9606.ENSP00000306003,0
9606.ENSP00000258080,9.040824079420418e-05,8.009091834537685e-05,7.765526243019849e-05,9606.ENSP00000306003,0
9606.ENSP00000320043,8.449495362583548e-05,8.235409768531099e-05,7.91740749264136e-05,9606.ENSP00000306003,0
9606.ENSP00000384867,0.000147405982716,9.028212662087752e-05,8.041590626817197e-05,9606.ENSP00000306003,1
9606.ENSP00000366939,8.765472011873499e-05,8.311509736813605e-05,7.975774497026578e-05,9606.ENSP00000306003,0
9606.ENSP00000355467,8.930919284466654e-05,8.059900574153289e-05,7.81525595812127e-05,9606.ENSP00000306003,0
9606.ENSP00000341213,0.0002358090569032,0.0001302739983657,9.363530989503488e-05,9606.ENSP00000306003,0
9606.ENSP00000308515,8.247986988862976e-05,8.033822814468294e-05,7.826529326848686e-05,9606.ENSP00000306003,0
9606.ENSP00000264451,9.454383689444512e-05,8.551830978831276e-05,8.02596696303226e-05,9606.ENSP00000306003,0
9606.ENSP00000260953,5.215064084040933e-05,7.076295878505334e-05,7.601344987051561e-05,9606.ENSP00000306003,0
9606.ENSP00000418008,9.15089185582474e-05,8.164368045981973e-05,7.873255526646972e-05,9606.ENSP00000306003,0
9606.ENSP00000371607,7.364268094534054e-05,7.707142503932118e-05,7.763894973322749e-05,9606.ENSP00000306003,0
9606.ENSP00000401980,8.875418279785663e-05,8.112838258966804e-05,7.854883733671159e-05,9606.ENSP00000306003,0
9606.ENSP00000328570,9.637100447434932e-05,8.205076301237568e-05,7.88280158303678e-05,9606.ENSP00000306003,0
9606.ENSP00000359675,7.971767627168447e-05,8.02425347501412e-05,7.848798850318417e-05,9606.ENSP00000306003,0
9606.ENSP00000308610,0.0001314998226007,8.468035230180249e-05,7.931360596558079e-05,9606.ENSP00000306003,0
9606.ENSP00000085068,9.153193241218104e-05,8.162775338860229e-05,7.877636380726472e-05,9606.ENSP00000306003,0
9606.ENSP00000389903,6.479226431110874e-05,7.577215728815645e-05,7.662165444344282e-05,9606.ENSP00000306003,0
9606.ENSP00000245816,0.0001281366712646,8.531833009328693e-05,7.935763278510422e-05,9606.ENSP00000306003,0
9606.ENSP00000238379,9.435696119908243e-05,8.22765869088471e-05,7.889119297033176e-05,9606.ENSP00000306003,0
9606.ENSP00000310873,0.0001664836745476,8.892564073903486e-05,7.99745466792956e-05,9606.ENSP00000306003,0
9606.ENSP00000428263,5.327153849066235e-05,6.887035124236718e-05,7.384581113001332e-05,9606.ENSP00000306003,0
9606.ENSP00000288111,9.61983751039952e-05,8.252763655036688e-05,7.899972843006253e-05,9606.ENSP00000306003,0
9606.ENSP00000216254,0.0001040438655763,8.259913010988384e-05,7.889484550105408e-05,9606.ENSP00000306003,0
9606.ENSP00000387262,0.0001021237039822,8.214833360398188e-05,7.862701022531837e-05,9606.ENSP00000306003,0
9606.ENSP00000368318,9.318169759353624e-05,8.239721501013264e-05,7.901811477495357e-05,9606.ENSP00000306003,0
9606.ENSP00000273986,0.0001636412052903,8.616807463113219e-05,7.956076296977699e-05,9606.ENSP00000306003,0
9606.ENSP00000264093,0.0001678602129686,8.723245264263824e-05,7.988370634848252e-05,9606.ENSP00000306003,0
9606.ENSP00000315118,0.0001441185013391,8.594410610385239e-05,7.939593342598528e-05,9606.ENSP00000306003,0
9606.ENSP00000264193,9.015266550704835e-05,8.142521983245388e-05,7.868820102885365e-05,9606.ENSP00000306003,0
9606.ENSP00000302037,9.62858393904753e-05,8.260194590548053e-05,7.85168886068277e-05,9606.ENSP00000306003,0
9606.ENSP00000301329,8.975438686320558e-05,8.17815525806509e-05,7.88804900366813e-05,9606.ENSP00000306003,0
9606.ENSP00000481127,2.8660628231591545e-05,4.9611597205512226e-05,6.116976874182001e-05,9606.ENSP00000306003,0
9606.ENSP00000273968,3.1396393751492724e-05,4.9483307520858943e-05,5.989001874695532e-05,9606.ENSP00000306003,0
9606.ENSP00000267103,9.114565182244404e-05,8.14744271337986e-05,7.8822165960446e-05,9606.ENSP00000306003,0
9606.ENSP00000351214,0.0001400187320541,8.663607150083408e-05,7.962846575537696e-05,9606.ENSP00000306003,0
9606.ENSP00000263702,0.0001032809377647,8.331337448908016e-05,7.915777678135782e-05,9606.ENSP00000306003,0
9606.ENSP00000403987,1.6951182260527276e-05,3.385734453331679e-05,4.559994340525009e-05,9606.ENSP00000306003,0
9606.ENSP00000406933,9.882274753181264e-05,8.605749462731183e-05,8.016995707293972e-05,9606.ENSP00000306003,0
9606.ENSP00000317177,7.303064194275066e-05,7.958789501572028e-05,7.790448580635712e-05,9606.ENSP00000306003,0
9606.ENSP00000441065,0.0001084047253243,8.310145494760945e-05,7.906334940344095e-05,9606.ENSP00000306003,0
9606.ENSP00000360268,8.740052726352587e-05,8.095529483398423e-05,7.850721158320084e-05,9606.ENSP00000306003,0
9606.ENSP00000288532,0.000150754043716,8.898257510736585e-05,7.990783342393115e-05,9606.ENSP00000306003,0
9606.ENSP00000429168,0.0001683019509073,0.0001112842219299,8.878353401087224e-05,9606.ENSP00000306003,0
9606.ENSP00000238561,0.0001372414117213,9.308171138400212e-05,8.138553675962612e-05,9606.ENSP00000306003,1
9606.ENSP00000386543,9.676838817540556e-05,8.528545731678605e-05,7.983789691934362e-05,9606.ENSP00000306003,0
9606.ENSP00000317379,0.0001114178885472,8.312842692248523e-05,7.901144272182137e-05,9606.ENSP00000306003,0
9606.ENSP00000355741,0.0001181716434075,8.32614314276725e-05,7.827304216334596e-05,9606.ENSP00000306003,0
9606.ENSP00000327070,0.0001046363468049,8.234974666265771e-05,7.881379860918969e-05,9606.ENSP00000306003,0
9606.ENSP00000469981,7.797892612870783e-05,7.741728040855378e-05,7.702024595346302e-05,9606.ENSP00000306003,0
9606.ENSP00000337358,0.0001096761043299,8.774480374995619e-05,8.036130020627752e-05,9606.ENSP00000306003,0
9606.ENSP00000370882,0.0001459905033698,8.564403105992824e-05,7.94318548287265e-05,9606.ENSP00000306003,0
9606.ENSP00000354415,8.755940507398918e-05,8.129446359816939e-05,7.843208004487678e-05,9606.ENSP00000306003,0
9606.ENSP00000037869,0.0001647936442168,9.004874300444499e-05,8.022903784876689e-05,9606.ENSP00000306003,0
9606.ENSP00000317159,0.0001580634561832,8.648469520267099e-05,7.955352339195088e-05,9606.ENSP00000306003,0
9606.ENSP00000326219,0.0001033244625432,8.263786730822176e-05,7.893120346125215e-05,9606.ENSP00000306003,0
9606.ENSP00000364204,8.6787054897286e-05,8.053555939113721e-05,7.826945511624217e-05,9606.ENSP00000306003,0
9606.ENSP00000235329,8.627263741800562e-05,8.067837916314602e-05,7.842519698897377e-05,9606.ENSP00000306003,0
9606.ENSP00000236980,8.713833813089877e-05,8.137882105074823e-05,7.826224464224651e-05,9606.ENSP00000306003,1
9606.ENSP00000379047,7.17023212928325e-05,7.902646757429466e-05,7.875533628975973e-05,9606.ENSP00000306003,0
9606.ENSP00000354223,0.0002822048554662,9.483677422394976e-05,8.065460860962048e-05,9606.ENSP00000306003,0
9606.ENSP00000396954,8.179699216270819e-05,7.961213850649074e-05,7.788328366586939e-05,9606.ENSP00000306003,0
9606.ENSP00000258955,1.9900839106412604e-05,3.687571734189987e-05,4.879536936641671e-05,9606.ENSP00000306003,0
9606.ENSP00000262507,0.0001249145570909,8.510609768563882e-05,7.942689262563363e-05,9606.ENSP00000306003,0
9606.ENSP00000436773,6.234345346456394e-05,7.787762297084555e-05,7.866101077524945e-05,9606.ENSP00000306003,0
9606.ENSP00000305138,7.338170689763501e-05,8.075458754319698e-05,7.90326448623091e-05,9606.ENSP00000306003,0
9606.ENSP00000265070,8.477069059154019e-05,7.978132634889334e-05,7.797145372023806e-05,9606.ENSP00000306003,0
9606.ENSP00000285083,0.0001216872842633,8.713869465282187e-05,8.001890091691166e-05,9606.ENSP00000306003,0
9606.ENSP00000312770,2.8372405722620897e-05,4.905779860564507e-05,6.0691603721352294e-05,9606.ENSP00000306003,0
9606.ENSP00000361993,0.0001199725302285,8.43480956973508e-05,7.928290142444894e-05,9606.ENSP00000306003,0
9606.ENSP00000446252,9.549730020808056e-05,8.186357445083559e-05,7.870934496168047e-05,9606.ENSP00000306003,0
9606.ENSP00000417190,9.9014796433039e-05,8.37462066556327e-05,7.928490231279284e-05,9606.ENSP00000306003,0
9606.ENSP00000072869,0.0001042683143168,8.871733007254079e-05,8.089169568847865e-05,9606.ENSP00000306003,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000306003,0
9606.ENSP00000306887,0.0001265774626517,9.24648338695988e-05,8.187834464479238e-05,9606.ENSP00000306003,0
9606.ENSP00000402661,0.0001224194857059,8.83411048562266e-05,8.021705434657633e-05,9606.ENSP00000306003,0
9606.ENSP00000478212,8.32712757983245e-05,8.015373896341771e-05,7.827337685739622e-05,9606.ENSP00000306003,0
9606.ENSP00000261434,0.0001030490238917,8.73263634275645e-05,8.067730959737673e-05,9606.ENSP00000306003,0
9606.ENSP00000006658,0.0001129222582676,8.369413990294561e-05,7.908330007921904e-05,9606.ENSP00000306003,0
9606.ENSP00000369383,0.0001626757148187,8.82536915014498e-05,7.978532084962353e-05,9606.ENSP00000306003,0
9606.ENSP00000269980,0.0001090598670998,8.329388947458938e-05,7.910016574896872e-05,9606.ENSP00000306003,0
9606.ENSP00000313877,9.63940256042406e-05,8.240543684223667e-05,7.904561789473519e-05,9606.ENSP00000306003,0
9606.ENSP00000338034,0.0008429825538769,0.0001580199605086,8.7192420323845e-05,9606.ENSP00000306003,0
9606.ENSP00000402038,7.908212865004316e-05,8.127869659801945e-05,7.898958574514836e-05,9606.ENSP00000306003,0
9606.ENSP00000263035,0.0001321022136835,8.393495227210224e-05,7.865874067647383e-05,9606.ENSP00000306003,0
9606.ENSP00000363899,8.733943832339719e-05,8.614813850726932e-05,8.224962220992893e-05,9606.ENSP00000306003,0
9606.ENSP00000371362,9.289558511227368e-05,8.484978752676398e-05,7.98023902461864e-05,9606.ENSP00000306003,0
9606.ENSP00000323678,9.4658273155801e-05,8.43349625938572e-05,7.95416344772093e-05,9606.ENSP00000306003,0
9606.ENSP00000445446,1.814205461414531e-05,2.9655286198249087e-05,3.837488475255668e-05,9606.ENSP00000306003,0
9606.ENSP00000215882,0.0001050435748766,8.287814853247255e-05,7.899367483332753e-05,9606.ENSP00000306003,0
9606.ENSP00000363873,0.0001349716330878,8.548445475753397e-05,7.781910971971229e-05,9606.ENSP00000306003,0
9606.ENSP00000224807,0.0001007238024612,8.179512224160135e-05,7.848477980587631e-05,9606.ENSP00000306003,0
9606.ENSP00000346954,8.516053640050814e-05,8.354237797902897e-05,8.016518404474482e-05,9606.ENSP00000306003,0
9606.ENSP00000379999,0.0001351003011222,8.51639561005868e-05,7.930713763926178e-05,9606.ENSP00000306003,0
9606.ENSP00000274813,9.157143358606844e-05,8.086393791018054e-05,7.814544369466603e-05,9606.ENSP00000306003,0
9606.ENSP00000358840,0.000217009728658,8.921985136112198e-05,7.9908269981388e-05,9606.ENSP00000306003,1
9606.ENSP00000273158,4.735440597869456e-05,6.18417834630236e-05,6.868757918709889e-05,9606.ENSP00000306003,0
9606.ENSP00000358510,0.0001101899251807,9.252643212676048e-05,8.198569412343204e-05,9606.ENSP00000306003,0
9606.ENSP00000430025,8.210699161281809e-05,8.481477561872452e-05,8.196384442271665e-05,9606.ENSP00000306003,0
9606.ENSP00000229379,0.0001883753429865,8.903165871743113e-05,7.993383042048663e-05,9606.ENSP00000306003,0
9606.ENSP00000377617,8.404506661463529e-05,8.212193642975762e-05,7.914013986010104e-05,9606.ENSP00000306003,0
9606.ENSP00000267436,7.730331708444282e-05,8.190442167688161e-05,7.999064837349579e-05,9606.ENSP00000306003,0
9606.ENSP00000372191,9.462627349421382e-05,8.14137383713387e-05,7.86920209066011e-05,9606.ENSP00000358737,0
9606.ENSP00000325562,0.0001303604803979,8.663569315103814e-05,7.982626993907616e-05,9606.ENSP00000358737,0
9606.ENSP00000363419,3.556815136107616e-05,5.506631714524701e-05,6.482124445028603e-05,9606.ENSP00000358737,0
9606.ENSP00000310547,0.000132857079734,8.887155127013102e-05,8.022355905268341e-05,9606.ENSP00000358737,0
9606.ENSP00000292147,9.959435556083918e-05,8.296802116092294e-05,7.91484781075269e-05,9606.ENSP00000358737,0
9606.ENSP00000379563,0.0001214186268043,8.27386393211782e-05,7.890052074799314e-05,9606.ENSP00000358737,0
9606.ENSP00000407560,2.6358342438470572e-05,4.437087045516819e-05,5.570447683567181e-05,9606.ENSP00000358737,0
9606.ENSP00000360541,0.0001151913384092,8.382758096558973e-05,7.921679934952408e-05,9606.ENSP00000358737,0
9606.ENSP00000263774,0.0001250997738679,8.417135541094467e-05,7.918553455965593e-05,9606.ENSP00000358737,0
9606.ENSP00000357535,9.023409802466632e-05,8.124217129079625e-05,7.860562618589029e-05,9606.ENSP00000358737,0
9606.ENSP00000346173,9.683634561952204e-05,8.248411177191883e-05,7.896550232544541e-05,9606.ENSP00000358737,0
9606.ENSP00000346255,8.4748025983572e-05,8.052859629970044e-05,7.841514889150858e-05,9606.ENSP00000358737,1
9606.ENSP00000371586,7.234769873321056e-05,7.996516796993092e-05,7.866309897508472e-05,9606.ENSP00000358737,0
9606.ENSP00000322316,0.0001409186952514,8.643563342047855e-05,7.970294973347336e-05,9606.ENSP00000358737,0
9606.ENSP00000258080,8.823087409837171e-05,7.986021955730394e-05,7.762461609672755e-05,9606.ENSP00000358737,0
9606.ENSP00000320043,7.71580234868452e-05,8.003119728527963e-05,7.863195787649602e-05,9606.ENSP00000358737,0
9606.ENSP00000384867,0.0001348928781226,8.845893171383068e-05,8.018432708922774e-05,9606.ENSP00000358737,0
9606.ENSP00000366939,9.346747538074852e-05,8.469912427244708e-05,8.031928155105561e-05,9606.ENSP00000358737,0
9606.ENSP00000355467,8.846411219565198e-05,8.056959632085636e-05,7.82110437285155e-05,9606.ENSP00000358737,0
9606.ENSP00000341213,0.0001619830873096,0.0001068007550202,8.677657024236396e-05,9606.ENSP00000358737,0
9606.ENSP00000308515,8.280319889308885e-05,8.005448034964502e-05,7.81370690674521e-05,9606.ENSP00000358737,0
9606.ENSP00000264451,8.953297947300598e-05,8.414162584813312e-05,7.997045759111643e-05,9606.ENSP00000358737,0
9606.ENSP00000260953,5.264086939860135e-05,7.088673737598583e-05,7.604517304571345e-05,9606.ENSP00000358737,0
9606.ENSP00000418008,9.115011198446156e-05,8.148085908032954e-05,7.869942055549473e-05,9606.ENSP00000358737,0
9606.ENSP00000371607,8.171780064003542e-05,7.870481931604445e-05,7.81839044066146e-05,9606.ENSP00000358737,0
9606.ENSP00000401980,8.766202518017963e-05,8.096059900708497e-05,7.852554699638858e-05,9606.ENSP00000358737,0
9606.ENSP00000328570,9.344918362330644e-05,8.163999882526696e-05,7.876755262259394e-05,9606.ENSP00000358737,0
9606.ENSP00000359675,8.093802898656577e-05,8.036726649152115e-05,7.850861584302038e-05,9606.ENSP00000358737,0
9606.ENSP00000308610,0.000113020891149,8.309530676342547e-05,7.907163671916351e-05,9606.ENSP00000358737,0
9606.ENSP00000085068,9.049355139723048e-05,8.149331551976502e-05,7.876566087361425e-05,9606.ENSP00000358737,0
9606.ENSP00000389903,7.196122169261798e-05,7.822413317626342e-05,7.73672218201682e-05,9606.ENSP00000358737,0
9606.ENSP00000245816,0.0001198286408907,8.455389615846798e-05,7.92744176578708e-05,9606.ENSP00000358737,0
9606.ENSP00000238379,9.17814759304747e-05,8.192624954972416e-05,7.883487705839798e-05,9606.ENSP00000358737,0
9606.ENSP00000310873,0.000152446256834,8.755011367611587e-05,7.984277181094512e-05,9606.ENSP00000358737,0
9606.ENSP00000428263,0.0001118942964239,0.0001016990572679,9.195601160172372e-05,9606.ENSP00000358737,0
9606.ENSP00000288111,9.966852667275816e-05,8.292412530863658e-05,7.913074659882113e-05,9606.ENSP00000358737,0
9606.ENSP00000216254,9.948245133273304e-05,8.220883319154382e-05,7.883551006671041e-05,9606.ENSP00000358737,0
9606.ENSP00000387262,9.930634405463934e-05,8.204879122786224e-05,7.862226630095392e-05,9606.ENSP00000358737,1
9606.ENSP00000368318,9.299971134169029e-05,8.233972039306536e-05,7.903877849457785e-05,9606.ENSP00000358737,0
9606.ENSP00000273986,0.0001340028247795,8.47212431835942e-05,7.932668813737109e-05,9606.ENSP00000358737,0
9606.ENSP00000264093,0.0001463111402699,8.609823998995125e-05,7.971101149450988e-05,9606.ENSP00000358737,0
9606.ENSP00000315118,0.0001578088704263,8.550502388970926e-05,7.936181646073237e-05,9606.ENSP00000358737,0
9606.ENSP00000264193,8.944527507992461e-05,8.127291948767379e-05,7.868326065363362e-05,9606.ENSP00000358737,0
9606.ENSP00000302037,0.0001094653416657,8.376556070288643e-05,7.879023905843496e-05,9606.ENSP00000358737,0
9606.ENSP00000301329,8.878124936018139e-05,8.157519187079743e-05,7.884045044193044e-05,9606.ENSP00000358737,0
9606.ENSP00000481127,3.0110455554677173e-05,5.042958946432918e-05,6.164443038869649e-05,9606.ENSP00000358737,0
9606.ENSP00000273968,3.158320396323688e-05,4.981934034731239e-05,6.037391722202301e-05,9606.ENSP00000358737,0
9606.ENSP00000267103,8.870111923897639e-05,8.13077058410272e-05,7.882399950176477e-05,9606.ENSP00000358737,0
9606.ENSP00000351214,0.0001361898030154,8.746980893192813e-05,7.99835761426948e-05,9606.ENSP00000358737,0
9606.ENSP00000263702,9.785703878151252e-05,8.268008241429925e-05,7.905776874395087e-05,9606.ENSP00000358737,0
9606.ENSP00000403987,1.8206344975624233e-05,3.4744654840324074e-05,4.623956556315534e-05,9606.ENSP00000358737,0
9606.ENSP00000406933,0.0001110450612031,8.690563117852435e-05,8.019802044145763e-05,9606.ENSP00000358737,0
9606.ENSP00000317177,8.06103998911567e-05,8.040088141569868e-05,7.812635158188641e-05,9606.ENSP00000358737,0
9606.ENSP00000441065,0.0001103895410778,8.283321221824735e-05,7.901476783445105e-05,9606.ENSP00000358737,0
9606.ENSP00000360268,8.679645543452352e-05,8.081422856776044e-05,7.848090172046795e-05,9606.ENSP00000358737,0
9606.ENSP00000288532,0.0001266413455596,8.607179915998131e-05,7.959421054692939e-05,9606.ENSP00000358737,0
9606.ENSP00000429168,0.0013355109840631,0.0004437772149685,0.0001835989241953,9606.ENSP00000358737,0
9606.ENSP00000238561,0.0001416479208273,9.303299157181756e-05,8.136691030813381e-05,9606.ENSP00000358737,0
9606.ENSP00000386543,9.342283010482788e-05,8.427915599895641e-05,7.967736746650189e-05,9606.ENSP00000358737,0
9606.ENSP00000317379,0.0001077839115168,8.290764526464045e-05,7.90315680205822e-05,9606.ENSP00000358737,1
9606.ENSP00000355741,0.0001137852086685,8.272487320937216e-05,7.82268398324959e-05,9606.ENSP00000358737,0
9606.ENSP00000327070,9.939651499735191e-05,8.196988346753642e-05,7.874492439441383e-05,9606.ENSP00000358737,0
9606.ENSP00000469981,7.792768883518875e-05,7.766407361486927e-05,7.714609819231555e-05,9606.ENSP00000358737,0
9606.ENSP00000337358,0.0001074847168638,8.687921217642725e-05,8.019521192181855e-05,9606.ENSP00000358737,0
9606.ENSP00000370882,0.0001303134631598,8.544285810785368e-05,7.967431156430393e-05,9606.ENSP00000358737,0
9606.ENSP00000354415,9.010762732941656e-05,8.178672578651458e-05,7.859461766202003e-05,9606.ENSP00000358737,0
9606.ENSP00000037869,0.0002717803290579,9.265932021662592e-05,8.038347732508555e-05,9606.ENSP00000358737,0
9606.ENSP00000317159,0.0001396199368173,8.5612409748137e-05,7.947864651214331e-05,9606.ENSP00000358737,0
9606.ENSP00000326219,0.0001022432552417,8.264138159574941e-05,7.897716568550095e-05,9606.ENSP00000358737,0
9606.ENSP00000364204,8.75233017723076e-05,8.072800847003236e-05,7.833634299458936e-05,9606.ENSP00000358737,0
9606.ENSP00000235329,8.736054587643594e-05,8.091286872513592e-05,7.849675603210926e-05,9606.ENSP00000358737,0
9606.ENSP00000236980,8.889328455552459e-05,8.12617436167784e-05,7.822957559255883e-05,9606.ENSP00000358737,0
9606.ENSP00000379047,7.553296018159017e-05,7.955003820825368e-05,7.879365875851363e-05,9606.ENSP00000358737,0
9606.ENSP00000354223,0.0003096065192949,9.335277718491852e-05,8.043432899285108e-05,9606.ENSP00000358737,0
9606.ENSP00000396954,7.967458077473566e-05,7.925330282887444e-05,7.783118053339422e-05,9606.ENSP00000358737,0
9606.ENSP00000258955,2.1652860596077517e-05,3.8064343243604526e-05,4.961946251569316e-05,9606.ENSP00000358737,0
