protein,RNA line ab,binary_RNA line ab,RNA line ab_y,binary_RNA line ab_y,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000310547,0.1,1,657.2,1,-657.1,657.1,0
9606.ENSP00000310547,0.1,1,836.5,1,-836.4,836.4,0
9606.ENSP00000310547,0.1,1,187.1,1,-187.0,187.0,0
9606.ENSP00000310547,0.1,1,539.3,1,-539.2,539.2,0
9606.ENSP00000310547,0.1,1,62.6,1,-62.5,62.5,0
9606.ENSP00000310547,0.1,1,290.7,1,-290.6,290.6,0
9606.ENSP00000310547,0.1,1,222.3,1,-222.2,222.2,0
9606.ENSP00000310547,0.1,1,19.9,1,-19.8,19.8,0
9606.ENSP00000310547,0.1,1,171.6,1,-171.5,171.5,0
9606.ENSP00000310547,0.1,1,83.4,1,-83.3,83.3,0
9606.ENSP00000310547,0.1,1,549.0,1,-548.9,548.9,0
9606.ENSP00000310547,0.1,1,191.3,1,-191.2,191.2,0
9606.ENSP00000310547,0.1,1,8.8,1,-8.7,8.7,0
9606.ENSP00000310547,0.1,1,668.9,1,-668.8,668.8,0
9606.ENSP00000310547,0.1,1,69.4,1,-69.3,69.3,0
9606.ENSP00000310547,0.1,1,732.5,1,-732.4,732.4,0
9606.ENSP00000310547,0.1,1,555.7,1,-555.6,555.6,0
9606.ENSP00000310547,0.1,1,174.3,1,-174.2,174.2,0
9606.ENSP00000310547,0.1,1,17.3,1,-17.2,17.2,0
9606.ENSP00000310547,0.1,1,118.6,1,-118.5,118.5,0
9606.ENSP00000310547,0.1,1,318.3,1,-318.2,318.2,0
9606.ENSP00000310547,0.1,1,502.2,1,-502.1,502.1,0
9606.ENSP00000310547,0.1,1,37.1,1,-37.0,37.0,0
9606.ENSP00000310547,0.1,1,267.0,1,-266.9,266.9,0
9606.ENSP00000310547,0.1,1,313.0,1,-312.9,312.9,0
9606.ENSP00000310547,0.1,1,200.6,1,-200.5,200.5,0
9606.ENSP00000310547,0.1,1,624.6,1,-624.5,624.5,0
9606.ENSP00000310547,0.1,1,236.1,1,-236.0,236.0,0
9606.ENSP00000310547,0.1,1,91.2,1,-91.1,91.1,0
9606.ENSP00000310547,0.1,1,347.3,1,-347.2,347.2,1
9606.ENSP00000310547,0.1,1,801.1,1,-801.0,801.0,0
9606.ENSP00000310547,0.1,1,1378.1,1,-1378.0,1378.0,0
9606.ENSP00000310547,0.1,1,66.5,1,-66.4,66.4,0
9606.ENSP00000310547,0.1,1,898.3,1,-898.2,898.2,0
9606.ENSP00000264093,85.4,1,102.4,1,-17.0,17.0,1
9606.ENSP00000264093,85.4,1,209.6,1,-124.2,124.2,0
9606.ENSP00000264093,85.4,1,136.1,1,-50.7,50.7,0
9606.ENSP00000264093,85.4,1,198.4,1,-113.0,113.0,0
9606.ENSP00000264093,85.4,1,83.9,1,1.5,1.5,0
9606.ENSP00000264093,85.4,1,36.4,1,49.0,49.0,0
9606.ENSP00000264093,85.4,1,102.1,1,-16.7,16.7,0
9606.ENSP00000264093,85.4,1,161.5,1,-76.1,76.1,0
9606.ENSP00000264093,85.4,1,146.1,1,-60.7,60.7,0
9606.ENSP00000264093,85.4,1,52.9,1,32.5,32.5,1
9606.ENSP00000264093,85.4,1,396.5,1,-311.1,311.1,0
9606.ENSP00000264093,85.4,1,108.8,1,-23.4,23.4,0
9606.ENSP00000264093,85.4,1,271.2,1,-185.8,185.8,0
9606.ENSP00000264093,85.4,1,229.5,1,-144.1,144.1,0
9606.ENSP00000264093,85.4,1,88.4,1,-3.0,3.0,0
9606.ENSP00000264093,85.4,1,129.1,1,-43.7,43.7,0
9606.ENSP00000264093,85.4,1,81.7,1,3.7,3.7,0
9606.ENSP00000264093,85.4,1,409.0,1,-323.6,323.6,0
9606.ENSP00000264093,85.4,1,204.4,1,-119.0,119.0,0
9606.ENSP00000264093,85.4,1,162.9,1,-77.5,77.5,0
9606.ENSP00000264093,85.4,1,742.2,1,-656.8,656.8,0
9606.ENSP00000264093,85.4,1,217.9,1,-132.5,132.5,0
9606.ENSP00000264093,85.4,1,117.5,1,-32.1,32.1,0
9606.ENSP00000264093,85.4,1,657.2,1,-571.8,571.8,0
9606.ENSP00000264093,85.4,1,836.5,1,-751.1,751.1,0
9606.ENSP00000264093,85.4,1,187.1,1,-101.7,101.7,0
9606.ENSP00000264093,85.4,1,539.3,1,-453.9,453.9,0
9606.ENSP00000264093,85.4,1,62.6,1,22.8,22.8,0
9606.ENSP00000264093,85.4,1,290.7,1,-205.3,205.3,1
9606.ENSP00000264093,85.4,1,222.3,1,-136.9,136.9,0
9606.ENSP00000264093,85.4,1,19.9,1,65.5,65.5,0
9606.ENSP00000264093,85.4,1,171.6,1,-86.2,86.2,0
9606.ENSP00000264093,85.4,1,83.4,1,2.0,2.0,0
9606.ENSP00000264093,85.4,1,549.0,1,-463.6,463.6,0
9606.ENSP00000264093,85.4,1,191.3,1,-105.9,105.9,0
9606.ENSP00000264093,85.4,1,8.8,1,76.6,76.6,0
9606.ENSP00000264093,85.4,1,668.9,1,-583.5,583.5,0
9606.ENSP00000264093,85.4,1,69.4,1,16.0,16.0,0
9606.ENSP00000264093,85.4,1,732.5,1,-647.1,647.1,0
9606.ENSP00000264093,85.4,1,555.7,1,-470.3,470.3,0
9606.ENSP00000264093,85.4,1,174.3,1,-88.9,88.9,0
9606.ENSP00000264093,85.4,1,17.3,1,68.1,68.1,0
9606.ENSP00000264093,85.4,1,118.6,1,-33.2,33.2,0
9606.ENSP00000264093,85.4,1,318.3,1,-232.9,232.9,0
9606.ENSP00000264093,85.4,1,502.2,1,-416.8,416.8,0
9606.ENSP00000264093,85.4,1,37.1,1,48.3,48.3,0
9606.ENSP00000264093,85.4,1,267.0,1,-181.6,181.6,0
9606.ENSP00000264093,85.4,1,313.0,1,-227.6,227.6,0
9606.ENSP00000264093,85.4,1,200.6,1,-115.2,115.2,0
9606.ENSP00000264093,85.4,1,624.6,1,-539.2,539.2,0
9606.ENSP00000264093,85.4,1,236.1,1,-150.7,150.7,0
9606.ENSP00000264093,85.4,1,91.2,1,-5.8,5.8,0
9606.ENSP00000264093,85.4,1,347.3,1,-261.9,261.9,1
9606.ENSP00000264093,85.4,1,801.1,1,-715.7,715.7,0
9606.ENSP00000264093,85.4,1,1378.1,1,-1292.7,1292.7,0
9606.ENSP00000264093,85.4,1,66.5,1,18.9,18.9,0
9606.ENSP00000264093,85.4,1,898.3,1,-812.9,812.9,0
9606.ENSP00000418008,64.6,1,102.4,1,-37.8,37.8,0
9606.ENSP00000418008,64.6,1,209.6,1,-145.0,145.0,0
9606.ENSP00000418008,64.6,1,136.1,1,-71.5,71.5,0
9606.ENSP00000418008,64.6,1,198.4,1,-133.8,133.8,0
9606.ENSP00000418008,64.6,1,83.9,1,-19.3,19.3,1
9606.ENSP00000418008,64.6,1,36.4,1,28.2,28.2,0
9606.ENSP00000418008,64.6,1,102.1,1,-37.5,37.5,0
9606.ENSP00000418008,64.6,1,161.5,1,-96.9,96.9,0
9606.ENSP00000418008,64.6,1,146.1,1,-81.5,81.5,1
9606.ENSP00000418008,64.6,1,52.9,1,11.7,11.7,1
9606.ENSP00000418008,64.6,1,396.5,1,-331.9,331.9,0
9606.ENSP00000418008,64.6,1,108.8,1,-44.2,44.2,1
9606.ENSP00000418008,64.6,1,271.2,1,-206.6,206.6,0
9606.ENSP00000418008,64.6,1,229.5,1,-164.9,164.9,0
9606.ENSP00000418008,64.6,1,88.4,1,-23.8,23.8,1
9606.ENSP00000418008,64.6,1,129.1,1,-64.5,64.5,1
9606.ENSP00000418008,64.6,1,81.7,1,-17.1,17.1,1
9606.ENSP00000418008,64.6,1,409.0,1,-344.4,344.4,0
9606.ENSP00000418008,64.6,1,204.4,1,-139.8,139.8,1
9606.ENSP00000418008,64.6,1,162.9,1,-98.3,98.3,0
9606.ENSP00000418008,64.6,1,742.2,1,-677.6,677.6,0
9606.ENSP00000418008,64.6,1,217.9,1,-153.3,153.3,0
9606.ENSP00000418008,64.6,1,117.5,1,-52.9,52.9,1
9606.ENSP00000418008,64.6,1,657.2,1,-592.6,592.6,0
9606.ENSP00000418008,64.6,1,836.5,1,-771.9,771.9,1
9606.ENSP00000418008,64.6,1,187.1,1,-122.5,122.5,1
9606.ENSP00000418008,64.6,1,539.3,1,-474.7,474.7,0
9606.ENSP00000418008,64.6,1,62.6,1,2.0,2.0,0
9606.ENSP00000418008,64.6,1,290.7,1,-226.1,226.1,0
9606.ENSP00000418008,64.6,1,222.3,1,-157.7,157.7,1
9606.ENSP00000418008,64.6,1,19.9,1,44.7,44.7,0
9606.ENSP00000418008,64.6,1,171.6,1,-107.0,107.0,1
9606.ENSP00000418008,64.6,1,83.4,1,-18.8,18.8,0
9606.ENSP00000418008,64.6,1,549.0,1,-484.4,484.4,0
9606.ENSP00000418008,64.6,1,191.3,1,-126.7,126.7,1
9606.ENSP00000418008,64.6,1,8.8,1,55.8,55.8,0
9606.ENSP00000418008,64.6,1,668.9,1,-604.3,604.3,0
9606.ENSP00000418008,64.6,1,69.4,1,-4.8,4.8,0
9606.ENSP00000418008,64.6,1,732.5,1,-667.9,667.9,0
9606.ENSP00000418008,64.6,1,555.7,1,-491.1,491.1,0
9606.ENSP00000418008,64.6,1,174.3,1,-109.7,109.7,1
9606.ENSP00000418008,64.6,1,17.3,1,47.3,47.3,0
9606.ENSP00000418008,64.6,1,118.6,1,-54.0,54.0,0
9606.ENSP00000418008,64.6,1,318.3,1,-253.7,253.7,0
9606.ENSP00000418008,64.6,1,502.2,1,-437.6,437.6,0
9606.ENSP00000418008,64.6,1,37.1,1,27.5,27.5,1
9606.ENSP00000418008,64.6,1,267.0,1,-202.4,202.4,0
9606.ENSP00000418008,64.6,1,313.0,1,-248.4,248.4,0
9606.ENSP00000418008,64.6,1,200.6,1,-136.0,136.0,0
9606.ENSP00000418008,64.6,1,624.6,1,-560.0,560.0,0
9606.ENSP00000418008,64.6,1,236.1,1,-171.5,171.5,1
9606.ENSP00000418008,64.6,1,91.2,1,-26.6,26.6,0
9606.ENSP00000418008,64.6,1,347.3,1,-282.7,282.7,1
9606.ENSP00000418008,64.6,1,801.1,1,-736.5,736.5,0
9606.ENSP00000418008,64.6,1,1378.1,1,-1313.5,1313.5,0
9606.ENSP00000418008,64.6,1,66.5,1,-1.9,1.9,0
9606.ENSP00000418008,64.6,1,898.3,1,-833.7,833.7,0
9606.ENSP00000396954,22.7,1,102.4,1,-79.7,79.7,1
9606.ENSP00000396954,22.7,1,209.6,1,-186.9,186.9,0
9606.ENSP00000396954,22.7,1,136.1,1,-113.4,113.4,0
9606.ENSP00000396954,22.7,1,198.4,1,-175.7,175.7,0
9606.ENSP00000396954,22.7,1,83.9,1,-61.2,61.2,0
9606.ENSP00000396954,22.7,1,36.4,1,-13.7,13.7,0
9606.ENSP00000396954,22.7,1,102.1,1,-79.4,79.4,0
9606.ENSP00000396954,22.7,1,161.5,1,-138.8,138.8,0
9606.ENSP00000396954,22.7,1,146.1,1,-123.4,123.4,0
9606.ENSP00000396954,22.7,1,52.9,1,-30.2,30.2,0
9606.ENSP00000396954,22.7,1,396.5,1,-373.8,373.8,0
9606.ENSP00000396954,22.7,1,108.8,1,-86.1,86.1,0
9606.ENSP00000396954,22.7,1,271.2,1,-248.5,248.5,0
9606.ENSP00000396954,22.7,1,229.5,1,-206.8,206.8,1
9606.ENSP00000396954,22.7,1,88.4,1,-65.7,65.7,0
9606.ENSP00000396954,22.7,1,129.1,1,-106.4,106.4,0
9606.ENSP00000396954,22.7,1,81.7,1,-59.0,59.0,0
9606.ENSP00000396954,22.7,1,409.0,1,-386.3,386.3,0
9606.ENSP00000396954,22.7,1,204.4,1,-181.7,181.7,0
9606.ENSP00000396954,22.7,1,162.9,1,-140.2,140.2,0
9606.ENSP00000396954,22.7,1,742.2,1,-719.5,719.5,0
9606.ENSP00000396954,22.7,1,217.9,1,-195.2,195.2,1
9606.ENSP00000396954,22.7,1,117.5,1,-94.8,94.8,0
9606.ENSP00000396954,22.7,1,657.2,1,-634.5,634.5,0
9606.ENSP00000396954,22.7,1,836.5,1,-813.8,813.8,0
9606.ENSP00000396954,22.7,1,187.1,1,-164.4,164.4,1
9606.ENSP00000396954,22.7,1,539.3,1,-516.6,516.6,0
9606.ENSP00000396954,22.7,1,62.6,1,-39.9,39.9,0
9606.ENSP00000396954,22.7,1,290.7,1,-268.0,268.0,0
9606.ENSP00000396954,22.7,1,222.3,1,-199.6,199.6,1
9606.ENSP00000396954,22.7,1,19.9,1,2.8,2.8,0
9606.ENSP00000396954,22.7,1,171.6,1,-148.9,148.9,0
9606.ENSP00000396954,22.7,1,83.4,1,-60.7,60.7,0
9606.ENSP00000396954,22.7,1,549.0,1,-526.3,526.3,0
9606.ENSP00000396954,22.7,1,191.3,1,-168.6,168.6,0
9606.ENSP00000396954,22.7,1,8.8,1,13.9,13.9,0
9606.ENSP00000396954,22.7,1,668.9,1,-646.2,646.2,0
9606.ENSP00000396954,22.7,1,69.4,1,-46.7,46.7,0
9606.ENSP00000396954,22.7,1,732.5,1,-709.8,709.8,0
9606.ENSP00000396954,22.7,1,555.7,1,-533.0,533.0,0
9606.ENSP00000396954,22.7,1,174.3,1,-151.6,151.6,0
9606.ENSP00000396954,22.7,1,17.3,1,5.4,5.4,0
9606.ENSP00000396954,22.7,1,118.6,1,-95.9,95.9,0
9606.ENSP00000396954,22.7,1,318.3,1,-295.6,295.6,0
9606.ENSP00000396954,22.7,1,502.2,1,-479.5,479.5,0
9606.ENSP00000396954,22.7,1,37.1,1,-14.4,14.4,0
9606.ENSP00000396954,22.7,1,267.0,1,-244.3,244.3,0
9606.ENSP00000396954,22.7,1,313.0,1,-290.3,290.3,0
9606.ENSP00000396954,22.7,1,200.6,1,-177.9,177.9,0
9606.ENSP00000396954,22.7,1,624.6,1,-601.9,601.9,0
9606.ENSP00000396954,22.7,1,236.1,1,-213.4,213.4,0
9606.ENSP00000396954,22.7,1,91.2,1,-68.5,68.5,0
9606.ENSP00000396954,22.7,1,347.3,1,-324.6,324.6,0
9606.ENSP00000396954,22.7,1,801.1,1,-778.4,778.4,0
9606.ENSP00000396954,22.7,1,1378.1,1,-1355.4,1355.4,0
9606.ENSP00000396954,22.7,1,66.5,1,-43.8,43.8,0
9606.ENSP00000396954,22.7,1,898.3,1,-875.6,875.6,0
9606.ENSP00000317159,217.9,1,102.4,1,115.5,115.5,0
9606.ENSP00000317159,217.9,1,209.6,1,8.3,8.3,0
9606.ENSP00000317159,217.9,1,136.1,1,81.8,81.8,0
9606.ENSP00000317159,217.9,1,198.4,1,19.5,19.5,0
9606.ENSP00000317159,217.9,1,83.9,1,134.0,134.0,0
9606.ENSP00000317159,217.9,1,36.4,1,181.5,181.5,0
9606.ENSP00000317159,217.9,1,102.1,1,115.8,115.8,0
9606.ENSP00000317159,217.9,1,161.5,1,56.4,56.4,0
9606.ENSP00000317159,217.9,1,146.1,1,71.8,71.8,0
9606.ENSP00000317159,217.9,1,52.9,1,165.0,165.0,0
9606.ENSP00000317159,217.9,1,396.5,1,-178.6,178.6,0
9606.ENSP00000317159,217.9,1,108.8,1,109.1,109.1,0
9606.ENSP00000317159,217.9,1,271.2,1,-53.3,53.3,0
9606.ENSP00000317159,217.9,1,229.5,1,-11.6,11.6,0
9606.ENSP00000317159,217.9,1,88.4,1,129.5,129.5,0
9606.ENSP00000317159,217.9,1,129.1,1,88.8,88.8,0
9606.ENSP00000317159,217.9,1,81.7,1,136.2,136.2,0
9606.ENSP00000317159,217.9,1,409.0,1,-191.1,191.1,0
9606.ENSP00000317159,217.9,1,204.4,1,13.5,13.5,0
9606.ENSP00000317159,217.9,1,162.9,1,55.0,55.0,0
9606.ENSP00000317159,217.9,1,742.2,1,-524.3,524.3,0
9606.ENSP00000317159,217.9,1,217.9,1,0.0,0.0,0
9606.ENSP00000317159,217.9,1,117.5,1,100.4,100.4,0
9606.ENSP00000317159,217.9,1,657.2,1,-439.3,439.3,0
9606.ENSP00000317159,217.9,1,836.5,1,-618.6,618.6,0
9606.ENSP00000317159,217.9,1,187.1,1,30.8,30.8,0
9606.ENSP00000317159,217.9,1,539.3,1,-321.4,321.4,0
9606.ENSP00000317159,217.9,1,62.6,1,155.3,155.3,0
9606.ENSP00000317159,217.9,1,290.7,1,-72.8,72.8,0
9606.ENSP00000317159,217.9,1,222.3,1,-4.4,4.4,0
9606.ENSP00000317159,217.9,1,19.9,1,198.0,198.0,0
9606.ENSP00000317159,217.9,1,171.6,1,46.3,46.3,0
9606.ENSP00000317159,217.9,1,83.4,1,134.5,134.5,0
9606.ENSP00000317159,217.9,1,549.0,1,-331.1,331.1,0
9606.ENSP00000317159,217.9,1,191.3,1,26.6,26.6,0
9606.ENSP00000317159,217.9,1,8.8,1,209.1,209.1,0
9606.ENSP00000317159,217.9,1,668.9,1,-451.0,451.0,0
9606.ENSP00000317159,217.9,1,69.4,1,148.5,148.5,0
9606.ENSP00000317159,217.9,1,732.5,1,-514.6,514.6,0
9606.ENSP00000317159,217.9,1,555.7,1,-337.8,337.8,0
9606.ENSP00000317159,217.9,1,174.3,1,43.6,43.6,0
9606.ENSP00000317159,217.9,1,17.3,1,200.6,200.6,0
9606.ENSP00000317159,217.9,1,118.6,1,99.3,99.3,0
9606.ENSP00000317159,217.9,1,318.3,1,-100.4,100.4,0
9606.ENSP00000317159,217.9,1,502.2,1,-284.3,284.3,0
9606.ENSP00000317159,217.9,1,37.1,1,180.8,180.8,0
9606.ENSP00000317159,217.9,1,267.0,1,-49.1,49.1,0
9606.ENSP00000317159,217.9,1,313.0,1,-95.1,95.1,0
9606.ENSP00000317159,217.9,1,200.6,1,17.3,17.3,1
9606.ENSP00000317159,217.9,1,624.6,1,-406.7,406.7,0
9606.ENSP00000317159,217.9,1,236.1,1,-18.2,18.2,0
9606.ENSP00000317159,217.9,1,91.2,1,126.7,126.7,0
9606.ENSP00000317159,217.9,1,347.3,1,-129.4,129.4,0
9606.ENSP00000317159,217.9,1,801.1,1,-583.2,583.2,0
9606.ENSP00000317159,217.9,1,1378.1,1,-1160.2,1160.2,0
9606.ENSP00000317159,217.9,1,66.5,1,151.4,151.4,0
9606.ENSP00000317159,217.9,1,898.3,1,-680.4,680.4,0
9606.ENSP00000238561,27.0,1,102.4,1,-75.4,75.4,0
9606.ENSP00000238561,27.0,1,209.6,1,-182.6,182.6,0
9606.ENSP00000238561,27.0,1,136.1,1,-109.1,109.1,0
9606.ENSP00000238561,27.0,1,198.4,1,-171.4,171.4,0
9606.ENSP00000238561,27.0,1,83.9,1,-56.9,56.9,0
9606.ENSP00000238561,27.0,1,36.4,1,-9.4,9.4,0
9606.ENSP00000238561,27.0,1,102.1,1,-75.1,75.1,0
9606.ENSP00000238561,27.0,1,161.5,1,-134.5,134.5,0
9606.ENSP00000238561,27.0,1,146.1,1,-119.1,119.1,0
9606.ENSP00000238561,27.0,1,52.9,1,-25.9,25.9,0
9606.ENSP00000238561,27.0,1,396.5,1,-369.5,369.5,0
9606.ENSP00000238561,27.0,1,108.8,1,-81.8,81.8,0
9606.ENSP00000238561,27.0,1,271.2,1,-244.2,244.2,0
9606.ENSP00000238561,27.0,1,229.5,1,-202.5,202.5,1
9606.ENSP00000238561,27.0,1,88.4,1,-61.4,61.4,0
9606.ENSP00000238561,27.0,1,129.1,1,-102.1,102.1,0
9606.ENSP00000238561,27.0,1,81.7,1,-54.7,54.7,0
9606.ENSP00000238561,27.0,1,409.0,1,-382.0,382.0,0
9606.ENSP00000238561,27.0,1,204.4,1,-177.4,177.4,0
9606.ENSP00000238561,27.0,1,162.9,1,-135.9,135.9,0
9606.ENSP00000238561,27.0,1,742.2,1,-715.2,715.2,0
9606.ENSP00000238561,27.0,1,217.9,1,-190.9,190.9,0
9606.ENSP00000238561,27.0,1,117.5,1,-90.5,90.5,0
9606.ENSP00000238561,27.0,1,657.2,1,-630.2,630.2,0
9606.ENSP00000238561,27.0,1,836.5,1,-809.5,809.5,0
9606.ENSP00000238561,27.0,1,187.1,1,-160.1,160.1,1
9606.ENSP00000238561,27.0,1,539.3,1,-512.3,512.3,0
9606.ENSP00000238561,27.0,1,62.6,1,-35.6,35.6,0
9606.ENSP00000238561,27.0,1,290.7,1,-263.7,263.7,0
9606.ENSP00000238561,27.0,1,222.3,1,-195.3,195.3,1
9606.ENSP00000238561,27.0,1,19.9,1,7.1,7.1,0
9606.ENSP00000238561,27.0,1,171.6,1,-144.6,144.6,1
9606.ENSP00000238561,27.0,1,83.4,1,-56.4,56.4,0
9606.ENSP00000238561,27.0,1,549.0,1,-522.0,522.0,0
9606.ENSP00000238561,27.0,1,191.3,1,-164.3,164.3,0
9606.ENSP00000238561,27.0,1,8.8,1,18.2,18.2,0
9606.ENSP00000238561,27.0,1,668.9,1,-641.9,641.9,1
9606.ENSP00000238561,27.0,1,69.4,1,-42.4,42.4,0
9606.ENSP00000238561,27.0,1,732.5,1,-705.5,705.5,0
9606.ENSP00000238561,27.0,1,555.7,1,-528.7,528.7,0
9606.ENSP00000238561,27.0,1,174.3,1,-147.3,147.3,0
9606.ENSP00000238561,27.0,1,17.3,1,9.7,9.7,0
9606.ENSP00000238561,27.0,1,118.6,1,-91.6,91.6,0
9606.ENSP00000238561,27.0,1,318.3,1,-291.3,291.3,0
9606.ENSP00000238561,27.0,1,502.2,1,-475.2,475.2,0
9606.ENSP00000238561,27.0,1,37.1,1,-10.1,10.1,0
9606.ENSP00000238561,27.0,1,267.0,1,-240.0,240.0,0
9606.ENSP00000238561,27.0,1,313.0,1,-286.0,286.0,0
9606.ENSP00000238561,27.0,1,200.6,1,-173.6,173.6,0
9606.ENSP00000238561,27.0,1,624.6,1,-597.6,597.6,0
9606.ENSP00000238561,27.0,1,236.1,1,-209.1,209.1,1
9606.ENSP00000238561,27.0,1,91.2,1,-64.2,64.2,0
9606.ENSP00000238561,27.0,1,347.3,1,-320.3,320.3,0
9606.ENSP00000238561,27.0,1,801.1,1,-774.1,774.1,0
9606.ENSP00000238561,27.0,1,1378.1,1,-1351.1,1351.1,0
9606.ENSP00000238561,27.0,1,66.5,1,-39.5,39.5,0
9606.ENSP00000238561,27.0,1,898.3,1,-871.3,871.3,0
9606.ENSP00000238379,7.0,1,102.4,1,-95.4,95.4,0
9606.ENSP00000238379,7.0,1,209.6,1,-202.6,202.6,0
9606.ENSP00000238379,7.0,1,136.1,1,-129.1,129.1,0
9606.ENSP00000238379,7.0,1,198.4,1,-191.4,191.4,0
9606.ENSP00000238379,7.0,1,83.9,1,-76.9,76.9,0
9606.ENSP00000238379,7.0,1,36.4,1,-29.4,29.4,0
9606.ENSP00000238379,7.0,1,102.1,1,-95.1,95.1,0
9606.ENSP00000238379,7.0,1,161.5,1,-154.5,154.5,0
9606.ENSP00000238379,7.0,1,146.1,1,-139.1,139.1,1
9606.ENSP00000238379,7.0,1,52.9,1,-45.9,45.9,1
9606.ENSP00000238379,7.0,1,396.5,1,-389.5,389.5,0
9606.ENSP00000238379,7.0,1,108.8,1,-101.8,101.8,0
9606.ENSP00000238379,7.0,1,271.2,1,-264.2,264.2,0
9606.ENSP00000238379,7.0,1,229.5,1,-222.5,222.5,0
9606.ENSP00000238379,7.0,1,88.4,1,-81.4,81.4,1
9606.ENSP00000238379,7.0,1,129.1,1,-122.1,122.1,1
9606.ENSP00000238379,7.0,1,81.7,1,-74.7,74.7,0
9606.ENSP00000238379,7.0,1,409.0,1,-402.0,402.0,0
9606.ENSP00000238379,7.0,1,204.4,1,-197.4,197.4,0
9606.ENSP00000238379,7.0,1,162.9,1,-155.9,155.9,1
9606.ENSP00000238379,7.0,1,742.2,1,-735.2,735.2,0
9606.ENSP00000238379,7.0,1,217.9,1,-210.9,210.9,0
9606.ENSP00000238379,7.0,1,117.5,1,-110.5,110.5,0
9606.ENSP00000238379,7.0,1,657.2,1,-650.2,650.2,0
9606.ENSP00000238379,7.0,1,836.5,1,-829.5,829.5,0
9606.ENSP00000238379,7.0,1,187.1,1,-180.1,180.1,1
9606.ENSP00000238379,7.0,1,539.3,1,-532.3,532.3,1
9606.ENSP00000238379,7.0,1,62.6,1,-55.6,55.6,1
9606.ENSP00000238379,7.0,1,290.7,1,-283.7,283.7,0
9606.ENSP00000238379,7.0,1,222.3,1,-215.3,215.3,1
9606.ENSP00000238379,7.0,1,19.9,1,-12.9,12.9,0
9606.ENSP00000238379,7.0,1,171.6,1,-164.6,164.6,1
9606.ENSP00000238379,7.0,1,83.4,1,-76.4,76.4,1
9606.ENSP00000238379,7.0,1,549.0,1,-542.0,542.0,0
9606.ENSP00000238379,7.0,1,191.3,1,-184.3,184.3,0
9606.ENSP00000238379,7.0,1,8.8,1,-1.8,1.8,0
9606.ENSP00000238379,7.0,1,668.9,1,-661.9,661.9,0
9606.ENSP00000238379,7.0,1,69.4,1,-62.4,62.4,0
9606.ENSP00000238379,7.0,1,732.5,1,-725.5,725.5,1
9606.ENSP00000238379,7.0,1,555.7,1,-548.7,548.7,0
9606.ENSP00000238379,7.0,1,174.3,1,-167.3,167.3,1
9606.ENSP00000238379,7.0,1,17.3,1,-10.3,10.3,1
9606.ENSP00000238379,7.0,1,118.6,1,-111.6,111.6,0
9606.ENSP00000238379,7.0,1,318.3,1,-311.3,311.3,0
9606.ENSP00000238379,7.0,1,502.2,1,-495.2,495.2,0
9606.ENSP00000238379,7.0,1,37.1,1,-30.1,30.1,0
9606.ENSP00000238379,7.0,1,267.0,1,-260.0,260.0,0
9606.ENSP00000238379,7.0,1,313.0,1,-306.0,306.0,0
9606.ENSP00000238379,7.0,1,200.6,1,-193.6,193.6,0
9606.ENSP00000238379,7.0,1,624.6,1,-617.6,617.6,0
9606.ENSP00000238379,7.0,1,236.1,1,-229.1,229.1,0
9606.ENSP00000238379,7.0,1,91.2,1,-84.2,84.2,0
9606.ENSP00000238379,7.0,1,347.3,1,-340.3,340.3,1
9606.ENSP00000238379,7.0,1,801.1,1,-794.1,794.1,0
9606.ENSP00000238379,7.0,1,1378.1,1,-1371.1,1371.1,0
9606.ENSP00000238379,7.0,1,66.5,1,-59.5,59.5,0
9606.ENSP00000238379,7.0,1,898.3,1,-891.3,891.3,0
9606.ENSP00000469981,17.2,1,102.4,1,-85.2,85.2,0
9606.ENSP00000469981,17.2,1,209.6,1,-192.4,192.4,1
9606.ENSP00000469981,17.2,1,136.1,1,-118.9,118.9,0
9606.ENSP00000469981,17.2,1,198.4,1,-181.2,181.2,0
9606.ENSP00000469981,17.2,1,83.9,1,-66.7,66.7,0
9606.ENSP00000469981,17.2,1,36.4,1,-19.2,19.2,0
9606.ENSP00000469981,17.2,1,102.1,1,-84.9,84.9,0
9606.ENSP00000469981,17.2,1,161.5,1,-144.3,144.3,0
9606.ENSP00000469981,17.2,1,146.1,1,-128.9,128.9,0
9606.ENSP00000469981,17.2,1,52.9,1,-35.7,35.7,0
9606.ENSP00000469981,17.2,1,396.5,1,-379.3,379.3,0
9606.ENSP00000469981,17.2,1,108.8,1,-91.6,91.6,0
9606.ENSP00000469981,17.2,1,271.2,1,-254.0,254.0,0
9606.ENSP00000469981,17.2,1,229.5,1,-212.3,212.3,1
9606.ENSP00000469981,17.2,1,88.4,1,-71.2,71.2,0
9606.ENSP00000469981,17.2,1,129.1,1,-111.9,111.9,0
9606.ENSP00000469981,17.2,1,81.7,1,-64.5,64.5,0
9606.ENSP00000469981,17.2,1,409.0,1,-391.8,391.8,0
9606.ENSP00000469981,17.2,1,204.4,1,-187.2,187.2,0
9606.ENSP00000469981,17.2,1,162.9,1,-145.7,145.7,0
9606.ENSP00000469981,17.2,1,742.2,1,-725.0,725.0,0
9606.ENSP00000469981,17.2,1,217.9,1,-200.7,200.7,0
9606.ENSP00000469981,17.2,1,117.5,1,-100.3,100.3,0
